"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AY1","CALL_SIGN","CIG","DEW","EQD","GA1","GF1","IA1","IA2","KA1","MA1","MD1","MW1","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","UA1","VIS","WG1","WND"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-12T12:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0210,2","Q01+029823ATOT  Q02+029423ATOD  ",,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0250,2",,"075000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-13T00:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","22000,1,C,N","+0010,1",,,"01,99,1,01,1,05,1,00075,1,00,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0010,1",,"006000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-14T00:00:00","4","FM-12","99999","V020",,"6,1,99,9","99999","00060,1,C,N","+0010,1",,,"07,99,1,06,1,06,1,00075,1,05,1,00,1",,,,,,"40,1","V020",,"FM-12","99999,9","4","+0010,1",,"000800,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-14T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","+0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"60,1","V020",,"FM-12","99999,9","4","+0020,1",,"000000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-15T00:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","03600,1,C,N","+0010,1",,,"07,99,1,04,1,05,1,00075,1,05,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0010,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-16T06:00:00","4","FM-12","99999","V020",,,"99999","03600,1,C,N","+0010,1",,,"07,99,1,04,1,05,1,00075,1,05,1,00,1",,,,,,"18,1","V020",,"FM-12","99999,9","4","+0030,1",,"065000,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-19T12:00:00","4","FM-12","99999","V020","99,9999,2,9","8,1,99,9","99999","03600,1,C,N","-0010,1",,,"07,99,1,04,1,04,1,00150,1,06,1,00,1",,,"999,M,+0060,1",,,"02,1","V020","SYN00579706","FM-12","99999,9","4","-0010,1",,"030000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-20T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0040,1",,,"01,99,1,01,1,05,1,00450,1,00,1,01,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0030,1",,"045000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-20T03:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0020,1",,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0020,1",,"045000,1,N,9",,"200,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-20T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","03600,1,C,N","-0020,1",,,"05,99,1,03,1,02,1,00250,1,06,1,02,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0030,1",,"040000,1,N,9",,"160,1,N,0072,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-22T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0080,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0000,1",,"035000,1,N,9",,"360,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-22T12:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0000,1",,,"01,99,1,01,1,04,1,00450,1,06,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0030,1",,"035000,1,N,9",,"020,1,N,0005,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-23T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0070,1",,,"01,99,1,01,1,05,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0100,1",,"035000,1,N,9",,"120,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-25T00:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","22000,1,C,N","-0020,1",,,"01,99,1,01,1,05,1,00025,1,00,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0000,1",,"009000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-25T06:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","+0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","+0050,1",,"000000,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-26T00:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","00030,1,C,N","+0000,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"45,1","V020",,"FM-12","99999,9","4","+0000,1",,"000200,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-26T06:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","00030,1,C,N","+0030,1",,,"07,99,1,05,1,07,1,00025,1,05,1,00,1",,,,,,"40,1","V020",,"FM-12","99999,9","4","+0030,1",,"000800,1,N,9",,"160,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-27T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00060,1,C,N","+0010,1",,,"07,99,1,06,1,05,1,00075,1,05,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0020,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-28T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"01,99,1,01,1,06,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0000,1",,"035000,1,N,9",,"360,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-28T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0010,1",,,"01,99,1,01,1,02,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0080,1",,"025000,1,N,9",,"120,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-29T00:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","22000,1,C,N","-0050,1",,,"01,99,1,01,1,06,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0020,1",,"035000,1,N,9",,"020,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-29T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0010,1",,,"01,99,1,01,1,01,1,00150,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0070,1",,"035000,1,N,9",,"200,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-29T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00015,1,C,N","+0030,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0200,1",,,"45,1","V020","SYN00570020","FM-12","99999,9","4","+0030,1",,"000000,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-30T06:00:00","4","FM-12","99999","V020",,"6,1,99,9","99999","00120,1,C,N","+0030,1",,,"07,99,1,05,1,05,1,00150,1,05,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0050,1",,"030000,1,N,9",,"180,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-10-31T03:00:00","4","FM-12","99999","V020","24,0000,9,1","2,1,99,9","99999","03600,1,C,N","+0000,1",,,"06,99,1,03,1,05,1,00800,1,05,1,00,1",,,"999,N,+0010,1",,,"01,1","V020","SYN00579701","FM-12","99999,9","4","+0050,1",,"030000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-01T03:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0000,1",,,"01,99,1,01,1,02,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0070,1",,"035000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-01T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0020,1",,,"01,99,1,01,1,02,1,00250,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0080,1",,"035000,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-01T09:00:00","4","FM-12","99999","V020",,"1,1,99,9","99999","03600,1,C,N","+0040,1",,,"05,99,1,04,1,02,1,00025,1,06,1,00,1",,,,,,"41,1","V020",,"FM-12","99999,9","4","+0060,1",,"000800,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-01T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","+0040,1",,,"07,99,1,05,1,05,1,00025,1,05,1,00,1",,,,,,"42,1","V020",,"FM-12","99999,9","4","+0040,1",,"000400,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-02T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00060,1,C,N","+0030,1",,,"07,99,1,05,1,05,1,00075,1,02,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0040,1",,"002000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-03T12:00:00","4","FM-12","99999","V020",,"6,1,99,9","99999","00015,1,C,N","+0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"60,1","V020",,"FM-12","99999,9","4","+0120,1",,"000000,1,N,9",,"160,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-05T09:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","00030,1,C,N","+0010,1",,,"08,99,1,07,1,07,1,00025,1,02,1,99,9",,,,,,"70,1","V020",,"FM-12","99999,9","4","+0010,1",,"000400,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-05T12:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","00015,1,C,N","-0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","-0020,1",,"000000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-06T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0020,1",,,"01,99,1,01,1,01,1,00075,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0060,1",,"030000,1,N,9",,"999,9,9,9999,9"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-06T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","22000,1,C,N","+0020,1",,,"03,99,1,03,1,06,1,00025,1,00,1,00,1",,,"999,M,+0080,1",,,"40,1","V020","SYN00570008","FM-12","99999,9","4","+0020,1",,"000800,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-07T06:00:00","4","FM-12","99999","V020",,"1,1,99,9","99999","03600,1,C,N","+0010,1",,,"06,99,1,04,1,04,1,00250,1,06,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0050,1",,"025000,1,N,9",,"160,1,N,0041,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-07T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","+0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"43,1","V020",,"FM-12","99999,9","4","+0010,1",,"000300,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-08T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0040,1",,,"01,99,1,01,1,05,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0020,1",,"025000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-08T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00060,1,C,N","+0010,1",,,"07,99,1,06,1,04,1,00075,1,06,1,00,1",,,"999,M,+0050,1",,,"46,1","V020","SYN00570005","FM-12","99999,9","4","+0010,1",,"000600,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-09T06:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","+0010,1",,,"07,99,1,05,1,04,1,00025,1,06,1,00,1",,,,,,"40,1","V020",,"FM-12","99999,9","4","+0020,1",,"000800,1,N,9",,"160,1,N,0036,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-09T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","01200,1,C,N","+0000,1",,,"07,99,1,05,1,01,1,01250,1,00,1,99,9",,,,,,"42,1","V020",,"FM-12","99999,9","4","+0000,1",,"000400,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-10T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0020,1",,,"02,99,1,02,1,08,1,00250,1,06,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0030,1",,"020000,1,N,9",,"160,1,N,0062,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-10T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00030,1,C,N","+0000,1",,,"07,99,1,05,1,05,1,00025,1,07,1,00,1",,,"999,M,+0060,1",,,"28,1","V020","SYN00570006","FM-12","99999,9","4","+0000,1",,"006000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-12T12:00:00","4","FM-12","99999","V020","99,9999,2,9","7,1,99,9","99999","00030,1,C,N","-0010,1",,,"07,99,1,06,1,05,1,00025,1,07,1,00,1",,,"999,M,+0010,1",,,"44,1","V020","SYN00579701","FM-12","99999,9","4","-0010,1",,"000300,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-13T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1","Q01+000822PRSWM1",,"02,99,1,02,1,05,1,00025,1,00,1,00,1",,,,,,,"V020",,"FM-12","99999,9","4","-0040,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-13T03:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0020,1",,,"01,99,1,01,1,08,1,00150,1,00,1,00,1",,,,,,"81,1","V020",,"FM-12","99999,9","4","+0000,1",,"025000,1,N,9",,"180,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-14T03:00:00","4","FM-12","99999","V020","24,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0080,1","Q01  00003PRCP99",,"01,99,1,01,1,01,1,00025,1,00,1,00,1",,,"999,N,-0020,1",,,"03,1","V020","SYN00570052","FM-12","99999,9","4","+0050,1",,"035000,1,N,9",,"180,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-14T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0030,1",,,"01,99,1,01,1,04,1,00025,1,08,1,00,1",,,"999,M,+0070,1",,,"02,1","V020","SYN00570007","FM-12","99999,9","4","+0000,1",,"025000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-15T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1","Q01+000822PRSWM1",,"01,99,1,01,1,01,1,02250,1,08,1,08,1",,,,,,,"V020",,"FM-12","99999,9","4","+0040,1",,"035000,1,N,9",,"060,1,N,0062,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-16T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","-0010,1",,,"07,99,1,05,1,04,1,00025,1,06,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0000,1",,"005000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-17T06:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00060,1,C,N","-0010,1",,,"07,99,1,05,1,04,1,00075,1,05,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0010,1",,"015000,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-20T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00015,1,C,N","+0000,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0060,1",,,"47,1","V020","SYN00570006","FM-12","99999,9","4","+0000,1",,"000000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-21T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"02,99,1,02,1,05,1,00025,1,03,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0030,1",,"025000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-21T06:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","22000,1,C,N","+0000,1",,,"04,99,1,03,1,04,1,00150,1,06,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0050,1",,"035000,1,N,9",,"160,1,N,0046,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-21T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","+0000,1",,"09,1,+99999,9,99,9","09,99,1,08,1,06,1,00025,1,99,9,99,9",,,,,,"42,1","V020",,"FM-12","99999,9","4","+0000,1",,"000600,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-22T03:00:00","4","FM-12","99999","V020","24,0000,9,1","2,1,99,9","99999","09000,1,C,N","-0040,1","Q01  00003PRCP99",,"05,99,1,01,1,01,1,00025,1,00,1,09,1",,,"999,N,-0040,1",,,"01,1","V020","SYN00570054","FM-12","99999,9","4","+0000,1",,"035000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-22T09:00:00","4","FM-12","99999","V020",,"1,1,99,9","99999","22000,1,C,N","+0020,1",,,"04,99,1,01,1,01,1,00025,1,00,1,09,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0040,1",,"035000,1,N,9",,"160,1,N,0041,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-24T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","22000,1,C,N","-0010,1",,,"01,99,1,01,1,05,1,00025,1,00,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0010,1",,"015000,1,N,9",,"020,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-25T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0020,1",,,"01,99,1,01,1,02,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0070,1",,"030000,1,N,9","99,01,09,99,99,9","160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-25T12:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0000,1",,,"01,99,1,01,1,04,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0000,1",,"010000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-26T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00030,1,C,N","+0030,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0080,1",,,"43,1","V020","SYN00570008","FM-12","99999,9","4","+0030,1",,"000400,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-27T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","+0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,00025,1,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","+0020,1",,"000100,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-28T00:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","03600,1,C,N","-0020,1",,,"07,99,1,02,1,05,1,00025,1,08,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0020,1",,"075000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-28T06:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","03600,1,C,N","+0020,1",,,"07,99,1,03,1,07,1,00025,1,07,1,01,1",,,,,,"40,1","V020",,"FM-12","99999,9","4","+0030,1",,"000800,1,N,9",,"160,1,N,0057,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-29T00:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","00030,1,C,N","+0000,1",,,"07,99,1,07,1,06,1,00025,1,00,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0010,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-29T06:00:00","4","FM-12","99999","V020",,,"99999","00030,1,C,N","+0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"43,1","V020",,"FM-12","99999,9","4","+0020,1",,"000300,1,N,9",,"160,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-29T09:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","+0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"45,1","V020",,"FM-12","99999,9","4","+0020,1",,"000300,1,N,9",,"160,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-29T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","+0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020","SYN00852877 7;","FM-12","99999,9","4","+0010,1",,"000100,1,N,9",,"160,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-11-30T12:00:00","4","FM-12","99999","V020","99,9999,2,9","4,1,99,9","99999","00030,1,C,N","+0000,1",,,"08,99,1,05,1,05,1,00025,1,08,1,08,1",,,"999,M,+0050,1",,,"40,1","V020","SYN00579705","FM-12","99999,9","4","+0000,1",,"000800,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-12-01T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00060,1,C,N","+0000,1",,,"07,99,1,05,1,04,1,00075,1,06,1,00,1",,,"999,M,+0040,1",,,"46,1","V020","SYN00570004","FM-12","99999,9","4","+0000,1",,"000300,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-12-02T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","99999,9,9,N","-0120,1","Q01+000012SCOTLC",,"05,99,1,99,9,05,1,00025,1,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0050,1",,"025000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-12-03T03:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0080,1","Q01+000012SCOTLC",,"01,99,1,00,1,00,1,99999,9,00,1,08,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0080,1",,"030000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-12-03T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0010,1",,,"01,99,1,01,1,01,1,00250,1,00,1,09,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0050,1",,"030000,1,N,9",,"160,1,N,0041,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-12-03T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","+0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","+0010,1",,"000000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1977-12-04T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","99999,9,9,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,05,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","-0010,1",,"000000,1,N,9",,"999,1,C,0000,1"
