Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
7.3896055, 2060-2079, giss_e2_h, Nov Average, Nepal, NPL
5.5204396, 2060-2079, giss_e2_h, Dec Average, Nepal, NPL
13.359585, 2060-2079, giss_e2_r, Jan Average, Nepal, NPL
5.1082544, 2060-2079, giss_e2_r, Feb Average, Nepal, NPL
11.548549, 2060-2079, giss_e2_r, Mar Average, Nepal, NPL
10.508536, 2060-2079, giss_e2_r, Apr Average, Nepal, NPL
14.810117, 2060-2079, giss_e2_r, May Average, Nepal, NPL
17.65984, 2060-2079, giss_e2_r, Jun Average, Nepal, NPL
41.510887, 2060-2079, giss_e2_r, Jul Average, Nepal, NPL
53.982418, 2060-2079, giss_e2_r, Aug Average, Nepal, NPL
34.916264, 2060-2079, giss_e2_r, Sep Average, Nepal, NPL
15.93904, 2060-2079, giss_e2_r, Oct Average, Nepal, NPL
7.5861893, 2060-2079, giss_e2_r, Nov Average, Nepal, NPL
9.253309, 2060-2079, giss_e2_r, Dec Average, Nepal, NPL
47.12494, 2060-2079, ipsl_cm5a_mr, Jan Average, Nepal, NPL
25.584211, 2060-2079, ipsl_cm5a_mr, Feb Average, Nepal, NPL
11.005465, 2060-2079, ipsl_cm5a_mr, Mar Average, Nepal, NPL
10.200223, 2060-2079, ipsl_cm5a_mr, Apr Average, Nepal, NPL
25.058094, 2060-2079, ipsl_cm5a_mr, May Average, Nepal, NPL
91.1285, 2060-2079, ipsl_cm5a_mr, Jun Average, Nepal, NPL
264.65317, 2060-2079, ipsl_cm5a_mr, Jul Average, Nepal, NPL
433.75546, 2060-2079, ipsl_cm5a_mr, Aug Average, Nepal, NPL
236.4053, 2060-2079, ipsl_cm5a_mr, Sep Average, Nepal, NPL
76.450005, 2060-2079, ipsl_cm5a_mr, Oct Average, Nepal, NPL
25.53332, 2060-2079, ipsl_cm5a_mr, Nov Average, Nepal, NPL
18.517073, 2060-2079, ipsl_cm5a_mr, Dec Average, Nepal, NPL
43.122234, 2060-2079, miroc_esm, Jan Average, Nepal, NPL
25.21559, 2060-2079, miroc_esm, Feb Average, Nepal, NPL
29.875027, 2060-2079, miroc_esm, Mar Average, Nepal, NPL
41.49719, 2060-2079, miroc_esm, Apr Average, Nepal, NPL
129.90877, 2060-2079, miroc_esm, May Average, Nepal, NPL
287.29745, 2060-2079, miroc_esm, Jun Average, Nepal, NPL
321.15665, 2060-2079, miroc_esm, Jul Average, Nepal, NPL
285.68027, 2060-2079, miroc_esm, Aug Average, Nepal, NPL
211.13411, 2060-2079, miroc_esm, Sep Average, Nepal, NPL
150.28574, 2060-2079, miroc_esm, Oct Average, Nepal, NPL
117.22064, 2060-2079, miroc_esm, Nov Average, Nepal, NPL
60.749226, 2060-2079, miroc_esm, Dec Average, Nepal, NPL
43.547832, 2060-2079, miroc_esm_chem, Jan Average, Nepal, NPL
32.959095, 2060-2079, miroc_esm_chem, Feb Average, Nepal, NPL
40.48773, 2060-2079, miroc_esm_chem, Mar Average, Nepal, NPL
46.83054, 2060-2079, miroc_esm_chem, Apr Average, Nepal, NPL
87.600235, 2060-2079, miroc_esm_chem, May Average, Nepal, NPL
293.02402, 2060-2079, miroc_esm_chem, Jun Average, Nepal, NPL
372.1484, 2060-2079, miroc_esm_chem, Jul Average, Nepal, NPL
311.1664, 2060-2079, miroc_esm_chem, Aug Average, Nepal, NPL
234.1339, 2060-2079, miroc_esm_chem, Sep Average, Nepal, NPL
156.98726, 2060-2079, miroc_esm_chem, Oct Average, Nepal, NPL
92.234245, 2060-2079, miroc_esm_chem, Nov Average, Nepal, NPL
71.79483, 2060-2079, miroc_esm_chem, Dec Average, Nepal, NPL
22.375175, 2060-2079, miroc5, Jan Average, Nepal, NPL
25.00368, 2060-2079, miroc5, Feb Average, Nepal, NPL
35.92411, 2060-2079, miroc5, Mar Average, Nepal, NPL
61.04678, 2060-2079, miroc5, Apr Average, Nepal, NPL
146.98653, 2060-2079, miroc5, May Average, Nepal, NPL
372.01633, 2060-2079, miroc5, Jun Average, Nepal, NPL
619.58997, 2060-2079, miroc5, Jul Average, Nepal, NPL
518.27814, 2060-2079, miroc5, Aug Average, Nepal, NPL
337.30396, 2060-2079, miroc5, Sep Average, Nepal, NPL
146.7369, 2060-2079, miroc5, Oct Average, Nepal, NPL
31.291672, 2060-2079, miroc5, Nov Average, Nepal, NPL
23.39513, 2060-2079, miroc5, Dec Average, Nepal, NPL
18.987629, 2060-2079, mri_cgcm3, Jan Average, Nepal, NPL
30.73472, 2060-2079, mri_cgcm3, Feb Average, Nepal, NPL
30.08453, 2060-2079, mri_cgcm3, Mar Average, Nepal, NPL
21.298122, 2060-2079, mri_cgcm3, Apr Average, Nepal, NPL
12.527934, 2060-2079, mri_cgcm3, May Average, Nepal, NPL
12.328584, 2060-2079, mri_cgcm3, Jun Average, Nepal, NPL
130.5716, 2060-2079, mri_cgcm3, Jul Average, Nepal, NPL
166.38004, 2060-2079, mri_cgcm3, Aug Average, Nepal, NPL
89.44382, 2060-2079, mri_cgcm3, Sep Average, Nepal, NPL
28.286367, 2060-2079, mri_cgcm3, Oct Average, Nepal, NPL
44.085777, 2060-2079, mri_cgcm3, Nov Average, Nepal, NPL
43.63313, 2060-2079, mri_cgcm3, Dec Average, Nepal, NPL
50.831142, 2060-2079, noresm1_m, Jan Average, Nepal, NPL
59.265675, 2060-2079, noresm1_m, Feb Average, Nepal, NPL
34.625195, 2060-2079, noresm1_m, Mar Average, Nepal, NPL
16.568274, 2060-2079, noresm1_m, Apr Average, Nepal, NPL
25.32323, 2060-2079, noresm1_m, May Average, Nepal, NPL
208.32144, 2060-2079, noresm1_m, Jun Average, Nepal, NPL
726.2218, 2060-2079, noresm1_m, Jul Average, Nepal, NPL
683.07574, 2060-2079, noresm1_m, Aug Average, Nepal, NPL
356.49918, 2060-2079, noresm1_m, Sep Average, Nepal, NPL
94.01137, 2060-2079, noresm1_m, Oct Average, Nepal, NPL
61.559166, 2060-2079, noresm1_m, Nov Average, Nepal, NPL
48.661, 2060-2079, noresm1_m, Dec Average, Nepal, NPL
-20.845213, 2060-2079, Ensemble (10th Percentile), Jan Average, Nepal, NPL
-16.39826, 2060-2079, Ensemble (10th Percentile), Feb Average, Nepal, NPL
-13.626112, 2060-2079, Ensemble (10th Percentile), Mar Average, Nepal, NPL
-13.281213, 2060-2079, Ensemble (10th Percentile), Apr Average, Nepal, NPL
-23.797482, 2060-2079, Ensemble (10th Percentile), May Average, Nepal, NPL
-60.080727, 2060-2079, Ensemble (10th Percentile), Jun Average, Nepal, NPL
-50.09261, 2060-2079, Ensemble (10th Percentile), Jul Average, Nepal, NPL
-30.841854, 2060-2079, Ensemble (10th Percentile), Aug Average, Nepal, NPL
-23.254389, 2060-2079, Ensemble (10th Percentile), Sep Average, Nepal, NPL
-13.609811, 2060-2079, Ensemble (10th Percentile), Oct Average, Nepal, NPL
-19.568771, 2060-2079, Ensemble (10th Percentile), Nov Average, Nepal, NPL
-37.960697, 2060-2079, Ensemble (10th Percentile), Dec Average, Nepal, NPL
1.2124358, 2060-2079, Ensemble (50th Percentile), Jan Average, Nepal, NPL
-0.9385707, 2060-2079, Ensemble (50th Percentile), Feb Average, Nepal, NPL
-2.5436313, 2060-2079, Ensemble (50th Percentile), Mar Average, Nepal, NPL
0.4392514, 2060-2079, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.2089578, 2060-2079, Ensemble (50th Percentile), May Average, Nepal, NPL
5.337917, 2060-2079, Ensemble (50th Percentile), Jun Average, Nepal, NPL
17.126677, 2060-2079, Ensemble (50th Percentile), Jul Average, Nepal, NPL
23.88961, 2060-2079, Ensemble (50th Percentile), Aug Average, Nepal, NPL
15.723643, 2060-2079, Ensemble (50th Percentile), Sep Average, Nepal, NPL
9.418778, 2060-2079, Ensemble (50th Percentile), Oct Average, Nepal, NPL
1.4808859, 2060-2079, Ensemble (50th Percentile), Nov Average, Nepal, NPL
-3.053804, 2060-2079, Ensemble (50th Percentile), Dec Average, Nepal, NPL
15.781597, 2060-2079, Ensemble (90th Percentile), Jan Average, Nepal, NPL
20.19508, 2060-2079, Ensemble (90th Percentile), Feb Average, Nepal, NPL
4.278121, 2060-2079, Ensemble (90th Percentile), Mar Average, Nepal, NPL
12.369563, 2060-2079, Ensemble (90th Percentile), Apr Average, Nepal, NPL
17.366056, 2060-2079, Ensemble (90th Percentile), May Average, Nepal, NPL
47.295376, 2060-2079, Ensemble (90th Percentile), Jun Average, Nepal, NPL
98.05256, 2060-2079, Ensemble (90th Percentile), Jul Average, Nepal, NPL
101.27857, 2060-2079, Ensemble (90th Percentile), Aug Average, Nepal, NPL
53.34823, 2060-2079, Ensemble (90th Percentile), Sep Average, Nepal, NPL
38.145233, 2060-2079, Ensemble (90th Percentile), Oct Average, Nepal, NPL
26.42368, 2060-2079, Ensemble (90th Percentile), Nov Average, Nepal, NPL
22.754694, 2060-2079, Ensemble (90th Percentile), Dec Average, Nepal, NPL
