FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ae5,40983,4,3,1951-2012,0.17,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ae4,40984,4,3,1951-2012,0.26,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ae3,40985,4,3,1951-2012,0.36,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ae2,40986,4,3,1951-2012,0.46,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ae1,40987,4,3,1951-2012,0.55,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ae0,40988,4,3,1951-2012,0.65,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6adf,40989,4,3,1951-2012,0.76,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ade,40990,4,3,1951-2012,0.87,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6add,40991,4,3,1951-2012,0.95,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6adc,40992,4,3,1951-2012,1.04,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6adb,40993,4,3,1951-2012,1.1,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ada,40994,4,3,1951-2012,1.14,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad9,40995,4,3,1951-2012,1.24,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad8,40996,4,3,1951-2012,1.18,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad7,41295,4,3,1951-2012,-0.02,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad6,41296,4,3,1951-2012,0.03,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad5,41297,4,3,1951-2012,0.1,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad4,41298,4,3,1951-2012,0.18,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad3,41299,4,3,1951-2012,0.27,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad2,41300,4,3,1951-2012,0.37,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad1,41301,4,3,1951-2012,0.47,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ad0,41302,4,3,1951-2012,0.57,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6acf,41303,4,3,1951-2012,0.67,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ace,41304,4,3,1951-2012,0.79,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6acd,41305,4,3,1951-2012,0.88,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6acc,41306,4,3,1951-2012,0.96,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6acb,41307,4,3,1951-2012,1.09,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aca,41308,4,3,1951-2012,1.26,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac9,41309,4,3,1951-2012,1.32,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac8,41310,4,3,1951-2012,1.18,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac7,41614,4,3,1951-2012,-0.02,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac6,41615,4,3,1951-2012,0.02,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac5,41616,4,3,1951-2012,0.08,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac4,41617,4,3,1951-2012,0.15,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac3,41618,4,3,1951-2012,0.22,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac2,41619,4,3,1951-2012,0.31,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac1,41620,4,3,1951-2012,0.38,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ac0,41621,4,3,1951-2012,0.46,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6abf,41622,4,3,1951-2012,0.55,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6abe,41623,4,3,1951-2012,0.65,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6abd,41624,4,3,1951-2012,0.77,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6abc,41625,4,3,1951-2012,0.88,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6abb,41626,4,3,1951-2012,1.05,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aba,41627,4,3,1951-2012,1.21,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab9,41628,4,3,1951-2012,1.26,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab8,41629,4,3,1951-2012,1.18,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab7,41926,4,3,1951-2012,0.01,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab6,41927,4,3,1951-2012,0,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab5,41928,4,3,1951-2012,0.07,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab4,41929,4,3,1951-2012,0.14,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab3,41930,4,3,1951-2012,0.22,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab2,41931,4,3,1951-2012,0.3,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab1,41932,4,3,1951-2012,0.38,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6ab0,41933,4,3,1951-2012,0.45,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aaf,41934,4,3,1951-2012,0.53,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aae,41935,4,3,1951-2012,0.61,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aad,41936,4,3,1951-2012,0.69,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aac,41937,4,3,1951-2012,0.82,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aab,41938,4,3,1951-2012,0.96,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aaa,41939,4,3,1951-2012,1.08,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa9,41940,4,3,1951-2012,1.1,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa8,41941,4,3,1951-2012,0.96,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa7,42228,4,3,1951-2012,0.08,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa6,42229,4,3,1951-2012,0.03,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa5,42230,4,3,1951-2012,0.08,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa4,42231,4,3,1951-2012,0.16,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa3,42232,4,3,1951-2012,0.24,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa2,42233,4,3,1951-2012,0.31,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa1,42234,4,3,1951-2012,0.39,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6aa0,42235,4,3,1951-2012,0.46,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a9f,42236,4,3,1951-2012,0.54,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a9e,42237,4,3,1951-2012,0.61,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a9d,42238,4,3,1951-2012,0.64,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a9c,42239,4,3,1951-2012,0.71,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a9b,42240,4,3,1951-2012,0.81,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a9a,42241,4,3,1951-2012,0.88,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a99,42242,4,3,1951-2012,0.9,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a98,42243,4,3,1951-2012,0.76,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a97,42530,4,3,1951-2012,0.16,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a96,42531,4,3,1951-2012,0.1,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a95,42532,4,3,1951-2012,0.11,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a94,42533,4,3,1951-2012,0.17,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a93,42534,4,3,1951-2012,0.25,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a92,42535,4,3,1951-2012,0.33,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a91,42536,4,3,1951-2012,0.4,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a90,42537,4,3,1951-2012,0.5,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a8f,42538,4,3,1951-2012,0.52,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a8e,42539,4,3,1951-2012,0.56,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a8d,42540,4,3,1951-2012,0.58,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a8c,42541,4,3,1951-2012,0.59,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a8b,42542,4,3,1951-2012,0.66,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a8a,42543,4,3,1951-2012,0.72,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a89,42544,4,3,1951-2012,0.73,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-6a88,42545,4,3,1951-2012,0.62,POINT (9768285.317109756 3092272.122885534)
