Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
0.00416, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
0.9017, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
0.54961, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
0.5724, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
0.45095, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
1.23433, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
4.86632, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
8.92675, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
9.09895, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
5.77769, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
1.34889, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
0.83264, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
0.56435, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
1.17707, 2020-2039, access1_0, Annual Anomaly, NPL
5.89138, 2020-2039, access1_3, Annual Anomaly, NPL
-0.8247, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
2.05181, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
3.04407, 2020-2039, bnu_esm, Annual Anomaly, NPL
2.85643, 2020-2039, canesm2, Annual Anomaly, NPL
0.34542, 2020-2039, ccsm4, Annual Anomaly, NPL
1.37827, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
5.71456, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
0.10495, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
-1.2046, 2020-2039, cmcc_cm, Annual Anomaly, NPL
-2.2125, 2020-2039, cmcc_cms, Annual Anomaly, NPL
0.05506, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
0.38168, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
0.04258, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
0.63175, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
3.23198, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
4.45142, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
0.33368, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
-1.7827, 2020-2039, hadgem2_es, Annual Anomaly, NPL
1.61121, 2020-2039, inmcm4, Annual Anomaly, NPL
0.3733, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
2.11647, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-0.2397, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
-0.789, 2020-2039, miroc5, Annual Anomaly, NPL
0.61766, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
0.98569, 2020-2039, miroc_esm, Annual Anomaly, NPL
-0.8481, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
-0.1611, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
0.73765, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
0.65269, 2020-2039, mri_esm1, Annual Anomaly, NPL
3.32413, 2020-2039, noresm1_m, Annual Anomaly, NPL
-12.083, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
0.71001, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
28.6015, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
