Minimum of Daily Min-Temperature - (Celsius), Year, Model, Statistics, ISO3
4.73027, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
4.65564, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
3.91023, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
4.00762, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
4.38434, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
4.83364, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
4.78816, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
5.17205, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
5.316, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
2.66966, 2040-2059, access1_0, Annual Anomaly, NPL
2.49889, 2040-2059, access1_3, Annual Anomaly, NPL
3.58895, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
2.49547, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
3.80416, 2040-2059, bnu_esm, Annual Anomaly, NPL
5.71, 2040-2059, canesm2, Annual Anomaly, NPL
1.88381, 2040-2059, ccsm4, Annual Anomaly, NPL
1.90372, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
3.56076, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
3.50231, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
3.48441, 2040-2059, cmcc_cm, Annual Anomaly, NPL
4.28057, 2040-2059, cmcc_cms, Annual Anomaly, NPL
2.03419, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
3.86122, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
4.14807, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
1.97485, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
1.68852, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
2.69463, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
2.68472, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
2.70929, 2040-2059, hadgem2_es, Annual Anomaly, NPL
1.47958, 2040-2059, inmcm4, Annual Anomaly, NPL
3.946, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
5.15821, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
1.63315, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
3.18899, 2040-2059, miroc5, Annual Anomaly, NPL
5.89001, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
4.26268, 2040-2059, miroc_esm, Annual Anomaly, NPL
4.05513, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
3.55406, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
2.84013, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
2.42205, 2040-2059, mri_esm1, Annual Anomaly, NPL
3.24486, 2040-2059, noresm1_m, Annual Anomaly, NPL
-0.3971, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
3.33518, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
5.60439, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
