FID,id_punto,agno,pre_anual,geom
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4074,41618,1969,1273.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4073,41618,1970,1646.1,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4072,41618,1971,1422.9,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4071,41618,1972,1028.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4070,41618,1973,1959.1,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-406f,41618,1974,1085.8,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-406e,41618,1975,1638.9,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-406d,41618,1976,2021.1,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-406c,41618,1977,1603.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-406b,41618,1978,1473.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-406a,41618,1979,1275.1,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4069,41618,1980,1602.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4068,41618,1981,1810.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4067,41618,1982,1727.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4066,41618,1983,1873.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4065,41618,1984,1454.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4064,41618,1985,1748.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4063,41618,1986,2081.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4062,41618,1987,1421.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4061,41618,1988,1773.8,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4060,41618,1989,1544.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-405f,41618,1990,2498.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-405e,41618,1991,1280.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-405d,41618,1992,1220.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-405c,41618,1993,1483.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-405b,41618,1994,1558.9,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-405a,41618,1995,1590.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4059,41618,1996,1478.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4058,41618,1997,1554.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4057,41618,1998,1813.2,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4056,41618,1999,1584,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4055,41618,2000,1487.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4054,41618,2001,1234.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4053,41618,2002,1390.9,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4052,41618,2003,1417.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4051,41618,2004,1258,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4050,41618,2005,1053.1,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-404f,41618,2006,1184.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-404e,41618,2007,1179.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-404d,41618,2008,1319.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-404c,41618,2009,1212.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-404b,41618,2010,1022.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-404a,41618,2011,1915.8,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4049,41618,2012,1581,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4048,41618,2013,1798.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4047,41618,2014,1449.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4046,41618,2015,1304.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4045,41618,2016,1548.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4044,41618,2017,1476.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4043,41618,2018,1454.8,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4042,41618,2019,1424.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4041,41618,2020,1336.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4040,41619,1901,1588.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-403f,41619,1902,1690.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-403e,41619,1903,1311.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-403d,41619,1904,1631.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-403c,41619,1905,1839.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-403b,41619,1906,1756.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-403a,41619,1907,1445.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4039,41619,1908,1140.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4038,41619,1909,1966,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4037,41619,1910,1818.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4036,41619,1911,1672.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4035,41619,1912,1533.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4034,41619,1913,1909.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4033,41619,1914,2120,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4032,41619,1915,2149.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4031,41619,1916,1932.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4030,41619,1917,1844,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-402f,41619,1918,1426.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-402e,41619,1919,1423.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-402d,41619,1920,1392.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-402c,41619,1921,1615,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-402b,41619,1922,2007.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-402a,41619,1923,1481.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4029,41619,1924,1810.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4028,41619,1925,2096.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4027,41619,1926,1627,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4026,41619,1927,1621.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4025,41619,1928,1413.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4024,41619,1929,1678.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4023,41619,1930,1364.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4022,41619,1931,1668.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4021,41619,1932,1319.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4020,41619,1933,2026.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-401f,41619,1934,1480.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-401e,41619,1935,1201.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-401d,41619,1936,2117.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-401c,41619,1937,1863.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-401b,41619,1938,1919.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-401a,41619,1939,1312.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4019,41619,1940,1552.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4018,41619,1941,1384.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4017,41619,1942,1898.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4016,41619,1943,1763.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4015,41619,1944,1641.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4014,41619,1945,1876.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4013,41619,1946,1939.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4012,41619,1947,1482.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4011,41619,1948,2154,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4010,41619,1949,2010.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-400f,41619,1950,1933.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-400e,41619,1951,1366.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-400d,41619,1952,1475.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-400c,41619,1953,1531.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-400b,41619,1954,1655.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-400a,41619,1955,1792.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4009,41619,1956,1792,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4008,41619,1957,1167.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4007,41619,1958,1335.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4006,41619,1959,1593.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4005,41619,1960,1153.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4004,41619,1961,2417.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4003,41619,1962,1621.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4002,41619,1963,1980.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4001,41619,1964,1196.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-4000,41619,1965,958.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fff,41619,1966,910.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ffe,41619,1967,1433.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ffd,41619,1968,1443.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ffc,41619,1969,1125.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ffb,41619,1970,1602.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ffa,41619,1971,1601.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff9,41619,1972,1180.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff8,41619,1973,2198.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff7,41619,1974,1091.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff6,41619,1975,1759.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff5,41619,1976,1284.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff4,41619,1977,1251.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff2,41619,1978,1746.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff1,41619,1979,1585.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3ff0,41619,1980,1704.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fef,41619,1981,1874,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fed,41619,1982,1618.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3feb,41619,1983,1828.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fea,41619,1984,1451.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fe8,41619,1985,1946,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fe6,41619,1986,1689.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fe4,41619,1987,1539.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fe2,41619,1988,1814.1,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fe1,41619,1989,1688.9,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fdf,41619,1990,1784.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fdd,41619,1991,1274.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fdb,41619,1992,1213.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fd9,41619,1993,1491.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fd8,41619,1994,1581.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fd6,41619,1995,1616,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fd4,41619,1996,1507.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fd2,41619,1997,1618.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fd0,41619,1998,1805.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fcf,41619,1999,1582,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fcd,41619,2000,1504.2,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fcb,41619,2001,1295.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fc9,41619,2002,1464.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fc7,41619,2003,1508.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fc5,41619,2004,1380.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fc4,41619,2005,1096.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fb9,41619,2006,1286.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fb7,41619,2007,1262.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fb6,41619,2008,1330.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fb4,41619,2009,1256.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fb2,41619,2010,1134.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fb0,41619,2011,1883.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fae,41619,2012,1578.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fac,41619,2013,1798.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fab,41619,2014,1449.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fa9,41619,2015,1304.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fa7,41619,2016,1548.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fa5,41619,2017,1476.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fa3,41619,2018,1454.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fa2,41619,2019,1424.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3fa0,41619,2020,1336.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f9e,41620,1901,1536,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f9c,41620,1902,1712.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f9a,41620,1903,1314.3,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f98,41620,1904,1568.9,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f97,41620,1905,1898.6,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f95,41620,1906,1732.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f94,41620,1907,1493.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f93,41620,1908,1143.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f92,41620,1909,1911.9,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f91,41620,1910,1730.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f90,41620,1911,1696.3,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f8f,41620,1912,1494.9,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f8e,41620,1913,1935.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f8d,41620,1914,2026.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f8c,41620,1915,2148.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f8b,41620,1916,1834,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f89,41620,1917,1717.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f88,41620,1918,1484.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f86,41620,1919,1379.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f84,41620,1920,1353.3,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f82,41620,1921,1558.7,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f80,41620,1922,1935.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f7e,41620,1923,1450.8,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f7d,41620,1924,1723.9,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f7b,41620,1925,2031.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f79,41620,1926,1612,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f77,41620,1927,1546.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f75,41620,1928,1416.6,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f73,41620,1929,1670.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f72,41620,1930,1333.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f70,41620,1931,1588.9,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f6e,41620,1932,1289.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f6c,41620,1933,1932.3,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f6a,41620,1934,1435.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f69,41620,1935,1193.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f67,41620,1936,1969.6,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f65,41620,1937,1854.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-3f63,41620,1938,1889.7,POINT (9267347.608540025 3280529.7896193247)
