FID,id_punto,agno,temp_anual,geom
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d76,40678,2006,-0.13,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d75,40678,2007,-0.03,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d74,40678,2008,-0.58,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d73,40678,2009,-0.12,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d72,40678,2010,0.1,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d71,40678,2011,-0.65,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d70,40678,2012,-0.78,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d6f,40678,2013,-2.97,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d6e,40678,2014,-1.82,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d6d,40678,2015,-1.82,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d6c,40678,2016,-1.64,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d6b,40678,2017,-1.59,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d6a,40678,2018,-1.84,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d69,40678,2019,-2.41,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d68,40678,2020,-2.93,POINT (9656965.826316481 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d67,40679,1901,-5.16,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d66,40679,1902,-5.25,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d65,40679,1903,-5.2,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d64,40679,1904,-5.33,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d63,40679,1905,-5.79,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d62,40679,1906,-5.25,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d61,40679,1907,-5.48,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d60,40679,1908,-5.14,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d5f,40679,1909,-4.91,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d5e,40679,1910,-5.52,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d5d,40679,1911,-5.57,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d5c,40679,1912,-5.61,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d5b,40679,1913,-5.83,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d5a,40679,1914,-5.61,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d59,40679,1915,-5.09,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d58,40679,1916,-5.23,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d57,40679,1917,-5.84,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d56,40679,1918,-5.62,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d55,40679,1919,-5.54,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d54,40679,1920,-5.52,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d53,40679,1921,-5.4,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d52,40679,1922,-5.05,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d51,40679,1923,-5.12,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d50,40679,1924,-5.1,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d4f,40679,1925,-5.8,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d4e,40679,1926,-5.64,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d4d,40679,1927,-5.74,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d4c,40679,1928,-5.3,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d4b,40679,1929,-5.54,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d4a,40679,1930,-5.56,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d49,40679,1931,-5.37,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d48,40679,1932,-5.15,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d47,40679,1933,-5.36,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d46,40679,1934,-5.39,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d45,40679,1935,-4.57,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d44,40679,1936,-5.09,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d43,40679,1937,-4.47,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d42,40679,1938,-4.78,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d41,40679,1939,-4.99,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d40,40679,1940,-5.12,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d3f,40679,1941,-4.7,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d3e,40679,1942,-4.7,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d3d,40679,1943,-4.72,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d3c,40679,1944,-4.66,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d3b,40679,1945,-5.07,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d3a,40679,1946,-4.37,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d39,40679,1947,-4.33,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d38,40679,1948,-4.87,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d37,40679,1949,-5.05,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d36,40679,1950,-5.23,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d35,40679,1951,-4.89,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d34,40679,1952,-5.09,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d33,40679,1953,-4.58,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d32,40679,1954,-4.77,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d31,40679,1955,-5.1,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d30,40679,1956,-4.96,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d2f,40679,1957,-5.27,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d2e,40679,1958,-4.71,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d2d,40679,1959,-5.74,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d2c,40679,1960,-5.45,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d2b,40679,1961,-5.66,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d2a,40679,1962,-6.26,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d29,40679,1963,-6.45,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d28,40679,1964,-5.4,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d27,40679,1965,-6.58,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d26,40679,1966,-5.6,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d25,40679,1967,-6.28,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d24,40679,1968,-6.19,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d23,40679,1969,-5.22,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d22,40679,1970,-4.95,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d21,40679,1971,-5.11,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d20,40679,1972,-4.83,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d1f,40679,1973,-5.01,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d1e,40679,1974,-4.7,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d1d,40679,1975,-5,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d1c,40679,1976,-4.96,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d1b,40679,1977,-4.95,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d1a,40679,1978,-5.54,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d19,40679,1979,-4.92,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d18,40679,1980,-4.88,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d17,40679,1981,-5.15,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d16,40679,1982,-5.1,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d15,40679,1983,-5.56,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d14,40679,1984,-4.45,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d13,40679,1985,-4.53,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d12,40679,1986,-5.4,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d11,40679,1987,-5.2,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d10,40679,1988,-4.63,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d0f,40679,1989,-4.76,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d0e,40679,1990,-4.55,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d0d,40679,1991,-4.99,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d0c,40679,1992,-5.25,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d0b,40679,1993,-4.52,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d0a,40679,1994,-4.71,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d09,40679,1995,-4.75,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d08,40679,1996,-4.71,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d07,40679,1997,-5.23,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d06,40679,1998,-4.22,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d05,40679,1999,-3.97,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d04,40679,2000,-4.38,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d03,40679,2001,-4,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d02,40679,2002,-4.25,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d01,40679,2003,-4.3,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5d00,40679,2004,-4.11,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cff,40679,2005,-4.32,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cfe,40679,2006,-4.13,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cfd,40679,2007,-4,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cfc,40679,2008,-4.6,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cfb,40679,2009,-4.08,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cfa,40679,2010,-3.89,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf9,40679,2011,-4.63,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf8,40679,2012,-4.8,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf7,40679,2013,-8.8,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf6,40679,2014,-7.57,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf5,40679,2015,-7.59,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf4,40679,2016,-7.39,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf3,40679,2017,-7.35,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf2,40679,2018,-7.65,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf1,40679,2019,-8.18,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cf0,40679,2020,-8.66,POINT (9712625.57171312 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cef,40680,1901,-4.37,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cee,40680,1902,-4.49,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ced,40680,1903,-4.37,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cec,40680,1904,-4.51,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ceb,40680,1905,-4.97,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cea,40680,1906,-4.41,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce9,40680,1907,-4.68,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce8,40680,1908,-4.35,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce7,40680,1909,-4.11,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce6,40680,1910,-4.71,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce5,40680,1911,-4.76,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce4,40680,1912,-4.78,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce3,40680,1913,-4.98,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce2,40680,1914,-4.75,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce1,40680,1915,-4.29,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ce0,40680,1916,-4.42,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cdf,40680,1917,-4.98,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cde,40680,1918,-4.81,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cdd,40680,1919,-4.67,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cdc,40680,1920,-4.7,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cdb,40680,1921,-4.57,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cda,40680,1922,-4.19,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd9,40680,1923,-4.31,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd8,40680,1924,-4.27,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd7,40680,1925,-5,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd6,40680,1926,-4.8,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd5,40680,1927,-4.95,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd4,40680,1928,-4.52,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd3,40680,1929,-4.75,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd2,40680,1930,-4.75,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd1,40680,1931,-4.58,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cd0,40680,1932,-4.35,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ccf,40680,1933,-4.51,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cce,40680,1934,-4.59,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ccd,40680,1935,-3.67,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ccc,40680,1936,-4.15,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ccb,40680,1937,-3.56,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cca,40680,1938,-3.88,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc9,40680,1939,-4.13,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc8,40680,1940,-4.27,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc7,40680,1941,-3.92,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc6,40680,1942,-3.86,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc5,40680,1943,-3.88,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc4,40680,1944,-3.81,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc3,40680,1945,-4.22,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc2,40680,1946,-3.52,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc1,40680,1947,-3.46,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cc0,40680,1948,-4.02,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cbf,40680,1949,-4.23,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cbe,40680,1950,-4.41,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cbd,40680,1951,-4.13,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cbc,40680,1952,-4.22,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cbb,40680,1953,-3.76,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cba,40680,1954,-3.9,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb9,40680,1955,-4.33,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb8,40680,1956,-4.18,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb7,40680,1957,-4.48,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb6,40680,1958,-3.89,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb5,40680,1959,-4.95,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb4,40680,1960,-4.92,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb3,40680,1961,-4.92,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb2,40680,1962,-5.52,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb1,40680,1963,-5.7,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cb0,40680,1964,-4.6,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5caf,40680,1965,-5.81,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cae,40680,1966,-4.75,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cad,40680,1967,-5.45,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cac,40680,1968,-5.36,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5cab,40680,1969,-4.4,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5caa,40680,1970,-4.2,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ca9,40680,1971,-4.37,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ca8,40680,1972,-4,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ca7,40680,1973,-4.21,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ca6,40680,1974,-3.83,POINT (9768285.317109756 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5ca5,40680,1975,-4.14,POINT (9768285.317109756 3471454.9819268296)
