FID,id_punto,agno,temp_max_anual,geom
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6da2,41296,2001,30.08,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6da1,41296,2002,30.3,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6da0,41296,2003,30.15,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d9f,41296,2004,30.78,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d9e,41296,2005,30.07,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d9d,41296,2006,30.58,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d9c,41296,2007,30.27,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d9b,41296,2008,29.99,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d9a,41296,2009,30.75,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d99,41296,2010,30.84,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d98,41296,2011,29.74,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d97,41296,2012,29.65,POINT (8989048.88155684 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d96,41297,1901,28.16,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d95,41297,1902,28.28,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d94,41297,1903,28.14,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d93,41297,1904,27.95,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d92,41297,1905,27.1,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d91,41297,1906,27.95,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d90,41297,1907,27.71,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d8f,41297,1908,28.45,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d8e,41297,1909,28.46,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d8d,41297,1910,27.7,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d8c,41297,1911,27.69,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d8b,41297,1912,27.46,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d8a,41297,1913,27.08,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d89,41297,1914,27.32,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d88,41297,1915,28.25,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d87,41297,1916,28.17,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d86,41297,1917,26.84,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d85,41297,1918,27.61,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d84,41297,1919,27.15,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d83,41297,1920,27.56,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d82,41297,1921,27.72,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d81,41297,1922,27.92,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d80,41297,1923,28.23,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d7f,41297,1924,28.24,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d7e,41297,1925,27.64,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d7d,41297,1926,27.46,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d7c,41297,1927,27.6,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d7b,41297,1928,28.2,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d7a,41297,1929,28.02,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d79,41297,1930,27.89,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d78,41297,1931,28.3,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d77,41297,1932,28.36,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d76,41297,1933,27.6,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d75,41297,1934,27.95,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d74,41297,1935,27.62,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d73,41297,1936,27.06,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d72,41297,1937,27.28,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d71,41297,1938,27.77,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d70,41297,1939,27.79,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d6f,41297,1940,27.62,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d6e,41297,1941,28.75,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d6d,41297,1942,28.43,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d6c,41297,1943,28.4,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d6b,41297,1944,28.08,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d6a,41297,1945,27.74,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d69,41297,1946,28.44,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d68,41297,1947,28.55,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d67,41297,1948,28.25,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d66,41297,1949,28.19,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d65,41297,1950,27.92,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d64,41297,1951,28.41,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d63,41297,1952,28.5,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d62,41297,1953,28.86,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d61,41297,1954,28.29,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d60,41297,1955,27.82,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d5f,41297,1956,28.15,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d5e,41297,1957,27.96,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d5d,41297,1958,28.6,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d5c,41297,1959,28.42,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d5b,41297,1960,28.77,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d5a,41297,1961,27.48,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d59,41297,1962,28.1,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d58,41297,1963,28.26,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d57,41297,1964,28.54,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d56,41297,1965,28.14,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d55,41297,1966,29.26,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d54,41297,1967,28.27,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d53,41297,1968,28.05,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d52,41297,1969,28.84,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d51,41297,1970,28.65,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d50,41297,1971,27.55,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d4f,41297,1972,28.43,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d4e,41297,1973,27.96,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d4d,41297,1974,28.29,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d4c,41297,1975,27.61,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d4b,41297,1976,27.86,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d4a,41297,1977,27.51,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d49,41297,1978,27.4,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d48,41297,1979,27.91,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d47,41297,1980,28.04,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d46,41297,1981,27.58,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d45,41297,1982,27.44,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d44,41297,1983,27.3,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d43,41297,1984,28.25,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d42,41297,1985,28.14,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d41,41297,1986,27.43,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d40,41297,1987,28.87,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d3f,41297,1988,28.4,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d3e,41297,1989,27.46,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d3d,41297,1990,27.1,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d3c,41297,1991,27.22,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d3b,41297,1992,26.9,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d3a,41297,1993,27.38,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d39,41297,1994,28.37,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d38,41297,1995,28.02,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d37,41297,1996,28.2,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d36,41297,1997,27.15,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d35,41297,1998,28.19,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d34,41297,1999,28.88,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d33,41297,2000,28.25,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d32,41297,2001,28.45,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d31,41297,2002,28.61,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d30,41297,2003,28.51,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d2f,41297,2004,29.08,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d2e,41297,2005,28.43,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d2d,41297,2006,28.96,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d2c,41297,2007,28.74,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d2b,41297,2008,28.37,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d2a,41297,2009,29.1,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d29,41297,2010,29.2,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d28,41297,2011,28.13,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d27,41297,2012,28.06,POINT (9044708.626953477 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d26,41298,1901,23.45,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d25,41298,1902,23.5,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d24,41298,1903,23.4,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d23,41298,1904,23.23,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d22,41298,1905,22.42,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d21,41298,1906,23.24,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d20,41298,1907,23,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d1f,41298,1908,23.69,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d1e,41298,1909,23.77,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d1d,41298,1910,22.96,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d1c,41298,1911,22.95,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d1b,41298,1912,22.76,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d1a,41298,1913,22.37,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d19,41298,1914,22.65,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d18,41298,1915,23.54,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d17,41298,1916,23.44,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d16,41298,1917,22.19,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d15,41298,1918,22.9,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d14,41298,1919,22.47,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d13,41298,1920,22.85,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d12,41298,1921,22.98,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d11,41298,1922,23.27,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d10,41298,1923,23.5,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d0f,41298,1924,23.52,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d0e,41298,1925,22.9,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d0d,41298,1926,22.75,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d0c,41298,1927,22.86,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d0b,41298,1928,23.47,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d0a,41298,1929,23.29,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d09,41298,1930,23.15,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d08,41298,1931,23.56,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d07,41298,1932,23.6,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d06,41298,1933,22.92,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d05,41298,1934,23.24,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d04,41298,1935,23.01,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d03,41298,1936,22.4,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d02,41298,1937,22.65,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d01,41298,1938,23.1,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6d00,41298,1939,23.12,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cff,41298,1940,22.94,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cfe,41298,1941,24,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cfd,41298,1942,23.69,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cfc,41298,1943,23.73,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cfb,41298,1944,23.42,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cfa,41298,1945,23.02,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf9,41298,1946,23.74,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf8,41298,1947,23.87,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf7,41298,1948,23.54,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf6,41298,1949,23.46,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf5,41298,1950,23.22,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf4,41298,1951,23.73,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf3,41298,1952,23.77,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf2,41298,1953,24.15,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf1,41298,1954,23.57,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cf0,41298,1955,23.15,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cef,41298,1956,23.49,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cee,41298,1957,23.31,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ced,41298,1958,23.86,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cec,41298,1959,23.65,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ceb,41298,1960,24,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cea,41298,1961,22.79,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce9,41298,1962,23.31,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce8,41298,1963,23.54,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce7,41298,1964,23.8,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce6,41298,1965,23.42,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce5,41298,1966,24.5,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce4,41298,1967,23.5,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce3,41298,1968,23.31,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce2,41298,1969,24.15,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce1,41298,1970,23.97,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6ce0,41298,1971,22.78,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cdf,41298,1972,23.64,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cde,41298,1973,23.15,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cdd,41298,1974,23.55,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cdc,41298,1975,22.89,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cdb,41298,1976,23.06,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cda,41298,1977,22.78,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cd9,41298,1978,22.64,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cd8,41298,1979,23.18,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cd7,41298,1980,23.3,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cd6,41298,1981,22.87,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cd5,41298,1982,22.8,POINT (9100368.372350115 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-6cd4,41298,1983,22.69,POINT (9100368.372350115 3343864.953833735)
