FID,id_punto,agno,anomalia_temp_max_anual,geom
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28f5,41628,1998,0.75,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28f4,41628,1999,0.91,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28f3,41628,2000,0.41,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28f2,41628,2001,1,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28f1,41628,2002,0.71,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28f0,41628,2003,0.91,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ef,41628,2004,0.99,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ee,41628,2005,0.78,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ed,41628,2006,1.24,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ec,41628,2007,1.75,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28eb,41628,2008,0.89,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ea,41628,2009,1.89,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e9,41628,2010,1.89,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e8,41628,2011,1.03,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e7,41628,2012,0.7,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e6,41629,1901,-0.05,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e5,41629,1902,-0.16,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e4,41629,1903,-0.01,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e3,41629,1904,-0.1,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e2,41629,1905,-0.65,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e1,41629,1906,-0.05,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28e0,41629,1907,-0.3,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28df,41629,1908,0.09,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28de,41629,1909,0.33,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28dd,41629,1910,-0.34,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28dc,41629,1911,-0.45,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28db,41629,1912,-0.43,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28da,41629,1913,-0.66,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d9,41629,1914,-0.36,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d8,41629,1915,0.13,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d7,41629,1916,-0.11,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d6,41629,1917,-0.6,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d5,41629,1918,-0.49,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d4,41629,1919,-0.21,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d3,41629,1920,-0.3,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d2,41629,1921,-0.21,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d1,41629,1922,0.27,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28d0,41629,1923,0.11,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28cf,41629,1924,0.16,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ce,41629,1925,-0.62,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28cd,41629,1926,-0.46,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28cc,41629,1927,-0.49,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28cb,41629,1928,-0.04,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ca,41629,1929,-0.27,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c9,41629,1930,-0.28,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c8,41629,1931,-0.03,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c7,41629,1932,0.06,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c6,41629,1933,-0.05,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c5,41629,1934,-0.06,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c4,41629,1935,0.78,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c3,41629,1936,0.14,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c2,41629,1937,0.38,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c1,41629,1938,0.42,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28c0,41629,1939,0.28,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28bf,41629,1940,0.03,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28be,41629,1941,0.4,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28bd,41629,1942,0.73,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28bc,41629,1943,0.74,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28bb,41629,1944,0.7,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ba,41629,1945,-0.01,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b9,41629,1946,0.94,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b8,41629,1947,1.12,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b7,41629,1948,0.27,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b6,41629,1949,0.18,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b5,41629,1950,0.29,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b4,41629,1951,0.47,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b3,41629,1952,0.77,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b2,41629,1953,0.93,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b1,41629,1954,0.68,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28b0,41629,1955,0.22,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28af,41629,1956,0.46,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ae,41629,1957,0.33,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ad,41629,1958,0.63,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ac,41629,1959,-0.21,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28ab,41629,1960,-0.34,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28aa,41629,1961,-0.79,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a9,41629,1962,-1.06,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a8,41629,1963,-0.99,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a7,41629,1964,-0.09,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a6,41629,1965,-0.86,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a5,41629,1966,0,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a4,41629,1967,-0.75,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a3,41629,1968,-1.29,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a2,41629,1969,0.15,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a1,41629,1970,0.36,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-28a0,41629,1971,0.02,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-289f,41629,1972,0.7,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-289e,41629,1973,-0.05,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-289d,41629,1974,0.64,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-289c,41629,1975,0.42,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-289b,41629,1976,0.41,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-289a,41629,1977,0.35,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2899,41629,1978,-0.57,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2898,41629,1979,0.34,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2897,41629,1980,0.37,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2896,41629,1981,0.16,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2895,41629,1982,0.31,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2894,41629,1983,0.12,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2893,41629,1984,0.77,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2892,41629,1985,0.53,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2891,41629,1986,-0.11,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2890,41629,1987,-0.3,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-288f,41629,1988,0.43,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-288e,41629,1989,0.12,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-288d,41629,1990,0.49,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-288c,41629,1991,0.25,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-288b,41629,1992,0.27,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-288a,41629,1993,0.88,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2889,41629,1994,0.5,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2888,41629,1995,0.45,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2887,41629,1996,0.69,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2886,41629,1997,-0.61,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2885,41629,1998,0.72,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2884,41629,1999,0.91,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2883,41629,2000,0.33,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2882,41629,2001,0.99,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2881,41629,2002,0.71,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2880,41629,2003,0.85,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-287f,41629,2004,0.96,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-287e,41629,2005,0.73,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-287d,41629,2006,1.23,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-287c,41629,2007,1.68,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-287b,41629,2008,0.82,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-287a,41629,2009,1.93,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2879,41629,2010,1.85,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2878,41629,2011,0.99,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2877,41629,2012,0.6,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2876,41926,1901,0.19,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2875,41926,1902,0.29,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2874,41926,1903,0.04,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2873,41926,1904,-0.18,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2872,41926,1905,-0.76,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2871,41926,1906,-0.08,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2870,41926,1907,-0.13,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-286f,41926,1908,0.3,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-286e,41926,1909,0.01,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-286d,41926,1910,-0.4,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-286c,41926,1911,-0.12,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-286b,41926,1912,-0.37,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-286a,41926,1913,-0.65,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2869,41926,1914,-0.38,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2868,41926,1915,0.14,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2867,41926,1916,-0.12,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2866,41926,1917,-1.21,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2865,41926,1918,-0.17,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2864,41926,1919,-0.65,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2863,41926,1920,-0.22,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2862,41926,1921,0.28,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2861,41926,1922,-0.05,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2860,41926,1923,0.26,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-285f,41926,1924,0.21,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-285e,41926,1925,-0.45,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-285d,41926,1926,-0.48,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-285c,41926,1927,-0.35,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-285b,41926,1928,0.37,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-285a,41926,1929,0.07,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2859,41926,1930,-0.08,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2858,41926,1931,0.39,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2857,41926,1932,0.36,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2856,41926,1933,-0.55,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2855,41926,1934,-0.13,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2854,41926,1935,-0.4,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2853,41926,1936,-0.85,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2852,41926,1937,-0.78,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2851,41926,1938,-0.28,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2850,41926,1939,-0.25,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-284f,41926,1940,-0.32,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-284e,41926,1941,0.83,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-284d,41926,1942,0.41,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-284c,41926,1943,0.4,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-284b,41926,1944,0.03,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-284a,41926,1945,-0.25,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2849,41926,1946,0.41,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2848,41926,1947,0.57,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2847,41926,1948,0.24,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2846,41926,1949,0.33,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2845,41926,1950,-0.17,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2844,41926,1951,0.22,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2843,41926,1952,0.44,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2842,41926,1953,0.73,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2841,41926,1954,0.24,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2840,41926,1955,-0.35,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-283f,41926,1956,-0.12,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-283e,41926,1957,-0.22,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-283d,41926,1958,0.64,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-283c,41926,1959,0.43,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-283b,41926,1960,0.71,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-283a,41926,1961,-0.55,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2839,41926,1962,0.29,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2838,41926,1963,0.31,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-2837,41926,1964,0.53,POINT (8933389.136160204 3217490.9158222144)
