FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70d6,40995,1945,0.9,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70d7,40995,1946,0.81,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70d8,40995,1947,0.91,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70d9,40995,1948,0.85,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70da,40995,1949,0.9,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70db,40995,1950,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70dc,40995,1951,0.97,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70dd,40995,1952,0.94,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70de,40995,1953,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70df,40995,1954,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e0,40995,1955,0.95,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e1,40995,1956,0.83,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e2,40995,1957,1.05,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e3,40995,1958,0.98,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e4,40995,1959,1.29,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e5,40995,1960,1.1,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e6,40995,1961,1,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e7,40995,1962,0.88,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e8,40995,1963,0.77,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70e9,40995,1964,1.19,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70ea,40995,1965,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70eb,40995,1966,1.12,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70ec,40995,1967,0.95,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70ed,40995,1968,0.98,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70ee,40995,1969,1.02,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70ef,40995,1970,1.13,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f0,40995,1971,1,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f1,40995,1972,0.93,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f2,40995,1973,1,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f3,40995,1974,0.97,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f4,40995,1975,0.96,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f5,40995,1976,1.05,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f6,40995,1977,0.74,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f7,40995,1978,0.86,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f8,40995,1979,0.91,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70f9,40995,1980,1.01,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70fa,40995,1981,0.91,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70fb,40995,1982,0.73,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70fc,40995,1983,0.71,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70fd,40995,1984,1.06,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70fe,40995,1985,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_70ff,40995,1986,0.81,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7100,40995,1987,0.84,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7101,40995,1988,0.94,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7102,40995,1989,0.73,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7103,40995,1990,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7104,40995,1991,1.03,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7105,40995,1992,0.88,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7106,40995,1993,0.91,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7107,40995,1994,0.84,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7108,40995,1995,0.85,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7109,40995,1996,1,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_710a,40995,1997,0.78,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_710b,40995,1998,0.92,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_710c,40995,1999,1.01,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_710d,40995,2000,0.91,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_710e,40995,2001,0.99,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_710f,40995,2002,0.92,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7110,40995,2003,0.92,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7111,40995,2004,0.68,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7112,40995,2005,0.8,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7113,40995,2006,0.83,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7114,40995,2007,0.81,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7115,40995,2008,1,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7116,40995,2009,1.02,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7117,40995,2010,1.03,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7118,40995,2011,0.96,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7119,40995,2012,1.07,POINT (9712625.57171312 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_711a,40996,1901,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_711b,40996,1902,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_711c,40996,1903,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_711d,40996,1904,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_711e,40996,1905,0.98,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_711f,40996,1906,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7120,40996,1907,0.93,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7121,40996,1908,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7122,40996,1909,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7123,40996,1910,0.98,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7124,40996,1911,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7125,40996,1912,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7126,40996,1913,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7127,40996,1914,0.98,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7128,40996,1915,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7129,40996,1916,0.98,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_712a,40996,1917,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_712b,40996,1918,1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_712c,40996,1919,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_712d,40996,1920,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_712e,40996,1921,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_712f,40996,1922,1.02,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7130,40996,1923,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7131,40996,1924,0.98,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7132,40996,1925,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7133,40996,1926,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7134,40996,1927,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7135,40996,1928,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7136,40996,1929,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7137,40996,1930,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7138,40996,1931,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7139,40996,1932,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_713a,40996,1933,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_713b,40996,1934,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_713c,40996,1935,1.12,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_713d,40996,1936,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_713e,40996,1937,0.86,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_713f,40996,1938,1.06,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7140,40996,1939,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7141,40996,1940,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7142,40996,1941,1.02,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7143,40996,1942,1.03,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7144,40996,1943,1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7145,40996,1944,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7146,40996,1945,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7147,40996,1946,0.83,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7148,40996,1947,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7149,40996,1948,0.91,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_714a,40996,1949,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_714b,40996,1950,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_714c,40996,1951,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_714d,40996,1952,0.9,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_714e,40996,1953,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_714f,40996,1954,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7150,40996,1955,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7151,40996,1956,0.9,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7152,40996,1957,1.16,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7153,40996,1958,1.04,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7154,40996,1959,1.29,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7155,40996,1960,1.18,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7156,40996,1961,1.08,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7157,40996,1962,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7158,40996,1963,0.76,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7159,40996,1964,1.23,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_715a,40996,1965,1.06,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_715b,40996,1966,1.15,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_715c,40996,1967,1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_715d,40996,1968,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_715e,40996,1969,1.1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_715f,40996,1970,1.17,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7160,40996,1971,1.06,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7161,40996,1972,1.18,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7162,40996,1973,1.06,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7163,40996,1974,1.02,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7164,40996,1975,1.06,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7165,40996,1976,1.08,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7166,40996,1977,0.81,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7167,40996,1978,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7168,40996,1979,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7169,40996,1980,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_716a,40996,1981,0.96,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_716b,40996,1982,0.78,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_716c,40996,1983,0.81,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_716d,40996,1984,1.12,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_716e,40996,1985,1.14,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_716f,40996,1986,0.92,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7170,40996,1987,0.95,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7171,40996,1988,1.04,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7172,40996,1989,0.8,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7173,40996,1990,1.02,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7174,40996,1991,1.15,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7175,40996,1992,1.06,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7176,40996,1993,0.99,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7177,40996,1994,0.93,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7178,40996,1995,1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7179,40996,1996,1.05,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_717a,40996,1997,0.84,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_717b,40996,1998,0.97,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_717c,40996,1999,1.04,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_717d,40996,2000,0.94,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_717e,40996,2001,1.02,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_717f,40996,2002,0.98,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7180,40996,2003,1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7181,40996,2004,0.74,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7182,40996,2005,0.87,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7183,40996,2006,0.9,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7184,40996,2007,0.89,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7185,40996,2008,1.01,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7186,40996,2009,1.07,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7187,40996,2010,1.05,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7188,40996,2011,1,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7189,40996,2012,1.12,POINT (9768285.317109756 3407504.076175717)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_718a,41295,1901,1.17,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_718b,41295,1902,1.16,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_718c,41295,1903,1.02,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_718d,41295,1904,1.13,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_718e,41295,1905,0.97,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_718f,41295,1906,1.09,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7190,41295,1907,1.04,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7191,41295,1908,1.1,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7192,41295,1909,1.2,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7193,41295,1910,1.12,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7194,41295,1911,0.98,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7195,41295,1912,1.1,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7196,41295,1913,1.02,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7197,41295,1914,1.1,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7198,41295,1915,1.06,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_7199,41295,1916,1.13,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_719a,41295,1917,0.9,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_719b,41295,1918,1.1,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_719c,41295,1919,1.02,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_719d,41295,1920,1.17,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_719e,41295,1921,1.09,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_719f,41295,1922,1.17,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a0,41295,1923,0.99,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a1,41295,1924,1.11,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a2,41295,1925,1.18,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a3,41295,1926,1.13,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a4,41295,1927,0.93,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a5,41295,1928,0.97,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a6,41295,1929,0.97,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a7,41295,1930,1.02,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a8,41295,1931,1.1,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71a9,41295,1932,1.16,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71aa,41295,1933,0.92,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71ab,41295,1934,1.17,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71ac,41295,1935,1.15,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71ad,41295,1936,1.15,POINT (8933389.136160204 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_71ae,41295,1937,1,POINT (8933389.136160204 3343864.953833735)
