FID,id_punto,agno,anomalia_temp_min_anual,geom
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e28,41305,1964,-0.34,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e29,41305,1965,-1.49,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e2a,41305,1966,-0.78,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e2b,41305,1967,-1.08,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e2c,41305,1968,-0.58,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e2d,41305,1969,0.07,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e2e,41305,1970,0.13,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e2f,41305,1971,-0.08,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e30,41305,1972,-0.32,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e31,41305,1973,0.33,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e32,41305,1974,0.11,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e33,41305,1975,-0.18,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e34,41305,1976,0.03,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e35,41305,1977,0.38,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e36,41305,1978,0,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e37,41305,1979,0.45,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e38,41305,1980,0.68,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e39,41305,1981,0.26,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e3a,41305,1982,0.3,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e3b,41305,1983,-0.21,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e3c,41305,1984,0.53,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e3d,41305,1985,0.79,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e3e,41305,1986,-0.18,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e3f,41305,1987,0.09,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e40,41305,1988,0.71,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e41,41305,1989,0.41,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e42,41305,1990,1.05,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e43,41305,1991,0.49,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e44,41305,1992,0.33,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e45,41305,1993,0.94,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e46,41305,1994,0.76,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e47,41305,1995,0.57,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e48,41305,1996,0.66,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e49,41305,1997,0.46,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e4a,41305,1998,1.31,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e4b,41305,1999,1.61,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e4c,41305,2000,1.4,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e4d,41305,2001,1.42,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e4e,41305,2002,1.33,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e4f,41305,2003,1.16,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e50,41305,2004,1.26,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e51,41305,2005,1.27,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e52,41305,2006,1.51,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e53,41305,2007,1.25,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e54,41305,2008,1.12,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e55,41305,2009,1.04,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e56,41305,2010,1.33,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e57,41305,2011,0.97,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e58,41305,2012,0.97,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e59,41306,1901,0.11,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e5a,41306,1902,0.06,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e5b,41306,1903,0.09,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e5c,41306,1904,-0.07,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e5d,41306,1905,-0.6,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e5e,41306,1906,0,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e5f,41306,1907,-0.28,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e60,41306,1908,0.17,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e61,41306,1909,0.39,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e62,41306,1910,-0.3,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e63,41306,1911,-0.34,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e64,41306,1912,-0.43,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e65,41306,1913,-0.7,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e66,41306,1914,-0.43,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e67,41306,1915,0.22,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e68,41306,1916,0.08,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e69,41306,1917,-0.71,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e6a,41306,1918,-0.39,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e6b,41306,1919,-0.41,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e6c,41306,1920,-0.33,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e6d,41306,1921,-0.21,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e6e,41306,1922,0.21,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e6f,41306,1923,0.13,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e70,41306,1924,0.2,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e71,41306,1925,-0.56,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e72,41306,1926,-0.44,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e73,41306,1927,-0.45,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e74,41306,1928,0.04,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e75,41306,1929,-0.22,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e76,41306,1930,-0.31,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e77,41306,1931,0.04,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e78,41306,1932,0.19,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e79,41306,1933,-0.23,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e7a,41306,1934,-0.07,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e7b,41306,1935,0.28,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e7c,41306,1936,0.14,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e7d,41306,1937,0.56,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e7e,41306,1938,0.19,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e7f,41306,1939,0.16,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e80,41306,1940,0,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e81,41306,1941,0.65,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e82,41306,1942,0.27,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e83,41306,1943,0.36,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e84,41306,1944,0.21,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e85,41306,1945,0.19,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e86,41306,1946,0.66,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e87,41306,1947,0.78,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e88,41306,1948,0.57,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e89,41306,1949,0.14,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e8a,41306,1950,0.03,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e8b,41306,1951,0.31,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e8c,41306,1952,-0.07,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e8d,41306,1953,0.36,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e8e,41306,1954,0.44,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e8f,41306,1955,0.52,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e90,41306,1956,0.61,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e91,41306,1957,0.27,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e92,41306,1958,0.75,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e93,41306,1959,-0.29,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e94,41306,1960,-0.33,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e95,41306,1961,0,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e96,41306,1962,-0.84,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e97,41306,1963,-1.02,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e98,41306,1964,-0.58,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e99,41306,1965,-1.86,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e9a,41306,1966,-0.91,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e9b,41306,1967,-1.28,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e9c,41306,1968,-0.76,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e9d,41306,1969,-0.08,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e9e,41306,1970,0.19,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5e9f,41306,1971,0.05,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea0,41306,1972,-0.21,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea1,41306,1973,0.49,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea2,41306,1974,0.29,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea3,41306,1975,0,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea4,41306,1976,0.21,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea5,41306,1977,0.56,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea6,41306,1978,0.13,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea7,41306,1979,0.59,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea8,41306,1980,0.82,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ea9,41306,1981,0.32,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eaa,41306,1982,0.38,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eab,41306,1983,-0.15,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eac,41306,1984,0.68,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ead,41306,1985,0.87,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eae,41306,1986,-0.14,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eaf,41306,1987,0.05,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb0,41306,1988,0.74,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb1,41306,1989,0.49,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb2,41306,1990,1.09,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb3,41306,1991,0.56,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb4,41306,1992,0.39,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb5,41306,1993,1.06,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb6,41306,1994,0.8,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb7,41306,1995,0.6,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb8,41306,1996,0.64,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eb9,41306,1997,0.44,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eba,41306,1998,1.3,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ebb,41306,1999,1.59,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ebc,41306,2000,1.37,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ebd,41306,2001,1.39,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ebe,41306,2002,1.34,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ebf,41306,2003,1.14,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec0,41306,2004,1.23,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec1,41306,2005,1.29,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec2,41306,2006,1.49,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec3,41306,2007,1.19,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec4,41306,2008,1.04,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec5,41306,2009,1.01,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec6,41306,2010,1.27,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec7,41306,2011,0.93,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec8,41306,2012,0.84,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ec9,41307,1901,0.11,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eca,41307,1902,0.02,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ecb,41307,1903,0.07,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ecc,41307,1904,-0.08,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ecd,41307,1905,-0.59,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ece,41307,1906,0.02,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ecf,41307,1907,-0.28,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed0,41307,1908,0.14,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed1,41307,1909,0.4,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed2,41307,1910,-0.29,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed3,41307,1911,-0.32,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed4,41307,1912,-0.41,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed5,41307,1913,-0.67,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed6,41307,1914,-0.41,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed7,41307,1915,0.2,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed8,41307,1916,0.07,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ed9,41307,1917,-0.65,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eda,41307,1918,-0.4,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5edb,41307,1919,-0.37,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5edc,41307,1920,-0.29,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5edd,41307,1921,-0.19,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ede,41307,1922,0.23,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5edf,41307,1923,0.12,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee0,41307,1924,0.22,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee1,41307,1925,-0.56,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee2,41307,1926,-0.42,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee3,41307,1927,-0.48,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee4,41307,1928,0.01,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee5,41307,1929,-0.24,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee6,41307,1930,-0.3,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee7,41307,1931,0.04,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee8,41307,1932,0.17,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5ee9,41307,1933,-0.2,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eea,41307,1934,-0.07,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eeb,41307,1935,0.36,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_5eec,41307,1936,0.25,POINT (9601306.080919845 3343864.953833735)
