FID,id_punto,agno,anomalia_etp_anual,geom
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d59,40669,1916,7.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d5a,40669,1917,-34.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d5b,40669,1918,-16.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d5c,40669,1919,-34.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d5d,40669,1920,-34.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d5e,40669,1921,-22.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d5f,40669,1922,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d60,40669,1923,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d61,40669,1924,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d62,40669,1925,-16.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d63,40669,1926,-34.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d64,40669,1927,-13.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d65,40669,1928,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d66,40669,1929,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d67,40669,1930,-16.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d68,40669,1931,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d69,40669,1932,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d6a,40669,1933,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d6b,40669,1934,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d6c,40669,1935,7.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d6d,40669,1936,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d6e,40669,1937,-13.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d6f,40669,1938,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d70,40669,1939,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d71,40669,1940,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d72,40669,1941,7.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d73,40669,1942,25.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d74,40669,1943,13.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d75,40669,1944,4.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d76,40669,1945,1.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d77,40669,1946,13.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d78,40669,1947,13.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d79,40669,1948,10.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d7a,40669,1949,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d7b,40669,1950,1.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d7c,40669,1951,1.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d7d,40669,1952,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d7e,40669,1953,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d7f,40669,1954,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d80,40669,1955,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d81,40669,1956,7.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d82,40669,1957,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d83,40669,1958,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d84,40669,1959,-22.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d85,40669,1960,4.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d86,40669,1961,-13.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d87,40669,1962,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d88,40669,1963,4.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d89,40669,1964,4.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d8a,40669,1965,-13.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d8b,40669,1966,1.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d8c,40669,1967,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d8d,40669,1968,1.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d8e,40669,1969,13.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d8f,40669,1970,16.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d90,40669,1971,-1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d91,40669,1972,1.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d92,40669,1973,-31.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d93,40669,1974,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d94,40669,1975,-31.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d95,40669,1976,-16.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d96,40669,1977,-19.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d97,40669,1978,-28.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d98,40669,1979,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d99,40669,1980,-22.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d9a,40669,1981,-19.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d9b,40669,1982,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d9c,40669,1983,-28.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d9d,40669,1984,10.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d9e,40669,1985,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2d9f,40669,1986,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da0,40669,1987,-37.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da1,40669,1988,-22.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da2,40669,1989,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da3,40669,1990,-28.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da4,40669,1991,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da5,40669,1992,-40.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da6,40669,1993,-19.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da7,40669,1994,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da8,40669,1995,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2da9,40669,1996,-25.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2daa,40669,1997,-13.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dab,40669,1998,-31.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dac,40669,1999,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dad,40669,2000,-19.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dae,40669,2001,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2daf,40669,2002,-31.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db0,40669,2003,-31.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db1,40669,2004,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db2,40669,2005,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db3,40669,2006,-4.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db4,40669,2007,16.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db5,40669,2008,-10.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db6,40669,2009,7.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db7,40669,2010,4.83,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db8,40669,2011,-22.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2db9,40669,2012,-7.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dba,40670,1901,2.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dbb,40670,1902,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dbc,40670,1903,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dbd,40670,1904,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dbe,40670,1905,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dbf,40670,1906,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc0,40670,1907,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc1,40670,1908,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc2,40670,1909,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc3,40670,1910,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc4,40670,1911,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc5,40670,1912,-18.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc6,40670,1913,-24.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc7,40670,1914,-18.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc8,40670,1915,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dc9,40670,1916,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dca,40670,1917,-27.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dcb,40670,1918,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dcc,40670,1919,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dcd,40670,1920,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dce,40670,1921,-18.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dcf,40670,1922,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd0,40670,1923,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd1,40670,1924,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd2,40670,1925,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd3,40670,1926,-27.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd4,40670,1927,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd5,40670,1928,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd6,40670,1929,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd7,40670,1930,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd8,40670,1931,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dd9,40670,1932,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dda,40670,1933,-3.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2ddb,40670,1934,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2ddc,40670,1935,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2ddd,40670,1936,-3.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dde,40670,1937,-3.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2ddf,40670,1938,-3.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de0,40670,1939,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de1,40670,1940,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de2,40670,1941,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de3,40670,1942,17.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de4,40670,1943,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de5,40670,1944,14.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de6,40670,1945,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de7,40670,1946,11.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de8,40670,1947,17.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2de9,40670,1948,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dea,40670,1949,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2deb,40670,1950,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dec,40670,1951,-0.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2ded,40670,1952,-3.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dee,40670,1953,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2def,40670,1954,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df0,40670,1955,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df1,40670,1956,11.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df2,40670,1957,2.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df3,40670,1958,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df4,40670,1959,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df5,40670,1960,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df6,40670,1961,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df7,40670,1962,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df8,40670,1963,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2df9,40670,1964,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dfa,40670,1965,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dfb,40670,1966,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dfc,40670,1967,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dfd,40670,1968,2.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dfe,40670,1969,17.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2dff,40670,1970,20.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e00,40670,1971,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e01,40670,1972,8.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e02,40670,1973,-24.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e03,40670,1974,-30.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e04,40670,1975,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e05,40670,1976,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e06,40670,1977,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e07,40670,1978,-30.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e08,40670,1979,-30.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e09,40670,1980,-33.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e0a,40670,1981,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e0b,40670,1982,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e0c,40670,1983,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e0d,40670,1984,5.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e0e,40670,1985,-9.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e0f,40670,1986,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e10,40670,1987,-36.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e11,40670,1988,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e12,40670,1989,-6.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e13,40670,1990,-15.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e14,40670,1991,-18.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e15,40670,1992,-30.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e16,40670,1993,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e17,40670,1994,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e18,40670,1995,-24.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e19,40670,1996,-21.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e1a,40670,1997,-12.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e1b,40670,1998,-42.28,POINT (9211687.863143386 3471454.9819268296)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_2e1c,40670,1999,-18.28,POINT (9211687.863143386 3471454.9819268296)
