Rainfall Amount from Very Wet Days - (Percentage), Year, Model, Statistics, ISO3
6.5278, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
6.58491, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
27.4543, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
104.338, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
249.698, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
193.389, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
103.544, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
39.1009, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
9.87892, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
15.4495, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
96.0261, 2080-2099, access1_0, Annual Anomaly, NPL
187.797, 2080-2099, access1_3, Annual Anomaly, NPL
68.1505, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
112.771, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
82.1935, 2080-2099, bnu_esm, Annual Anomaly, NPL
159.571, 2080-2099, canesm2, Annual Anomaly, NPL
148.146, 2080-2099, ccsm4, Annual Anomaly, NPL
158.244, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
331.105, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
1.42563, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
127.714, 2080-2099, cmcc_cm, Annual Anomaly, NPL
-24.116, 2080-2099, cmcc_cms, Annual Anomaly, NPL
88.9203, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
33.5884, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
120.003, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
273.742, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
165.014, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
167.797, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
56.7242, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
106.126, 2080-2099, hadgem2_es, Annual Anomaly, NPL
12.8349, 2080-2099, inmcm4, Annual Anomaly, NPL
24.9195, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
176.684, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
91.015, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
185.72, 2080-2099, miroc5, Annual Anomaly, NPL
54.4022, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
28.6127, 2080-2099, miroc_esm, Annual Anomaly, NPL
-5.4402, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
16.2715, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
59.1458, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
88.1455, 2080-2099, mri_esm1, Annual Anomaly, NPL
155.436, 2080-2099, noresm1_m, Annual Anomaly, NPL
-136.26, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
74.8844, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
510.22, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
