Rainfall Amount from Very Wet Days - (Percentage), Year, Model, Statistics, ISO3
8.35014, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
5.74986, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
18.2144, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
102.942, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
200.088, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
174.579, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
97.7618, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
33.5539, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
9.31107, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
14.9179, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
50.6769, 2060-2079, access1_0, Annual Anomaly, NPL
125.854, 2060-2079, access1_3, Annual Anomaly, NPL
49.3589, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
69.1718, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
77.8066, 2060-2079, bnu_esm, Annual Anomaly, NPL
124.589, 2060-2079, canesm2, Annual Anomaly, NPL
57.1161, 2060-2079, ccsm4, Annual Anomaly, NPL
35.2928, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
225.581, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-2.8292, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
163.662, 2060-2079, cmcc_cm, Annual Anomaly, NPL
-10.953, 2060-2079, cmcc_cms, Annual Anomaly, NPL
80.0579, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
23.4238, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
57.6693, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
93.9183, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
117.832, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
102.57, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
62.9454, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
49.6468, 2060-2079, hadgem2_es, Annual Anomaly, NPL
18.7145, 2060-2079, inmcm4, Annual Anomaly, NPL
34.842, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
77.7776, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
18.9918, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
104.934, 2060-2079, miroc5, Annual Anomaly, NPL
66.7592, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
62.3995, 2060-2079, miroc_esm, Annual Anomaly, NPL
14.4878, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-28.538, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
58.8175, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
69.4604, 2060-2079, mri_esm1, Annual Anomaly, NPL
104.152, 2060-2079, noresm1_m, Annual Anomaly, NPL
-146.89, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
54.2751, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
433.986, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
