Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
0.5781481, 2020-2039, giss_e2_h, Sep Anomaly, Nepal, NPL
-3.4667664, 2020-2039, giss_e2_h, Oct Anomaly, Nepal, NPL
-0.40213948, 2020-2039, giss_e2_h, Nov Anomaly, Nepal, NPL
-3.0899296, 2020-2039, giss_e2_h, Dec Anomaly, Nepal, NPL
-3.3560386, 2020-2039, giss_e2_r, Jan Anomaly, Nepal, NPL
-1.6730939, 2020-2039, giss_e2_r, Feb Anomaly, Nepal, NPL
2.2852707, 2020-2039, giss_e2_r, Mar Anomaly, Nepal, NPL
0.4787621, 2020-2039, giss_e2_r, Apr Anomaly, Nepal, NPL
5.0809164, 2020-2039, giss_e2_r, May Anomaly, Nepal, NPL
3.698701, 2020-2039, giss_e2_r, Jun Anomaly, Nepal, NPL
4.3395324, 2020-2039, giss_e2_r, Jul Anomaly, Nepal, NPL
2.4174457, 2020-2039, giss_e2_r, Aug Anomaly, Nepal, NPL
-0.74378824, 2020-2039, giss_e2_r, Sep Anomaly, Nepal, NPL
-1.3227962, 2020-2039, giss_e2_r, Oct Anomaly, Nepal, NPL
1.4673468, 2020-2039, giss_e2_r, Nov Anomaly, Nepal, NPL
-0.72814286, 2020-2039, giss_e2_r, Dec Anomaly, Nepal, NPL
-2.1384747, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
-8.604719, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
-4.231261, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
6.991269, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
-0.25534672, 2020-2039, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
15.03538, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
37.356182, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
16.027046, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
20.49292, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
15.481575, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
-8.514347, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
-7.0689306, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
-3.4178872, 2020-2039, miroc_esm, Jan Anomaly, Nepal, NPL
-10.7528515, 2020-2039, miroc_esm, Feb Anomaly, Nepal, NPL
4.995133, 2020-2039, miroc_esm, Mar Anomaly, Nepal, NPL
21.82326, 2020-2039, miroc_esm, Apr Anomaly, Nepal, NPL
-17.731314, 2020-2039, miroc_esm, May Anomaly, Nepal, NPL
28.863333, 2020-2039, miroc_esm, Jun Anomaly, Nepal, NPL
1.2850363, 2020-2039, miroc_esm, Jul Anomaly, Nepal, NPL
-11.139723, 2020-2039, miroc_esm, Aug Anomaly, Nepal, NPL
13.683103, 2020-2039, miroc_esm, Sep Anomaly, Nepal, NPL
11.435796, 2020-2039, miroc_esm, Oct Anomaly, Nepal, NPL
-21.8875, 2020-2039, miroc_esm, Nov Anomaly, Nepal, NPL
7.2995896, 2020-2039, miroc_esm, Dec Anomaly, Nepal, NPL
3.3044243, 2020-2039, miroc_esm_chem, Jan Anomaly, Nepal, NPL
16.700172, 2020-2039, miroc_esm_chem, Feb Anomaly, Nepal, NPL
-9.674897, 2020-2039, miroc_esm_chem, Mar Anomaly, Nepal, NPL
-9.454682, 2020-2039, miroc_esm_chem, Apr Anomaly, Nepal, NPL
0.2028269, 2020-2039, miroc_esm_chem, May Anomaly, Nepal, NPL
10.217977, 2020-2039, miroc_esm_chem, Jun Anomaly, Nepal, NPL
36.869167, 2020-2039, miroc_esm_chem, Jul Anomaly, Nepal, NPL
-9.847564, 2020-2039, miroc_esm_chem, Aug Anomaly, Nepal, NPL
4.4663215, 2020-2039, miroc_esm_chem, Sep Anomaly, Nepal, NPL
1.9305153, 2020-2039, miroc_esm_chem, Oct Anomaly, Nepal, NPL
-16.378004, 2020-2039, miroc_esm_chem, Nov Anomaly, Nepal, NPL
-23.969015, 2020-2039, miroc_esm_chem, Dec Anomaly, Nepal, NPL
-6.7089705, 2020-2039, miroc5, Jan Anomaly, Nepal, NPL
0.40881252, 2020-2039, miroc5, Feb Anomaly, Nepal, NPL
-9.055643, 2020-2039, miroc5, Mar Anomaly, Nepal, NPL
5.42848, 2020-2039, miroc5, Apr Anomaly, Nepal, NPL
-5.7723565, 2020-2039, miroc5, May Anomaly, Nepal, NPL
21.271711, 2020-2039, miroc5, Jun Anomaly, Nepal, NPL
43.99639, 2020-2039, miroc5, Jul Anomaly, Nepal, NPL
13.42632, 2020-2039, miroc5, Aug Anomaly, Nepal, NPL
36.76366, 2020-2039, miroc5, Sep Anomaly, Nepal, NPL
25.006319, 2020-2039, miroc5, Oct Anomaly, Nepal, NPL
-2.8034873, 2020-2039, miroc5, Nov Anomaly, Nepal, NPL
0.2536898, 2020-2039, miroc5, Dec Anomaly, Nepal, NPL
6.3353734, 2020-2039, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.6542666, 2020-2039, mri_cgcm3, Feb Anomaly, Nepal, NPL
-2.5113642, 2020-2039, mri_cgcm3, Mar Anomaly, Nepal, NPL
-3.9579458, 2020-2039, mri_cgcm3, Apr Anomaly, Nepal, NPL
-1.2983668, 2020-2039, mri_cgcm3, May Anomaly, Nepal, NPL
-1.541405, 2020-2039, mri_cgcm3, Jun Anomaly, Nepal, NPL
-8.817841, 2020-2039, mri_cgcm3, Jul Anomaly, Nepal, NPL
-9.922847, 2020-2039, mri_cgcm3, Aug Anomaly, Nepal, NPL
4.350382, 2020-2039, mri_cgcm3, Sep Anomaly, Nepal, NPL
4.874575, 2020-2039, mri_cgcm3, Oct Anomaly, Nepal, NPL
-5.2150083, 2020-2039, mri_cgcm3, Nov Anomaly, Nepal, NPL
7.396697, 2020-2039, mri_cgcm3, Dec Anomaly, Nepal, NPL
5.1632648, 2020-2039, noresm1_m, Jan Anomaly, Nepal, NPL
2.8156602, 2020-2039, noresm1_m, Feb Anomaly, Nepal, NPL
-7.43602, 2020-2039, noresm1_m, Mar Anomaly, Nepal, NPL
-6.063769, 2020-2039, noresm1_m, Apr Anomaly, Nepal, NPL
2.6785808, 2020-2039, noresm1_m, May Anomaly, Nepal, NPL
28.087374, 2020-2039, noresm1_m, Jun Anomaly, Nepal, NPL
64.47539, 2020-2039, noresm1_m, Jul Anomaly, Nepal, NPL
58.87279, 2020-2039, noresm1_m, Aug Anomaly, Nepal, NPL
6.241807, 2020-2039, noresm1_m, Sep Anomaly, Nepal, NPL
-12.390292, 2020-2039, noresm1_m, Oct Anomaly, Nepal, NPL
-35.185707, 2020-2039, noresm1_m, Nov Anomaly, Nepal, NPL
9.060339, 2020-2039, noresm1_m, Dec Anomaly, Nepal, NPL
-12.595883, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
-13.875952, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
-12.233522, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
-7.641488, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
-16.510923, 2020-2039, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
-29.152475, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-60.104298, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-33.94371, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
-17.066639, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
-17.871895, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
-28.317919, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-32.397156, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
-0.21811405, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
-0.21514975, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
-2.010202, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
-0.023232799, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
0.2997394, 2020-2039, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
7.0168056, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
11.165613, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
0.6263977, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
8.3957, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
2.5139055, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
-3.3097095, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
-2.539857, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
27.879885, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
15.473368, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
6.5318117, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
16.954443, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
8.916931, 2020-2039, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
52.4588, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
106.53669, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
61.590675, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
44.301147, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
31.587925, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
11.1414795, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
17.24325, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
