Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
11.678849, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
66.19467, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
46.802006, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
10.034481, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
-12.894059, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
-1.5488693, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
1.4010028, 2060-2079, miroc_esm, Jan Anomaly, Nepal, NPL
-20.882141, 2060-2079, miroc_esm, Feb Anomaly, Nepal, NPL
-6.5041223, 2060-2079, miroc_esm, Mar Anomaly, Nepal, NPL
10.009811, 2060-2079, miroc_esm, Apr Anomaly, Nepal, NPL
-30.71739, 2060-2079, miroc_esm, May Anomaly, Nepal, NPL
65.720894, 2060-2079, miroc_esm, Jun Anomaly, Nepal, NPL
41.73795, 2060-2079, miroc_esm, Jul Anomaly, Nepal, NPL
4.668032, 2060-2079, miroc_esm, Aug Anomaly, Nepal, NPL
42.266052, 2060-2079, miroc_esm, Sep Anomaly, Nepal, NPL
-16.116186, 2060-2079, miroc_esm, Oct Anomaly, Nepal, NPL
-35.549515, 2060-2079, miroc_esm, Nov Anomaly, Nepal, NPL
5.0598564, 2060-2079, miroc_esm, Dec Anomaly, Nepal, NPL
-14.746591, 2060-2079, miroc_esm_chem, Jan Anomaly, Nepal, NPL
-17.048407, 2060-2079, miroc_esm_chem, Feb Anomaly, Nepal, NPL
-12.504537, 2060-2079, miroc_esm_chem, Mar Anomaly, Nepal, NPL
-23.746344, 2060-2079, miroc_esm_chem, Apr Anomaly, Nepal, NPL
8.860901, 2060-2079, miroc_esm_chem, May Anomaly, Nepal, NPL
39.181744, 2060-2079, miroc_esm_chem, Jun Anomaly, Nepal, NPL
-6.440288, 2060-2079, miroc_esm_chem, Jul Anomaly, Nepal, NPL
49.16711, 2060-2079, miroc_esm_chem, Aug Anomaly, Nepal, NPL
24.400213, 2060-2079, miroc_esm_chem, Sep Anomaly, Nepal, NPL
6.582512, 2060-2079, miroc_esm_chem, Oct Anomaly, Nepal, NPL
-21.648079, 2060-2079, miroc_esm_chem, Nov Anomaly, Nepal, NPL
0.19205461, 2060-2079, miroc_esm_chem, Dec Anomaly, Nepal, NPL
-12.083153, 2060-2079, miroc5, Jan Anomaly, Nepal, NPL
2.4159067, 2060-2079, miroc5, Feb Anomaly, Nepal, NPL
-7.560987, 2060-2079, miroc5, Mar Anomaly, Nepal, NPL
18.166557, 2060-2079, miroc5, Apr Anomaly, Nepal, NPL
31.049223, 2060-2079, miroc5, May Anomaly, Nepal, NPL
62.395897, 2060-2079, miroc5, Jun Anomaly, Nepal, NPL
-48.92521, 2060-2079, miroc5, Jul Anomaly, Nepal, NPL
29.301828, 2060-2079, miroc5, Aug Anomaly, Nepal, NPL
31.893875, 2060-2079, miroc5, Sep Anomaly, Nepal, NPL
26.902313, 2060-2079, miroc5, Oct Anomaly, Nepal, NPL
8.236672, 2060-2079, miroc5, Nov Anomaly, Nepal, NPL
7.8373957, 2060-2079, miroc5, Dec Anomaly, Nepal, NPL
15.997468, 2060-2079, mri_cgcm3, Jan Anomaly, Nepal, NPL
9.902495, 2060-2079, mri_cgcm3, Feb Anomaly, Nepal, NPL
3.7819128, 2060-2079, mri_cgcm3, Mar Anomaly, Nepal, NPL
-4.389848, 2060-2079, mri_cgcm3, Apr Anomaly, Nepal, NPL
7.4722023, 2060-2079, mri_cgcm3, May Anomaly, Nepal, NPL
12.962039, 2060-2079, mri_cgcm3, Jun Anomaly, Nepal, NPL
45.276875, 2060-2079, mri_cgcm3, Jul Anomaly, Nepal, NPL
2.4467463, 2060-2079, mri_cgcm3, Aug Anomaly, Nepal, NPL
32.28601, 2060-2079, mri_cgcm3, Sep Anomaly, Nepal, NPL
-4.3309274, 2060-2079, mri_cgcm3, Oct Anomaly, Nepal, NPL
-7.851109, 2060-2079, mri_cgcm3, Nov Anomaly, Nepal, NPL
-7.2484875, 2060-2079, mri_cgcm3, Dec Anomaly, Nepal, NPL
10.33241, 2060-2079, noresm1_m, Jan Anomaly, Nepal, NPL
-14.127596, 2060-2079, noresm1_m, Feb Anomaly, Nepal, NPL
-5.9076157, 2060-2079, noresm1_m, Mar Anomaly, Nepal, NPL
-12.914769, 2060-2079, noresm1_m, Apr Anomaly, Nepal, NPL
4.7652946, 2060-2079, noresm1_m, May Anomaly, Nepal, NPL
-15.73939, 2060-2079, noresm1_m, Jun Anomaly, Nepal, NPL
156.14153, 2060-2079, noresm1_m, Jul Anomaly, Nepal, NPL
41.924313, 2060-2079, noresm1_m, Aug Anomaly, Nepal, NPL
33.670376, 2060-2079, noresm1_m, Sep Anomaly, Nepal, NPL
58.274734, 2060-2079, noresm1_m, Oct Anomaly, Nepal, NPL
-34.479645, 2060-2079, noresm1_m, Nov Anomaly, Nepal, NPL
-6.319882, 2060-2079, noresm1_m, Dec Anomaly, Nepal, NPL
-17.492226, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
-19.502264, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
-14.751873, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
-16.613884, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
-23.425922, 2060-2079, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
-62.94129, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-67.61712, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-33.34533, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
-7.379192, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
-22.836723, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
-34.785763, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-37.457687, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
-1.135664, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
-0.19626439, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
-3.0788805, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
-1.8776708, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
4.204309, 2060-2079, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
11.3822155, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
14.645689, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
25.612928, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
32.944588, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
13.6619005, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
-2.509967, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
-3.4016733, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
16.303116, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
16.95933, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
6.439489, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
13.237296, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
25.648895, 2060-2079, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
86.03931, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
129.27048, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
139.90182, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
90.96633, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
51.49196, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
15.641618, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
15.637398, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
