Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
7.89987, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
7.56183, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
8.13791, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
7.90667, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
7.90991, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
7.40599, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
6.95777, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
6.87832, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
7.39414, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
4.15412, 2080-2099, access1_0, Annual Anomaly, NPL
5.47539, 2080-2099, access1_3, Annual Anomaly, NPL
4.93407, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
4.33966, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
5.46712, 2080-2099, bnu_esm, Annual Anomaly, NPL
6.41221, 2080-2099, canesm2, Annual Anomaly, NPL
4.61164, 2080-2099, ccsm4, Annual Anomaly, NPL
4.29056, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
5.02111, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
6.39328, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
5.67366, 2080-2099, cmcc_cm, Annual Anomaly, NPL
6.30067, 2080-2099, cmcc_cms, Annual Anomaly, NPL
4.37459, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
5.67319, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
7.73629, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
4.87313, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
4.88745, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
4.92064, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
6.46108, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
7.24443, 2080-2099, hadgem2_es, Annual Anomaly, NPL
2.38098, 2080-2099, inmcm4, Annual Anomaly, NPL
5.66631, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
5.03649, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
3.37535, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
4.66573, 2080-2099, miroc5, Annual Anomaly, NPL
6.13604, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
5.29407, 2080-2099, miroc_esm, Annual Anomaly, NPL
5.6974, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
5.59111, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
4.36176, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
4.87942, 2080-2099, mri_esm1, Annual Anomaly, NPL
4.35921, 2080-2099, noresm1_m, Annual Anomaly, NPL
2.52099, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
5.49258, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
7.77045, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
