FID,id_punto,agno,anomalia_etp_anual,geom
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e8d,41310,2007,28.43,POINT (9768285.317109756 3343864.953833735)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e8c,41310,2008,-10.56,POINT (9768285.317109756 3343864.953833735)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e8b,41310,2009,31.43,POINT (9768285.317109756 3343864.953833735)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e8a,41310,2010,1.43,POINT (9768285.317109756 3343864.953833735)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e89,41310,2011,-4.56,POINT (9768285.317109756 3343864.953833735)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e88,41310,2012,-4.56,POINT (9768285.317109756 3343864.953833735)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e87,41614,2001,0.13,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e86,41614,2002,21.13,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e85,41614,2003,-50.86,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e84,41614,2004,9.13,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e83,41614,2005,3.13,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e82,41614,2006,6.13,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e81,41614,2007,-17.86,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e80,41614,2008,-83.86,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e7f,41614,2009,54.13,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e7e,41614,2010,-2.86,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e7d,41614,2011,-47.86,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e7c,41614,2012,-32.86,POINT (8933389.136160204 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e7b,41615,2001,3.47,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e7a,41615,2002,27.47,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e79,41615,2003,-50.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e78,41615,2004,15.47,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e77,41615,2005,-2.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e76,41615,2006,9.47,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e75,41615,2007,-17.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e74,41615,2008,-80.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e73,41615,2009,57.47,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e72,41615,2010,3.47,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e71,41615,2011,-47.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e70,41615,2012,-29.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e6f,41616,2001,11.34,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e6e,41616,2002,20.34,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e6d,41616,2003,-36.65,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e6c,41616,2004,8.34,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e6b,41616,2005,-0.65,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e6a,41616,2006,11.34,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e69,41616,2007,-9.65,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e68,41616,2008,-57.65,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e67,41616,2009,65.34,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e66,41616,2010,11.34,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e65,41616,2011,-45.65,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e64,41616,2012,-27.65,POINT (9044708.626953477 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e63,41617,2001,15.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e62,41617,2002,18.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e61,41617,2003,-35.87,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e60,41617,2004,12.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e5f,41617,2005,-2.87,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e5e,41617,2006,12.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e5d,41617,2007,0.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e5c,41617,2008,-53.87,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e5b,41617,2009,57.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e5a,41617,2010,24.12,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e59,41617,2011,-32.87,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e58,41617,2012,-11.87,POINT (9100368.372350115 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e57,41618,2001,14.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e56,41618,2002,8.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e55,41618,2003,-27.05,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e54,41618,2004,11.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e53,41618,2005,-3.05,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e52,41618,2006,14.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e51,41618,2007,11.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e50,41618,2008,-39.05,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e4f,41618,2009,56.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e4e,41618,2010,29.94,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e4d,41618,2011,-27.05,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e4c,41618,2012,-6.05,POINT (9156028.117746752 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e4b,41619,2001,11.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e4a,41619,2002,-0.31,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e49,41619,2003,-21.31,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e48,41619,2004,8.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e47,41619,2005,2.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e46,41619,2006,11.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e45,41619,2007,20.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e44,41619,2008,-33.31,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e43,41619,2009,53.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e42,41619,2010,35.68,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e41,41619,2011,-30.31,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e40,41619,2012,-0.31,POINT (9211687.863143386 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e3f,41620,2001,12.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e3e,41620,2002,6.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e3d,41620,2003,-17.13,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e3c,41620,2004,0.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e3b,41620,2005,3.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e3a,41620,2006,9.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e39,41620,2007,24.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e38,41620,2008,-26.13,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e37,41620,2009,42.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e36,41620,2010,36.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e35,41620,2011,-23.13,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e34,41620,2012,0.86,POINT (9267347.608540025 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e33,41621,2001,16.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e32,41621,2002,-1.15,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e31,41621,2003,-13.15,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e30,41621,2004,1.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e2f,41621,2005,1.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e2e,41621,2006,4.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e2d,41621,2007,25.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e2c,41621,2008,-22.15,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e2b,41621,2009,49.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e2a,41621,2010,40.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e29,41621,2011,-10.15,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e28,41621,2012,1.84,POINT (9323007.353936663 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e27,41622,2001,20.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e26,41622,2002,5.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e25,41622,2003,-0.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e24,41622,2004,8.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e23,41622,2005,2.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e22,41622,2006,14.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e21,41622,2007,32.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e20,41622,2008,-9.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e1f,41622,2009,53.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e1e,41622,2010,50.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e1d,41622,2011,-9.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e1c,41622,2012,11.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e1b,41623,2001,9.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e1a,41623,2002,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e19,41623,2003,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e18,41623,2004,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e17,41623,2005,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e16,41623,2006,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e15,41623,2007,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e14,41623,2008,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e13,41623,2009,30.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e12,41623,2010,36.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e11,41623,2011,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e10,41623,2012,3.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e0f,41624,2001,7.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e0e,41624,2002,-13.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e0d,41624,2003,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e0c,41624,2004,-10.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e0b,41624,2005,-19.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e0a,41624,2006,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e09,41624,2007,13.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e08,41624,2008,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e07,41624,2009,28.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e06,41624,2010,22.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e05,41624,2011,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e04,41624,2012,1.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e03,41625,2001,-0.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e02,41625,2002,-21.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e01,41625,2003,-9.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7e00,41625,2004,-15.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dff,41625,2005,-30.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dfe,41625,2006,-24.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dfd,41625,2007,5.04,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dfc,41625,2008,-21.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dfb,41625,2009,8.04,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dfa,41625,2010,8.04,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df9,41625,2011,-18.95,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df8,41625,2012,5.04,POINT (9545646.335523209 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df7,41626,2001,-8.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df6,41626,2002,-26.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df5,41626,2003,-14.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df4,41626,2004,-17.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df3,41626,2005,-29.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df2,41626,2006,-29.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df1,41626,2007,9.64,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7df0,41626,2008,-17.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7def,41626,2009,18.64,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dee,41626,2010,0.64,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ded,41626,2011,-11.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dec,41626,2012,-2.35,POINT (9601306.080919845 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7deb,41627,2001,-11.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dea,41627,2002,-38.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de9,41627,2003,-17.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de8,41627,2004,-23.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de7,41627,2005,-35.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de6,41627,2006,-32.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de5,41627,2007,9.07,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de4,41627,2008,-17.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de3,41627,2009,15.07,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de2,41627,2010,-5.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de1,41627,2011,-5.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7de0,41627,2012,-2.92,POINT (9656965.826316481 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ddf,41628,2001,3.71,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dde,41628,2002,-26.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ddd,41628,2003,-14.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ddc,41628,2004,-8.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ddb,41628,2005,-29.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dda,41628,2006,-20.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd9,41628,2007,15.71,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd8,41628,2008,-11.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd7,41628,2009,27.71,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd6,41628,2010,-2.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd5,41628,2011,0.71,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd4,41628,2012,-8.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd3,41629,2001,-1.8,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd2,41629,2002,-28.8,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd1,41629,2003,-16.8,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dd0,41629,2004,-16.8,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dcf,41629,2005,-31.8,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dce,41629,2006,-19.8,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dcd,41629,2007,16.19,POINT (9768285.317109756 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7dcc,41629,2008,-10.8,POINT (9768285.317109756 3280529.7896193247)
