FID,id_punto,agno,anomalia_temp_max_anual,geom
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73da,40678,2007,1.48,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73db,40678,2008,0.5,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73dc,40678,2009,1.5,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73dd,40678,2010,1.66,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73de,40678,2011,0.58,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73df,40678,2012,0.5,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e0,40679,2001,1.1,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e1,40679,2002,0.75,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e2,40679,2003,0.87,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e3,40679,2004,0.92,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e4,40679,2005,0.5,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e5,40679,2006,0.89,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e6,40679,2007,1.47,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e7,40679,2008,0.49,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e8,40679,2009,1.56,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73e9,40679,2010,1.69,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73ea,40679,2011,0.58,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73eb,40679,2012,0.5,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73ec,40680,2001,1.14,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73ed,40680,2002,0.76,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73ee,40680,2003,0.91,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73ef,40680,2004,0.87,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f0,40680,2005,0.5,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f1,40680,2006,0.95,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f2,40680,2007,1.55,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f3,40680,2008,0.5,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f4,40680,2009,1.69,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f5,40680,2010,1.75,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f6,40680,2011,0.69,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f7,40680,2012,0.51,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f8,40981,2001,0.36,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73f9,40981,2002,0.53,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73fa,40981,2003,0.37,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73fb,40981,2004,1.08,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73fc,40981,2005,0.32,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73fd,40981,2006,0.93,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73fe,40981,2007,0.66,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_73ff,40981,2008,0.33,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7400,40981,2009,1.08,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7401,40981,2010,1.12,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7402,40981,2011,0,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7403,40981,2012,-0.11,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7404,40982,2001,0.44,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7405,40982,2002,0.54,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7406,40982,2003,0.42,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7407,40982,2004,1.12,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7408,40982,2005,0.34,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7409,40982,2006,0.95,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_740a,40982,2007,0.74,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_740b,40982,2008,0.38,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_740c,40982,2009,1.05,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_740d,40982,2010,1.15,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_740e,40982,2011,0.07,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_740f,40982,2012,-0.05,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7410,40983,2001,0.48,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7411,40983,2002,0.55,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7412,40983,2003,0.48,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7413,40983,2004,1.1,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7414,40983,2005,0.39,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7415,40983,2006,0.97,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7416,40983,2007,0.86,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7417,40983,2008,0.45,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7418,40983,2009,1.08,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7419,40983,2010,1.19,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_741a,40983,2011,0.15,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_741b,40983,2012,0.05,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_741c,40984,2001,0.53,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_741d,40984,2002,0.55,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_741e,40984,2003,0.53,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_741f,40984,2004,1.06,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7420,40984,2005,0.41,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7421,40984,2006,0.98,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7422,40984,2007,0.97,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7423,40984,2008,0.5,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7424,40984,2009,1.08,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7425,40984,2010,1.27,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7426,40984,2011,0.23,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7427,40984,2012,0.18,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7428,40985,2001,0.6,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7429,40985,2002,0.55,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_742a,40985,2003,0.55,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_742b,40985,2004,1.07,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_742c,40985,2005,0.45,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_742d,40985,2006,0.96,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_742e,40985,2007,1.09,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_742f,40985,2008,0.61,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7430,40985,2009,1.14,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7431,40985,2010,1.35,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7432,40985,2011,0.32,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7433,40985,2012,0.28,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7434,40986,2001,0.66,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7435,40986,2002,0.56,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7436,40986,2003,0.58,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7437,40986,2004,1.06,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7438,40986,2005,0.48,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7439,40986,2006,0.98,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_743a,40986,2007,1.19,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_743b,40986,2008,0.66,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_743c,40986,2009,1.15,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_743d,40986,2010,1.42,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_743e,40986,2011,0.43,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_743f,40986,2012,0.41,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7440,40987,2001,0.69,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7441,40987,2002,0.58,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7442,40987,2003,0.68,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7443,40987,2004,1.05,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7444,40987,2005,0.53,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7445,40987,2006,1.01,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7446,40987,2007,1.3,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7447,40987,2008,0.74,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7448,40987,2009,1.18,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7449,40987,2010,1.48,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_744a,40987,2011,0.53,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_744b,40987,2012,0.53,POINT (9267347.608540025 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_744c,40988,2001,0.78,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_744d,40988,2002,0.61,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_744e,40988,2003,0.7,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_744f,40988,2004,1.04,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7450,40988,2005,0.57,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7451,40988,2006,1.03,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7452,40988,2007,1.41,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7453,40988,2008,0.81,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7454,40988,2009,1.24,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7455,40988,2010,1.56,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7456,40988,2011,0.62,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7457,40988,2012,0.63,POINT (9323007.353936663 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7458,40989,2001,0.82,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7459,40989,2002,0.61,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_745a,40989,2003,0.77,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_745b,40989,2004,1.08,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_745c,40989,2005,0.58,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_745d,40989,2006,1.02,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_745e,40989,2007,1.42,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_745f,40989,2008,0.73,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7460,40989,2009,1.27,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7461,40989,2010,1.55,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7462,40989,2011,0.62,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7463,40989,2012,0.61,POINT (9378667.099333297 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7464,40990,2001,0.87,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7465,40990,2002,0.61,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7466,40990,2003,0.79,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7467,40990,2004,1.03,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7468,40990,2005,0.59,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7469,40990,2006,1,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_746a,40990,2007,1.43,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_746b,40990,2008,0.72,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_746c,40990,2009,1.32,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_746d,40990,2010,1.62,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_746e,40990,2011,0.65,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_746f,40990,2012,0.59,POINT (9434326.844729934 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7470,40991,2001,0.92,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7471,40991,2002,0.6,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7472,40991,2003,0.77,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7473,40991,2004,1,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7474,40991,2005,0.57,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7475,40991,2006,0.98,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7476,40991,2007,1.46,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7477,40991,2008,0.67,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7478,40991,2009,1.4,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7479,40991,2010,1.61,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_747a,40991,2011,0.66,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_747b,40991,2012,0.58,POINT (9489986.590126572 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_747c,40992,2001,0.93,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_747d,40992,2002,0.62,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_747e,40992,2003,0.77,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_747f,40992,2004,0.98,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7480,40992,2005,0.57,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7481,40992,2006,1,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7482,40992,2007,1.45,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7483,40992,2008,0.65,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7484,40992,2009,1.48,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7485,40992,2010,1.65,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7486,40992,2011,0.67,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7487,40992,2012,0.57,POINT (9545646.335523209 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7488,40993,2001,0.96,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7489,40993,2002,0.65,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_748a,40993,2003,0.8,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_748b,40993,2004,0.96,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_748c,40993,2005,0.56,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_748d,40993,2006,0.97,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_748e,40993,2007,1.5,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_748f,40993,2008,0.6,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7490,40993,2009,1.5,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7491,40993,2010,1.68,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7492,40993,2011,0.66,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7493,40993,2012,0.59,POINT (9601306.080919845 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7494,40994,2001,1.01,POINT (9656965.826316481 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7495,40994,2002,0.66,POINT (9656965.826316481 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7496,40994,2003,0.83,POINT (9656965.826316481 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7497,40994,2004,0.96,POINT (9656965.826316481 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7498,40994,2005,0.55,POINT (9656965.826316481 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7499,40994,2006,0.96,POINT (9656965.826316481 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_749a,40994,2007,1.49,POINT (9656965.826316481 3407504.076175717)
