FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-788b,41310,2009,1.03,POINT (9768285.317109756 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-788a,41310,2010,0.99,POINT (9768285.317109756 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7889,41310,2011,1.03,POINT (9768285.317109756 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7888,41310,2012,1.06,POINT (9768285.317109756 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7887,41614,2001,0.94,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7886,41614,2002,1.08,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7885,41614,2003,1.05,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7884,41614,2004,1.07,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7883,41614,2005,1.04,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7882,41614,2006,1.07,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7881,41614,2007,0.81,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7880,41614,2008,1.28,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-787f,41614,2009,1.08,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-787e,41614,2010,1.17,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-787d,41614,2011,1.19,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-787c,41614,2012,1.34,POINT (8933389.136160204 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-787b,41615,2001,0.95,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-787a,41615,2002,1.08,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7879,41615,2003,1.04,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7878,41615,2004,1.03,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7877,41615,2005,0.98,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7876,41615,2006,1.08,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7875,41615,2007,0.81,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7874,41615,2008,1.2,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7873,41615,2009,1.05,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7872,41615,2010,1.15,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7871,41615,2011,1.17,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7870,41615,2012,1.3,POINT (8989048.88155684 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-786f,41616,2001,0.97,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-786e,41616,2002,1.07,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-786d,41616,2003,1.03,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-786c,41616,2004,0.98,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-786b,41616,2005,0.93,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-786a,41616,2006,1.07,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7869,41616,2007,0.82,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7868,41616,2008,1.16,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7867,41616,2009,1.03,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7866,41616,2010,1.14,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7865,41616,2011,1.16,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7864,41616,2012,1.26,POINT (9044708.626953477 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7863,41617,2001,0.97,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7862,41617,2002,1.03,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7861,41617,2003,0.99,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7860,41617,2004,0.9,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-785f,41617,2005,0.85,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-785e,41617,2006,0.94,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-785d,41617,2007,0.8,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-785c,41617,2008,1.14,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-785b,41617,2009,0.99,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-785a,41617,2010,1.09,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7859,41617,2011,1.12,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7858,41617,2012,1.21,POINT (9100368.372350115 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7857,41618,2001,0.93,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7856,41618,2002,0.95,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7855,41618,2003,0.93,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7854,41618,2004,0.79,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7853,41618,2005,0.76,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7852,41618,2006,0.81,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7851,41618,2007,0.75,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7850,41618,2008,1.08,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-784f,41618,2009,0.95,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-784e,41618,2010,1.02,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-784d,41618,2011,1.06,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-784c,41618,2012,1.11,POINT (9156028.117746752 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-784b,41619,2001,0.91,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-784a,41619,2002,0.9,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7849,41619,2003,0.87,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7848,41619,2004,0.71,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7847,41619,2005,0.71,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7846,41619,2006,0.74,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7845,41619,2007,0.71,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7844,41619,2008,1.02,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7843,41619,2009,0.9,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7842,41619,2010,0.99,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7841,41619,2011,1.02,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7840,41619,2012,1.02,POINT (9211687.863143386 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-783f,41620,2001,0.9,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-783e,41620,2002,0.87,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-783d,41620,2003,0.83,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-783c,41620,2004,0.65,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-783b,41620,2005,0.68,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-783a,41620,2006,0.72,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7839,41620,2007,0.69,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7838,41620,2008,0.98,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7837,41620,2009,0.87,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7836,41620,2010,0.96,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7835,41620,2011,0.99,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7834,41620,2012,0.95,POINT (9267347.608540025 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7833,41621,2001,0.9,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7832,41621,2002,0.88,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7831,41621,2003,0.84,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7830,41621,2004,0.65,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-782f,41621,2005,0.7,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-782e,41621,2006,0.73,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-782d,41621,2007,0.72,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-782c,41621,2008,0.98,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-782b,41621,2009,0.86,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-782a,41621,2010,0.96,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7829,41621,2011,1,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7828,41621,2012,0.92,POINT (9323007.353936663 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7827,41622,2001,0.93,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7826,41622,2002,0.9,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7825,41622,2003,0.88,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7824,41622,2004,0.68,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7823,41622,2005,0.75,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7822,41622,2006,0.75,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7821,41622,2007,0.78,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7820,41622,2008,1.01,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-781f,41622,2009,0.9,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-781e,41622,2010,0.97,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-781d,41622,2011,1.02,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-781c,41622,2012,0.95,POINT (9378667.099333297 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-781b,41623,2001,0.92,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-781a,41623,2002,0.9,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7819,41623,2003,0.83,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7818,41623,2004,0.64,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7817,41623,2005,0.71,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7816,41623,2006,0.72,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7815,41623,2007,0.75,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7814,41623,2008,1,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7813,41623,2009,0.93,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7812,41623,2010,0.94,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7811,41623,2011,1.01,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7810,41623,2012,0.91,POINT (9434326.844729934 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-780f,41624,2001,0.91,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-780e,41624,2002,0.89,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-780d,41624,2003,0.81,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-780c,41624,2004,0.58,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-780b,41624,2005,0.66,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-780a,41624,2006,0.71,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7809,41624,2007,0.71,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7808,41624,2008,0.98,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7807,41624,2009,0.89,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7806,41624,2010,0.92,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7805,41624,2011,0.98,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7804,41624,2012,0.88,POINT (9489986.590126572 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7803,41625,2001,0.88,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7802,41625,2002,0.86,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7801,41625,2003,0.77,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7800,41625,2004,0.52,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ff,41625,2005,0.61,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77fe,41625,2006,0.69,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77fd,41625,2007,0.68,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77fc,41625,2008,0.92,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77fb,41625,2009,0.83,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77fa,41625,2010,0.89,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f9,41625,2011,0.93,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f8,41625,2012,0.84,POINT (9545646.335523209 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f7,41626,2001,0.91,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f6,41626,2002,0.84,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f5,41626,2003,0.79,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f4,41626,2004,0.54,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f3,41626,2005,0.64,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f2,41626,2006,0.71,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f1,41626,2007,0.72,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77f0,41626,2008,0.92,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ef,41626,2009,0.85,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ee,41626,2010,0.89,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ed,41626,2011,0.96,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ec,41626,2012,0.89,POINT (9601306.080919845 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77eb,41627,2001,0.93,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ea,41627,2002,0.82,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e9,41627,2003,0.82,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e8,41627,2004,0.55,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e7,41627,2005,0.67,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e6,41627,2006,0.77,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e5,41627,2007,0.76,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e4,41627,2008,0.91,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e3,41627,2009,0.88,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e2,41627,2010,0.88,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e1,41627,2011,0.99,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77e0,41627,2012,0.92,POINT (9656965.826316481 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77df,41628,2001,0.98,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77de,41628,2002,0.9,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77dd,41628,2003,0.92,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77dc,41628,2004,0.64,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77db,41628,2005,0.75,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77da,41628,2006,0.85,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d9,41628,2007,0.86,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d8,41628,2008,0.94,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d7,41628,2009,0.95,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d6,41628,2010,0.93,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d5,41628,2011,1.03,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d4,41628,2012,1,POINT (9712625.57171312 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d3,41629,2001,0.98,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d2,41629,2002,0.93,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d1,41629,2003,0.98,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77d0,41629,2004,0.69,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77cf,41629,2005,0.78,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ce,41629,2006,0.87,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77cd,41629,2007,0.91,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77cc,41629,2008,0.94,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77cb,41629,2009,0.97,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ca,41629,2010,0.95,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c9,41629,2011,1.04,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c8,41629,2012,1.03,POINT (9768285.317109756 3280529.7896193247)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c7,41926,2001,0.94,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c6,41926,2002,1.05,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c5,41926,2003,1.03,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c4,41926,2004,1.07,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c3,41926,2005,1.08,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c2,41926,2006,1.06,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c1,41926,2007,0.86,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77c0,41926,2008,1.24,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77bf,41926,2009,1.07,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77be,41926,2010,1.23,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77bd,41926,2011,1.21,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77bc,41926,2012,1.36,POINT (8933389.136160204 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77bb,41927,2001,0.96,POINT (8989048.88155684 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-77ba,41927,2002,1.08,POINT (8989048.88155684 3217490.9158222144)
