FID,id_punto,agno,pre_anual,geom
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d79,41614,2002,909.2,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d7a,41614,2003,852.7,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d7b,41614,2004,680.9,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d7c,41614,2005,757.4,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d7d,41614,2006,810.4,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d7e,41614,2007,734.4,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d7f,41614,2008,1005.5,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d80,41614,2009,830.3,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d81,41614,2010,479.1,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d82,41614,2011,1669.7,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d83,41614,2012,1327,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d84,41614,2013,1367.8,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d85,41614,2014,943.1,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d86,41614,2015,1108.3,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d87,41614,2016,1168.8,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d88,41614,2017,1054.9,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d89,41614,2018,1497.7,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d8a,41614,2019,1116.3,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d8b,41614,2020,1224.6,POINT (8933389.136160204 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d8c,41615,2001,891.6,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d8d,41615,2002,1046.9,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d8e,41615,2003,1001,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d8f,41615,2004,816.9,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d90,41615,2005,824,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d91,41615,2006,866.5,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d92,41615,2007,835.8,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d93,41615,2008,1107,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d94,41615,2009,939.9,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d95,41615,2010,605.6,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d96,41615,2011,1779,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d97,41615,2012,1429.7,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d98,41615,2013,1367.8,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d99,41615,2014,943.1,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d9a,41615,2015,1108.3,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d9b,41615,2016,1168.8,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d9c,41615,2017,1054.9,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d9d,41615,2018,1497.7,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d9e,41615,2019,1116.3,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3d9f,41615,2020,1224.6,POINT (8989048.88155684 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da0,41616,2001,1009.4,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da1,41616,2002,1158.9,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da2,41616,2003,1141.8,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da3,41616,2004,952.4,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da4,41616,2005,884.6,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da5,41616,2006,936.8,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da6,41616,2007,931.6,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da7,41616,2008,1194.9,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da8,41616,2009,1017,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3da9,41616,2010,743.5,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3daa,41616,2011,1843.1,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dab,41616,2012,1496.9,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dac,41616,2013,1598.8,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dad,41616,2014,1206.5,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dae,41616,2015,1076.4,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3daf,41616,2016,1287.5,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db0,41616,2017,1119.8,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db1,41616,2018,1524.1,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db2,41616,2019,1312.8,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db3,41616,2020,1283.2,POINT (9044708.626953477 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db4,41617,2001,1112.1,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db5,41617,2002,1260.7,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db6,41617,2003,1265.5,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db7,41617,2004,1087.1,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db8,41617,2005,955.7,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3db9,41617,2006,1040.2,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dba,41617,2007,1034.7,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dbb,41617,2008,1251.7,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dbc,41617,2009,1098.7,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dbd,41617,2010,872.6,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dbe,41617,2011,1869.2,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dbf,41617,2012,1527.9,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc0,41617,2013,1598.8,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc1,41617,2014,1206.5,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc2,41617,2015,1076.4,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc3,41617,2016,1287.5,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc4,41617,2017,1119.8,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc5,41617,2018,1524.1,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc6,41617,2019,1312.8,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc7,41617,2020,1283.2,POINT (9100368.372350115 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc8,41618,2001,1234.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dc9,41618,2002,1390.9,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dca,41618,2003,1417.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dcb,41618,2004,1258,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dcc,41618,2005,1053.1,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dcd,41618,2006,1184.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dce,41618,2007,1179.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dcf,41618,2008,1319.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd0,41618,2009,1212.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd1,41618,2010,1022.7,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd2,41618,2011,1915.8,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd3,41618,2012,1581,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd4,41618,2013,1798.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd5,41618,2014,1449.6,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd6,41618,2015,1304.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd7,41618,2016,1548.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd8,41618,2017,1476.4,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dd9,41618,2018,1454.8,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dda,41618,2019,1424.5,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3ddb,41618,2020,1336.3,POINT (9156028.117746752 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3ddc,41619,2001,1295.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3ddd,41619,2002,1464.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dde,41619,2003,1508.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3ddf,41619,2004,1380.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de0,41619,2005,1096.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de1,41619,2006,1286.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de2,41619,2007,1262.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de3,41619,2008,1330.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de4,41619,2009,1256.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de5,41619,2010,1134.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de6,41619,2011,1883.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de7,41619,2012,1578.7,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de8,41619,2013,1798.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3de9,41619,2014,1449.6,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dea,41619,2015,1304.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3deb,41619,2016,1548.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dec,41619,2017,1476.4,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3ded,41619,2018,1454.8,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dee,41619,2019,1424.5,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3def,41619,2020,1336.3,POINT (9211687.863143386 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df0,41620,2001,1334.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df1,41620,2002,1514.7,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df2,41620,2003,1572.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df3,41620,2004,1484.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df4,41620,2005,1125,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df5,41620,2006,1359.5,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df6,41620,2007,1313.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df7,41620,2008,1323.8,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df8,41620,2009,1270.6,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3df9,41620,2010,1233.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dfa,41620,2011,1830,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dfb,41620,2012,1571.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dfc,41620,2013,1652.7,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dfd,41620,2014,1591.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dfe,41620,2015,1487.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3dff,41620,2016,1587.2,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e00,41620,2017,1827.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e01,41620,2018,1587.1,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e02,41620,2019,1348.4,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e03,41620,2020,1666.8,POINT (9267347.608540025 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e04,41621,2001,1497.7,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e05,41621,2002,1655.4,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e06,41621,2003,1709.3,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e07,41621,2004,1700.9,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e08,41621,2005,1240.7,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e09,41621,2006,1533.7,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e0a,41621,2007,1443.2,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e0b,41621,2008,1460,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e0c,41621,2009,1369.3,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e0d,41621,2010,1437.3,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e0e,41621,2011,1937.1,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e0f,41621,2012,1679.1,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e10,41621,2013,1652.7,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e11,41621,2014,1591.1,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e12,41621,2015,1487.4,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e13,41621,2016,1587.2,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e14,41621,2017,1827.1,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e15,41621,2018,1587.1,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e16,41621,2019,1348.4,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e17,41621,2020,1666.8,POINT (9323007.353936663 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e18,41622,2001,1715.9,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e19,41622,2002,1821.3,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e1a,41622,2003,1874.2,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e1b,41622,2004,1945.1,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e1c,41622,2005,1412.1,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e1d,41622,2006,1759.1,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e1e,41622,2007,1611.6,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e1f,41622,2008,1713.5,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e20,41622,2009,1465.3,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e21,41622,2010,1702.3,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e22,41622,2011,2106.2,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e23,41622,2012,1822.2,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e24,41622,2013,1493.2,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e25,41622,2014,1565.3,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e26,41622,2015,1463.5,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e27,41622,2016,1384.7,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e28,41622,2017,1670,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e29,41622,2018,1581.2,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e2a,41622,2019,1234.6,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e2b,41622,2020,1755.9,POINT (9378667.099333297 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e2c,41623,2001,1456.8,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e2d,41623,2002,1533.6,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e2e,41623,2003,1580.9,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e2f,41623,2004,1659.5,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e30,41623,2005,1227.8,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e31,41623,2006,1497.4,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e32,41623,2007,1345.7,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e33,41623,2008,1453.2,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e34,41623,2009,1145.4,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e35,41623,2010,1479.4,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e36,41623,2011,1644.6,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e37,41623,2012,1484.2,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e38,41623,2013,1493.2,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e39,41623,2014,1565.3,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e3a,41623,2015,1463.5,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e3b,41623,2016,1384.7,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e3c,41623,2017,1670,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e3d,41623,2018,1581.2,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e3e,41623,2019,1234.6,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e3f,41623,2020,1755.9,POINT (9434326.844729934 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e40,41624,2001,1229.2,POINT (9489986.590126572 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e41,41624,2002,1300.3,POINT (9489986.590126572 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e42,41624,2003,1345.7,POINT (9489986.590126572 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e43,41624,2004,1438.8,POINT (9489986.590126572 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e44,41624,2005,1053.9,POINT (9489986.590126572 3280529.7896193247)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3e45,41624,2006,1221.3,POINT (9489986.590126572 3280529.7896193247)
