FID,id_punto,agno,temp_max_anual,geom
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f7d,41614,2006,32.1,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f7e,41614,2007,31.61,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f7f,41614,2008,31.55,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f80,41614,2009,32.4,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f81,41614,2010,32.46,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f82,41614,2011,31.35,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f83,41614,2012,31.33,POINT (8933389.136160204 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f84,41615,2001,31.7,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f85,41615,2002,32.03,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f86,41615,2003,31.85,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f87,41615,2004,32.42,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f88,41615,2005,31.78,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f89,41615,2006,32.17,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f8a,41615,2007,31.7,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f8b,41615,2008,31.58,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f8c,41615,2009,32.45,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f8d,41615,2010,32.49,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f8e,41615,2011,31.4,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f8f,41615,2012,31.35,POINT (8989048.88155684 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f90,41616,2001,31.52,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f91,41616,2002,31.79,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f92,41616,2003,31.66,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f93,41616,2004,32.2,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f94,41616,2005,31.58,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f95,41616,2006,31.97,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f96,41616,2007,31.6,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f97,41616,2008,31.41,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f98,41616,2009,32.2,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f99,41616,2010,32.28,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f9a,41616,2011,31.22,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f9b,41616,2012,31.17,POINT (9044708.626953477 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f9c,41617,2001,29.45,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f9d,41617,2002,29.63,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f9e,41617,2003,29.54,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6f9f,41617,2004,30,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa0,41617,2005,29.46,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa1,41617,2006,29.86,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa2,41617,2007,29.6,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa3,41617,2008,29.3,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa4,41617,2009,30.08,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa5,41617,2010,30.2,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa6,41617,2011,29.16,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa7,41617,2012,29.11,POINT (9100368.372350115 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa8,41618,2001,25.57,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fa9,41618,2002,25.7,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6faa,41618,2003,25.65,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fab,41618,2004,26.1,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fac,41618,2005,25.55,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fad,41618,2006,25.96,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fae,41618,2007,25.82,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6faf,41618,2008,25.46,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb0,41618,2009,26.23,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb1,41618,2010,26.33,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb2,41618,2011,25.32,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb3,41618,2012,25.27,POINT (9156028.117746752 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb4,41619,2001,22.52,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb5,41619,2002,22.54,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb6,41619,2003,22.56,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb7,41619,2004,22.95,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb8,41619,2005,22.44,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fb9,41619,2006,22.85,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fba,41619,2007,22.85,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fbb,41619,2008,22.4,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fbc,41619,2009,23.12,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fbd,41619,2010,23.24,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fbe,41619,2011,22.25,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fbf,41619,2012,22.23,POINT (9211687.863143386 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc0,41620,2001,21,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc1,41620,2002,20.97,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc2,41620,2003,21.03,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc3,41620,2004,21.4,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc4,41620,2005,20.9,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc5,41620,2006,21.35,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc6,41620,2007,21.42,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc7,41620,2008,20.9,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc8,41620,2009,21.65,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fc9,41620,2010,21.75,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fca,41620,2011,20.81,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fcb,41620,2012,20.78,POINT (9267347.608540025 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fcc,41621,2001,21.1,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fcd,41621,2002,21.01,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fce,41621,2003,21.1,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fcf,41621,2004,21.4,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd0,41621,2005,20.95,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd1,41621,2006,21.43,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd2,41621,2007,21.6,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd3,41621,2008,20.99,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd4,41621,2009,21.74,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd5,41621,2010,21.85,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd6,41621,2011,20.93,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd7,41621,2012,20.89,POINT (9323007.353936663 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd8,41622,2001,21.45,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fd9,41622,2002,21.29,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fda,41622,2003,21.43,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fdb,41622,2004,21.67,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fdc,41622,2005,21.24,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fdd,41622,2006,21.72,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fde,41622,2007,21.99,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fdf,41622,2008,21.35,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe0,41622,2009,22,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe1,41622,2010,22.2,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe2,41622,2011,21.3,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe3,41622,2012,21.29,POINT (9378667.099333297 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe4,41623,2001,15.85,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe5,41623,2002,15.69,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe6,41623,2003,15.86,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe7,41623,2004,16.04,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe8,41623,2005,15.7,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fe9,41623,2006,16.1,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fea,41623,2007,16.47,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6feb,41623,2008,15.81,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fec,41623,2009,16.44,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fed,41623,2010,16.62,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fee,41623,2011,15.78,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fef,41623,2012,15.8,POINT (9434326.844729934 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff0,41624,2001,11.15,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff1,41624,2002,10.97,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff2,41624,2003,11.13,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff3,41624,2004,11.25,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff4,41624,2005,10.94,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff5,41624,2006,11.32,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff6,41624,2007,11.75,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff7,41624,2008,11.01,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff8,41624,2009,11.71,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ff9,41624,2010,11.92,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ffa,41624,2011,11.06,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ffb,41624,2012,11.05,POINT (9489986.590126572 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ffc,41625,2001,5.53,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ffd,41625,2002,5.3,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ffe,41625,2003,5.49,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6fff,41625,2004,5.6,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7000,41625,2005,5.27,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7001,41625,2006,5.69,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7002,41625,2007,6.12,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7003,41625,2008,5.33,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7004,41625,2009,6.1,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7005,41625,2010,6.31,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7006,41625,2011,5.41,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7007,41625,2012,5.37,POINT (9545646.335523209 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7008,41626,2001,4.2,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7009,41626,2002,3.94,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_700a,41626,2003,4.15,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_700b,41626,2004,4.23,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_700c,41626,2005,3.93,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_700d,41626,2006,4.37,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_700e,41626,2007,4.82,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_700f,41626,2008,4.02,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7010,41626,2009,4.85,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7011,41626,2010,5,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7012,41626,2011,4.13,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7013,41626,2012,4.02,POINT (9601306.080919845 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7014,41627,2001,2.84,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7015,41627,2002,2.56,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7016,41627,2003,2.78,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7017,41627,2004,2.86,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7018,41627,2005,2.6,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7019,41627,2006,3.06,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_701a,41627,2007,3.57,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_701b,41627,2008,2.72,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_701c,41627,2009,3.66,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_701d,41627,2010,3.7,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_701e,41627,2011,2.85,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_701f,41627,2012,2.65,POINT (9656965.826316481 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7020,41628,2001,6.16,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7021,41628,2002,5.87,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7022,41628,2003,6.07,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7023,41628,2004,6.15,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7024,41628,2005,5.94,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7025,41628,2006,6.4,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7026,41628,2007,6.91,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7027,41628,2008,6.05,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7028,41628,2009,7.05,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7029,41628,2010,7.05,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_702a,41628,2011,6.19,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_702b,41628,2012,5.86,POINT (9712625.57171312 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_702c,41629,2001,5.66,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_702d,41629,2002,5.38,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_702e,41629,2003,5.52,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_702f,41629,2004,5.63,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7030,41629,2005,5.4,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7031,41629,2006,5.9,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7032,41629,2007,6.35,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7033,41629,2008,5.49,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7034,41629,2009,6.6,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7035,41629,2010,6.52,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7036,41629,2011,5.66,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7037,41629,2012,5.27,POINT (9768285.317109756 3280529.7896193247)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7038,41926,2001,32.03,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7039,41926,2002,32.56,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_703a,41926,2003,32.32,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_703b,41926,2004,32.8,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_703c,41926,2005,32.27,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_703d,41926,2006,32.45,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_703e,41926,2007,31.95,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_703f,41926,2008,31.98,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7040,41926,2009,32.85,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7041,41926,2010,32.94,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7042,41926,2011,31.84,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7043,41926,2012,31.85,POINT (8933389.136160204 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7044,41927,2001,31.99,POINT (8989048.88155684 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7045,41927,2002,32.45,POINT (8989048.88155684 3217490.9158222144)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7046,41927,2003,32.22,POINT (8989048.88155684 3217490.9158222144)
