FID,id_punto,agno,temp_anual,geom
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51ed,41619,2018,15.35,POINT (9211687.863143386 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51ee,41619,2019,15.6,POINT (9211687.863143386 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51ef,41619,2020,15.1,POINT (9211687.863143386 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f0,41620,2001,14.9,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f1,41620,2002,14.9,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f2,41620,2003,14.8,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f3,41620,2004,15.1,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f4,41620,2005,14.75,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f5,41620,2006,15.25,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f6,41620,2007,15.05,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f7,41620,2008,14.77,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f8,41620,2009,15.27,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51f9,41620,2010,15.37,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51fa,41620,2011,14.7,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51fb,41620,2012,14.72,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51fc,41620,2013,11.95,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51fd,41620,2014,12.23,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51fe,41620,2015,12.97,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_51ff,41620,2016,13.05,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5200,41620,2017,13.12,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5201,41620,2018,12.77,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5202,41620,2019,13,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5203,41620,2020,12.44,POINT (9267347.608540025 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5204,41621,2001,14.91,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5205,41621,2002,14.87,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5206,41621,2003,14.81,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5207,41621,2004,15.05,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5208,41621,2005,14.75,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5209,41621,2006,15.24,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_520a,41621,2007,15.13,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_520b,41621,2008,14.78,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_520c,41621,2009,15.24,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_520d,41621,2010,15.38,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_520e,41621,2011,14.71,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_520f,41621,2012,14.73,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5210,41621,2013,12.21,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5211,41621,2014,12.24,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5212,41621,2015,12.8,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5213,41621,2016,12.86,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5214,41621,2017,12.97,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5215,41621,2018,12.75,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5216,41621,2019,12.98,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5217,41621,2020,12.39,POINT (9323007.353936663 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5218,41622,2001,15.17,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5219,41622,2002,15.1,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_521a,41622,2003,15.06,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_521b,41622,2004,15.25,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_521c,41622,2005,15.01,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_521d,41622,2006,15.43,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_521e,41622,2007,15.41,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_521f,41622,2008,15.05,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5220,41622,2009,15.42,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5221,41622,2010,15.61,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5222,41622,2011,14.96,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5223,41622,2012,15,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5224,41622,2013,13.15,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5225,41622,2014,13,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5226,41622,2015,13.5,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5227,41622,2016,13.52,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5228,41622,2017,13.61,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5229,41622,2018,13.49,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_522a,41622,2019,13.73,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_522b,41622,2020,13.1,POINT (9378667.099333297 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_522c,41623,2001,9.13,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_522d,41623,2002,9.03,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_522e,41623,2003,9.03,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_522f,41623,2004,9.16,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5230,41623,2005,9.01,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5231,41623,2006,9.35,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5232,41623,2007,9.42,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5233,41623,2008,9.04,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5234,41623,2009,9.32,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5235,41623,2010,9.55,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5236,41623,2011,8.96,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5237,41623,2012,9,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5238,41623,2013,6.05,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5239,41623,2014,5.93,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_523a,41623,2015,6.3,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_523b,41623,2016,6.41,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_523c,41623,2017,6.42,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_523d,41623,2018,6.36,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_523e,41623,2019,6.57,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_523f,41623,2020,5.97,POINT (9434326.844729934 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5240,41624,2001,4,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5241,41624,2002,3.89,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5242,41624,2003,3.89,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5243,41624,2004,3.98,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5244,41624,2005,3.85,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5245,41624,2006,4.15,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5246,41624,2007,4.25,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5247,41624,2008,3.8,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5248,41624,2009,4.14,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5249,41624,2010,4.36,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_524a,41624,2011,3.76,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_524b,41624,2012,3.77,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_524c,41624,2013,0.41,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_524d,41624,2014,0.41,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_524e,41624,2015,0.74,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_524f,41624,2016,0.88,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5250,41624,2017,0.82,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5251,41624,2018,0.85,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5252,41624,2019,0.96,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5253,41624,2020,0.34,POINT (9489986.590126572 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5254,41625,2001,-1.93,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5255,41625,2002,-2.07,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5256,41625,2003,-2.05,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5257,41625,2004,-1.98,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5258,41625,2005,-2.1,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5259,41625,2006,-1.79,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_525a,41625,2007,-1.72,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_525b,41625,2008,-2.2,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_525c,41625,2009,-1.83,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_525d,41625,2010,-1.6,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_525e,41625,2011,-2.21,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_525f,41625,2012,-2.25,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5260,41625,2013,-6.47,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5261,41625,2014,-6.05,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5262,41625,2015,-5.77,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5263,41625,2016,-5.55,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5264,41625,2017,-5.65,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5265,41625,2018,-5.65,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5266,41625,2019,-5.71,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5267,41625,2020,-6.49,POINT (9545646.335523209 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5268,41626,2001,-3.39,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5269,41626,2002,-3.55,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_526a,41626,2003,-3.5,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_526b,41626,2004,-3.45,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_526c,41626,2005,-3.52,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_526d,41626,2006,-3.24,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_526e,41626,2007,-3.16,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_526f,41626,2008,-3.63,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5270,41626,2009,-3.23,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5271,41626,2010,-3.04,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5272,41626,2011,-3.64,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5273,41626,2012,-3.77,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5274,41626,2013,-9.37,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5275,41626,2014,-8.49,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5276,41626,2015,-8.2,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5277,41626,2016,-7.98,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5278,41626,2017,-8.09,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5279,41626,2018,-8.13,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_527a,41626,2019,-8.35,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_527b,41626,2020,-9.29,POINT (9601306.080919845 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_527c,41627,2001,-4.77,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_527d,41627,2002,-4.93,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_527e,41627,2003,-4.87,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_527f,41627,2004,-4.83,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5280,41627,2005,-4.86,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5281,41627,2006,-4.57,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5282,41627,2007,-4.45,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5283,41627,2008,-4.96,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5284,41627,2009,-4.49,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5285,41627,2010,-4.38,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5286,41627,2011,-4.95,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5287,41627,2012,-5.21,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5288,41627,2013,-12.39,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5289,41627,2014,-11.07,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_528a,41627,2015,-10.85,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_528b,41627,2016,-10.6,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_528c,41627,2017,-10.74,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_528d,41627,2018,-10.8,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_528e,41627,2019,-11.22,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_528f,41627,2020,-12.18,POINT (9656965.826316481 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5290,41628,2001,-1.57,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5291,41628,2002,-1.72,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5292,41628,2003,-1.68,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5293,41628,2004,-1.63,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5294,41628,2005,-1.62,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5295,41628,2006,-1.34,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5296,41628,2007,-1.22,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5297,41628,2008,-1.74,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5298,41628,2009,-1.21,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5299,41628,2010,-1.14,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_529a,41628,2011,-1.71,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_529b,41628,2012,-2.1,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_529c,41628,2013,-10.75,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_529d,41628,2014,-8.89,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_529e,41628,2015,-8.73,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_529f,41628,2016,-8.46,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a0,41628,2017,-8.59,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a1,41628,2018,-8.72,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a2,41628,2019,-9.33,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a3,41628,2020,-10.37,POINT (9712625.57171312 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a4,41629,2001,-1.96,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a5,41629,2002,-2.11,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a6,41629,2003,-2.07,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a7,41629,2004,-2.04,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a8,41629,2005,-2.01,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52a9,41629,2006,-1.72,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52aa,41629,2007,-1.6,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52ab,41629,2008,-2.14,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52ac,41629,2009,-1.52,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52ad,41629,2010,-1.53,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52ae,41629,2011,-2.09,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52af,41629,2012,-2.58,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b0,41629,2013,-12.47,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b1,41629,2014,-10.3,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b2,41629,2015,-10.19,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b3,41629,2016,-9.9,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b4,41629,2017,-10.05,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b5,41629,2018,-10.25,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b6,41629,2019,-10.95,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b7,41629,2020,-12,POINT (9768285.317109756 3280529.7896193247)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b8,41926,2001,25.74,POINT (8933389.136160204 3217490.9158222144)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52b9,41926,2002,26.25,POINT (8933389.136160204 3217490.9158222144)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52ba,41926,2003,25.85,POINT (8933389.136160204 3217490.9158222144)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52bb,41926,2004,26.25,POINT (8933389.136160204 3217490.9158222144)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52bc,41926,2005,25.76,POINT (8933389.136160204 3217490.9158222144)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_52bd,41926,2006,26.15,POINT (8933389.136160204 3217490.9158222144)
