FID,id_punto,agno,temp_min_anual,geom
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_637c,41614,2005,19.05,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_637d,41614,2006,19.77,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_637e,41614,2007,18.88,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_637f,41614,2008,19.26,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6380,41614,2009,19.87,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6381,41614,2010,19.84,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6382,41614,2011,19.18,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6383,41614,2012,19.4,POINT (8933389.136160204 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6384,41615,2001,19.46,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6385,41615,2002,19.77,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6386,41615,2003,19.3,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6387,41615,2004,19.71,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6388,41615,2005,19.24,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6389,41615,2006,19.95,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_638a,41615,2007,19.09,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_638b,41615,2008,19.4,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_638c,41615,2009,20.03,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_638d,41615,2010,19.97,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_638e,41615,2011,19.35,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_638f,41615,2012,19.53,POINT (8989048.88155684 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6390,41616,2001,19.4,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6391,41616,2002,19.69,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6392,41616,2003,19.25,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6393,41616,2004,19.62,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6394,41616,2005,19.2,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6395,41616,2006,19.89,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6396,41616,2007,19.13,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6397,41616,2008,19.37,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6398,41616,2009,19.91,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6399,41616,2010,19.9,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_639a,41616,2011,19.3,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_639b,41616,2012,19.48,POINT (9044708.626953477 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_639c,41617,2001,17.52,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_639d,41617,2002,17.72,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_639e,41617,2003,17.33,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_639f,41617,2004,17.65,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a0,41617,2005,17.32,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a1,41617,2006,17.98,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a2,41617,2007,17.27,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a3,41617,2008,17.44,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a4,41617,2009,17.91,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a5,41617,2010,17.94,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a6,41617,2011,17.35,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a7,41617,2012,17.52,POINT (9100368.372350115 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a8,41618,2001,13.8,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63a9,41618,2002,13.96,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63aa,41618,2003,13.6,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ab,41618,2004,13.9,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ac,41618,2005,13.58,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ad,41618,2006,14.2,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ae,41618,2007,13.58,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63af,41618,2008,13.69,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b0,41618,2009,14.1,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b1,41618,2010,14.15,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b2,41618,2011,13.61,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b3,41618,2012,13.75,POINT (9156028.117746752 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b4,41619,2001,10.59,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b5,41619,2002,10.68,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b6,41619,2003,10.39,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b7,41619,2004,10.65,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b8,41619,2005,10.4,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63b9,41619,2006,10.96,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ba,41619,2007,10.44,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63bb,41619,2008,10.49,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63bc,41619,2009,10.78,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63bd,41619,2010,10.85,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63be,41619,2011,10.35,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63bf,41619,2012,10.5,POINT (9211687.863143386 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c0,41620,2001,8.85,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c1,41620,2002,8.89,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c2,41620,2003,8.62,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c3,41620,2004,8.87,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c4,41620,2005,8.67,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c5,41620,2006,9.2,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c6,41620,2007,8.73,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c7,41620,2008,8.72,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c8,41620,2009,8.96,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63c9,41620,2010,9.04,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ca,41620,2011,8.61,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63cb,41620,2012,8.72,POINT (9267347.608540025 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63cc,41621,2001,8.78,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63cd,41621,2002,8.8,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ce,41621,2003,8.56,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63cf,41621,2004,8.75,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d0,41621,2005,8.59,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d1,41621,2006,9.08,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d2,41621,2007,8.7,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d3,41621,2008,8.6,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d4,41621,2009,8.82,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d5,41621,2010,8.95,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d6,41621,2011,8.52,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d7,41621,2012,8.59,POINT (9323007.353936663 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d8,41622,2001,8.96,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63d9,41622,2002,8.95,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63da,41622,2003,8.74,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63db,41622,2004,8.89,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63dc,41622,2005,8.8,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63dd,41622,2006,9.22,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63de,41622,2007,8.89,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63df,41622,2008,8.81,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e0,41622,2009,8.85,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e1,41622,2010,9.06,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e2,41622,2011,8.67,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e3,41622,2012,8.75,POINT (9378667.099333297 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e4,41623,2001,2.42,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e5,41623,2002,2.41,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e6,41623,2003,2.25,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e7,41623,2004,2.33,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e8,41623,2005,2.35,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63e9,41623,2006,2.64,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ea,41623,2007,2.39,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63eb,41623,2008,2.3,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ec,41623,2009,2.25,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ed,41623,2010,2.5,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ee,41623,2011,2.18,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ef,41623,2012,2.24,POINT (9434326.844729934 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f0,41624,2001,-3.14,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f1,41624,2002,-3.17,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f2,41624,2003,-3.33,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f3,41624,2004,-3.26,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f4,41624,2005,-3.21,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f5,41624,2006,-2.99,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f6,41624,2007,-3.23,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f7,41624,2008,-3.39,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f8,41624,2009,-3.4,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63f9,41624,2010,-3.15,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63fa,41624,2011,-3.5,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63fb,41624,2012,-3.47,POINT (9489986.590126572 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63fc,41625,2001,-9.4,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63fd,41625,2002,-9.44,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63fe,41625,2003,-9.6,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_63ff,41625,2004,-9.56,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6400,41625,2005,-9.47,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6401,41625,2006,-9.27,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6402,41625,2007,-9.57,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6403,41625,2008,-9.73,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6404,41625,2009,-9.77,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6405,41625,2010,-9.5,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6406,41625,2011,-9.85,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6407,41625,2012,-9.88,POINT (9545646.335523209 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6408,41626,2001,-11,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6409,41626,2002,-11.05,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_640a,41626,2003,-11.17,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_640b,41626,2004,-11.15,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_640c,41626,2005,-11,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_640d,41626,2006,-10.86,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_640e,41626,2007,-11.16,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_640f,41626,2008,-11.3,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6410,41626,2009,-11.34,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6411,41626,2010,-11.09,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6412,41626,2011,-11.42,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6413,41626,2012,-11.58,POINT (9601306.080919845 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6414,41627,2001,-12.4,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6415,41627,2002,-12.45,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6416,41627,2003,-12.55,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6417,41627,2004,-12.55,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6418,41627,2005,-12.35,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6419,41627,2006,-12.23,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_641a,41627,2007,-12.5,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_641b,41627,2008,-12.67,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_641c,41627,2009,-12.66,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_641d,41627,2010,-12.5,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_641e,41627,2011,-12.79,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_641f,41627,2012,-13.1,POINT (9656965.826316481 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6420,41628,2001,-9.3,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6421,41628,2002,-9.32,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6422,41628,2003,-9.43,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6423,41628,2004,-9.42,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6424,41628,2005,-9.19,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6425,41628,2006,-9.08,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6426,41628,2007,-9.37,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6427,41628,2008,-9.54,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6428,41628,2009,-9.47,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6429,41628,2010,-9.35,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_642a,41628,2011,-9.62,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_642b,41628,2012,-10.09,POINT (9712625.57171312 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_642c,41629,2001,-9.6,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_642d,41629,2002,-9.61,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_642e,41629,2003,-9.65,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_642f,41629,2004,-9.7,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6430,41629,2005,-9.44,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6431,41629,2006,-9.35,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6432,41629,2007,-9.57,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6433,41629,2008,-9.78,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6434,41629,2009,-9.65,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6435,41629,2010,-9.57,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6436,41629,2011,-9.85,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6437,41629,2012,-10.45,POINT (9768285.317109756 3280529.7896193247)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6438,41926,2001,19.47,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6439,41926,2002,19.95,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_643a,41926,2003,19.43,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_643b,41926,2004,19.76,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_643c,41926,2005,19.33,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_643d,41926,2006,19.9,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_643e,41926,2007,19.01,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_643f,41926,2008,19.45,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6440,41926,2009,20.1,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6441,41926,2010,20.1,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6442,41926,2011,19.4,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6443,41926,2012,19.65,POINT (8933389.136160204 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6444,41927,2001,19.6,POINT (8989048.88155684 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6445,41927,2002,20.04,POINT (8989048.88155684 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6446,41927,2003,19.53,POINT (8989048.88155684 3217490.9158222144)
