FID,id_punto,agno,etp_anual,geom
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a2b,40985,2004,948,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a2c,40985,2005,936,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a2d,40985,2006,948,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a2e,40985,2007,954,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a2f,40985,2008,924,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a30,40985,2009,969,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a31,40985,2010,951,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a32,40985,2011,915,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a33,40985,2012,930,POINT (9156028.117746752 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a34,40986,2001,774,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a35,40986,2002,756,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a36,40986,2003,759,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a37,40986,2004,786,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a38,40986,2005,771,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a39,40986,2006,783,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a3a,40986,2007,798,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a3b,40986,2008,774,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a3c,40986,2009,795,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a3d,40986,2010,792,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a3e,40986,2011,771,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a3f,40986,2012,783,POINT (9211687.863143386 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a40,40987,2001,744,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a41,40987,2002,723,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a42,40987,2003,738,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a43,40987,2004,753,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a44,40987,2005,741,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a45,40987,2006,747,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a46,40987,2007,774,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a47,40987,2008,747,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a48,40987,2009,762,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a49,40987,2010,768,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a4a,40987,2011,735,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a4b,40987,2012,750,POINT (9267347.608540025 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a4c,40988,2001,720,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a4d,40988,2002,684,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a4e,40988,2003,708,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a4f,40988,2004,711,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a50,40988,2005,705,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a51,40988,2006,723,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a52,40988,2007,744,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a53,40988,2008,720,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a54,40988,2009,732,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a55,40988,2010,735,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a56,40988,2011,717,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a57,40988,2012,726,POINT (9323007.353936663 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a58,40989,2001,768,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a59,40989,2002,747,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a5a,40989,2003,762,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a5b,40989,2004,771,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a5c,40989,2005,759,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a5d,40989,2006,762,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a5e,40989,2007,789,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a5f,40989,2008,768,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a60,40989,2009,786,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a61,40989,2010,792,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a62,40989,2011,768,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a63,40989,2012,774,POINT (9378667.099333297 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a64,40990,2001,741,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a65,40990,2002,714,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a66,40990,2003,732,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a67,40990,2004,738,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a68,40990,2005,717,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a69,40990,2006,732,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a6a,40990,2007,750,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a6b,40990,2008,735,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a6c,40990,2009,750,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a6d,40990,2010,759,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a6e,40990,2011,729,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a6f,40990,2012,744,POINT (9434326.844729934 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a70,40991,2001,759,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a71,40991,2002,735,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a72,40991,2003,759,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a73,40991,2004,750,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a74,40991,2005,744,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a75,40991,2006,747,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a76,40991,2007,774,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a77,40991,2008,744,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a78,40991,2009,774,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a79,40991,2010,768,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a7a,40991,2011,744,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a7b,40991,2012,765,POINT (9489986.590126572 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a7c,40992,2001,816,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a7d,40992,2002,798,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a7e,40992,2003,816,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a7f,40992,2004,804,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a80,40992,2005,798,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a81,40992,2006,801,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a82,40992,2007,831,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a83,40992,2008,804,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a84,40992,2009,837,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a85,40992,2010,837,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a86,40992,2011,804,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a87,40992,2012,816,POINT (9545646.335523209 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a88,40993,2001,795,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a89,40993,2002,765,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a8a,40993,2003,783,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a8b,40993,2004,783,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a8c,40993,2005,768,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a8d,40993,2006,768,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a8e,40993,2007,798,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a8f,40993,2008,774,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a90,40993,2009,807,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a91,40993,2010,798,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a92,40993,2011,783,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a93,40993,2012,789,POINT (9601306.080919845 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a94,40994,2001,852,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a95,40994,2002,828,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a96,40994,2003,843,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a97,40994,2004,843,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a98,40994,2005,828,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a99,40994,2006,831,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a9a,40994,2007,864,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a9b,40994,2008,834,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a9c,40994,2009,873,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a9d,40994,2010,858,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a9e,40994,2011,840,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7a9f,40994,2012,852,POINT (9656965.826316481 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa0,40995,2001,828,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa1,40995,2002,804,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa2,40995,2003,822,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa3,40995,2004,819,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa4,40995,2005,807,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa5,40995,2006,807,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa6,40995,2007,843,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa7,40995,2008,810,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa8,40995,2009,855,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aa9,40995,2010,834,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aaa,40995,2011,813,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aab,40995,2012,831,POINT (9712625.57171312 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aac,40996,2001,855,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aad,40996,2002,819,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aae,40996,2003,828,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aaf,40996,2004,834,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab0,40996,2005,813,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab1,40996,2006,828,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab2,40996,2007,867,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab3,40996,2008,831,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab4,40996,2009,879,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab5,40996,2010,852,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab6,40996,2011,843,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab7,40996,2012,840,POINT (9768285.317109756 3407504.076175717)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab8,41295,2001,1524,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ab9,41295,2002,1530,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aba,41295,2003,1467,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7abb,41295,2004,1530,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7abc,41295,2005,1521,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7abd,41295,2006,1530,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7abe,41295,2007,1509,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7abf,41295,2008,1446,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac0,41295,2009,1575,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac1,41295,2010,1518,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac2,41295,2011,1458,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac3,41295,2012,1482,POINT (8933389.136160204 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac4,41296,2001,1446,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac5,41296,2002,1449,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac6,41296,2003,1392,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac7,41296,2004,1446,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac8,41296,2005,1437,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ac9,41296,2006,1455,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aca,41296,2007,1431,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7acb,41296,2008,1371,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7acc,41296,2009,1491,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7acd,41296,2010,1440,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ace,41296,2011,1395,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7acf,41296,2012,1401,POINT (8989048.88155684 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad0,41297,2001,1347,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad1,41297,2002,1353,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad2,41297,2003,1299,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad3,41297,2004,1359,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad4,41297,2005,1344,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad5,41297,2006,1362,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad6,41297,2007,1353,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad7,41297,2008,1290,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad8,41297,2009,1395,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ad9,41297,2010,1353,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ada,41297,2011,1305,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7adb,41297,2012,1323,POINT (9044708.626953477 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7adc,41298,2001,1167,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7add,41298,2002,1161,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ade,41298,2003,1128,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7adf,41298,2004,1167,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae0,41298,2005,1161,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae1,41298,2006,1176,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae2,41298,2007,1173,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae3,41298,2008,1116,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae4,41298,2009,1209,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae5,41298,2010,1182,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae6,41298,2011,1128,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae7,41298,2012,1143,POINT (9100368.372350115 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae8,41299,2001,1071,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ae9,41299,2002,1059,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aea,41299,2003,1032,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aeb,41299,2004,1071,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aec,41299,2005,1056,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aed,41299,2006,1074,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aee,41299,2007,1080,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aef,41299,2008,1032,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af0,41299,2009,1107,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af1,41299,2010,1089,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af2,41299,2011,1038,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af3,41299,2012,1050,POINT (9156028.117746752 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af4,41300,2001,969,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af5,41300,2002,957,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af6,41300,2003,945,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af7,41300,2004,972,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af8,41300,2005,963,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7af9,41300,2006,978,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7afa,41300,2007,987,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7afb,41300,2008,948,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7afc,41300,2009,999,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7afd,41300,2010,996,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7afe,41300,2011,945,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7aff,41300,2012,966,POINT (9211687.863143386 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b00,41301,2001,813,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b01,41301,2002,786,POINT (9267347.608540025 3343864.953833735)
