FID,id_punto,agno,anomalia_temp_anual,geom
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ad6,41302,2019,-3.66,POINT (9323007.353936663 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ad7,41302,2020,-4.21,POINT (9323007.353936663 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ad8,41303,2001,1.09,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ad9,41303,2002,0.98,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ada,41303,2003,0.94,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5adb,41303,2004,1.16,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5adc,41303,2005,0.91,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5add,41303,2006,1.33,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ade,41303,2007,1.39,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5adf,41303,2008,1.04,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae0,41303,2009,1.23,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae1,41303,2010,1.53,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae2,41303,2011,0.9,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae3,41303,2012,0.96,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae4,41303,2013,-4.81,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae5,41303,2014,-5,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae6,41303,2015,-4.62,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae7,41303,2016,-4.62,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae8,41303,2017,-4.48,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5ae9,41303,2018,-4.5,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aea,41303,2019,-4.29,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aeb,41303,2020,-4.83,POINT (9378667.099333297 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aec,41304,2001,1.14,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aed,41304,2002,0.99,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aee,41304,2003,0.99,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aef,41304,2004,1.15,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af0,41304,2005,0.94,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af1,41304,2006,1.3,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af2,41304,2007,1.37,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af3,41304,2008,0.98,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af4,41304,2009,1.23,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af5,41304,2010,1.49,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af6,41304,2011,0.87,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af7,41304,2012,0.9,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af8,41304,2013,-5.03,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5af9,41304,2014,-5.28,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5afa,41304,2015,-5,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5afb,41304,2016,-5,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5afc,41304,2017,-4.96,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5afd,41304,2018,-4.86,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5afe,41304,2019,-4.64,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5aff,41304,2020,-5.15,POINT (9434326.844729934 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b00,41305,2001,1.16,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b01,41305,2002,0.99,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b02,41305,2003,1,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b03,41305,2004,1.13,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b04,41305,2005,0.96,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b05,41305,2006,1.26,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b06,41305,2007,1.36,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b07,41305,2008,0.94,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b08,41305,2009,1.24,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b09,41305,2010,1.5,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b0a,41305,2011,0.85,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b0b,41305,2012,0.83,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b0c,41305,2013,-5.02,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b0d,41305,2014,-4.94,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b0e,41305,2015,-4.66,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b0f,41305,2016,-4.65,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b10,41305,2017,-4.64,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b11,41305,2018,-4.51,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b12,41305,2019,-4.41,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b13,41305,2020,-4.98,POINT (9489986.590126572 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b14,41306,2001,1.14,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b15,41306,2002,0.98,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b16,41306,2003,0.97,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b17,41306,2004,1.08,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b18,41306,2005,0.95,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b19,41306,2006,1.25,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b1a,41306,2007,1.33,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b1b,41306,2008,0.86,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b1c,41306,2009,1.23,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b1d,41306,2010,1.46,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b1e,41306,2011,0.82,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b1f,41306,2012,0.75,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b20,41306,2013,-4.81,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b21,41306,2014,-4.16,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b22,41306,2015,-3.86,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b23,41306,2016,-3.79,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b24,41306,2017,-3.79,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b25,41306,2018,-3.73,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b26,41306,2019,-3.89,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b27,41306,2020,-4.67,POINT (9545646.335523209 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b28,41307,2001,1.18,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b29,41307,2002,0.98,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b2a,41307,2003,1.01,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b2b,41307,2004,1.1,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b2c,41307,2005,0.98,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b2d,41307,2006,1.23,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b2e,41307,2007,1.32,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b2f,41307,2008,0.82,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b30,41307,2009,1.23,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b31,41307,2010,1.44,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b32,41307,2011,0.79,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b33,41307,2012,0.71,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b34,41307,2013,-4.79,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b35,41307,2014,-3.8,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b36,41307,2015,-3.58,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b37,41307,2016,-3.43,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b38,41307,2017,-3.45,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b39,41307,2018,-3.48,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b3a,41307,2019,-3.89,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b3b,41307,2020,-4.78,POINT (9601306.080919845 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b3c,41308,2001,1.22,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b3d,41308,2002,1,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b3e,41308,2003,1.03,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b3f,41308,2004,1.13,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b40,41308,2005,1.04,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b41,41308,2006,1.27,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b42,41308,2007,1.38,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b43,41308,2008,0.85,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b44,41308,2009,1.31,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b45,41308,2010,1.5,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b46,41308,2011,0.83,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b47,41308,2012,0.66,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b48,41308,2013,-6.2,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b49,41308,2014,-4.78,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b4a,41308,2015,-4.59,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b4b,41308,2016,-4.39,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b4c,41308,2017,-4.44,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b4d,41308,2018,-4.55,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b4e,41308,2019,-5.14,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b4f,41308,2020,-6.1,POINT (9656965.826316481 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b50,41309,2001,1.21,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b51,41309,2002,1.01,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b52,41309,2003,1.07,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b53,41309,2004,1.13,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b54,41309,2005,1.09,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b55,41309,2006,1.35,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b56,41309,2007,1.48,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b57,41309,2008,0.92,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b58,41309,2009,1.43,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b59,41309,2010,1.55,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b5a,41309,2011,0.95,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b5b,41309,2012,0.61,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b5c,41309,2013,-7.51,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b5d,41309,2014,-5.64,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b5e,41309,2015,-5.54,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b5f,41309,2016,-5.3,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b60,41309,2017,-5.34,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b61,41309,2018,-5.54,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b62,41309,2019,-6.28,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b63,41309,2020,-7.28,POINT (9712625.57171312 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b64,41310,2001,1.24,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b65,41310,2002,1.04,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b66,41310,2003,1.06,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b67,41310,2004,1.15,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b68,41310,2005,1.15,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b69,41310,2006,1.39,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b6a,41310,2007,1.54,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b6b,41310,2008,0.96,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b6c,41310,2009,1.57,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b6d,41310,2010,1.61,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b6e,41310,2011,1.02,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b6f,41310,2012,0.58,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b70,41310,2013,-8.4,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b71,41310,2014,-6.23,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b72,41310,2015,-6.17,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b73,41310,2016,-5.92,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b74,41310,2017,-5.96,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b75,41310,2018,-6.24,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b76,41310,2019,-7.01,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b77,41310,2020,-7.96,POINT (9768285.317109756 3343864.953833735)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b78,41614,2001,0.58,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b79,41614,2002,0.98,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b7a,41614,2003,0.61,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b7b,41614,2004,1.11,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b7c,41614,2005,0.55,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b7d,41614,2006,1.06,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b7e,41614,2007,0.37,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b7f,41614,2008,0.53,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b80,41614,2009,1.27,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b81,41614,2010,1.27,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b82,41614,2011,0.39,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b83,41614,2012,0.48,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b84,41614,2013,2.25,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b85,41614,2014,2.85,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b86,41614,2015,3.8,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b87,41614,2016,4.05,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b88,41614,2017,3.75,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b89,41614,2018,3.1,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b8a,41614,2019,3.15,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b8b,41614,2020,2.87,POINT (8933389.136160204 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b8c,41615,2001,0.65,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b8d,41615,2002,0.98,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b8e,41615,2003,0.65,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b8f,41615,2004,1.14,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b90,41615,2005,0.58,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b91,41615,2006,1.14,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b92,41615,2007,0.48,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b93,41615,2008,0.57,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b94,41615,2009,1.31,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b95,41615,2010,1.3,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b96,41615,2011,0.45,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5b97,41615,2012,0.52,POINT (8989048.88155684 3280529.7896193247)
