FID,id_punto,agno,anomalia_pre_anual,geom
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4550,40985,2009,-206.3,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4551,40985,2010,-184.6,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4552,40985,2011,123.49,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4553,40985,2012,-56.2,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4554,40985,2013,202.29,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4555,40985,2014,-99.2,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4556,40985,2015,-106.9,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4557,40985,2016,-122.3,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4558,40985,2017,-80.6,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4559,40985,2018,-180.8,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_455a,40985,2019,28.59,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_455b,40985,2020,-338.1,POINT (9156028.117746752 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_455c,40986,2001,-144.55,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_455d,40986,2002,-8.35,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_455e,40986,2003,32.14,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_455f,40986,2004,-99.45,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4560,40986,2005,-149.65,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4561,40986,2006,-75.65,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4562,40986,2007,-55.45,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4563,40986,2008,-137.65,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4564,40986,2009,-196.05,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4565,40986,2010,-102.95,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4566,40986,2011,75.44,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4567,40986,2012,-43.85,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4568,40986,2013,341.84,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4569,40986,2014,40.34,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_456a,40986,2015,32.64,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_456b,40986,2016,17.24,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_456c,40986,2017,58.94,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_456d,40986,2018,-41.25,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_456e,40986,2019,168.14,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_456f,40986,2020,-198.55,POINT (9211687.863143386 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4570,40987,2001,-117.89,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4571,40987,2002,19.21,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4572,40987,2003,63.91,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4573,40987,2004,-38.59,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4574,40987,2005,-120.59,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4575,40987,2006,-25.79,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4576,40987,2007,-40.19,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4577,40987,2008,-87.69,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4578,40987,2009,-212.09,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4579,40987,2010,-40.19,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_457a,40987,2011,66.11,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_457b,40987,2012,-40.99,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_457c,40987,2013,-216.29,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_457d,40987,2014,-485.19,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_457e,40987,2015,-440.19,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_457f,40987,2016,-504.19,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4580,40987,2017,-389.49,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4581,40987,2018,-442.09,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4582,40987,2019,-442.99,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4583,40987,2020,-417.19,POINT (9267347.608540025 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4584,40988,2001,-80.75,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4585,40988,2002,44.14,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4586,40988,2003,89.24,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4587,40988,2004,22.94,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4588,40988,2005,-91.45,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4589,40988,2006,17.64,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_458a,40988,2007,-25.05,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_458b,40988,2008,-45.55,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_458c,40988,2009,-218.55,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_458d,40988,2010,10.64,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_458e,40988,2011,61.44,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_458f,40988,2012,-37.55,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4590,40988,2013,-207.35,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4591,40988,2014,-476.25,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4592,40988,2015,-431.25,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4593,40988,2016,-495.25,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4594,40988,2017,-380.55,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4595,40988,2018,-433.15,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4596,40988,2019,-434.05,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4597,40988,2020,-408.25,POINT (9323007.353936663 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4598,40989,2001,-32.75,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4599,40989,2002,56.44,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_459a,40989,2003,107.94,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_459b,40989,2004,83.04,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_459c,40989,2005,-67.75,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_459d,40989,2006,35.64,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_459e,40989,2007,-12.05,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_459f,40989,2008,-34.15,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a0,40989,2009,-191.65,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a1,40989,2010,3.94,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a2,40989,2011,109.24,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a3,40989,2012,-38.75,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a4,40989,2013,-362.15,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a5,40989,2014,-358.15,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a6,40989,2015,-337.35,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a7,40989,2016,-461.55,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a8,40989,2017,-424.65,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45a9,40989,2018,-331.45,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45aa,40989,2019,-455.85,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ab,40989,2020,-332.15,POINT (9378667.099333297 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ac,40990,2001,13.84,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ad,40990,2002,79.14,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ae,40990,2003,120.74,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45af,40990,2004,141.04,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b0,40990,2005,-29.46,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b1,40990,2006,44.14,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b2,40990,2007,4.64,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b3,40990,2008,-34.16,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b4,40990,2009,-155.66,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b5,40990,2010,-8.16,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b6,40990,2011,131.44,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b7,40990,2012,-38.76,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b8,40990,2013,-343.06,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45b9,40990,2014,-339.06,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ba,40990,2015,-318.26,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45bb,40990,2016,-442.46,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45bc,40990,2017,-405.56,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45bd,40990,2018,-312.36,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45be,40990,2019,-436.76,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45bf,40990,2020,-313.06,POINT (9434326.844729934 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c0,40991,2001,49,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c1,40991,2002,110,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c2,40991,2003,136,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c3,40991,2004,193.6,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c4,40991,2005,-1.99,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c5,40991,2006,53.2,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c6,40991,2007,16.1,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c7,40991,2008,-31.89,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c8,40991,2009,-126.39,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45c9,40991,2010,-20.09,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ca,40991,2011,166.1,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45cb,40991,2012,-38.49,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45cc,40991,2013,21.7,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45cd,40991,2014,77.9,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ce,40991,2015,-16.29,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45cf,40991,2016,-84.29,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d0,40991,2017,12.2,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d1,40991,2018,132,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d2,40991,2019,-188.09,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d3,40991,2020,98,POINT (9489986.590126572 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d4,40992,2001,65.53,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d5,40992,2002,114.13,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d6,40992,2003,140.33,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d7,40992,2004,197.33,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d8,40992,2005,2.03,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45d9,40992,2006,56.23,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45da,40992,2007,23.93,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45db,40992,2008,-13.06,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45dc,40992,2009,-97.86,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45dd,40992,2010,-28.86,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45de,40992,2011,220.23,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45df,40992,2012,-28.36,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e0,40992,2013,-36.96,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e1,40992,2014,19.23,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e2,40992,2015,-74.96,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e3,40992,2016,-142.96,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e4,40992,2017,-46.46,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e5,40992,2018,73.33,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e6,40992,2019,-246.76,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e7,40992,2020,39.33,POINT (9545646.335523209 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e8,40993,2001,65.24,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45e9,40993,2002,103.34,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ea,40993,2003,131.34,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45eb,40993,2004,190.24,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ec,40993,2005,20.44,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ed,40993,2006,52.44,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ee,40993,2007,41.34,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ef,40993,2008,5.14,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f0,40993,2009,-68.15,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f1,40993,2010,-49.05,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f2,40993,2011,233.84,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f3,40993,2012,-24.25,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f4,40993,2013,-517.15,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f5,40993,2014,-539.45,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f6,40993,2015,-630.95,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f7,40993,2016,-510.55,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f8,40993,2017,-511.35,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45f9,40993,2018,-395.75,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45fa,40993,2019,-582.35,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45fb,40993,2020,-477.55,POINT (9601306.080919845 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45fc,40994,2001,92.32,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45fd,40994,2002,123.62,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45fe,40994,2003,162.12,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_45ff,40994,2004,215.72,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4600,40994,2005,49.22,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4601,40994,2006,45.82,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4602,40994,2007,86.82,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4603,40994,2008,35.72,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4604,40994,2009,-25.17,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4605,40994,2010,-51.37,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4606,40994,2011,297.62,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4607,40994,2012,6.42,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4608,40994,2013,-556.07,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4609,40994,2014,-578.37,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_460a,40994,2015,-669.87,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_460b,40994,2016,-549.47,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_460c,40994,2017,-550.27,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_460d,40994,2018,-434.67,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_460e,40994,2019,-621.27,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_460f,40994,2020,-516.47,POINT (9656965.826316481 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4610,40995,2001,100.15,POINT (9712625.57171312 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4611,40995,2002,132.85,POINT (9712625.57171312 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4612,40995,2003,167.65,POINT (9712625.57171312 3407504.076175717)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4613,40995,2004,225.45,POINT (9712625.57171312 3407504.076175717)
