FID,id_punto,agno,anomalia_temp_min_anual,geom
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6984,41615,2001,0.95,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6985,41615,2002,1.26,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6986,41615,2003,0.79,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6987,41615,2004,1.2,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6988,41615,2005,0.73,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6989,41615,2006,1.44,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_698a,41615,2007,0.58,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_698b,41615,2008,0.89,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_698c,41615,2009,1.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_698d,41615,2010,1.46,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_698e,41615,2011,0.84,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_698f,41615,2012,1.02,POINT (8989048.88155684 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6990,41616,2001,0.99,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6991,41616,2002,1.28,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6992,41616,2003,0.84,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6993,41616,2004,1.21,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6994,41616,2005,0.79,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6995,41616,2006,1.48,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6996,41616,2007,0.72,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6997,41616,2008,0.96,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6998,41616,2009,1.5,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6999,41616,2010,1.49,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_699a,41616,2011,0.89,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_699b,41616,2012,1.07,POINT (9044708.626953477 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_699c,41617,2001,1.07,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_699d,41617,2002,1.27,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_699e,41617,2003,0.88,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_699f,41617,2004,1.2,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a0,41617,2005,0.87,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a1,41617,2006,1.53,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a2,41617,2007,0.82,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a3,41617,2008,0.99,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a4,41617,2009,1.46,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a5,41617,2010,1.49,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a6,41617,2011,0.9,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a7,41617,2012,1.07,POINT (9100368.372350115 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a8,41618,2001,1.12,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69a9,41618,2002,1.28,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69aa,41618,2003,0.92,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ab,41618,2004,1.22,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ac,41618,2005,0.9,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ad,41618,2006,1.52,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ae,41618,2007,0.9,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69af,41618,2008,1.01,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b0,41618,2009,1.42,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b1,41618,2010,1.47,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b2,41618,2011,0.93,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b3,41618,2012,1.07,POINT (9156028.117746752 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b4,41619,2001,1.18,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b5,41619,2002,1.27,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b6,41619,2003,0.98,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b7,41619,2004,1.24,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b8,41619,2005,0.99,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69b9,41619,2006,1.55,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ba,41619,2007,1.03,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69bb,41619,2008,1.08,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69bc,41619,2009,1.37,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69bd,41619,2010,1.44,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69be,41619,2011,0.94,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69bf,41619,2012,1.09,POINT (9211687.863143386 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c0,41620,2001,1.23,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c1,41620,2002,1.27,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c2,41620,2003,1,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c3,41620,2004,1.25,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c4,41620,2005,1.05,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c5,41620,2006,1.58,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c6,41620,2007,1.11,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c7,41620,2008,1.1,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c8,41620,2009,1.34,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69c9,41620,2010,1.42,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ca,41620,2011,0.99,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69cb,41620,2012,1.1,POINT (9267347.608540025 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69cc,41621,2001,1.27,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69cd,41621,2002,1.29,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ce,41621,2003,1.05,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69cf,41621,2004,1.24,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d0,41621,2005,1.08,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d1,41621,2006,1.57,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d2,41621,2007,1.19,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d3,41621,2008,1.09,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d4,41621,2009,1.31,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d5,41621,2010,1.44,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d6,41621,2011,1.01,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d7,41621,2012,1.08,POINT (9323007.353936663 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d8,41622,2001,1.31,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69d9,41622,2002,1.3,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69da,41622,2003,1.09,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69db,41622,2004,1.24,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69dc,41622,2005,1.15,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69dd,41622,2006,1.57,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69de,41622,2007,1.24,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69df,41622,2008,1.16,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e0,41622,2009,1.2,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e1,41622,2010,1.41,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e2,41622,2011,1.02,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e3,41622,2012,1.1,POINT (9378667.099333297 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e4,41623,2001,1.31,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e5,41623,2002,1.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e6,41623,2003,1.14,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e7,41623,2004,1.22,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e8,41623,2005,1.24,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69e9,41623,2006,1.53,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ea,41623,2007,1.28,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69eb,41623,2008,1.19,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ec,41623,2009,1.14,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ed,41623,2010,1.39,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ee,41623,2011,1.07,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ef,41623,2012,1.13,POINT (9434326.844729934 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f0,41624,2001,1.37,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f1,41624,2002,1.34,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f2,41624,2003,1.18,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f3,41624,2004,1.25,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f4,41624,2005,1.3,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f5,41624,2006,1.52,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f6,41624,2007,1.28,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f7,41624,2008,1.12,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f8,41624,2009,1.11,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69f9,41624,2010,1.36,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69fa,41624,2011,1.01,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69fb,41624,2012,1.04,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69fc,41625,2001,1.38,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69fd,41625,2002,1.34,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69fe,41625,2003,1.18,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_69ff,41625,2004,1.22,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a00,41625,2005,1.31,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a01,41625,2006,1.51,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a02,41625,2007,1.21,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a03,41625,2008,1.05,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a04,41625,2009,1.01,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a05,41625,2010,1.28,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a06,41625,2011,0.93,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a07,41625,2012,0.9,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a08,41626,2001,1.39,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a09,41626,2002,1.34,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a0a,41626,2003,1.22,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a0b,41626,2004,1.24,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a0c,41626,2005,1.39,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a0d,41626,2006,1.53,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a0e,41626,2007,1.23,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a0f,41626,2008,1.09,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a10,41626,2009,1.05,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a11,41626,2010,1.3,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a12,41626,2011,0.97,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a13,41626,2012,0.81,POINT (9601306.080919845 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a14,41627,2001,1.42,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a15,41627,2002,1.37,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a16,41627,2003,1.27,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a17,41627,2004,1.27,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a18,41627,2005,1.47,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a19,41627,2006,1.59,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a1a,41627,2007,1.32,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a1b,41627,2008,1.15,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a1c,41627,2009,1.16,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a1d,41627,2010,1.32,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a1e,41627,2011,1.03,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a1f,41627,2012,0.72,POINT (9656965.826316481 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a20,41628,2001,1.4,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a21,41628,2002,1.38,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a22,41628,2003,1.27,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a23,41628,2004,1.28,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a24,41628,2005,1.51,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a25,41628,2006,1.62,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a26,41628,2007,1.33,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a27,41628,2008,1.16,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a28,41628,2009,1.23,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a29,41628,2010,1.35,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a2a,41628,2011,1.08,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a2b,41628,2012,0.61,POINT (9712625.57171312 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a2c,41629,2001,1.35,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a2d,41629,2002,1.34,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a2e,41629,2003,1.3,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a2f,41629,2004,1.25,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a30,41629,2005,1.51,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a31,41629,2006,1.6,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a32,41629,2007,1.38,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a33,41629,2008,1.17,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a34,41629,2009,1.3,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a35,41629,2010,1.38,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a36,41629,2011,1.1,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a37,41629,2012,0.5,POINT (9768285.317109756 3280529.7896193247)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a38,41926,2001,0.79,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a39,41926,2002,1.27,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a3a,41926,2003,0.75,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a3b,41926,2004,1.08,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a3c,41926,2005,0.65,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a3d,41926,2006,1.22,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a3e,41926,2007,0.33,POINT (8933389.136160204 3217490.9158222144)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6a3f,41926,2008,0.77,POINT (8933389.136160204 3217490.9158222144)
