Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-64.823, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
-47.066, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
-32.809, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
-34.233, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
-27.076, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
-31.194, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
-62.453, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
-90.159, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
-101.71, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
-1351.8, 2060-2079, access1_0, Annual Anomaly, NPL
-1277.6, 2060-2079, access1_3, Annual Anomaly, NPL
-1227.4, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
-1207.7, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
-1380.6, 2060-2079, bnu_esm, Annual Anomaly, NPL
-1792.4, 2060-2079, canesm2, Annual Anomaly, NPL
-1337.0, 2060-2079, ccsm4, Annual Anomaly, NPL
-1265.3, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
-1445.2, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-1576.6, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
-1739.3, 2060-2079, cmcc_cm, Annual Anomaly, NPL
-1781.1, 2060-2079, cmcc_cms, Annual Anomaly, NPL
-1255.6, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
-1501.2, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-2194.0, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-1319.7, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-1221.9, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
-1191.5, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
-1393.5, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
-1349.4, 2060-2079, hadgem2_es, Annual Anomaly, NPL
-1012.5, 2060-2079, inmcm4, Annual Anomaly, NPL
-2043.9, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
-1947.0, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-1298.8, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
-1395.5, 2060-2079, miroc5, Annual Anomaly, NPL
-1932.4, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
-1696.4, 2060-2079, miroc_esm, Annual Anomaly, NPL
-1506.2, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-1494.7, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-1363.2, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
-1202.4, 2060-2079, mri_esm1, Annual Anomaly, NPL
-1248.9, 2060-2079, noresm1_m, Annual Anomaly, NPL
-2045.9, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
-1491.9, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
-1067.2, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
