Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
156.03, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
141.512, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
65.1839, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
20.3002, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
754.879, 2060-2079, access1_0, Annual Anomaly, NPL
688.642, 2060-2079, access1_3, Annual Anomaly, NPL
797.452, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
747.974, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
876.648, 2060-2079, bnu_esm, Annual Anomaly, NPL
1050.55, 2060-2079, canesm2, Annual Anomaly, NPL
921.636, 2060-2079, ccsm4, Annual Anomaly, NPL
875.302, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
1041.39, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
1025.48, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
1200.38, 2060-2079, cmcc_cms, Annual Anomaly, NPL
939.712, 2060-2079, cmcc_cm, Annual Anomaly, NPL
696.401, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
927.015, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
1265.37, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
813.528, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
737.214, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
545.045, 2060-2079, inmcm4, Annual Anomaly, NPL
1156.51, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
1177.5, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
723.224, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
687.729, 2060-2079, miroc5, Annual Anomaly, NPL
1111.93, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
970.896, 2060-2079, miroc_esm, Annual Anomaly, NPL
991.909, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
1052.01, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
681.648, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
650.205, 2060-2079, mri_esm1, Annual Anomaly, NPL
829.647, 2060-2079, noresm1_m, Annual Anomaly, NPL
611.604, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
854.243, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
379.61, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
