Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
155.089, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
126.266, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
111.215, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
93.2307, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
35.7764, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
10.5011, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
462.072, 2040-2059, access1_0, Annual Anomaly, NPL
427.916, 2040-2059, access1_3, Annual Anomaly, NPL
544.729, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
481.143, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
559.671, 2040-2059, bnu_esm, Annual Anomaly, NPL
696.755, 2040-2059, canesm2, Annual Anomaly, NPL
608.85, 2040-2059, ccsm4, Annual Anomaly, NPL
552.844, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
698.824, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
590.235, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
733.243, 2040-2059, cmcc_cms, Annual Anomaly, NPL
576.153, 2040-2059, cmcc_cm, Annual Anomaly, NPL
476.885, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
502.887, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
888.186, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
480.381, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
455.397, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
291.758, 2040-2059, inmcm4, Annual Anomaly, NPL
673.024, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
636.592, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
451.816, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
457.231, 2040-2059, miroc5, Annual Anomaly, NPL
707.331, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
534.047, 2040-2059, miroc_esm, Annual Anomaly, NPL
639.456, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
626.111, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
464.749, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
418.921, 2040-2059, mri_esm1, Annual Anomaly, NPL
505.66, 2040-2059, noresm1_m, Annual Anomaly, NPL
328.281, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
532.732, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
161.203, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
