,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199501,28.82,85.97,3.08,41.85,7.53,-5.42,14.92,2.32,12.6,5.25,2.08,3.59,0.58,3.01,2.5,3.82,0.74,3.08
199502,26.74,85.78,3.87,40.94,10.85,-2.52,18.47,4.9,13.57,9.31,2.12,4.08,0.46,3.62,2.53,4.25,0.61,3.65
199503,11.59,85.76,4.2,31.76,15.74,-1.41,23.59,9.06,14.54,15.04,2.32,4.52,0.59,3.93,2.76,4.78,0.74,4.04
199504,2.48,85.57,4.22,22.4,21.27,-1.21,29.39,13.79,15.6,21.03,2.69,5.52,0.57,4.96,3.19,5.97,0.71,5.26
199505,0.54,85.29,5.15,20.72,26.12,1.06,33.75,18.4,15.35,26.6,2.71,5.27,0.6,4.67,3.09,5.42,0.72,4.7
199506,73.25,84.97,9.6,38.63,27.09,9.36,33.78,20.51,13.27,28.13,2.5,4.81,0.5,4.31,2.78,4.72,0.62,4.1
199507,92.98,84.97,15.39,68.58,24.36,17.92,29.52,20.19,9.33,25.59,2.11,4.25,0.44,3.81,2.42,4.28,0.75,3.53
199508,185.89,85.11,16.19,79.97,22.63,18.77,26.86,19.35,7.52,23.33,2.2,4.27,0.61,3.66,2.7,4.53,1.05,3.48
199509,59.47,85.41,14.41,77.11,21.37,16.9,26.14,17.83,8.31,21.65,1.77,3.69,0.33,3.36,2.08,3.79,0.48,3.32
199510,2.69,85.79,8.38,51.69,18.81,8.04,25.71,13.58,12.13,18.02,2.0,3.86,0.37,3.49,2.32,3.81,0.5,3.31
199511,12.24,85.86,4.54,37.71,14.27,-0.46,22.09,8.84,13.25,11.89,1.99,3.72,0.42,3.3,2.31,3.62,0.52,3.09
199512,2.15,86.08,3.32,34.64,11.16,-4.21,18.87,6.13,12.74,8.76,1.93,3.79,0.46,3.33,2.28,3.88,0.59,3.29
199513,498.83,85.55,7.72,45.55,18.47,4.78,25.29,12.95,12.34,17.92,2.2,4.28,0.49,3.79,2.58,4.41,0.67,3.74
199601,30.56,85.83,3.15,38.4,9.09,-5.13,16.7,3.97,12.72,6.53,1.99,3.74,0.54,3.2,2.4,3.95,0.67,3.28
199602,57.54,85.82,4.15,43.13,11.51,-1.64,18.98,5.84,13.15,9.85,2.19,4.15,0.6,3.55,2.66,4.49,0.83,3.66
199603,15.18,85.56,5.52,39.59,16.82,2.48,24.83,10.15,14.69,16.1,2.45,4.83,0.68,4.15,2.99,5.26,0.82,4.44
199604,20.91,85.52,4.59,24.89,21.05,-0.31,29.2,13.2,16.0,20.59,2.51,4.77,0.58,4.19,2.91,4.93,0.7,4.24
199605,9.05,85.28,5.43,22.95,25.3,2.25,33.29,16.96,16.33,25.85,2.87,5.57,0.68,4.9,3.42,6.03,0.82,5.22
199606,75.94,85.14,12.41,52.0,25.5,14.02,31.24,20.12,11.12,26.83,2.34,4.63,0.61,4.02,2.67,4.64,0.86,3.77
199607,121.31,84.95,15.77,72.69,23.8,18.25,28.75,19.83,8.92,24.88,2.27,4.39,0.53,3.86,2.59,4.41,0.81,3.59
199608,167.48,85.21,15.95,81.77,22.03,18.55,25.85,19.16,6.69,22.52,1.9,3.8,0.49,3.31,2.3,4.01,0.79,3.22
199609,138.81,85.34,14.6,80.56,20.84,17.09,25.25,17.47,7.78,20.87,1.69,3.37,0.4,2.97,2.02,3.38,0.62,2.76
199610,20.34,85.74,9.68,66.06,17.47,10.54,23.1,13.43,9.67,16.61,1.84,3.47,0.37,3.11,2.15,3.46,0.5,2.96
199611,0.0,85.85,4.43,37.33,14.06,-0.76,21.72,9.13,12.58,11.27,1.94,3.67,0.43,3.24,2.26,3.66,0.55,3.1
199612,0.0,86.0,2.76,28.49,11.2,-6.65,19.48,6.4,13.07,7.27,1.79,3.52,0.46,3.06,2.03,3.41,0.55,2.86
199613,657.11,85.52,8.22,49.02,18.24,5.75,24.88,12.99,11.89,17.45,2.15,4.16,0.53,3.63,2.53,4.3,0.71,3.59
199701,7.39,85.88,2.69,33.6,8.76,-6.91,16.47,3.71,12.76,6.11,1.96,3.83,0.5,3.34,2.26,3.83,0.62,3.21
199702,0.72,85.64,2.51,27.47,10.6,-7.64,19.18,3.87,15.31,9.05,2.41,4.76,0.6,4.15,2.85,4.97,0.77,4.2
199703,4.1,85.75,3.67,27.21,16.3,-3.39,24.28,9.62,14.66,15.72,2.48,4.98,0.52,4.45,2.91,5.19,0.68,4.51
199704,37.45,85.67,5.76,37.13,18.95,3.23,26.26,12.06,14.2,18.96,2.38,4.53,0.52,4.01,2.77,4.66,0.7,3.95
199705,9.88,85.38,5.28,25.36,23.39,1.64,31.09,15.43,15.66,24.01,2.78,5.3,0.83,4.47,3.31,5.67,1.09,4.58
199706,88.08,85.11,11.52,49.34,25.03,13.25,31.11,19.08,12.03,26.29,2.32,4.67,0.47,4.2,2.62,4.72,0.63,4.09
199707,133.29,84.95,16.09,72.49,24.22,18.6,29.03,20.28,8.76,25.29,2.14,4.31,0.44,3.87,2.38,4.27,0.62,3.65
199708,83.22,85.17,15.71,75.45,23.11,18.31,27.92,19.36,8.56,24.0,2.0,4.0,0.43,3.57,2.33,4.0,0.71,3.29
199709,27.82,85.52,12.75,65.64,21.92,14.84,27.8,17.35,10.46,22.49,1.94,4.04,0.3,3.74,2.2,4.0,0.43,3.57
199710,10.12,86.05,7.26,51.63,16.98,6.56,23.47,11.92,11.55,16.55,1.89,3.47,0.48,2.99,2.24,3.48,0.62,2.87
199711,6.46,86.05,4.83,41.89,14.01,0.66,21.21,9.07,12.14,12.67,1.9,3.63,0.52,3.1,2.26,3.68,0.69,3.0
199712,60.71,86.02,3.97,48.24,8.92,-2.42,16.05,4.29,11.76,6.48,1.76,3.17,0.43,2.74,2.08,3.33,0.56,2.77
199713,469.23,85.6,7.7,46.42,17.71,4.79,24.51,12.21,12.3,17.34,2.16,4.22,0.5,3.72,2.51,4.31,0.68,3.64
199801,3.97,85.92,3.25,38.74,8.92,-4.87,16.54,4.04,12.5,6.42,1.88,3.69,0.55,3.15,2.17,3.72,0.67,3.05
199802,5.91,85.91,4.0,41.86,11.0,-2.15,18.53,5.6,12.93,9.59,2.08,4.12,0.45,3.67,2.4,4.03,0.59,3.45
199803,51.69,85.76,4.59,39.94,13.97,-0.24,21.75,7.33,14.42,13.2,2.34,4.62,0.52,4.1,2.77,4.9,0.63,4.27
199804,9.17,85.68,5.08,28.28,21.08,1.34,29.23,13.38,15.85,21.04,2.58,4.79,0.59,4.2,3.03,4.88,0.76,4.12
199805,29.1,85.4,6.81,29.81,25.29,5.26,32.9,17.47,15.43,25.68,2.59,4.79,0.55,4.25,3.0,4.9,0.72,4.17
199806,25.58,85.08,10.12,39.37,26.98,10.23,33.77,20.38,13.39,28.44,2.5,4.81,0.58,4.24,2.81,4.81,0.8,4.02
199807,153.77,85.01,16.47,74.01,24.16,19.04,29.33,20.26,9.07,25.52,2.23,4.43,0.42,4.01,2.49,4.37,0.7,3.67
199808,121.27,85.21,16.76,82.01,22.79,19.36,27.12,19.7,7.42,23.66,2.13,3.94,0.69,3.25,2.57,4.04,1.14,2.89
199809,42.4,85.53,14.63,74.46,22.22,17.16,27.3,18.41,8.89,22.84,1.8,3.71,0.35,3.36,2.06,3.64,0.52,3.12
199810,64.82,85.72,10.49,63.32,19.3,11.46,25.53,14.89,10.64,18.69,1.89,3.64,0.43,3.2,2.21,3.68,0.56,3.12
199811,3.73,85.92,5.63,44.29,15.36,2.26,22.78,10.59,12.19,13.16,1.92,3.56,0.46,3.1,2.22,3.48,0.56,2.92
199812,0.0,86.02,3.01,30.28,11.69,-5.55,19.71,7.0,12.71,8.1,1.8,3.7,0.38,3.32,2.01,3.47,0.46,3.01
199813,511.4,85.6,8.43,48.95,18.59,6.16,25.4,13.29,12.11,18.06,2.15,4.15,0.5,3.65,2.48,4.16,0.68,3.48
199901,16.03,85.83,3.27,39.23,9.37,-4.62,16.84,4.65,12.19,6.96,1.94,3.69,0.54,3.15,2.27,3.77,0.71,3.06
199902,2.72,86.03,3.33,29.14,13.86,-4.39,22.13,7.91,14.22,12.13,2.24,4.22,0.51,3.71,2.62,4.38,0.66,3.71
199903,1.51,85.47,2.58,17.61,17.59,-7.35,26.67,9.88,16.79,16.54,2.79,5.52,0.91,4.61,3.35,5.98,1.18,4.8
199904,2.29,85.41,2.18,10.73,22.87,-8.89,32.23,13.73,18.5,21.93,2.88,5.17,0.9,4.27,3.44,5.58,1.03,4.54
199905,16.11,85.18,6.0,25.51,25.39,3.21,32.96,17.69,15.27,26.01,2.72,5.29,0.67,4.62,3.17,5.51,0.88,4.62
199906,37.16,85.05,10.27,41.57,26.01,10.99,32.57,19.82,12.74,27.39,2.38,4.64,0.54,4.11,2.66,4.57,0.73,3.84
199907,152.68,84.91,15.54,69.43,24.31,18.08,29.52,20.07,9.45,25.57,2.15,4.35,0.37,3.98,2.4,4.29,0.6,3.7
199908,61.4,85.12,14.9,70.02,23.48,17.41,28.79,19.29,9.5,24.38,2.12,4.36,0.36,3.99,2.37,4.31,0.55,3.76
199909,54.36,85.45,14.75,75.81,22.03,17.32,27.09,18.44,8.65,22.74,1.75,3.76,0.31,3.46,1.95,3.66,0.45,3.21
199910,24.73,85.74,7.71,48.91,18.51,6.49,25.78,13.23,12.55,17.54,2.02,3.8,0.52,3.28,2.34,3.73,0.67,3.06
199911,0.0,85.92,3.4,27.37,14.68,-4.22,22.8,9.31,13.49,11.87,1.98,3.73,0.44,3.29,2.28,3.66,0.54,3.12
199912,5.48,86.02,2.33,24.58,11.19,-8.34,19.2,6.32,12.88,7.65,1.85,3.69,0.42,3.27,2.1,3.53,0.54,2.99
199913,374.46,85.51,7.22,40.09,19.13,3.03,26.39,13.38,13.01,18.42,2.23,4.35,0.54,3.81,2.58,4.41,0.71,3.7
200001,12.46,85.83,2.87,32.37,9.98,-6.33,17.96,4.7,13.26,7.52,2.02,3.8,0.56,3.24,2.37,3.9,0.71,3.18
200002,12.88,85.67,3.03,36.28,9.37,-5.67,17.12,3.34,13.78,8.13,2.33,4.37,0.76,3.62,2.85,4.74,1.05,3.69
200003,5.24,85.59,2.59,20.87,15.29,-7.06,23.87,7.6,16.27,14.48,2.61,4.88,0.75,4.13,3.13,5.26,0.92,4.34
200004,8.53,85.36,3.24,15.98,22.44,-4.87,31.08,14.07,17.02,22.0,2.88,5.45,0.78,4.67,3.42,5.81,0.99,4.82
200005,95.58,85.25,8.96,37.95,25.43,8.77,32.23,18.6,13.63,26.08,2.41,4.83,0.49,4.34,2.75,4.88,0.62,4.25
200006,189.28,85.04,14.53,68.79,23.44,16.91,28.02,19.28,8.74,24.14,2.11,4.17,0.53,3.64,2.52,4.37,0.81,3.56
200007,156.64,84.99,16.48,80.32,22.83,19.05,26.94,19.49,7.45,23.43,1.96,3.91,0.48,3.43,2.33,3.98,0.77,3.22
200008,269.74,85.11,16.55,82.96,22.37,19.12,26.32,19.19,7.14,22.79,1.89,3.79,0.46,3.33,2.3,3.93,0.75,3.18
200009,39.09,85.41,13.74,77.38,20.41,15.97,25.06,16.69,8.37,20.13,1.75,3.38,0.39,2.99,2.09,3.42,0.53,2.89
200010,0.01,85.71,7.83,50.62,18.25,7.16,25.24,12.9,12.34,16.5,1.94,3.51,0.46,3.05,2.25,3.42,0.58,2.84
200011,0.52,85.9,5.08,42.71,14.3,1.28,21.73,9.43,12.3,12.05,1.91,3.52,0.41,3.11,2.26,3.61,0.55,3.06
200012,0.12,85.91,2.62,27.05,11.31,-7.04,19.46,6.45,13.01,7.4,1.79,3.49,0.49,3.0,2.07,3.42,0.57,2.86
200013,790.11,85.48,8.14,47.8,17.97,4.8,24.61,12.67,11.93,17.07,2.13,4.09,0.54,3.55,2.53,4.23,0.74,3.49
200101,1.78,85.75,2.41,27.75,10.02,-8.23,18.31,4.87,13.44,6.89,1.91,3.79,0.46,3.33,2.21,3.78,0.58,3.21
200102,3.09,85.68,2.63,24.23,12.76,-7.84,21.33,6.42,14.91,10.72,2.34,4.32,0.58,3.74,2.76,4.48,0.77,3.71
200103,6.73,85.7,2.82,20.75,15.97,-6.49,24.32,8.6,15.71,15.01,2.52,4.66,0.68,3.99,3.02,4.92,0.83,4.09
200104,12.71,85.58,4.66,26.54,21.03,-0.07,28.89,13.32,15.57,21.01,2.64,4.97,0.69,4.28,3.17,5.3,0.84,4.46
200105,38.83,85.21,8.2,36.44,24.78,7.86,31.67,17.93,13.74,25.55,2.45,4.73,0.5,4.23,2.81,4.84,0.68,4.16
200106,164.41,84.99,14.3,64.55,24.16,16.65,29.53,19.4,10.14,25.22,2.0,4.05,0.4,3.65,2.22,3.95,0.55,3.4
200107,281.49,85.03,16.81,79.34,23.42,19.35,27.52,19.88,7.65,24.06,1.97,3.8,0.45,3.34,2.31,3.82,0.76,3.07
200108,108.53,85.2,16.64,81.03,22.84,19.21,27.26,19.36,7.9,23.29,1.84,3.73,0.33,3.4,2.12,3.75,0.48,3.27
200109,32.35,85.48,12.46,65.76,21.6,14.43,27.3,16.92,10.37,21.4,1.84,3.58,0.3,3.28,2.07,3.46,0.38,3.09
200110,15.64,85.77,7.78,47.85,18.94,6.93,26.09,13.61,12.49,17.74,1.97,3.75,0.41,3.34,2.31,3.69,0.52,3.18
200111,1.7,86.03,4.12,33.24,14.85,-1.59,22.83,9.61,13.22,12.2,1.95,3.82,0.4,3.42,2.24,3.73,0.49,3.25
200112,0.73,86.12,2.61,26.69,11.5,-6.87,19.5,6.47,13.03,8.36,1.85,3.67,0.41,3.26,2.12,3.63,0.51,3.12
200113,667.99,85.54,7.99,44.65,18.52,4.51,25.39,13.07,12.33,17.65,2.11,4.07,0.47,3.6,2.44,4.11,0.61,3.5
200201,29.22,85.92,3.24,39.99,9.08,-5.15,16.4,4.21,12.19,6.67,1.91,3.5,0.49,3.01,2.24,3.6,0.62,2.98
200202,48.12,86.02,4.09,41.91,11.45,-1.96,19.4,5.29,14.11,9.75,2.28,4.1,0.64,3.46,2.77,4.54,0.84,3.7
200203,1.91,85.74,4.36,32.18,16.68,-0.62,24.67,9.81,14.87,15.7,2.4,4.44,0.54,3.89,2.82,4.63,0.71,3.91
200204,7.98,85.51,4.05,20.8,22.32,-1.67,30.27,14.44,15.83,22.01,2.71,5.26,0.65,4.61,3.23,5.65,0.79,4.86
200205,21.68,85.2,6.28,26.41,25.89,3.3,33.23,18.5,14.73,26.14,2.7,5.36,0.67,4.69,3.12,5.59,0.84,4.75
200206,58.65,85.09,11.27,45.19,26.24,12.72,32.54,20.18,12.36,27.15,2.34,4.75,0.4,4.34,2.64,4.79,0.55,4.25
200207,28.62,84.93,11.39,42.54,27.4,13.1,33.67,21.92,11.74,28.52,2.43,4.91,0.42,4.49,2.87,5.17,0.67,4.5
200208,170.62,85.2,15.67,75.16,23.19,18.27,27.8,19.61,8.2,23.97,1.94,3.94,0.34,3.6,2.23,3.97,0.54,3.43
200209,113.97,85.56,12.75,72.54,20.4,14.87,25.41,16.54,8.88,20.37,1.8,3.28,0.49,2.79,2.17,3.46,0.71,2.75
200210,2.85,85.83,7.98,51.67,18.19,7.44,25.14,12.91,12.23,17.21,2.06,3.79,0.54,3.25,2.42,3.81,0.7,3.11
200211,2.95,85.96,4.61,38.03,14.66,-0.13,22.41,9.43,12.98,12.37,1.94,3.66,0.46,3.2,2.28,3.63,0.58,3.05
200212,37.37,85.95,2.88,30.34,11.15,-6.0,18.96,6.31,12.65,7.93,1.86,3.56,0.48,3.08,2.16,3.58,0.59,2.99
200213,523.92,85.57,7.4,43.06,18.93,4.55,25.86,13.31,12.55,18.19,2.2,4.21,0.51,3.7,2.58,4.37,0.68,3.69
200301,25.37,86.02,3.13,36.81,9.63,-5.58,17.67,4.59,13.08,6.25,1.87,3.71,0.58,3.12,2.18,3.78,0.72,3.05
200302,24.26,85.87,4.33,46.62,10.79,-1.12,18.29,4.99,13.3,9.29,2.23,4.08,0.56,3.52,2.67,4.36,0.77,3.59
200303,4.1,85.74,4.84,37.19,15.49,0.52,23.3,8.76,14.54,14.91,2.32,4.45,0.46,3.99,2.73,4.54,0.59,3.95
200304,3.93,85.59,4.54,23.45,22.2,-0.04,30.15,14.46,15.69,22.15,2.65,5.03,0.69,4.34,3.15,5.33,0.82,4.51
200305,4.66,85.3,4.49,20.28,24.31,-0.89,31.96,16.22,15.74,24.65,2.82,5.32,0.71,4.61,3.32,5.71,0.85,4.86
200306,38.16,84.94,9.57,38.74,26.68,9.22,33.06,20.56,12.5,27.69,2.39,4.68,0.5,4.18,2.67,4.7,0.68,4.01
200307,280.56,85.16,16.44,77.86,23.36,19.01,27.88,19.74,8.13,24.22,2.12,4.08,0.54,3.54,2.49,4.16,0.9,3.26
200308,202.49,85.21,16.78,81.7,22.86,19.37,26.89,19.64,7.24,23.28,1.81,3.65,0.36,3.28,2.08,3.66,0.55,3.11
200309,177.0,85.44,15.11,82.18,21.04,17.54,25.01,17.94,7.07,20.95,1.57,3.06,0.35,2.72,1.85,3.08,0.51,2.57
200310,36.3,85.85,8.63,58.27,17.65,8.59,23.83,12.87,10.96,15.89,1.9,3.18,0.59,2.59,2.18,3.13,0.75,2.38
200311,0.47,85.98,5.23,44.61,13.91,1.2,21.05,9.33,11.72,11.21,1.79,3.17,0.51,2.66,2.11,3.17,0.64,2.52
200312,9.75,86.06,4.2,45.94,10.4,-1.47,17.56,5.86,11.69,7.7,1.73,3.17,0.47,2.69,2.02,3.15,0.59,2.56
200313,807.05,85.6,8.13,49.52,18.22,5.57,24.74,12.95,11.79,17.38,2.1,3.96,0.53,3.44,2.45,4.06,0.7,3.36
200401,31.53,85.89,4.12,50.36,8.73,-1.88,15.7,4.23,11.47,6.48,1.78,3.3,0.52,2.79,2.1,3.36,0.64,2.72
200402,0.09,85.84,3.84,38.23,12.0,-2.51,20.21,6.06,14.15,9.87,2.15,4.2,0.48,3.72,2.46,4.16,0.64,3.53
200403,0.11,85.69,3.57,22.67,18.86,-3.29,27.74,11.13,16.61,17.57,2.62,4.86,0.7,4.17,3.11,5.12,0.95,4.17
200404,42.45,85.49,5.41,27.69,22.57,1.65,29.93,15.63,14.3,22.58,2.6,5.0,0.7,4.3,3.18,5.43,0.99,4.44
200405,87.92,85.23,7.93,36.44,24.21,7.46,31.38,16.92,14.46,24.12,2.61,4.99,0.57,4.42,3.11,5.37,0.75,4.62
200406,148.88,85.11,12.7,56.94,24.43,14.65,30.08,19.26,10.82,24.95,2.26,4.43,0.5,3.93,2.71,4.69,0.71,3.98
200407,308.87,85.04,16.11,80.34,22.47,18.65,26.5,19.16,7.34,22.91,2.03,3.92,0.48,3.44,2.46,4.03,0.81,3.22
200408,153.41,85.14,16.42,82.36,22.35,18.99,26.34,19.22,7.12,22.54,1.67,3.44,0.36,3.08,1.95,3.46,0.49,2.96
200409,81.56,85.55,13.69,75.82,20.84,16.07,25.57,17.12,8.45,20.55,1.75,3.38,0.38,3.0,2.06,3.48,0.55,2.93
200410,42.43,85.97,8.69,62.5,16.42,8.77,22.19,11.81,10.38,15.18,1.8,3.2,0.42,2.77,2.15,3.19,0.55,2.64
200411,0.4,86.05,5.37,48.33,13.42,2.22,20.39,8.73,11.66,11.08,1.81,3.34,0.39,2.94,2.11,3.22,0.49,2.73
200412,0.92,86.0,4.12,41.77,11.47,-1.72,18.83,6.8,12.03,8.47,1.7,3.36,0.44,2.92,1.98,3.32,0.57,2.76
200413,898.58,85.58,8.51,52.03,18.16,6.61,24.57,13.02,11.55,17.2,2.06,3.95,0.5,3.45,2.45,4.07,0.68,3.39
200501,50.18,85.89,4.06,51.12,8.54,-1.9,15.26,3.98,11.28,6.51,1.8,3.19,0.54,2.65,2.19,3.51,0.66,2.86
200502,24.92,85.86,4.64,49.73,10.8,0.04,18.11,5.09,13.02,9.71,2.27,3.93,0.82,3.11,2.86,4.45,1.08,3.37
200503,36.69,85.79,6.25,46.06,16.43,4.2,23.94,10.08,13.86,15.83,2.28,4.29,0.62,3.67,2.73,4.49,0.82,3.67
200504,23.24,85.71,4.86,27.86,20.42,0.6,28.21,13.1,15.11,20.1,2.54,4.69,0.61,4.09,2.99,4.88,0.76,4.13
200505,44.1,85.36,7.1,36.11,22.98,5.85,29.79,16.03,13.77,23.02,2.38,4.46,0.6,3.86,2.82,4.68,0.78,3.9
200506,106.45,84.96,9.39,37.19,26.99,8.88,33.68,20.37,13.31,27.73,2.5,4.92,0.64,4.28,2.93,5.16,0.83,4.33
200507,358.74,85.08,16.87,83.35,22.59,19.43,26.27,19.58,6.69,23.07,1.97,3.78,0.57,3.21,2.44,4.04,0.96,3.08
200508,272.29,85.1,16.58,83.64,22.21,19.12,26.15,19.08,7.07,22.4,1.8,3.54,0.42,3.12,2.16,3.62,0.65,2.97
200509,205.66,85.5,15.23,83.56,20.94,17.76,24.72,17.93,6.79,20.71,1.64,2.97,0.5,2.47,2.09,3.19,0.78,2.41
200510,14.82,85.89,10.14,70.05,17.2,11.16,22.58,13.04,9.54,15.84,1.65,2.74,0.36,2.38,1.91,2.79,0.47,2.33
200511,0.0,85.93,4.98,45.28,13.1,0.96,20.25,8.05,12.2,9.85,1.82,2.88,0.48,2.4,2.18,3.07,0.59,2.48
200512,6.05,85.94,3.56,39.11,10.44,-3.45,18.06,5.57,12.49,6.58,1.82,2.98,0.47,2.51,2.13,3.11,0.55,2.57
200513,1143.15,85.58,8.67,54.53,17.75,6.94,23.94,12.7,11.24,16.81,2.04,3.69,0.55,3.15,2.45,3.91,0.74,3.17
200601,1.08,85.92,3.35,35.18,10.88,-4.3,18.89,5.67,13.22,7.63,1.88,3.25,0.53,2.72,2.23,3.49,0.66,2.83
200602,0.09,85.86,3.98,31.56,15.37,-1.8,23.64,9.34,14.3,13.31,2.21,4.36,0.57,3.79,2.65,4.56,0.79,3.77
200603,68.31,85.74,4.98,40.64,15.15,0.69,22.84,8.13,14.71,14.27,2.29,3.99,0.6,3.39,2.73,4.33,0.79,3.54
200604,14.05,85.53,5.45,31.36,20.5,2.15,28.09,13.03,15.06,20.19,2.42,4.41,0.51,3.91,2.87,4.69,0.64,4.06
200605,74.49,85.37,10.59,49.51,23.81,11.73,29.96,17.95,12.01,24.53,2.12,4.21,0.54,3.66,2.46,4.24,0.64,3.6
200606,172.78,85.19,12.46,58.84,23.71,14.24,29.04,18.61,10.43,24.16,2.08,3.86,0.55,3.3,2.5,4.03,0.87,3.16
200607,340.01,85.02,17.23,82.06,23.19,19.76,27.19,19.94,7.25,23.72,1.79,3.47,0.44,3.04,2.1,3.48,0.64,2.84
200608,167.88,85.22,16.6,83.79,22.28,19.19,25.93,19.19,6.73,22.47,1.68,3.24,0.43,2.81,2.03,3.3,0.65,2.65
200609,73.29,85.51,14.45,78.74,21.03,16.84,25.62,17.32,8.3,20.85,1.81,3.48,0.43,3.06,2.17,3.56,0.64,2.92
200610,22.12,85.95,9.17,61.02,17.9,9.94,23.87,13.02,10.84,16.66,1.86,3.12,0.38,2.74,2.23,3.17,0.47,2.7
200611,1.22,85.96,6.0,49.95,14.1,3.24,21.08,9.18,11.9,12.02,1.85,3.32,0.39,2.93,2.18,3.34,0.51,2.83
200612,22.02,86.04,4.09,42.22,11.35,-1.88,18.73,6.56,12.18,8.14,1.74,3.17,0.52,2.65,2.06,3.25,0.65,2.6
200613,957.33,85.61,9.07,53.91,18.28,7.54,24.56,13.18,11.39,17.34,1.98,3.65,0.49,3.16,2.35,3.78,0.66,3.12
200701,0.14,86.01,2.72,29.37,10.57,-6.62,18.78,5.31,13.47,7.27,1.99,3.79,0.57,3.22,2.32,3.86,0.71,3.16
200702,107.45,85.82,4.91,55.55,10.04,0.79,16.8,4.3,12.49,8.78,2.05,3.66,0.5,3.16,2.52,4.14,0.66,3.48
200703,86.54,85.75,5.88,49.91,14.28,3.08,21.68,7.48,14.2,12.97,2.31,3.85,0.67,3.18,2.86,4.37,0.9,3.47
200704,4.67,85.63,6.81,35.37,21.96,5.51,29.49,14.54,14.95,21.4,2.46,4.53,0.61,3.92,2.91,4.69,0.75,3.93
200705,100.69,85.4,10.0,48.44,23.21,11.01,29.32,17.14,12.18,23.48,2.14,3.97,0.5,3.47,2.56,4.24,0.69,3.55
200706,163.08,85.1,13.29,58.78,24.92,15.13,30.3,19.78,10.51,25.67,2.16,4.13,0.53,3.59,2.53,4.2,0.81,3.39
200707,451.77,84.98,16.86,82.15,22.85,19.41,26.52,19.63,6.89,23.35,2.04,3.84,0.55,3.3,2.47,4.01,0.92,3.1
200708,257.18,85.14,17.05,87.01,22.05,19.6,25.51,19.27,6.23,22.24,1.71,3.31,0.43,2.88,2.08,3.45,0.69,2.76
200709,149.86,85.33,14.93,82.8,20.74,17.42,24.79,17.49,7.3,20.49,1.71,3.19,0.52,2.66,2.11,3.35,0.77,2.57
200710,3.09,85.75,9.22,62.98,17.45,9.75,23.11,12.84,10.27,15.66,1.71,2.8,0.56,2.23,2.02,2.92,0.76,2.16
200711,0.01,85.96,6.49,57.31,13.41,4.5,19.84,9.15,10.69,10.76,1.68,2.85,0.47,2.38,1.95,2.8,0.56,2.24
200712,1.32,85.92,3.69,40.54,10.53,-3.21,17.97,5.79,12.18,6.85,1.77,2.95,0.57,2.38,2.15,3.2,0.74,2.46
200713,1325.8,85.56,9.35,57.52,17.7,8.06,23.71,12.77,10.94,16.61,1.98,3.57,0.54,3.03,2.37,3.77,0.75,3.02
200801,1.56,85.81,3.75,44.51,8.96,-2.99,15.78,4.13,11.65,6.74,1.87,3.19,0.58,2.6,2.28,3.49,0.73,2.76
200802,11.27,85.77,3.36,37.07,10.36,-4.32,18.35,4.32,14.03,8.41,2.13,4.0,0.54,3.46,2.5,4.05,0.7,3.35
200803,0.27,85.65,3.46,24.51,17.16,-3.52,25.5,9.59,15.91,15.97,2.54,4.71,0.73,3.98,3.06,5.02,0.92,4.11
200804,41.05,85.55,5.41,31.62,20.78,2.09,28.65,12.89,15.77,20.42,2.52,4.48,0.71,3.76,3.04,4.86,0.87,3.99
200805,42.65,85.25,8.03,38.38,23.74,7.51,30.35,17.3,13.05,24.38,2.36,4.67,0.55,4.12,2.79,4.93,0.68,4.25
200806,322.72,85.05,15.73,78.55,22.49,18.24,26.37,19.02,7.35,23.02,1.81,3.55,0.41,3.13,2.12,3.59,0.62,2.97
200807,371.93,85.01,17.09,87.03,22.07,19.64,25.27,19.47,5.8,22.39,1.8,3.52,0.47,3.05,2.17,3.62,0.77,2.85
200808,244.91,85.15,16.81,87.41,21.75,19.39,25.03,19.05,5.98,21.96,1.71,3.27,0.46,2.81,2.11,3.38,0.75,2.63
200809,189.44,85.45,14.12,80.52,20.31,16.5,24.47,16.94,7.53,19.89,1.7,3.23,0.51,2.72,2.06,3.49,0.72,2.77
200810,11.42,85.84,10.85,74.15,17.37,12.22,22.47,13.52,8.95,16.09,1.61,2.84,0.4,2.44,1.9,2.86,0.49,2.37
200811,3.84,85.97,7.16,59.73,14.26,5.67,20.5,10.27,10.23,11.45,1.54,2.78,0.44,2.34,1.76,2.68,0.54,2.14
200812,0.26,85.97,5.06,48.43,12.25,1.08,19.12,8.07,11.04,8.9,1.62,2.96,0.41,2.55,1.9,3.01,0.53,2.47
200813,1241.31,85.54,9.25,57.72,17.65,7.66,23.5,12.91,10.59,16.66,1.93,3.6,0.52,3.08,2.31,3.75,0.69,3.05
200901,0.4,86.01,4.18,41.8,11.8,-1.41,19.16,7.1,12.05,8.78,1.82,3.07,0.62,2.45,2.15,3.19,0.81,2.38
200902,16.24,85.75,3.81,35.33,12.9,-2.62,21.08,6.55,14.53,10.77,2.32,4.3,0.7,3.6,2.81,4.66,0.86,3.8
