,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199409,48.33,62.2,7.19,67.92,7.35,0.93,13.82,2.64,11.18,8.36,2.58,5.78,0.45,5.33,2.5,5.09,0.54,4.54
199410,0.83,62.21,3.09,45.82,1.21,-9.53,8.74,-3.84,12.59,1.03,2.37,6.05,0.27,5.79,2.32,5.52,0.31,5.21
199411,0.0,62.11,2.34,48.42,-3.16,-12.21,3.94,-8.0,11.94,-3.77,2.03,5.22,0.36,4.86,2.0,4.64,0.41,4.24
199412,0.0,61.91,1.33,34.26,-6.06,-17.86,1.14,-10.62,11.76,-8.18,2.32,5.92,0.44,5.48,2.57,5.74,0.6,5.14
199413,305.06,61.99,4.4,52.91,1.56,-7.18,8.56,-3.6,12.17,2.32,2.74,6.35,0.47,5.88,2.74,5.85,0.59,5.27
199501,13.95,61.6,1.39,49.0,-10.18,-17.84,-3.72,-15.07,11.35,-12.17,2.57,6.07,0.49,5.59,2.77,5.98,0.66,5.32
199502,22.95,61.61,1.81,53.14,-7.89,-15.22,-1.35,-13.02,11.67,-9.14,2.82,6.45,0.58,5.88,3.03,6.3,0.74,5.56
199503,7.36,61.88,2.43,49.31,-3.4,-12.03,3.39,-8.62,12.01,-2.69,3.06,7.24,0.44,6.8,3.17,6.97,0.57,6.4
199504,4.55,62.04,2.91,43.58,0.71,-9.94,7.85,-5.06,12.91,2.41,3.19,7.45,0.33,7.13,3.21,7.05,0.4,6.65
199505,4.09,62.12,4.04,42.66,5.88,-6.34,14.12,-1.32,15.43,8.39,3.1,7.11,0.42,6.69,2.95,6.35,0.52,5.83
199506,61.94,61.99,6.54,55.1,9.42,-0.03,17.3,2.46,14.84,12.41,3.27,7.01,0.59,6.42,3.07,6.09,0.74,5.36
199507,84.28,61.94,9.34,74.89,10.08,5.49,16.14,5.26,10.88,12.8,3.08,6.32,0.58,5.74,2.89,5.55,0.75,4.8
199508,110.05,62.02,9.47,80.38,9.24,5.74,14.53,5.19,9.34,11.26,2.85,5.93,0.68,5.25,2.78,5.31,0.84,4.47
199509,20.79,62.15,7.82,74.85,7.47,2.85,13.77,2.77,11.0,9.29,2.52,5.97,0.3,5.67,2.44,5.27,0.41,4.86
199510,3.1,62.21,4.04,53.58,2.42,-6.62,9.73,-2.78,12.52,2.8,2.39,6.13,0.28,5.85,2.36,5.56,0.35,5.21
199511,22.01,62.01,2.05,38.91,-2.44,-14.03,4.96,-7.64,12.6,-4.22,2.23,5.42,0.38,5.03,2.32,5.14,0.48,4.65
199512,1.65,61.93,1.75,44.38,-5.86,-15.3,0.7,-10.12,10.82,-7.47,2.14,5.72,0.3,5.42,2.32,5.53,0.44,5.09
199513,356.74,61.96,4.48,55.02,1.34,-6.89,8.16,-3.95,12.11,2.03,2.77,6.4,0.45,5.96,2.77,5.92,0.57,5.35
199601,22.46,61.62,1.45,45.6,-8.71,-17.45,-1.71,-13.68,11.97,-11.61,2.92,6.53,0.84,5.69,3.44,6.62,1.32,5.3
199602,34.23,61.73,1.96,52.75,-6.69,-14.33,-0.14,-11.76,11.61,-8.3,2.64,6.13,0.49,5.64,2.84,6.04,0.64,5.41
199603,13.75,61.84,3.05,56.1,-1.8,-9.34,5.16,-7.25,12.42,-1.34,3.03,6.79,0.54,6.25,3.17,6.56,0.7,5.86
199604,17.67,62.02,3.09,45.1,1.11,-9.44,8.43,-4.72,13.15,2.57,2.91,6.68,0.51,6.17,2.89,6.14,0.59,5.55
199605,12.92,62.07,4.01,47.44,4.4,-6.01,12.1,-2.58,14.68,6.78,3.15,7.13,0.32,6.81,3.08,6.6,0.37,6.23
199606,40.81,62.03,7.82,68.07,8.55,2.55,15.05,3.39,11.66,11.56,3.12,6.63,0.67,5.95,2.98,5.85,0.93,4.92
199607,70.29,61.93,9.34,74.77,10.06,5.45,16.03,5.32,10.71,12.72,3.04,6.19,0.63,5.56,2.88,5.43,0.79,4.64
199608,96.92,62.07,9.33,80.29,9.06,5.59,14.4,5.13,9.27,11.12,2.73,5.81,0.53,5.28,2.6,5.13,0.63,4.5
199609,31.04,62.09,7.84,76.72,7.12,2.92,13.01,2.65,10.36,8.82,2.5,5.72,0.42,5.3,2.43,5.03,0.53,4.5
199610,20.95,62.13,4.69,65.75,1.95,-4.39,8.19,-2.3,10.49,2.46,2.37,5.66,0.32,5.33,2.41,5.2,0.43,4.78
199611,0.0,62.01,1.87,33.41,-1.63,-14.8,5.47,-5.93,11.41,-3.38,2.1,5.88,0.22,5.66,2.24,5.61,0.34,5.26
199612,0.0,61.98,1.03,23.39,-4.56,-19.81,3.04,-9.45,12.49,-7.85,2.09,5.54,0.38,5.16,2.29,5.38,0.49,4.88
199613,361.04,61.96,4.63,55.8,1.59,-6.57,8.27,-3.41,11.69,1.99,2.72,6.22,0.49,5.73,2.77,5.8,0.65,5.15
199701,5.76,61.61,1.2,36.32,-7.98,-18.93,-1.2,-12.79,11.59,-9.64,2.46,5.94,0.48,5.47,2.65,5.67,0.63,5.04
199702,0.04,61.45,1.49,43.17,-7.73,-16.95,-0.1,-13.15,13.05,-7.65,3.45,7.67,0.95,6.72,3.92,7.53,1.42,6.12
199703,1.44,61.88,2.32,44.35,-2.3,-12.41,4.75,-7.46,12.2,-1.03,3.05,7.04,0.57,6.47,3.07,6.56,0.72,5.84
199704,24.13,61.97,3.29,55.49,-0.49,-8.4,6.13,-5.73,11.86,1.28,2.79,6.28,0.48,5.8,2.72,5.71,0.59,5.12
199705,5.27,62.02,3.59,46.09,3.25,-7.53,10.51,-2.94,13.45,5.87,3.18,7.22,0.37,6.84,3.08,6.64,0.44,6.2
199706,31.23,61.98,6.84,62.76,7.96,0.93,15.19,1.52,13.66,11.46,3.2,6.82,0.45,6.36,2.97,5.88,0.55,5.33
199707,81.47,61.95,9.28,71.83,10.66,5.25,17.15,5.48,11.67,13.46,2.75,5.91,0.5,5.42,2.52,5.08,0.59,4.49
199708,51.4,62.08,8.86,72.54,9.77,4.6,15.96,4.63,11.34,12.05,2.67,5.76,0.45,5.31,2.5,4.99,0.51,4.48
199709,20.39,62.2,7.19,69.15,7.13,1.41,14.06,1.93,12.13,9.09,2.64,6.16,0.32,5.84,2.5,5.37,0.39,4.98
199710,2.27,62.2,3.76,61.36,-0.06,-6.75,5.98,-4.04,10.03,1.07,2.3,5.66,0.28,5.38,2.23,5.06,0.33,4.73
199711,1.95,62.07,2.3,47.01,-2.99,-12.7,3.35,-7.18,10.53,-3.22,2.32,5.99,0.33,5.66,2.45,5.71,0.46,5.25
199712,45.22,61.84,1.65,54.55,-9.51,-16.55,-2.3,-15.49,13.19,-14.01,2.13,4.74,0.47,4.27,2.31,4.81,0.54,4.27
199713,270.57,61.94,4.33,55.45,0.69,-7.29,7.5,-4.56,12.05,1.6,2.74,6.25,0.47,5.79,2.73,5.74,0.59,5.15
199801,3.21,61.72,1.31,37.39,-7.89,-18.43,-0.77,-13.16,12.39,-10.43,2.34,5.76,0.4,5.35,2.62,5.72,0.56,5.16
199802,4.07,61.75,1.81,45.08,-5.91,-15.29,1.13,-11.16,12.29,-6.29,2.79,6.71,0.5,6.21,2.9,6.38,0.63,5.76
199803,44.46,61.8,2.42,55.16,-4.5,-12.22,2.61,-10.47,13.08,-4.93,2.96,6.45,0.6,5.86,3.12,6.24,0.8,5.44
199804,6.99,62.14,3.33,46.55,2.06,-8.23,9.7,-3.79,13.49,3.88,2.86,6.76,0.43,6.33,2.76,6.04,0.5,5.54
199805,13.38,62.2,4.5,48.36,6.03,-4.59,14.31,-1.52,15.83,8.41,3.01,6.75,0.44,6.31,2.9,5.98,0.51,5.48
199806,28.58,62.09,6.81,54.83,9.62,0.25,17.23,2.65,14.58,12.67,3.22,6.89,0.41,6.48,3.0,6.02,0.48,5.54
199807,81.63,62.0,9.82,74.52,10.93,6.21,16.79,6.3,10.49,13.64,3.04,6.22,0.54,5.68,2.85,5.46,0.67,4.79
199808,78.88,62.13,10.02,80.34,10.11,6.65,15.51,6.21,9.31,12.28,2.89,6.01,0.65,5.36,2.82,5.35,0.87,4.48
199809,31.76,62.28,7.98,72.8,8.26,3.27,14.68,3.14,11.54,10.18,2.6,5.83,0.38,5.46,2.47,5.07,0.46,4.61
199810,28.6,62.25,4.7,58.04,3.57,-4.62,10.76,-1.43,12.19,3.71,2.34,5.91,0.23,5.67,2.3,5.39,0.28,5.11
199811,1.33,62.17,2.31,40.29,-0.73,-12.85,6.36,-5.48,11.83,-2.02,2.11,5.4,0.32,5.08,2.17,5.08,0.37,4.71
199812,0.0,62.03,1.2,26.4,-3.95,-18.44,3.65,-9.14,12.79,-6.42,2.3,5.36,0.51,4.85,2.52,5.26,0.62,4.64
199813,322.89,62.05,4.7,53.38,2.34,-6.48,9.37,-3.11,12.48,2.93,2.7,6.17,0.45,5.72,2.7,5.66,0.56,5.1
199901,10.81,61.67,1.34,39.61,-7.65,-17.99,-0.69,-12.61,11.92,-9.68,2.42,5.88,0.5,5.38,2.64,5.8,0.66,5.14
199902,1.53,62.07,1.87,41.75,-3.99,-14.69,2.82,-9.1,11.92,-4.3,2.68,6.15,0.6,5.54,2.8,5.8,0.71,5.09
199903,1.42,61.81,1.66,29.67,-1.24,-15.71,6.58,-6.94,13.52,-0.8,3.27,7.58,0.54,7.04,3.51,7.32,0.79,6.52
199904,3.77,62.11,1.68,22.34,3.31,-15.27,11.46,-3.04,14.5,4.1,3.12,7.02,0.53,6.49,3.11,6.55,0.63,5.93
199905,24.54,61.99,4.41,48.11,5.55,-4.96,13.59,-1.45,15.03,8.17,3.07,6.92,0.5,6.42,2.94,6.15,0.58,5.57
199906,30.6,61.97,6.65,59.06,8.21,0.26,15.71,1.41,14.31,11.42,3.2,6.95,0.47,6.48,2.98,6.06,0.57,5.49
199907,63.2,61.9,9.14,71.8,10.4,5.17,16.95,5.46,11.5,13.44,3.0,6.37,0.48,5.89,2.74,5.5,0.6,4.9
199908,43.14,62.02,8.96,74.23,9.56,4.89,15.84,4.69,11.15,12.04,2.92,6.37,0.48,5.88,2.74,5.58,0.6,4.98
199909,28.29,62.19,8.21,75.88,8.02,3.61,14.1,3.53,10.58,10.04,2.49,5.6,0.33,5.27,2.36,4.86,0.4,4.46
199910,23.6,62.17,3.7,49.17,2.26,-8.07,9.55,-2.76,12.3,2.26,2.47,6.11,0.31,5.8,2.45,5.62,0.38,5.24
199911,0.0,62.1,1.7,30.67,-1.45,-15.53,6.06,-6.49,12.56,-3.09,2.1,5.61,0.3,5.31,2.11,5.24,0.31,4.94
199912,2.03,61.95,1.23,29.07,-4.59,-18.28,2.7,-9.5,12.2,-7.06,2.07,5.36,0.35,5.01,2.18,5.12,0.41,4.72
199913,232.93,61.99,4.23,47.67,2.39,-8.01,9.59,-3.04,12.63,3.08,2.73,6.33,0.45,5.88,2.71,5.8,0.55,5.25
200001,6.81,61.66,1.47,42.26,-7.55,-17.23,-0.59,-12.29,11.7,-8.96,2.64,6.08,0.61,5.48,2.89,5.96,0.8,5.16
200002,10.94,61.41,1.42,46.28,-9.38,-17.66,-2.48,-14.56,12.08,-9.78,3.3,7.52,0.75,6.76,3.57,7.35,1.01,6.35
200003,2.52,61.7,1.72,39.52,-4.38,-15.36,3.03,-10.28,13.31,-3.27,3.22,7.31,0.6,6.71,3.38,7.02,0.77,6.25
200004,0.79,61.98,2.44,33.73,2.09,-11.99,9.93,-4.0,13.93,3.94,3.03,7.07,0.54,6.53,3.03,6.58,0.63,5.94
200005,54.34,62.07,5.66,55.77,6.88,-2.25,14.44,0.6,13.84,9.88,2.86,6.32,0.57,5.75,2.73,5.47,0.75,4.71
200006,126.63,61.95,8.47,74.15,8.7,3.96,14.71,3.53,11.18,11.41,3.1,6.42,0.63,5.79,2.96,5.7,0.77,4.93
200007,101.44,61.95,9.74,81.47,9.44,6.17,14.57,5.33,9.24,11.57,2.86,5.87,0.54,5.33,2.73,5.24,0.63,4.61
200008,194.72,62.03,9.39,80.38,9.09,5.55,14.49,4.62,9.87,10.86,2.73,5.69,0.56,5.13,2.69,5.09,0.69,4.4
200009,62.9,62.1,7.62,78.23,6.11,2.2,11.78,1.83,9.95,7.29,2.34,5.44,0.34,5.09,2.27,4.8,0.42,4.38
200010,0.01,62.18,3.85,52.18,2.44,-6.89,9.71,-2.57,12.29,1.63,2.18,5.14,0.41,4.73,2.17,4.59,0.48,4.11
200011,2.32,62.04,2.72,50.91,-1.96,-10.79,4.73,-6.38,11.1,-3.14,2.21,5.48,0.36,5.11,2.34,5.17,0.56,4.61
200012,0.01,61.94,1.44,32.45,-4.32,-17.23,2.95,-8.99,11.94,-7.54,2.08,5.25,0.5,4.76,2.31,5.17,0.62,4.55
200013,563.43,61.92,4.67,55.62,1.46,-6.76,8.14,-3.56,11.7,2.02,2.71,6.12,0.53,5.59,2.75,5.67,0.68,4.99
200101,0.02,61.65,1.42,38.36,-6.87,-17.6,0.22,-11.47,11.69,-8.68,2.8,6.51,0.85,5.66,3.34,6.56,1.32,5.24
200102,0.23,61.71,1.66,40.16,-5.46,-16.25,1.58,-10.45,12.03,-6.11,2.99,6.9,0.7,6.19,3.36,6.76,1.05,5.71
200103,6.4,61.85,2.16,45.2,-3.7,-13.26,3.17,-9.1,12.28,-2.83,2.83,6.72,0.48,6.24,2.88,6.28,0.58,5.7
200104,3.05,62.05,3.38,51.45,0.9,-7.97,7.49,-4.36,11.85,2.92,2.86,6.59,0.36,6.23,2.8,6.09,0.38,5.71
200105,34.38,62.0,5.43,59.36,5.6,-2.19,12.85,-0.39,13.23,8.32,2.83,6.35,0.46,5.9,2.7,5.6,0.56,5.04
200106,104.43,61.92,8.44,72.54,8.97,3.92,14.98,3.8,11.18,11.81,2.98,6.09,0.48,5.6,2.79,5.26,0.61,4.64
200107,130.53,62.01,9.93,79.62,10.11,6.45,15.67,5.73,9.94,12.32,2.77,5.73,0.6,5.14,2.63,4.98,0.79,4.19
200108,125.59,62.11,9.61,79.74,9.56,5.91,15.22,5.11,10.11,11.5,2.64,5.63,0.51,5.13,2.54,4.89,0.68,4.21
200109,66.22,62.19,7.15,74.15,6.17,1.46,12.55,0.96,11.59,7.26,2.46,5.68,0.33,5.35,2.38,4.99,0.36,4.64
200110,14.55,62.21,4.38,58.32,2.41,-5.41,9.2,-2.31,11.51,2.29,2.2,5.48,0.33,5.16,2.17,4.93,0.36,4.57
200111,1.4,62.19,2.12,38.14,-1.28,-13.39,6.1,-6.45,12.55,-3.1,2.04,5.12,0.36,4.76,2.08,4.76,0.38,4.38
200112,0.01,62.02,1.47,34.81,-5.15,-16.86,1.91,-9.82,11.74,-7.35,2.14,5.38,0.45,4.93,2.32,5.2,0.56,4.64
200113,486.81,61.99,4.78,56.09,1.81,-6.21,8.45,-3.19,11.64,2.41,2.62,6.01,0.49,5.52,2.66,5.52,0.63,4.88
200201,12.91,61.69,1.57,47.26,-8.1,-16.82,-1.35,-13.18,11.83,-9.71,2.67,5.86,0.63,5.22,2.91,5.77,0.79,4.98
200202,27.19,61.92,1.86,50.09,-6.77,-15.07,0.4,-12.46,12.86,-8.61,2.9,6.28,0.65,5.63,3.14,6.28,0.87,5.41
200203,2.83,61.95,2.58,48.94,-2.11,-11.15,4.84,-7.42,12.26,-1.37,2.62,6.14,0.42,5.72,2.62,5.66,0.51,5.16
200204,0.43,62.07,3.19,45.58,1.93,-8.61,9.35,-3.58,12.92,3.67,3.02,7.04,0.53,6.51,3.01,6.53,0.62,5.91
200205,18.83,62.03,4.57,49.95,5.5,-4.71,13.2,-1.03,14.23,7.98,3.14,6.95,0.74,6.21,3.11,6.3,0.94,5.36
200206,51.76,62.02,7.27,64.29,8.54,1.77,15.82,2.12,13.7,11.67,3.02,6.54,0.57,5.98,2.8,5.6,0.68,4.92
200207,47.34,61.97,8.26,65.94,10.12,3.7,17.21,4.28,12.94,13.26,3.24,6.78,0.72,6.06,2.98,5.82,0.89,4.93
200208,65.3,62.09,9.3,77.34,9.56,5.52,15.58,5.31,10.27,11.88,2.68,5.78,0.55,5.24,2.49,5.04,0.64,4.39
200209,48.85,62.2,6.98,74.03,5.91,1.27,12.19,1.16,11.02,7.55,2.58,5.93,0.32,5.61,2.48,5.25,0.41,4.84
200210,3.69,62.19,3.61,52.19,1.34,-7.88,8.67,-3.75,12.42,1.65,2.35,5.75,0.31,5.44,2.3,5.15,0.37,4.78
200211,3.09,62.1,2.03,38.44,-1.95,-13.84,5.3,-7.35,12.65,-3.1,2.14,5.22,0.36,4.86,2.22,4.87,0.42,4.45
200212,25.74,61.89,1.24,29.96,-5.17,-18.23,1.97,-9.81,11.78,-7.39,2.21,5.43,0.54,4.88,2.41,5.26,0.71,4.54
200213,307.96,62.01,4.39,53.68,1.61,-6.96,8.64,-3.76,12.4,2.35,2.71,6.14,0.53,5.61,2.7,5.62,0.65,4.97
200301,14.54,61.89,1.28,37.33,-7.56,-18.63,0.11,-13.15,13.26,-11.75,2.33,5.2,0.53,4.67,2.53,5.17,0.67,4.49
200302,27.34,61.72,1.88,55.11,-8.17,-15.01,-0.84,-14.24,13.41,-10.44,2.74,5.74,0.71,5.03,2.88,5.65,0.81,4.85
200303,1.02,61.84,2.7,52.85,-2.99,-11.07,4.08,-8.35,12.43,-1.93,2.97,6.73,0.52,6.21,3.05,6.24,0.69,5.55
200304,3.77,62.13,3.3,46.28,2.19,-8.3,9.8,-3.52,13.32,4.12,2.95,6.89,0.42,6.46,2.9,6.29,0.5,5.79
200305,4.46,62.0,3.51,43.78,3.63,-7.72,10.99,-2.71,13.7,6.11,3.33,7.32,0.46,6.86,3.28,6.73,0.54,6.19
200306,33.83,61.93,6.67,58.46,8.43,0.31,15.67,2.16,13.51,11.46,3.1,6.71,0.59,6.12,2.91,5.85,0.77,5.08
200307,150.11,62.08,9.76,78.99,9.97,6.22,15.22,5.76,9.47,12.36,2.88,5.83,0.64,5.19,2.76,5.16,0.78,4.39
200308,96.33,62.13,9.89,80.77,9.84,6.43,15.08,5.82,9.26,11.83,2.72,5.77,0.5,5.27,2.62,5.1,0.63,4.47
200309,63.46,62.19,8.42,79.2,7.57,3.8,13.12,3.29,9.83,9.02,2.47,5.56,0.4,5.16,2.42,4.96,0.57,4.4
200310,21.04,62.27,3.49,49.84,1.76,-8.08,9.07,-3.59,12.66,1.05,2.24,5.41,0.28,5.12,2.19,4.88,0.33,4.55
200311,0.02,62.12,1.98,35.85,-1.64,-14.43,5.22,-6.17,11.39,-3.56,2.0,5.3,0.21,5.09,2.12,5.03,0.3,4.73
200312,2.32,61.92,1.56,39.63,-5.87,-16.46,0.94,-10.44,11.38,-7.95,2.13,5.38,0.36,5.03,2.29,5.16,0.45,4.71
200313,418.23,62.02,4.55,54.84,1.48,-6.87,8.25,-3.71,11.95,1.75,2.65,5.99,0.47,5.52,2.66,5.52,0.59,4.93
200401,27.04,61.66,1.69,50.27,-8.12,-16.02,-1.47,-13.08,11.61,-10.0,2.27,5.19,0.45,4.74,2.46,5.05,0.53,4.52
200402,0.05,61.8,1.63,42.09,-5.94,-16.16,1.67,-11.88,13.55,-7.95,2.6,5.88,0.55,5.33,2.78,5.71,0.64,5.07
200403,2.11,62.07,2.18,35.29,-0.12,-13.07,7.69,-5.93,13.62,0.24,2.99,6.86,0.65,6.21,3.19,6.57,0.82,5.75
200404,26.78,62.06,3.87,53.2,2.4,-6.42,9.47,-2.91,12.38,4.35,2.94,6.41,0.61,5.8,2.94,5.85,0.74,5.11
200405,95.49,62.03,4.97,56.56,4.84,-3.5,12.14,-1.66,13.8,6.77,2.88,6.33,0.57,5.77,2.82,5.71,0.7,5.01
200406,134.49,61.99,7.62,72.43,7.47,2.48,13.55,1.98,11.58,9.9,2.82,6.03,0.51,5.52,2.7,5.27,0.67,4.6
200407,262.61,61.95,9.53,81.76,9.01,5.75,14.18,4.35,9.83,10.88,2.76,5.65,0.5,5.15,2.68,4.95,0.63,4.32
200408,101.01,62.05,9.78,83.93,9.07,6.22,13.97,5.09,8.87,10.62,2.59,5.42,0.39,5.02,2.54,4.82,0.47,4.35
200409,87.81,62.27,7.76,77.34,6.94,2.72,13.05,1.64,11.41,7.85,2.23,4.95,0.32,4.63,2.17,4.31,0.39,3.92
200410,35.31,62.22,4.26,64.24,0.46,-5.9,6.7,-4.33,11.02,0.37,2.2,5.21,0.37,4.84,2.19,4.67,0.44,4.23
200411,4.9,62.08,2.58,54.13,-3.27,-11.36,3.42,-8.29,11.71,-4.74,1.95,4.76,0.35,4.41,2.0,4.37,0.4,3.97
200412,0.58,62.01,2.02,43.41,-3.86,-14.15,2.94,-8.72,11.66,-6.61,2.05,4.82,0.49,4.32,2.25,4.8,0.58,4.22
200413,778.18,62.01,4.83,59.6,1.59,-5.76,8.13,-3.62,11.74,1.83,2.52,5.62,0.48,5.14,2.56,5.17,0.58,4.59
200501,49.62,61.65,1.89,63.36,-9.44,-15.11,-3.38,-14.37,10.99,-11.95,2.43,5.31,0.68,4.62,2.72,5.3,0.85,4.44
200502,12.08,61.75,2.3,73.91,-9.23,-13.06,-2.7,-15.21,12.51,-11.95,2.58,5.61,0.57,5.03,2.83,5.6,0.75,4.86
200503,25.64,61.98,3.21,61.71,-2.43,-8.86,4.21,-7.76,11.97,-2.04,2.67,5.93,0.5,5.44,2.75,5.64,0.59,5.05
200504,14.04,62.13,3.4,53.55,0.39,-7.98,6.99,-4.94,11.93,1.85,3.11,6.7,0.64,6.06,3.14,6.24,0.75,5.48
200505,44.52,62.01,4.63,60.8,3.08,-4.11,9.34,-2.34,11.68,5.02,2.8,6.18,0.42,5.75,2.74,5.63,0.53,5.1
200506,79.48,61.98,6.27,58.2,7.69,-0.57,14.77,1.09,13.68,9.99,2.77,6.2,0.47,5.73,2.66,5.52,0.6,4.92
200507,299.42,62.03,10.11,83.58,9.63,6.74,14.42,5.61,8.81,11.41,2.59,5.41,0.44,4.97,2.52,4.79,0.53,4.26
200508,241.02,62.01,9.89,84.72,9.01,6.26,13.95,4.71,9.24,10.36,2.59,5.33,0.49,4.84,2.57,4.69,0.62,4.08
200509,88.52,62.26,8.44,82.25,7.2,3.98,12.41,2.93,9.48,8.18,2.2,4.73,0.44,4.3,2.2,4.19,0.56,3.63
200510,77.85,62.25,4.21,65.71,0.33,-6.0,6.93,-4.7,11.64,-0.94,2.05,4.77,0.27,4.5,2.06,4.38,0.31,4.08
200511,0.0,62.04,2.0,44.02,-4.01,-14.31,2.85,-8.7,11.55,-7.7,1.92,4.81,0.35,4.46,2.15,4.72,0.52,4.2
200512,4.97,61.91,1.51,40.85,-6.57,-16.95,0.1,-11.12,11.21,-10.15,1.94,4.94,0.41,4.53,2.15,4.89,0.55,4.34
200513,937.18,62.0,4.84,64.36,0.52,-5.78,6.71,-4.5,11.21,0.24,2.47,5.49,0.47,5.02,2.54,5.13,0.6,4.53
200601,0.12,61.91,1.75,44.57,-6.17,-15.53,0.27,-10.55,10.82,-8.56,2.51,5.49,0.7,4.79,3.03,5.55,1.14,4.41
200602,0.01,62.05,2.59,50.51,-2.37,-11.17,4.33,-7.33,11.65,-3.5,2.43,5.61,0.55,5.06,2.58,5.46,0.64,4.82
200603,59.15,61.88,2.67,63.58,-5.09,-11.16,1.87,-11.78,13.65,-6.06,2.53,5.57,0.49,5.08,2.57,5.28,0.53,4.75
200604,14.87,61.99,3.74,59.31,0.33,-6.88,6.62,-4.62,11.24,1.68,2.82,6.26,0.46,5.81,2.86,5.89,0.56,5.33
200605,94.86,62.1,6.51,69.73,5.71,0.16,12.01,0.38,11.62,7.81,2.6,5.7,0.47,5.23,2.5,4.96,0.52,4.44
200606,191.34,62.04,7.9,76.55,7.09,2.9,12.69,1.81,10.89,9.12,2.79,5.82,0.6,5.22,2.7,5.16,0.75,4.4
200607,250.68,62.01,10.5,84.1,10.09,7.24,15.02,5.94,9.08,11.72,2.48,5.09,0.5,4.58,2.41,4.41,0.56,3.85
200608,144.6,62.11,9.77,85.3,8.84,6.25,13.61,4.88,8.72,10.37,2.43,5.02,0.43,4.59,2.38,4.41,0.53,3.88
200609,69.11,62.23,7.7,76.91,6.67,2.38,12.43,1.81,10.62,7.56,2.29,4.98,0.41,4.57,2.26,4.34,0.51,3.84
200610,24.29,62.28,4.29,64.96,1.01,-5.32,7.39,-3.73,11.12,0.65,2.09,4.7,0.43,4.27,2.08,4.17,0.51,3.66
200611,0.76,62.05,2.8,54.82,-2.94,-10.73,3.45,-7.44,10.89,-4.11,2.19,5.28,0.54,4.74,2.42,5.02,0.75,4.27
200612,22.27,62.04,2.09,49.79,-5.1,-13.78,1.79,-10.02,11.82,-8.75,2.22,5.1,0.63,4.47,2.55,5.16,0.85,4.31
200613,872.06,62.06,5.21,65.11,1.52,-4.6,7.64,-3.37,11.01,1.51,2.45,5.38,0.52,4.86,2.53,4.98,0.66,4.32
200701,0.01,61.9,1.54,41.13,-6.68,-16.64,0.05,-11.27,11.32,-9.22,2.61,5.97,0.84,5.14,3.18,6.09,1.27,4.81
200702,123.39,61.65,2.25,73.02,-9.42,-13.46,-2.7,-15.46,12.76,-12.53,2.23,4.82,0.42,4.4,2.28,4.64,0.44,4.2
200703,82.37,61.92,2.72,72.06,-6.85,-11.64,0.43,-14.51,14.95,-10.62,2.62,5.05,0.7,4.35,2.81,5.17,0.8,4.38
200704,14.38,62.19,4.39,63.25,1.62,-5.04,8.02,-3.97,11.98,2.0,2.31,4.72,0.58,4.14,2.34,4.43,0.68,3.75
200705,85.92,62.11,6.09,71.11,4.53,-0.63,10.41,-0.73,11.14,6.26,2.39,5.34,0.32,5.03,2.29,4.68,0.44,4.24
200706,111.84,62.04,8.31,74.84,8.23,3.68,14.15,2.83,11.32,10.41,2.63,5.59,0.52,5.07,2.54,4.83,0.61,4.22
200707,330.2,61.95,10.01,84.54,9.29,6.57,13.9,5.2,8.7,11.05,2.67,5.39,0.57,4.82,2.64,4.8,0.75,4.04
200708,233.54,62.06,10.09,87.16,8.97,6.69,13.73,5.12,8.61,10.34,2.42,5.11,0.54,4.56,2.4,4.53,0.7,3.83
200709,138.83,62.11,8.44,83.72,6.93,4.03,12.11,2.55,9.56,7.92,2.38,5.11,0.45,4.66,2.4,4.54,0.58,3.96
200710,13.93,62.19,4.3,61.09,1.81,-5.66,7.87,-2.71,10.58,0.84,2.08,5.11,0.3,4.82,2.13,4.78,0.32,4.45
200711,0.21,62.09,2.71,50.09,-1.9,-11.19,4.68,-6.86,11.54,-3.93,1.84,4.38,0.35,4.04,1.87,4.04,0.36,3.68
200712,0.65,61.91,1.62,41.25,-5.81,-16.31,0.6,-10.24,10.84,-8.59,2.14,5.07,0.52,4.55,2.55,5.19,0.82,4.37
200713,1135.26,62.01,5.22,66.88,0.95,-4.93,6.99,-4.11,11.1,0.39,2.36,5.14,0.51,4.63,2.45,4.82,0.65,4.16
200801,1.23,61.58,1.97,60.0,-8.56,-14.5,-3.34,-12.34,9.0,-9.27,3.05,6.27,1.13,5.14,3.43,6.27,1.52,4.75
200802,8.84,61.61,1.89,53.95,-7.7,-15.04,-0.7,-13.15,12.45,-8.61,3.21,6.71,0.89,5.82,3.64,6.66,1.29,5.37
200803,1.93,61.89,2.77,55.17,-2.75,-10.27,3.73,-8.13,11.86,-2.18,2.53,5.93,0.52,5.41,2.54,5.48,0.59,4.89
200804,40.48,62.05,3.52,57.44,0.18,-7.53,6.88,-5.95,12.83,0.98,2.73,5.96,0.39,5.58,2.71,5.53,0.43,5.1
200805,56.86,61.97,5.55,67.45,3.98,-1.78,10.1,-1.18,11.28,6.3,2.66,5.93,0.45,5.48,2.56,5.29,0.52,4.77
