Minimum of Daily Min-Temperature - (Celsius), Year, Model, Statistics, ISO3
3.56163, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
3.24922, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
2.76661, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
2.85769, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
3.08295, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
3.46658, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
3.39609, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
3.61909, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
3.59715, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
1.00474, 2020-2039, access1_0, Annual Anomaly, NPL
0.99366, 2020-2039, access1_3, Annual Anomaly, NPL
2.21983, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
1.41611, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
2.46506, 2020-2039, bnu_esm, Annual Anomaly, NPL
4.58501, 2020-2039, canesm2, Annual Anomaly, NPL
1.17418, 2020-2039, ccsm4, Annual Anomaly, NPL
1.91119, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
1.75939, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
0.71509, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
2.32796, 2020-2039, cmcc_cm, Annual Anomaly, NPL
2.06727, 2020-2039, cmcc_cms, Annual Anomaly, NPL
1.17006, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
1.74588, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
1.35579, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.47561, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
0.48031, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
1.23991, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
1.22991, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
1.46446, 2020-2039, hadgem2_es, Annual Anomaly, NPL
0.24062, 2020-2039, inmcm4, Annual Anomaly, NPL
2.26357, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
2.59132, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
1.08887, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
1.45042, 2020-2039, miroc5, Annual Anomaly, NPL
2.94058, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
1.59709, 2020-2039, miroc_esm, Annual Anomaly, NPL
2.16083, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
1.3619, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
2.01447, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
1.23646, 2020-2039, mri_esm1, Annual Anomaly, NPL
1.95073, 2020-2039, noresm1_m, Annual Anomaly, NPL
-1.6516, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
1.83332, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
3.8903, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
