Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
4.1758966, 2080-2099, miroc5, Oct Anomaly, Nepal, NPL
3.8391418, 2080-2099, miroc5, Nov Anomaly, Nepal, NPL
3.95, 2080-2099, miroc5, Dec Anomaly, Nepal, NPL
4.6043, 2080-2099, mri_cgcm3, Jan Anomaly, Nepal, NPL
4.3705964, 2080-2099, mri_cgcm3, Feb Anomaly, Nepal, NPL
5.059791, 2080-2099, mri_cgcm3, Mar Anomaly, Nepal, NPL
4.862773, 2080-2099, mri_cgcm3, Apr Anomaly, Nepal, NPL
3.9796674, 2080-2099, mri_cgcm3, May Anomaly, Nepal, NPL
4.442295, 2080-2099, mri_cgcm3, Jun Anomaly, Nepal, NPL
3.7359185, 2080-2099, mri_cgcm3, Jul Anomaly, Nepal, NPL
3.6065733, 2080-2099, mri_cgcm3, Aug Anomaly, Nepal, NPL
3.713943, 2080-2099, mri_cgcm3, Sep Anomaly, Nepal, NPL
3.8363414, 2080-2099, mri_cgcm3, Oct Anomaly, Nepal, NPL
3.9387226, 2080-2099, mri_cgcm3, Nov Anomaly, Nepal, NPL
5.0057216, 2080-2099, mri_cgcm3, Dec Anomaly, Nepal, NPL
4.749736, 2080-2099, noresm1_m, Jan Anomaly, Nepal, NPL
4.303727, 2080-2099, noresm1_m, Feb Anomaly, Nepal, NPL
4.9217825, 2080-2099, noresm1_m, Mar Anomaly, Nepal, NPL
4.493912, 2080-2099, noresm1_m, Apr Anomaly, Nepal, NPL
4.775937, 2080-2099, noresm1_m, May Anomaly, Nepal, NPL
3.913993, 2080-2099, noresm1_m, Jun Anomaly, Nepal, NPL
3.0986018, 2080-2099, noresm1_m, Jul Anomaly, Nepal, NPL
3.1287851, 2080-2099, noresm1_m, Aug Anomaly, Nepal, NPL
3.7093718, 2080-2099, noresm1_m, Sep Anomaly, Nepal, NPL
5.3676805, 2080-2099, noresm1_m, Oct Anomaly, Nepal, NPL
4.646963, 2080-2099, noresm1_m, Nov Anomaly, Nepal, NPL
4.533522, 2080-2099, noresm1_m, Dec Anomaly, Nepal, NPL
3.7666652, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
3.1812766, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
3.5747483, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
3.2187774, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
3.3224473, 2080-2099, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
2.8902214, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
2.5773358, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
2.511196, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
2.8433774, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
3.5520616, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
3.497525, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
3.3140435, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
4.8544207, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
4.712991, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
4.740656, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
4.749825, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
4.5013227, 2080-2099, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
4.095769, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
3.593819, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
3.5345712, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
3.8452144, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
4.4763584, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
4.3507166, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
4.832208, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
8.719561, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
8.479028, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
7.676857, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
7.15428, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
6.9565425, 2080-2099, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
6.3226914, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
5.3698363, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
5.1190495, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
5.8809705, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
6.801089, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
6.3876696, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
6.941498, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
