Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
3.0497184, 2080-2099, csiro_mk3_6_0, Jan Average, Nepal, NPL
5.1734, 2080-2099, csiro_mk3_6_0, Feb Average, Nepal, NPL
8.852652, 2080-2099, csiro_mk3_6_0, Mar Average, Nepal, NPL
14.152384, 2080-2099, csiro_mk3_6_0, Apr Average, Nepal, NPL
18.907436, 2080-2099, csiro_mk3_6_0, May Average, Nepal, NPL
23.30026, 2080-2099, csiro_mk3_6_0, Jun Average, Nepal, NPL
23.603313, 2080-2099, csiro_mk3_6_0, Jul Average, Nepal, NPL
21.876263, 2080-2099, csiro_mk3_6_0, Aug Average, Nepal, NPL
18.746569, 2080-2099, csiro_mk3_6_0, Sep Average, Nepal, NPL
13.730292, 2080-2099, csiro_mk3_6_0, Oct Average, Nepal, NPL
9.052044, 2080-2099, csiro_mk3_6_0, Nov Average, Nepal, NPL
4.676676, 2080-2099, csiro_mk3_6_0, Dec Average, Nepal, NPL
3.7396395, 2080-2099, fio_esm, Jan Average, Nepal, NPL
5.3532796, 2080-2099, fio_esm, Feb Average, Nepal, NPL
7.9312897, 2080-2099, fio_esm, Mar Average, Nepal, NPL
11.994229, 2080-2099, fio_esm, Apr Average, Nepal, NPL
15.543305, 2080-2099, fio_esm, May Average, Nepal, NPL
19.39449, 2080-2099, fio_esm, Jun Average, Nepal, NPL
19.832449, 2080-2099, fio_esm, Jul Average, Nepal, NPL
19.092073, 2080-2099, fio_esm, Aug Average, Nepal, NPL
16.765972, 2080-2099, fio_esm, Sep Average, Nepal, NPL
11.825219, 2080-2099, fio_esm, Oct Average, Nepal, NPL
7.854631, 2080-2099, fio_esm, Nov Average, Nepal, NPL
5.4302707, 2080-2099, fio_esm, Dec Average, Nepal, NPL
1.942787, 2080-2099, gfdl_cm3, Jan Average, Nepal, NPL
3.41002, 2080-2099, gfdl_cm3, Feb Average, Nepal, NPL
8.825455, 2080-2099, gfdl_cm3, Mar Average, Nepal, NPL
13.523739, 2080-2099, gfdl_cm3, Apr Average, Nepal, NPL
17.293211, 2080-2099, gfdl_cm3, May Average, Nepal, NPL
21.307919, 2080-2099, gfdl_cm3, Jun Average, Nepal, NPL
22.422695, 2080-2099, gfdl_cm3, Jul Average, Nepal, NPL
22.126451, 2080-2099, gfdl_cm3, Aug Average, Nepal, NPL
20.168842, 2080-2099, gfdl_cm3, Sep Average, Nepal, NPL
14.046352, 2080-2099, gfdl_cm3, Oct Average, Nepal, NPL
7.500945, 2080-2099, gfdl_cm3, Nov Average, Nepal, NPL
1.9095823, 2080-2099, gfdl_cm3, Dec Average, Nepal, NPL
2.7534485, 2080-2099, gfdl_esm2m, Jan Average, Nepal, NPL
4.060521, 2080-2099, gfdl_esm2m, Feb Average, Nepal, NPL
7.240864, 2080-2099, gfdl_esm2m, Mar Average, Nepal, NPL
11.9279585, 2080-2099, gfdl_esm2m, Apr Average, Nepal, NPL
16.742805, 2080-2099, gfdl_esm2m, May Average, Nepal, NPL
20.122612, 2080-2099, gfdl_esm2m, Jun Average, Nepal, NPL
20.644913, 2080-2099, gfdl_esm2m, Jul Average, Nepal, NPL
19.891434, 2080-2099, gfdl_esm2m, Aug Average, Nepal, NPL
17.508669, 2080-2099, gfdl_esm2m, Sep Average, Nepal, NPL
12.056823, 2080-2099, gfdl_esm2m, Oct Average, Nepal, NPL
5.3071866, 2080-2099, gfdl_esm2m, Nov Average, Nepal, NPL
1.8523238, 2080-2099, gfdl_esm2m, Dec Average, Nepal, NPL
15.792169, 2080-2099, giss_e2_h, Jan Average, Nepal, NPL
16.935802, 2080-2099, giss_e2_h, Feb Average, Nepal, NPL
20.1108, 2080-2099, giss_e2_h, Mar Average, Nepal, NPL
23.828003, 2080-2099, giss_e2_h, Apr Average, Nepal, NPL
26.804731, 2080-2099, giss_e2_h, May Average, Nepal, NPL
28.672146, 2080-2099, giss_e2_h, Jun Average, Nepal, NPL
28.80523, 2080-2099, giss_e2_h, Jul Average, Nepal, NPL
27.866652, 2080-2099, giss_e2_h, Aug Average, Nepal, NPL
26.85543, 2080-2099, giss_e2_h, Sep Average, Nepal, NPL
23.823729, 2080-2099, giss_e2_h, Oct Average, Nepal, NPL
19.64459, 2080-2099, giss_e2_h, Nov Average, Nepal, NPL
17.12922, 2080-2099, giss_e2_h, Dec Average, Nepal, NPL
15.994815, 2080-2099, giss_e2_r, Jan Average, Nepal, NPL
17.817617, 2080-2099, giss_e2_r, Feb Average, Nepal, NPL
20.240784, 2080-2099, giss_e2_r, Mar Average, Nepal, NPL
24.291176, 2080-2099, giss_e2_r, Apr Average, Nepal, NPL
27.198114, 2080-2099, giss_e2_r, May Average, Nepal, NPL
29.10688, 2080-2099, giss_e2_r, Jun Average, Nepal, NPL
29.671698, 2080-2099, giss_e2_r, Jul Average, Nepal, NPL
28.12154, 2080-2099, giss_e2_r, Aug Average, Nepal, NPL
26.765018, 2080-2099, giss_e2_r, Sep Average, Nepal, NPL
24.175112, 2080-2099, giss_e2_r, Oct Average, Nepal, NPL
19.981865, 2080-2099, giss_e2_r, Nov Average, Nepal, NPL
17.196243, 2080-2099, giss_e2_r, Dec Average, Nepal, NPL
6.43087, 2080-2099, ipsl_cm5a_mr, Jan Average, Nepal, NPL
6.600945, 2080-2099, ipsl_cm5a_mr, Feb Average, Nepal, NPL
9.955741, 2080-2099, ipsl_cm5a_mr, Mar Average, Nepal, NPL
14.032462, 2080-2099, ipsl_cm5a_mr, Apr Average, Nepal, NPL
18.698853, 2080-2099, ipsl_cm5a_mr, May Average, Nepal, NPL
21.170378, 2080-2099, ipsl_cm5a_mr, Jun Average, Nepal, NPL
22.639751, 2080-2099, ipsl_cm5a_mr, Jul Average, Nepal, NPL
22.889627, 2080-2099, ipsl_cm5a_mr, Aug Average, Nepal, NPL
20.994894, 2080-2099, ipsl_cm5a_mr, Sep Average, Nepal, NPL
16.07855, 2080-2099, ipsl_cm5a_mr, Oct Average, Nepal, NPL
10.886294, 2080-2099, ipsl_cm5a_mr, Nov Average, Nepal, NPL
7.4450545, 2080-2099, ipsl_cm5a_mr, Dec Average, Nepal, NPL
2.132607, 2080-2099, miroc_esm, Jan Average, Nepal, NPL
2.1297295, 2080-2099, miroc_esm, Feb Average, Nepal, NPL
5.7481637, 2080-2099, miroc_esm, Mar Average, Nepal, NPL
10.484188, 2080-2099, miroc_esm, Apr Average, Nepal, NPL
14.585622, 2080-2099, miroc_esm, May Average, Nepal, NPL
17.627415, 2080-2099, miroc_esm, Jun Average, Nepal, NPL
18.035517, 2080-2099, miroc_esm, Jul Average, Nepal, NPL
17.733374, 2080-2099, miroc_esm, Aug Average, Nepal, NPL
16.538054, 2080-2099, miroc_esm, Sep Average, Nepal, NPL
13.22824, 2080-2099, miroc_esm, Oct Average, Nepal, NPL
8.789427, 2080-2099, miroc_esm, Nov Average, Nepal, NPL
5.0221033, 2080-2099, miroc_esm, Dec Average, Nepal, NPL
1.8731048, 2080-2099, miroc_esm_chem, Jan Average, Nepal, NPL
2.4501088, 2080-2099, miroc_esm_chem, Feb Average, Nepal, NPL
6.011185, 2080-2099, miroc_esm_chem, Mar Average, Nepal, NPL
10.756984, 2080-2099, miroc_esm_chem, Apr Average, Nepal, NPL
14.636627, 2080-2099, miroc_esm_chem, May Average, Nepal, NPL
17.771679, 2080-2099, miroc_esm_chem, Jun Average, Nepal, NPL
18.230778, 2080-2099, miroc_esm_chem, Jul Average, Nepal, NPL
17.645605, 2080-2099, miroc_esm_chem, Aug Average, Nepal, NPL
16.474571, 2080-2099, miroc_esm_chem, Sep Average, Nepal, NPL
13.246811, 2080-2099, miroc_esm_chem, Oct Average, Nepal, NPL
8.76776, 2080-2099, miroc_esm_chem, Nov Average, Nepal, NPL
4.8285956, 2080-2099, miroc_esm_chem, Dec Average, Nepal, NPL
7.2956023, 2080-2099, miroc5, Jan Average, Nepal, NPL
9.441951, 2080-2099, miroc5, Feb Average, Nepal, NPL
13.574633, 2080-2099, miroc5, Mar Average, Nepal, NPL
18.292501, 2080-2099, miroc5, Apr Average, Nepal, NPL
21.972746, 2080-2099, miroc5, May Average, Nepal, NPL
23.051271, 2080-2099, miroc5, Jun Average, Nepal, NPL
21.64327, 2080-2099, miroc5, Jul Average, Nepal, NPL
21.206926, 2080-2099, miroc5, Aug Average, Nepal, NPL
20.412098, 2080-2099, miroc5, Sep Average, Nepal, NPL
17.33873, 2080-2099, miroc5, Oct Average, Nepal, NPL
13.152904, 2080-2099, miroc5, Nov Average, Nepal, NPL
9.224576, 2080-2099, miroc5, Dec Average, Nepal, NPL
5.210346, 2080-2099, mri_cgcm3, Jan Average, Nepal, NPL
8.147695, 2080-2099, mri_cgcm3, Feb Average, Nepal, NPL
13.339074, 2080-2099, mri_cgcm3, Mar Average, Nepal, NPL
18.719728, 2080-2099, mri_cgcm3, Apr Average, Nepal, NPL
23.81589, 2080-2099, mri_cgcm3, May Average, Nepal, NPL
27.042423, 2080-2099, mri_cgcm3, Jun Average, Nepal, NPL
26.11319, 2080-2099, mri_cgcm3, Jul Average, Nepal, NPL
23.830091, 2080-2099, mri_cgcm3, Aug Average, Nepal, NPL
20.679375, 2080-2099, mri_cgcm3, Sep Average, Nepal, NPL
16.093292, 2080-2099, mri_cgcm3, Oct Average, Nepal, NPL
11.13682, 2080-2099, mri_cgcm3, Nov Average, Nepal, NPL
6.6337123, 2080-2099, mri_cgcm3, Dec Average, Nepal, NPL
2.8560095, 2080-2099, noresm1_m, Jan Average, Nepal, NPL
4.1239963, 2080-2099, noresm1_m, Feb Average, Nepal, NPL
7.4945536, 2080-2099, noresm1_m, Mar Average, Nepal, NPL
12.959653, 2080-2099, noresm1_m, Apr Average, Nepal, NPL
17.034716, 2080-2099, noresm1_m, May Average, Nepal, NPL
20.31021, 2080-2099, noresm1_m, Jun Average, Nepal, NPL
20.423208, 2080-2099, noresm1_m, Jul Average, Nepal, NPL
19.921797, 2080-2099, noresm1_m, Aug Average, Nepal, NPL
18.346773, 2080-2099, noresm1_m, Sep Average, Nepal, NPL
12.456727, 2080-2099, noresm1_m, Oct Average, Nepal, NPL
7.4896092, 2080-2099, noresm1_m, Nov Average, Nepal, NPL
4.0589285, 2080-2099, noresm1_m, Dec Average, Nepal, NPL
1.5724039, 2080-2099, Ensemble (10th Percentile), Jan Average, Nepal, NPL
1.184235, 2080-2099, Ensemble (10th Percentile), Feb Average, Nepal, NPL
1.2495563, 2080-2099, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.92830324, 2080-2099, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.7924852, 2080-2099, Ensemble (10th Percentile), May Average, Nepal, NPL
1.0220615, 2080-2099, Ensemble (10th Percentile), Jun Average, Nepal, NPL
1.0812312, 2080-2099, Ensemble (10th Percentile), Jul Average, Nepal, NPL
1.0820553, 2080-2099, Ensemble (10th Percentile), Aug Average, Nepal, NPL
1.1479341, 2080-2099, Ensemble (10th Percentile), Sep Average, Nepal, NPL
1.217978, 2080-2099, Ensemble (10th Percentile), Oct Average, Nepal, NPL
1.3781418, 2080-2099, Ensemble (10th Percentile), Nov Average, Nepal, NPL
1.0658356, 2080-2099, Ensemble (10th Percentile), Dec Average, Nepal, NPL
2.4601598, 2080-2099, Ensemble (50th Percentile), Jan Average, Nepal, NPL
2.4337475, 2080-2099, Ensemble (50th Percentile), Feb Average, Nepal, NPL
2.4116201, 2080-2099, Ensemble (50th Percentile), Mar Average, Nepal, NPL
2.4460707, 2080-2099, Ensemble (50th Percentile), Apr Average, Nepal, NPL
2.1733727, 2080-2099, Ensemble (50th Percentile), May Average, Nepal, NPL
2.1526594, 2080-2099, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.7664639, 2080-2099, Ensemble (50th Percentile), Jul Average, Nepal, NPL
1.8147801, 2080-2099, Ensemble (50th Percentile), Aug Average, Nepal, NPL
1.8649232, 2080-2099, Ensemble (50th Percentile), Sep Average, Nepal, NPL
2.1328995, 2080-2099, Ensemble (50th Percentile), Oct Average, Nepal, NPL
2.1968489, 2080-2099, Ensemble (50th Percentile), Nov Average, Nepal, NPL
2.492503, 2080-2099, Ensemble (50th Percentile), Dec Average, Nepal, NPL
5.0704246, 2080-2099, Ensemble (90th Percentile), Jan Average, Nepal, NPL
4.1599665, 2080-2099, Ensemble (90th Percentile), Feb Average, Nepal, NPL
4.2593303, 2080-2099, Ensemble (90th Percentile), Mar Average, Nepal, NPL
3.9328566, 2080-2099, Ensemble (90th Percentile), Apr Average, Nepal, NPL
3.5870461, 2080-2099, Ensemble (90th Percentile), May Average, Nepal, NPL
3.8995378, 2080-2099, Ensemble (90th Percentile), Jun Average, Nepal, NPL
3.3517547, 2080-2099, Ensemble (90th Percentile), Jul Average, Nepal, NPL
3.2264612, 2080-2099, Ensemble (90th Percentile), Aug Average, Nepal, NPL
3.4755683, 2080-2099, Ensemble (90th Percentile), Sep Average, Nepal, NPL
3.55309, 2080-2099, Ensemble (90th Percentile), Oct Average, Nepal, NPL
3.612386, 2080-2099, Ensemble (90th Percentile), Nov Average, Nepal, NPL
4.2962675, 2080-2099, Ensemble (90th Percentile), Dec Average, Nepal, NPL
