Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
0.07391, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
8.13147, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
14.4232, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
4.01267, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
9.39462, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
7.84022, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
-0.0829, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
17.1436, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
31.0588, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-472.77, 2020-2039, access1_0, Annual Anomaly, NPL
-438.4, 2020-2039, access1_3, Annual Anomaly, NPL
-506.42, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
-414.22, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
-608.54, 2020-2039, bnu_esm, Annual Anomaly, NPL
-867.77, 2020-2039, canesm2, Annual Anomaly, NPL
-457.77, 2020-2039, ccsm4, Annual Anomaly, NPL
-428.24, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
-427.16, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-541.01, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
-526.29, 2020-2039, cmcc_cm, Annual Anomaly, NPL
-699.98, 2020-2039, cmcc_cms, Annual Anomaly, NPL
-369.0, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
-441.3, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-689.96, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
-457.37, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
-429.76, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
-252.85, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
-500.75, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
-478.68, 2020-2039, hadgem2_es, Annual Anomaly, NPL
-250.96, 2020-2039, inmcm4, Annual Anomaly, NPL
-752.02, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
-627.35, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-361.57, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
-492.42, 2020-2039, miroc5, Annual Anomaly, NPL
-823.46, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
-585.1, 2020-2039, miroc_esm, Annual Anomaly, NPL
-580.4, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
-395.05, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
-389.87, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
-361.57, 2020-2039, mri_esm1, Annual Anomaly, NPL
-403.08, 2020-2039, noresm1_m, Annual Anomaly, NPL
-914.09, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
-555.0, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
-239.48, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
