Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
18.51602, 2040-2059, fio_esm, Aug Average, Nepal, NPL
16.324673, 2040-2059, fio_esm, Sep Average, Nepal, NPL
11.438429, 2040-2059, fio_esm, Oct Average, Nepal, NPL
7.4531903, 2040-2059, fio_esm, Nov Average, Nepal, NPL
4.6164804, 2040-2059, fio_esm, Dec Average, Nepal, NPL
0.33240446, 2040-2059, gfdl_cm3, Jan Average, Nepal, NPL
2.009798, 2040-2059, gfdl_cm3, Feb Average, Nepal, NPL
6.1394124, 2040-2059, gfdl_cm3, Mar Average, Nepal, NPL
11.893856, 2040-2059, gfdl_cm3, Apr Average, Nepal, NPL
16.249199, 2040-2059, gfdl_cm3, May Average, Nepal, NPL
19.685072, 2040-2059, gfdl_cm3, Jun Average, Nepal, NPL
20.889082, 2040-2059, gfdl_cm3, Jul Average, Nepal, NPL
20.748055, 2040-2059, gfdl_cm3, Aug Average, Nepal, NPL
18.79698, 2040-2059, gfdl_cm3, Sep Average, Nepal, NPL
12.278223, 2040-2059, gfdl_cm3, Oct Average, Nepal, NPL
5.675521, 2040-2059, gfdl_cm3, Nov Average, Nepal, NPL
1.2043332, 2040-2059, gfdl_cm3, Dec Average, Nepal, NPL
2.0370474, 2040-2059, gfdl_esm2m, Jan Average, Nepal, NPL
3.1599739, 2040-2059, gfdl_esm2m, Feb Average, Nepal, NPL
6.47608, 2040-2059, gfdl_esm2m, Mar Average, Nepal, NPL
12.264139, 2040-2059, gfdl_esm2m, Apr Average, Nepal, NPL
17.27096, 2040-2059, gfdl_esm2m, May Average, Nepal, NPL
20.320436, 2040-2059, gfdl_esm2m, Jun Average, Nepal, NPL
20.77332, 2040-2059, gfdl_esm2m, Jul Average, Nepal, NPL
19.666563, 2040-2059, gfdl_esm2m, Aug Average, Nepal, NPL
16.96499, 2040-2059, gfdl_esm2m, Sep Average, Nepal, NPL
11.610803, 2040-2059, gfdl_esm2m, Oct Average, Nepal, NPL
4.5899377, 2040-2059, gfdl_esm2m, Nov Average, Nepal, NPL
1.2905226, 2040-2059, gfdl_esm2m, Dec Average, Nepal, NPL
14.663512, 2040-2059, giss_e2_h, Jan Average, Nepal, NPL
15.704496, 2040-2059, giss_e2_h, Feb Average, Nepal, NPL
18.52144, 2040-2059, giss_e2_h, Mar Average, Nepal, NPL
23.167799, 2040-2059, giss_e2_h, Apr Average, Nepal, NPL
25.642197, 2040-2059, giss_e2_h, May Average, Nepal, NPL
27.520067, 2040-2059, giss_e2_h, Jun Average, Nepal, NPL
28.132502, 2040-2059, giss_e2_h, Jul Average, Nepal, NPL
26.9693, 2040-2059, giss_e2_h, Aug Average, Nepal, NPL
25.622515, 2040-2059, giss_e2_h, Sep Average, Nepal, NPL
22.938484, 2040-2059, giss_e2_h, Oct Average, Nepal, NPL
18.984362, 2040-2059, giss_e2_h, Nov Average, Nepal, NPL
15.2290125, 2040-2059, giss_e2_h, Dec Average, Nepal, NPL
14.403308, 2040-2059, giss_e2_r, Jan Average, Nepal, NPL
15.878442, 2040-2059, giss_e2_r, Feb Average, Nepal, NPL
18.98844, 2040-2059, giss_e2_r, Mar Average, Nepal, NPL
23.120722, 2040-2059, giss_e2_r, Apr Average, Nepal, NPL
26.470848, 2040-2059, giss_e2_r, May Average, Nepal, NPL
28.281572, 2040-2059, giss_e2_r, Jun Average, Nepal, NPL
28.836418, 2040-2059, giss_e2_r, Jul Average, Nepal, NPL
27.329319, 2040-2059, giss_e2_r, Aug Average, Nepal, NPL
26.172865, 2040-2059, giss_e2_r, Sep Average, Nepal, NPL
23.21031, 2040-2059, giss_e2_r, Oct Average, Nepal, NPL
19.068594, 2040-2059, giss_e2_r, Nov Average, Nepal, NPL
15.739666, 2040-2059, giss_e2_r, Dec Average, Nepal, NPL
4.020192, 2040-2059, ipsl_cm5a_mr, Jan Average, Nepal, NPL
4.8036323, 2040-2059, ipsl_cm5a_mr, Feb Average, Nepal, NPL
7.713047, 2040-2059, ipsl_cm5a_mr, Mar Average, Nepal, NPL
12.3389225, 2040-2059, ipsl_cm5a_mr, Apr Average, Nepal, NPL
16.564976, 2040-2059, ipsl_cm5a_mr, May Average, Nepal, NPL
19.445341, 2040-2059, ipsl_cm5a_mr, Jun Average, Nepal, NPL
21.033606, 2040-2059, ipsl_cm5a_mr, Jul Average, Nepal, NPL
21.654394, 2040-2059, ipsl_cm5a_mr, Aug Average, Nepal, NPL
19.807903, 2040-2059, ipsl_cm5a_mr, Sep Average, Nepal, NPL
14.8134775, 2040-2059, ipsl_cm5a_mr, Oct Average, Nepal, NPL
9.125288, 2040-2059, ipsl_cm5a_mr, Nov Average, Nepal, NPL
5.006665, 2040-2059, ipsl_cm5a_mr, Dec Average, Nepal, NPL
-0.041370846, 2040-2059, miroc_esm, Jan Average, Nepal, NPL
0.7982702, 2040-2059, miroc_esm, Feb Average, Nepal, NPL
3.9402666, 2040-2059, miroc_esm, Mar Average, Nepal, NPL
9.122155, 2040-2059, miroc_esm, Apr Average, Nepal, NPL
14.14217, 2040-2059, miroc_esm, May Average, Nepal, NPL
16.492876, 2040-2059, miroc_esm, Jun Average, Nepal, NPL
17.360569, 2040-2059, miroc_esm, Jul Average, Nepal, NPL
16.683157, 2040-2059, miroc_esm, Aug Average, Nepal, NPL
15.358408, 2040-2059, miroc_esm, Sep Average, Nepal, NPL
12.039256, 2040-2059, miroc_esm, Oct Average, Nepal, NPL
7.6764054, 2040-2059, miroc_esm, Nov Average, Nepal, NPL
3.0260882, 2040-2059, miroc_esm, Dec Average, Nepal, NPL
0.6747344, 2040-2059, miroc_esm_chem, Jan Average, Nepal, NPL
1.2093728, 2040-2059, miroc_esm_chem, Feb Average, Nepal, NPL
4.5452538, 2040-2059, miroc_esm_chem, Mar Average, Nepal, NPL
9.231822, 2040-2059, miroc_esm_chem, Apr Average, Nepal, NPL
13.884975, 2040-2059, miroc_esm_chem, May Average, Nepal, NPL
16.836117, 2040-2059, miroc_esm_chem, Jun Average, Nepal, NPL
17.257143, 2040-2059, miroc_esm_chem, Jul Average, Nepal, NPL
16.824621, 2040-2059, miroc_esm_chem, Aug Average, Nepal, NPL
15.46869, 2040-2059, miroc_esm_chem, Sep Average, Nepal, NPL
11.920254, 2040-2059, miroc_esm_chem, Oct Average, Nepal, NPL
7.4789205, 2040-2059, miroc_esm_chem, Nov Average, Nepal, NPL
3.84363, 2040-2059, miroc_esm_chem, Dec Average, Nepal, NPL
6.3542814, 2040-2059, miroc5, Jan Average, Nepal, NPL
8.328044, 2040-2059, miroc5, Feb Average, Nepal, NPL
12.394751, 2040-2059, miroc5, Mar Average, Nepal, NPL
17.046104, 2040-2059, miroc5, Apr Average, Nepal, NPL
21.155653, 2040-2059, miroc5, May Average, Nepal, NPL
22.638918, 2040-2059, miroc5, Jun Average, Nepal, NPL
21.151344, 2040-2059, miroc5, Jul Average, Nepal, NPL
20.668823, 2040-2059, miroc5, Aug Average, Nepal, NPL
19.605576, 2040-2059, miroc5, Sep Average, Nepal, NPL
16.767954, 2040-2059, miroc5, Oct Average, Nepal, NPL
11.828221, 2040-2059, miroc5, Nov Average, Nepal, NPL
7.846731, 2040-2059, miroc5, Dec Average, Nepal, NPL
4.3492837, 2040-2059, mri_cgcm3, Jan Average, Nepal, NPL
7.1315856, 2040-2059, mri_cgcm3, Feb Average, Nepal, NPL
11.927851, 2040-2059, mri_cgcm3, Mar Average, Nepal, NPL
17.557436, 2040-2059, mri_cgcm3, Apr Average, Nepal, NPL
22.44762, 2040-2059, mri_cgcm3, May Average, Nepal, NPL
25.679071, 2040-2059, mri_cgcm3, Jun Average, Nepal, NPL
24.81544, 2040-2059, mri_cgcm3, Jul Average, Nepal, NPL
22.762445, 2040-2059, mri_cgcm3, Aug Average, Nepal, NPL
20.126175, 2040-2059, mri_cgcm3, Sep Average, Nepal, NPL
14.728958, 2040-2059, mri_cgcm3, Oct Average, Nepal, NPL
9.435394, 2040-2059, mri_cgcm3, Nov Average, Nepal, NPL
5.036764, 2040-2059, mri_cgcm3, Dec Average, Nepal, NPL
2.3610823, 2040-2059, noresm1_m, Jan Average, Nepal, NPL
3.1961164, 2040-2059, noresm1_m, Feb Average, Nepal, NPL
6.473559, 2040-2059, noresm1_m, Mar Average, Nepal, NPL
12.109368, 2040-2059, noresm1_m, Apr Average, Nepal, NPL
16.718529, 2040-2059, noresm1_m, May Average, Nepal, NPL
20.044193, 2040-2059, noresm1_m, Jun Average, Nepal, NPL
19.891237, 2040-2059, noresm1_m, Jul Average, Nepal, NPL
19.446653, 2040-2059, noresm1_m, Aug Average, Nepal, NPL
17.507088, 2040-2059, noresm1_m, Sep Average, Nepal, NPL
12.008013, 2040-2059, noresm1_m, Oct Average, Nepal, NPL
7.1354475, 2040-2059, noresm1_m, Nov Average, Nepal, NPL
3.8427567, 2040-2059, noresm1_m, Dec Average, Nepal, NPL
0.6135709, 2040-2059, Ensemble (10th Percentile), Jan Average, Nepal, NPL
0.30969974, 2040-2059, Ensemble (10th Percentile), Feb Average, Nepal, NPL
0.35357004, 2040-2059, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.6543808, 2040-2059, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.4810788, 2040-2059, Ensemble (10th Percentile), May Average, Nepal, NPL
0.39880252, 2040-2059, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.50162625, 2040-2059, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.4897457, 2040-2059, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.68799937, 2040-2059, Ensemble (10th Percentile), Sep Average, Nepal, NPL
0.5141518, 2040-2059, Ensemble (10th Percentile), Oct Average, Nepal, NPL
0.5505074, 2040-2059, Ensemble (10th Percentile), Nov Average, Nepal, NPL
0.45023498, 2040-2059, Ensemble (10th Percentile), Dec Average, Nepal, NPL
1.4612092, 2040-2059, Ensemble (50th Percentile), Jan Average, Nepal, NPL
1.1607019, 2040-2059, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.1275625, 2040-2059, Ensemble (50th Percentile), Mar Average, Nepal, NPL
1.5104849, 2040-2059, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.3937447, 2040-2059, Ensemble (50th Percentile), May Average, Nepal, NPL
1.2037145, 2040-2059, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.0510548, 2040-2059, Ensemble (50th Percentile), Jul Average, Nepal, NPL
1.0155444, 2040-2059, Ensemble (50th Percentile), Aug Average, Nepal, NPL
1.0755095, 2040-2059, Ensemble (50th Percentile), Sep Average, Nepal, NPL
1.3751831, 2040-2059, Ensemble (50th Percentile), Oct Average, Nepal, NPL
1.222712, 2040-2059, Ensemble (50th Percentile), Nov Average, Nepal, NPL
1.096303, 2040-2059, Ensemble (50th Percentile), Dec Average, Nepal, NPL
3.2107613, 2040-2059, Ensemble (90th Percentile), Jan Average, Nepal, NPL
2.5315154, 2040-2059, Ensemble (90th Percentile), Feb Average, Nepal, NPL
2.1062465, 2040-2059, Ensemble (90th Percentile), Mar Average, Nepal, NPL
2.2852335, 2040-2059, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.5833478, 2040-2059, Ensemble (90th Percentile), May Average, Nepal, NPL
2.187112, 2040-2059, Ensemble (90th Percentile), Jun Average, Nepal, NPL
1.818089, 2040-2059, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.9623407, 2040-2059, Ensemble (90th Percentile), Aug Average, Nepal, NPL
2.0249784, 2040-2059, Ensemble (90th Percentile), Sep Average, Nepal, NPL
2.2451637, 2040-2059, Ensemble (90th Percentile), Oct Average, Nepal, NPL
1.8278357, 2040-2059, Ensemble (90th Percentile), Nov Average, Nepal, NPL
2.801022, 2040-2059, Ensemble (90th Percentile), Dec Average, Nepal, NPL
