Number of Summer Days (Tmax > 25°C) - (Days), Year, Model, Statistics, ISO3
4.71714, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
2.83152, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
4.07294, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
6.14798, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
6.14617, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
5.69462, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
7.23142, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
8.6134, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
4.91453, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
48.0129, 2060-2079, access1_0, Annual Anomaly, NPL
31.5502, 2060-2079, access1_3, Annual Anomaly, NPL
35.577, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
27.7731, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
39.9441, 2060-2079, bnu_esm, Annual Anomaly, NPL
52.6447, 2060-2079, canesm2, Annual Anomaly, NPL
45.7554, 2060-2079, ccsm4, Annual Anomaly, NPL
45.7734, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
58.0996, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
44.205, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
39.9966, 2060-2079, cmcc_cm, Annual Anomaly, NPL
51.4397, 2060-2079, cmcc_cms, Annual Anomaly, NPL
26.3815, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
34.3941, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
55.8672, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
45.1163, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
42.0841, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
36.206, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
47.4055, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
48.8395, 2060-2079, hadgem2_es, Annual Anomaly, NPL
24.1486, 2060-2079, inmcm4, Annual Anomaly, NPL
55.9251, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
54.9961, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
31.0654, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
36.3521, 2060-2079, miroc5, Annual Anomaly, NPL
53.4304, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
45.8831, 2060-2079, miroc_esm, Annual Anomaly, NPL
44.3624, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
45.969, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
29.5924, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
26.0398, 2060-2079, mri_esm1, Annual Anomaly, NPL
40.5751, 2060-2079, noresm1_m, Annual Anomaly, NPL
22.2463, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
41.9816, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
61.8115, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
