Number of Summer Days (Tmax > 25°C) - (Days), Year, Model, Statistics, ISO3
5.53122, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
3.71721, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
5.75562, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
7.44103, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
7.25294, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
6.45689, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
8.60671, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
10.8917, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
7.83037, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
66.901, 2080-2099, access1_0, Annual Anomaly, NPL
47.4846, 2080-2099, access1_3, Annual Anomaly, NPL
48.0046, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
40.5931, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
61.3412, 2080-2099, bnu_esm, Annual Anomaly, NPL
73.4813, 2080-2099, canesm2, Annual Anomaly, NPL
60.7708, 2080-2099, ccsm4, Annual Anomaly, NPL
58.4361, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
73.9398, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
56.9713, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
66.8984, 2080-2099, cmcc_cm, Annual Anomaly, NPL
75.8533, 2080-2099, cmcc_cms, Annual Anomaly, NPL
42.684, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
53.1814, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
80.4225, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
53.848, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
54.3284, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
50.2051, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
67.6524, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
74.2997, 2080-2099, hadgem2_es, Annual Anomaly, NPL
36.9916, 2080-2099, inmcm4, Annual Anomaly, NPL
74.9987, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
69.9374, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
38.3112, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
49.6294, 2080-2099, miroc5, Annual Anomaly, NPL
80.893, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
71.5313, 2080-2099, miroc_esm, Annual Anomaly, NPL
66.2653, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
57.2959, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
40.4489, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
38.6881, 2080-2099, mri_esm1, Annual Anomaly, NPL
57.8753, 2080-2099, noresm1_m, Annual Anomaly, NPL
34.1669, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
58.155, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
83.2247, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
