"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AA3","AY1","AY2","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-23T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0157,1",,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09388,1","9,9,999,9,+026,1",,"10,1","V020","SYN06444429 41520 20000 10159 20157 39388 40151 710// 82200 333 58026=","FM-12","10151,1","4","+0159,1","002000,1,9,9","999,9,C,0000,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-23T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0159,1",,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0152,1",,"99999,9,09403,1","9,9,999,9,+029,1",,,"V020","SYN07044429 22556 22702 10189 20159 39403 40160 82400 333 20152 58029 60004=","FM-12","10160,1","4","+0189,1","006000,1,9,9","270,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-23T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0179,1",,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09403,1","9,9,999,9,+028,1",,,"V020","SYN05844429 42560 20903 10226 20179 39403 40160 82400 333 58028=","FM-12","10160,1","4","+0226,1","010000,1,9,9","090,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-23T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0177,1",,"03,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09380,1","9,9,999,9,+016,1",,,"V020","SYN05844429 42560 31802 10250 20177 39380 40137 83400 333 58016=","FM-12","10137,1","4","+0250,1","010000,1,9,9","180,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-24T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0160,1",,"02,2,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,00800,1,99,9,99,9",,,"99999,9,09375,1","9,9,999,9,-013,1",,,"V020","SYN05844429 42520 10000 10166 20160 39375 40132 82100 333 59013=","FM-12","10132,1","4","+0166,1","002000,1,9,9","999,9,C,0000,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-24T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0170,1",,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0154,1",,"99999,9,09385,1","9,9,999,9,-018,1",,,"V020","SYN07044429 22556 21803 10178 20170 39385 40142 82400 333 20154 59018 60004=","FM-12","10142,1","4","+0178,1","006000,1,9,9","180,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-24T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0179,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09384,1","9,9,999,9,-019,1",,,"V020","SYN05844429 42960 01803 10252 20179 39384 40141 8//// 333 59019=","FM-12","10141,1","4","+0252,1","010000,1,9,9","180,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-24T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0176,1",,"03,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09362,1","9,9,999,9,-018,1",,,"V020","SYN05844429 42565 32705 10276 20176 39362 40117 83400 333 59018=","FM-12","10117,1","4","+0276,1","015000,1,9,9","270,1,N,0026,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-24T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0182,1",,"04,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00450,1,99,9,99,9","240,M,+0282,1",,"99999,9,09352,1","9,9,999,9,-024,1",,,"V020","SYN07644429 22460 41804 10244 20182 39352 40107 84600 333 10282 59024 60008 70000=","FM-12","10107,1","4","+0244,1","010000,1,9,9","180,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-25T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0166,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09364,1","9,9,999,9,-011,1",,"10,1","V020","SYN06444429 41920 00000 10166 20166 39364 40119 710// 8//// 333 59011=","FM-12","10119,1","4","+0166,1","002000,1,9,9","999,9,C,0000,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-25T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0173,1","P01    003SCOTCV","06,1,+99999,9,07,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","99,99,9,06,1,99,9,99999,9,99,9,99,9","240,N,+0158,1",,"99999,9,09369,1","9,9,999,9,-016,1",,,"V020","SYN07044429 22456 00000 10176 20173 39369 40124 86610 333 20158 59016 60004=","FM-12","10124,1","4","+0176,1","006000,1,9,9","999,9,C,0000,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-25T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0178,1",,"06,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09370,1","9,9,999,9,-014,1",,,"V020","SYN05844429 42560 62703 10244 20178 39370 40125 86500 333 59014=","FM-12","10125,1","4","+0244,1","010000,1,9,9","270,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-25T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0170,1",,"06,1,+00450,1,07,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00450,1,99,9,99,9",,,"99999,9,09350,1","9,9,999,9,-012,1",,,"V020","SYN05844429 42460 71104 10260 20170 39350 40107 86610 333 59012=","FM-12","10107,1","4","+0260,1","010000,1,9,9","110,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-25T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0191,1",,"03,1,+00450,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00450,1,99,9,99,9","240,M,+0274,1",,"99999,9,09342,1","9,9,999,9,-010,1",,,"V020","SYN07644429 22460 32706 10246 20191 39342 40099 83400 333 10274 59010 60008 70000=","FM-12","10099,1","4","+0246,1","010000,1,9,9","270,1,N,0031,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-26T00:00:00","4","FM-12","99999","V020",,,,"9,1,02,1",,"99999","99999,9,9,N","+0163,1",,"03,1,+00250,1,09,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00250,1,99,9,99,9",,,"99999,9,09345,1","9,9,999,9,-019,1",,"91,1","V020","SYN06444429 41320 81806 10178 20163 39345 40102 7919/ 8392/ 333 59019=","FM-12","10102,1","4","+0178,1","002000,1,9,9","180,1,N,0031,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-26T03:00:00","4","FM-12","99999","V020","24,0030,3,1",,,"9,1,02,1","5,1,02,1","99999","99999,9,9,N","+0142,1",,"07,1,+00450,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9","240,N,+0162,1",,"99999,9,09361,1","9,9,999,9,-008,1",,"03,1","V020","SYN07644429 21456 83604 10170 20142 39361 40116 70395 8781/ 333 20162 59008 60034=","FM-12","10116,1","4","+0170,1","006000,1,9,9","360,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-26T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0154,1",,"06,1,+00450,1,06,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00450,1,99,9,99,9",,,"99999,9,09354,1","9,9,999,9,-016,1",,,"V020","SYN05844429 42460 62708 10238 20154 39354 40109 86400 333 59016=","FM-12","10109,1","4","+0238,1","010000,1,9,9","270,1,N,0041,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-26T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0165,1",,"04,1,+00450,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,09340,1","9,9,999,9,-010,1",,,"V020","SYN05844429 42460 40908 10236 20165 39340 40089 84200 333 59010=","FM-12","10089,1","4","+0236,1","010000,1,9,9","090,1,N,0041,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-27T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0138,1",,"01,1,+00450,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,09355,1","9,9,999,9,+010,1",,,"V020","SYN05844429 42456 11802 10138 20138 39355 40105 81100 333 58010=","FM-12","10105,1","4","+0138,1","006000,1,9,9","180,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-27T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0137,1",,"02,1,+00450,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00450,1,99,9,99,9","240,N,+0130,1",,"99999,9,09369,1","9,9,999,9,+008,1",,,"V020","SYN07044429 22460 21803 10164 20137 39369 40129 82100 333 20130 58008 60004=","FM-12","10129,1","4","+0164,1","010000,1,9,9","180,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-27T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0134,1","P01    003SCOTCV","02,1,+99999,9,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09375,1","9,9,999,9,+021,1",,,"V020","SYN05844429 42965 00904 10247 20134 39375 40135 82100 333 58021=","FM-12","10135,1","4","+0247,1","015000,1,9,9","090,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-27T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0133,1",,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09360,1","9,9,999,9,+020,1",,,"V020","SYN05844429 42565 22706 10262 20133 39360 40117 82200 333 58020=","FM-12","10117,1","4","+0262,1","015000,1,9,9","270,1,N,0031,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-27T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0105,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","240,M,+0284,1",,"99999,9,09356,1","9,9,999,9,+022,1",,,"V020","SYN07644429 22960 01806 10234 20105 39356 40113 8//// 333 10284 58022 60008 70000=","FM-12","10113,1","4","+0234,1","010000,1,9,9","180,1,N,0031,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-28T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0114,1","Q01 098773APOSP ","01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,99999,9","9,9,999,9,+022,1",,,"V020","SYN05844429 42556 11101 10114 20114 39877 40134 81100 333 58022=","FM-12","10134,1","4","+0114,1","006000,1,9,9","110,1,N,0005,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-28T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0114,1",,"02,1,+99999,9,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0114,1",,"99999,9,09387,2","9,9,999,9,+018,1",,,"V020","SYN07044429 22960 22703 10140 20114 39387 40147 82200 333 20114 58018 60004=","FM-12","10147,1","4","+0140,1","010000,1,9,9","270,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-28T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0123,1",,"06,1,+00450,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00450,1,99,9,99,9",,,"99999,9,09393,1","9,9,999,9,+018,1",,,"V020","SYN05844429 42460 73002 10204 20123 39393 40153 86510 333 58018=","FM-12","10153,1","4","+0204,1","010000,1,9,9","300,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-28T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0141,1",,"07,1,+00450,1,07,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9",,,"99999,9,09381,1","9,9,999,9,+021,1",,,"V020","SYN05844429 42460 81802 10252 20141 39381 40146 87610 333 58021=","FM-12","10146,1","4","+0252,1","010000,1,9,9","180,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-02-28T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0142,1",,"07,1,+00450,1,07,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9","240,M,+0255,1",,"99999,9,09369,1","9,9,999,9,+013,1",,,"V020","SYN07644429 22460 80603 10220 20142 39369 40134 87610 333 10255 58013 60008 70000=","FM-12","10134,1","4","+0220,1","010000,1,9,9","060,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-01T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0144,1",,"07,1,+00450,1,08,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9",,,"99999,9,09389,1","9,9,999,9,+012,1",,"60,1","V020","SYN06444429 41457 80902 10152 20144 39389 40154 760// 8782/ 333 58012=","FM-12","10154,1","4","+0152,1","007000,1,9,9","090,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-01T03:00:00","4","FM-12","99999","V020","24,0030,3,1",,,"6,1,02,1","6,1,02,1","99999","99999,9,9,N","+0150,1",,"07,1,+00450,1,08,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9","240,N,+0146,1",,"99999,9,09410,1","9,9,999,9,+023,1",,"61,1","V020","SYN07644429 21457 83602 10150 20150 39410 40178 76166 8782/ 333 20146 58023 60034=","FM-12","10178,1","4","+0150,1","007000,1,9,9","360,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-01T06:00:00","4","FM-12","99999","V020",,,,"6,1,02,1","5,1,02,1","99999","99999,9,9,N","+0125,1",,"07,1,+00450,1,08,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9",,,"99999,9,09418,1","9,9,999,9,+025,1",,"60,1","V020","SYN06444429 41465 83604 10162 20125 39418 40186 76065 8782/ 333 58025=","FM-12","10186,1","4","+0162,1","015000,1,9,9","360,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-01T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0128,1","Q012     3PSTWOP","07,1,+00450,1,08,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9",,,"99999,9,09404,1","9,9,999,9,+023,1",,,"V020","SYN06444429 41458 80606 10160 20128 39404 40175 7//// 8782/ 333 58023=","FM-12","10175,1","4","+0160,1","008000,1,9,9","060,1,N,0031,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-02T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0116,1",,"07,1,+00450,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00450,1,99,9,99,9",,,"99999,9,09407,1","9,9,999,9,-011,1",,,"V020","SYN05844429 42460 80908 10182 20116 39407 40178 8781/ 333 59011=","FM-12","10178,1","4","+0182,1","010000,1,9,9","090,1,N,0041,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-02T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0150,1",,"03,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09378,1","9,9,999,9,-026,1",,,"V020","SYN05844429 42560 31106 10238 20150 39378 40141 83400 333 59026=","FM-12","10141,1","4","+0238,1","010000,1,9,9","110,1,N,0031,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-02T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0132,3,1",,,,"99999","99999,9,9,N","+0145,1",,"04,1,+00450,1,06,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00450,1,99,9,99,9","240,M,+0245,1",,"99999,9,09369,1","9,9,999,9,-013,1",,,"V020","SYN07644429 22460 41808 10190 20145 39369 40132 84500 333 10245 59013 60008 70132=","FM-12","10132,1","4","+0190,1","010000,1,9,9","180,1,N,0041,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-03T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0141,1",,"03,1,+00450,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09376,1","9,9,999,9,-013,1",,,"V020","SYN05844429 42456 30903 10142 20141 39376 40139 83500 333 59013=","FM-12","10139,1","4","+0142,1","006000,1,9,9","090,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-03T03:00:00","4","FM-12","99999","V020","24,0060,3,1",,,,,"99999","99999,9,9,N","+0138,1",,"03,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0140,1",,"99999,9,09381,1","9,9,999,9,-022,1",,,"V020","SYN07044429 22557 31802 10162 20138 39381 40144 83500 333 20140 59022 60064=","FM-12","10144,1","4","+0162,1","007000,1,9,9","180,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-03T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0153,1",,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09355,1","9,9,999,9,-023,1",,,"V020","SYN05844429 42565 42704 10226 20153 39355 40118 84200 333 59023=","FM-12","10118,1","4","+0226,1","015000,1,9,9","270,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-03T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0058,3,1",,,,"99999","99999,9,9,N","+0153,1",,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0240,1",,"99999,9,09345,1","9,9,999,9,-024,1",,,"V020","SYN07644429 22560 31802 10226 20153 39345 40108 83200 333 10240 59024 60008 70058=","FM-12","10108,1","4","+0226,1","010000,1,9,9","180,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-04T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0102,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09346,1","9,9,999,9,-030,1",,,"V020","SYN05844429 42957 01803 10102 20102 39346 40109 8//// 333 59030=","FM-12","10109,1","4","+0102,1","007000,1,9,9","180,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-04T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0119,1",,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0102,1",,"99999,9,09357,1","9,9,999,9,-024,1",,,"V020","SYN07044429 22560 12703 10130 20119 39357 40125 81100 333 20102 59024 60004=","FM-12","10125,1","4","+0130,1","010000,1,9,9","270,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-04T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0128,1",,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09358,1","9,9,999,9,-024,1",,,"V020","SYN05844429 42560 23003 10204 20128 39358 40126 82200 333 59024=","FM-12","10126,1","4","+0204,1","010000,1,9,9","300,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-04T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0118,1",,"02,2,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,00800,1,99,9,99,9","240,M,+0240,1",,"99999,9,09352,1","9,9,999,9,+007,1",,,"V020","SYN07644429 22560 12104 10190 20118 39352 40120 82200 333 10240 58007 60008 70000=","FM-12","10120,1","4","+0190,1","010000,1,9,9","210,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-05T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0092,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09362,1","9,9,999,9,+016,1",,,"V020","SYN05844429 42957 00602 10092 20092 39362 40130 8//// 333 58016=","FM-12","10130,1","4","+0092,1","007000,1,9,9","060,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-05T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0112,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","240,N,+0090,1",,"99999,9,09381,1","9,9,999,9,+024,1",,,"V020","SYN07044429 22960 01102 10132 20112 39381 40149 8//// 333 20090 58024 60004=","FM-12","10149,1","4","+0132,1","010000,1,9,9","110,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-05T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0101,1",,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09390,1","9,9,999,9,+032,1",,,"V020","SYN05844429 42560 12702 10212 20101 39390 40158 81200 333 58032=","FM-12","10158,1","4","+0212,1","010000,1,9,9","270,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-05T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0091,1",,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09379,1","9,9,999,9,+028,1",,,"V020","SYN05844429 42565 32704 10232 20091 39379 40147 83200 333 58028=","FM-12","10147,1","4","+0232,1","015000,1,9,9","270,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-05T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0111,1",,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0244,1",,"99999,9,09378,1","9,9,999,9,+006,1",,,"V020","SYN07644429 22560 32703 10202 20111 39378 40146 83200 333 10244 58006 60008 70000=","FM-12","10146,1","4","+0202,1","010000,1,9,9","270,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-06T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0100,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09381,1","9,9,999,9,+019,1",,,"V020","SYN05844429 42957 00000 10100 20100 39381 40149 8//// 333 58019=","FM-12","10149,1","4","+0100,1","007000,1,9,9","999,9,C,0000,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-06T03:00:00","4","FM-12","99999","V020","24,0000,9,1",,,,,"99999","99999,9,9,N","+0116,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","240,N,+0095,1",,"99999,9,09395,1","9,9,999,9,+014,1",,,"V020","SYN07044429 22960 02703 10134 20116 39395 40163 8//// 333 20095 58014 60004=","FM-12","10163,1","4","+0134,1","010000,1,9,9","270,1,N,0015,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-06T06:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0123,1",,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09396,1","9,9,999,9,+006,1",,,"V020","SYN05844429 42560 12702 10222 20123 39396 40164 81200 333 58006=","FM-12","10164,1","4","+0222,1","010000,1,9,9","270,1,N,0010,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-06T09:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0121,1",,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09379,1","9,9,999,9,+000,1",,,"V020","SYN05844429 42565 22704 10250 20121 39379 40144 82200 333 58000=","FM-12","10144,1","4","+0250,1","015000,1,9,9","270,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-06T12:00:00","4","FM-12","99999","V020","09,0000,9,1","24,0000,9,1",,,,"99999","99999,9,9,N","+0110,1",,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0255,1",,"99999,9,09379,1","9,9,999,9,+001,1",,,"V020","SYN07644429 22570 12704 10212 20110 39379 40144 81100 333 10255 58001 60008 70000=","FM-12","10144,1","4","+0212,1","020000,1,9,9","270,1,N,0021,1"
"44429099999","DANG, NP","28.05","82.5","634.0","2015-03-07T00:00:00","4","FM-12","99999","V020",,,,,,"99999","99999,9,9,N","+0101,1",,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09370,1","9,9,999,9,-011,1",,,"V020","SYN05844429 42957 00000 10102 20101 39370 40135 8//// 333 59011=","FM-12","10135,1","4","+0102,1","007000,1,9,9","999,9,C,0000,1"
