Rainfall Amount from Very Wet Days - (Percentage), Year, Model, Statistics, ISO3
10.6563, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
10.9062, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
5.88526, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
20.2449, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
101.175, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
200.24, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
160.776, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
83.2941, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
30.962, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
14.3243, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
18.7142, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
34.9912, 2040-2059, access1_0, Annual Anomaly, NPL
72.0969, 2040-2059, access1_3, Annual Anomaly, NPL
6.41894, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
67.4443, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
44.6216, 2040-2059, bnu_esm, Annual Anomaly, NPL
70.8867, 2040-2059, canesm2, Annual Anomaly, NPL
68.7739, 2040-2059, ccsm4, Annual Anomaly, NPL
53.5684, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
153.238, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
-0.0765, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
84.2638, 2040-2059, cmcc_cm, Annual Anomaly, NPL
29.3671, 2040-2059, cmcc_cms, Annual Anomaly, NPL
43.1282, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
27.5882, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
16.073, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
94.559, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
58.4542, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
71.4935, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
23.9631, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
22.431, 2040-2059, hadgem2_es, Annual Anomaly, NPL
22.519, 2040-2059, inmcm4, Annual Anomaly, NPL
11.9622, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
56.0258, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
20.4888, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
48.1665, 2040-2059, miroc5, Annual Anomaly, NPL
43.3735, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
37.3744, 2040-2059, miroc_esm, Annual Anomaly, NPL
-6.8099, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
-26.012, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
17.4609, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
34.7485, 2040-2059, mri_esm1, Annual Anomaly, NPL
82.8585, 2040-2059, noresm1_m, Annual Anomaly, NPL
-157.98, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
29.5861, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
411.31, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
