Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
12.5101, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
9.69025, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
6.22105, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
7.95494, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
19.6865, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
48.7932, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
80.2851, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
73.4312, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
58.765, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
29.0713, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
8.12393, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
14.2532, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
18.2795, 2080-2099, access1_0, Annual Anomaly, NPL
29.7009, 2080-2099, access1_3, Annual Anomaly, NPL
16.3687, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
24.1506, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
14.4275, 2080-2099, bnu_esm, Annual Anomaly, NPL
34.5916, 2080-2099, canesm2, Annual Anomaly, NPL
37.7601, 2080-2099, ccsm4, Annual Anomaly, NPL
26.5839, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
55.4139, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
3.4549, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
48.1082, 2080-2099, cmcc_cm, Annual Anomaly, NPL
8.19855, 2080-2099, cmcc_cms, Annual Anomaly, NPL
14.0254, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
4.97396, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
18.1183, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
40.2665, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
31.4778, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
26.6827, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
18.0685, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
18.5269, 2080-2099, hadgem2_es, Annual Anomaly, NPL
0.28591, 2080-2099, inmcm4, Annual Anomaly, NPL
6.49661, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
38.5941, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
8.55787, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
36.4727, 2080-2099, miroc5, Annual Anomaly, NPL
16.556, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
8.58373, 2080-2099, miroc_esm, Annual Anomaly, NPL
6.92604, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
10.7618, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
14.3238, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
24.9101, 2080-2099, mri_esm1, Annual Anomaly, NPL
27.9172, 2080-2099, noresm1_m, Annual Anomaly, NPL
-22.279, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
20.1608, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
103.426, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
