"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1932-08",,,,,"11",",I","11",",I",,,,,,,,,,,,,"3.72",",,I,20,",,,,,,,"15.85",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1932-09",,,,,"11",",I","10",",I",,,,,,,,,,,,,"2.07",",,I,18,",,,,,,,"7.94",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1932-10",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.50",",,I,25,",,,,,,,"0.50",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1932-11",,,,,"3",",I","2",",I",,,,,,,,,,,,,"1.50",",,I,05,+",,,,,,,"3.04",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1932-12",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.67",",,I,25,",,,,,,,"0.67",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.60",",,I,24,",,,,,,,"0.60",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,28,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-04",,,,,"6",",I","5",",I",,,,,,,,,,,,,"0.90",",,I,23,",,,,,,,"3.01",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-05",,,,,"3",",I","3",",I",,,,,,,,,,,,,"2.30",",,I,10,",,,,,,,"4.13",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-06",,,,,"10",",I","9",",I",,,,,,,,,,,,,"1.10",",,I,12,",,,,,,,"5.15",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-07",,,,,"14",",I","13",",I",,,,,,,,,,,,,"4.20",",,I,10,",,,,,,,"22.62",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-08",,,,,"14",",I","13",",I",,,,,,,,,,,,,"4.16",",,I,13,",,,,,,,"13.06",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-09",,,,,"8",",I","7",",I",,,,,,,,,,,,,"3.08",",,I,01,",,,,,,,"6.31",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-10",,,,,"7",",I","7",",I",,,,,,,,,,,,,"2.38",",,I,21,",,,,,,,"6.18",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1933-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-01",,,,,"3",",I","3",",I",,,,,,,,,,,,,"1.19",",,I,12,",,,,,,,"1.63",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-02",,,,,"2",",I","2",",I",,,,,,,,,,,,,"0.70",",,I,24,",,,,,,,"0.98",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.40",",,I,01,",,,,,,,"0.40",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-05",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.00",",,I,19,",,,,,,,"1.50",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-06",,,,,"15",",I","15",",I",,,,,,,,,,,,,"2.60",",,I,15,+",,,,,,,"19.13",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-07",,,,,"9",",I","9",",I",,,,,,,,,,,,,"4.00",",,I,27,",,,,,,,"13.90",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-08",,,,,"3",",I","3",",I",,,,,,,,,,,,,"0.50",",,I,16,",,,,,,,"0.90",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-09",,,,,"7",",I","7",",I",,,,,,,,,,,,,"2.40",",,I,25,+",,,,,,,"8.30",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-10",,,,,"2",",I","2",",I",,,,,,,,,,,,,"2.36",",,I,16,",,,,,,,"3.66",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1934-12",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.20",",,I,09,",,,,,,,"0.20",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.22",",,I,03,",,,,,,,"0.22",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-02",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.34",",,I,17,",,,,,,,"0.34",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-05",,,,,"3",",I","3",",I",,,,,,,,,,,,,"1.12",",,I,31,",,,,,,,"1.67",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-06",,,,,"4",",I","4",",I",,,,,,,,,,,,,"1.50",",,I,16,",,,,,,,"3.67",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-07",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.31",",,I,17,",,,,,,,"4.33",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-08",,,,,"11",",I","11",",I",,,,,,,,,,,,,"2.10",",,I,09,",,,,,,,"12.04",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-09",,,,,"11",",I","11",",I",,,,,,,,,,,,,"4.05",",,I,04,",,,,,,,"15.88",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1935-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-02",,,,,"3",",I","3",",I",,,,,,,,,,,,,"0.25",",,I,08,",,,,,,,"0.61",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.10",",,I,18,",,,,,,,"0.10",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-05",,,,,"8",",I","8",",I",,,,,,,,,,,,,"1.80",",,I,31,",,,,,,,"5.78",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-06",,,,,"6",",I","6",",I",,,,,,,,,,,,,"1.10",",,I,24,+",,,,,,,"4.02",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-07",,,,,"16",",I","16",",I",,,,,,,,,,,,,"4.10",",,I,15,",,,,,,,"14.77",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-08",,,,,"9",",I","8",",I",,,,,,,,,,,,,"1.05",",,I,14,",,,,,,,"4.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-09",,,,,"11",",I","9",",I",,,,,,,,,,,,,"3.45",",,I,01,",,,,,,,"15.74",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1936-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-02",,,,,"4",",I","3",",I",,,,,,,,,,,,,"0.18",",,I,08,",,,,,,,"0.52",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-05",,,,,"4",",I","4",",I",,,,,,,,,,,,,"1.20",",,I,24,",,,,,,,"3.57",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-06",,,,,"4",",I","4",",I",,,,,,,,,,,,,"3.50",",,I,13,",,,,,,,"6.54",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-07",,,,,"3",",I","3",",I",,,,,,,,,,,,,"0.54",",,I,07,",,,,,,,"1.36",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-08",,,,,"8",",I","8",",I",,,,,,,,,,,,,"3.75",",,I,08,",,,,,,,"11.62",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-09",,,,,"3",",I","3",",I",,,,,,,,,,,,,"2.80",",,I,18,",,,,,,,"4.90",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-10",,,,,"4",",I","4",",I",,,,,,,,,,,,,"2.10",",,I,01,",,,,,,,"6.25",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1937-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-02",,,,,"2",",I","2",",I",,,,,,,,,,,,,"0.25",",,I,09,",,,,,,,"0.35",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.50",",,I,25,",,,,,,,"0.50",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-05",,,,,"3",",I","3",",I",,,,,,,,,,,,,"5.00",",,I,25,",,,,,,,"6.10",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-06",,,,,"10",",I","10",",I",,,,,,,,,,,,,"2.00",",,I,26,",,,,,,,"6.74",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-07",,,,,"12",",I","12",",I",,,,,,,,,,,,,"3.06",",,I,16,",,,,,,,"12.66",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-08",,,,,"12",",I","12",",I",,,,,,,,,,,,,"4.50",",,I,01,",,,,,,,"17.49",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-09",,,,,"7",",I","6",",I",,,,,,,,,,,,,"1.00",",,I,12,+",,,,,,,"3.50",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-10",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.00",",,I,17,",,,,,,,"1.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-11",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.43",",,I,12,",,,,,,,"0.43",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1938-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-02",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.50",",,I,17,",,,,,,,"1.80",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-06",,,,,"15",",I","15",",I",,,,,,,,,,,,,"3.00",",,I,16,",,,,,,,"15.90",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-07",,,,,"11",",I","11",",I",,,,,,,,,,,,,"2.00",",,I,22,+",,,,,,,"10.10",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-08",,,,,"9",",I","9",",I",,,,,,,,,,,,,"2.00",",,I,12,",,,,,,,"7.60",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-09",,,,,"10",",I","10",",I",,,,,,,,,,,,,"3.00",",,I,20,",,,,,,,"8.39",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-10",,,,,"3",",I","3",",I",,,,,,,,,,,,,"2.50",",,I,06,",,,,,,,"6.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1939-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-02",,,,,"6",",I","5",",I",,,,,,,,,,,,,"0.45",",,I,11,",,,,,,,"1.22",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-03",,,,,"6",",I","4",",I",,,,,,,,,,,,,"0.90",",,I,21,",,,,,,,"2.91",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-06",,,,,"7",",I","7",",I",,,,,,,,,,,,,"2.42",",,I,02,",,,,,,,"5.44",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-07",,,,,"11",",I","11",",I",,,,,,,,,,,,,"3.21",",,I,24,",,,,,,,"13.09",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-08",,,,,"8",",I","8",",I",,,,,,,,,,,,,"2.46",",,I,07,",,,,,,,"5.94",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-09",,,,,"9",",I","8",",I",,,,,,,,,,,,,"1.83",",,I,23,",,,,,,,"8.52",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1940-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.62",",,I,04,",,,,,,,"0.62",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-02",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.23",",,I,15,",,,,,,,"0.23",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.86",",,I,21,",,,,,,,"0.86",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-05",,,,,"9",",I","9",",I",,,,,,,,,,,,,"1.17",",,I,11,",,,,,,,"4.81",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-06",,,,,"7",",I","5",",I",,,,,,,,,,,,,"3.50",",,I,17,",,,,,,,"4.75",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-07",,,,,"13",",I","12",",I",,,,,,,,,,,,,"3.75",",,I,16,",,,,,,,"16.67",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-08",,,,,"16",",I","14",",I",,,,,,,,,,,,,"2.73",",,I,14,",,,,,,,"18.57",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-09",,,,,"7",",I","7",",I",,,,,,,,,,,,,"4.15",",,I,14,",,,,,,,"13.99",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1941-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.89",",,I,19,",,,,,,,"0.89",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-02",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.65",",,I,21,",,,,,,,"0.65",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-03",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.86",",,I,21,",,,,,,,"0.86",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-04",,,,,"6",",I","5",",I",,,,,,,,,,,,,"0.92",",,I,09,",,,,,,,"3.44",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-05",,,,,"2",",I","2",",I",,,,,,,,,,,,,"0.64",",,I,26,",,,,,,,"0.94",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-06",,,,,"10",",I","10",",I",,,,,,,,,,,,,"3.74",",,I,26,",,,,,,,"12.31",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-07",,,,,"6",",I","5",",I",,,,,,,,,,,,,"2.88",",,I,22,",,,,,,,"3.89",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-08",,,,,"12",",I","11",",I",,,,,,,,,,,,,"0.75",",,I,31,",,,,,,,"4.84",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-09",,,,,"11",",I","11",",I",,,,,,,,,,,,,"3.85",",,I,08,",,,,,,,"19.46",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1942-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.50",",,I,31,",,,,,,,"1.50",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-02",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.10",",,I,24,",,,,,,,"1.37",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-04",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.08",",,I,17,",,,,,,,"1.84",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-05",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.94",",,I,30,",,,,,,,"4.93",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-06",,,,,"11",",I","11",",I",,,,,,,,,,,,,"2.05",",,I,06,",,,,,,,"13.32",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-07",,,,,"15",",I","12",",I",,,,,,,,,,,,,"2.05",",,I,04,",,,,,,,"10.88",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-08",,,,,"14",",I","12",",I",,,,,,,,,,,,,"2.43",",,I,30,",,,,,,,"8.97",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-09",,,,,"12",",I","11",",I",,,,,,,,,,,,,"4.16",",,I,29,",,,,,,,"9.18",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1943-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-01",,,,,"2",",I","2",",I",,,,,,,,,,,,,"0.35",",,I,14,",,,,,,,"0.50",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,29,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-03",,,,,"5",",I","5",",I",,,,,,,,,,,,,"0.89",",,I,24,",,,,,,,"2.23",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-04",,,,,"3",",I","3",",I",,,,,,,,,,,,,"1.30",",,I,25,",,,,,,,"2.44",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-05",,,,,"3",",I","1",",I",,,,,,,,,,,,,"0.30",",,I,11,",,,,,,,"0.32",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-06",,,,,"9",",I","8",",I",,,,,,,,,,,,,"4.27",",,I,30,",,,,,,,"14.73",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-07",,,,,"4",",I","4",",I",,,,,,,,,,,,,"1.25",",,I,05,",,,,,,,"2.09",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-08",,,,,"11",",I","8",",I",,,,,,,,,,,,,"2.10",",,I,02,",,,,,,,"6.39",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-09",,,,,"9",",I","9",",I",,,,,,,,,,,,,"2.75",",,I,21,",,,,,,,"8.70",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1944-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
