Number of Tropical Nights  (Tmin > 20°C) - (Days), Year, Model, Statistics, ISO3
26.4318, 2040-2059, miroc5, Annual Anomaly, NPL
27.1843, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
23.4284, 2040-2059, miroc_esm, Annual Anomaly, NPL
24.6457, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
22.2277, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
17.088, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
16.1613, 2040-2059, mri_esm1, Annual Anomaly, NPL
15.9634, 2040-2059, noresm1_m, Annual Anomaly, NPL
10.1389, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
18.9472, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
36.7332, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
