YEAR,MONTH,DAY,TAVG
1987,9,28,21.95
1987,9,29,22.05
1987,9,30,20.95
1987,10,1,21.15
1987,10,2,19.5
1987,10,3,20.3
1987,10,5,21.55
1987,10,6,20.6
1987,10,7,20.55
1987,10,8,19.7
1987,10,9,19.45
1987,10,10,18.8
1987,10,11,19
1987,10,12,19.85
1987,10,13,20.4
1987,10,14,21.05
1987,10,15,21.5
1987,10,16,20.95
1987,10,18,18.65
1987,10,20,19.5
1987,10,21,18.75
1987,10,22,20.15
1987,10,23,18.75
1987,10,24,19.1
1987,10,25,18.1
1987,10,26,18.45
1987,10,27,18
1987,10,28,17.8
1987,10,29,17.6
1987,10,30,17.25
1987,10,31,18.05
1987,11,1,17.7
1987,11,2,16.05
1987,11,3,16.7
1987,11,4,17.05
1987,11,5,16.95
1987,11,6,16.9
1987,11,7,17.6
1987,11,8,17.7
1987,11,9,17.75
1987,11,10,15.75
1987,11,11,15.9
1987,11,12,16.85
1987,11,13,14.75
1987,11,14,14.2
1987,11,15,14.6
1987,11,16,15.85
1987,11,17,15.65
1987,11,18,13.9
1987,11,19,13.95
1987,11,20,15.25
1987,11,21,14.95
1987,11,22,14.9
1987,11,23,14.85
1987,11,24,14.5
1987,11,25,14.9
1987,11,26,14.85
1987,11,27,13.95
1987,11,28,14.55
1987,11,29,14.35
1987,11,30,15.05
1987,12,1,13.95
1987,12,2,13.6
1987,12,3,13.4
1987,12,4,13.25
1987,12,5,15.55
1987,12,6,15.15
1987,12,7,13.3
1987,12,8,12.7
1987,12,9,13.3
1987,12,10,13.7
1987,12,11,13.05
1987,12,12,11.9
1987,12,13,14.8
1987,12,14,13.45
1987,12,15,12.4
1987,12,16,12.2
1987,12,17,11.65
1987,12,18,11.25
1987,12,19,11.65
1987,12,20,12.05
1987,12,21,11.7
1987,12,22,11.2
1987,12,23,11.1
1987,12,24,9.7
1987,12,25,11.55
1987,12,26,11.25
1987,12,27,10.8
1987,12,28,10.6
1987,12,29,10.55
1987,12,30,11.55
1987,12,31,10.9
1988,1,1,13.15
1988,1,2,12.5
1988,1,3,12.05
1988,1,4,11.55
1988,1,5,12.55
1988,1,6,11.55
1988,1,7,10.85
1988,1,8,11
1988,1,9,10.3
1988,1,10,11.25
1988,1,11,12.4
1988,1,12,11.45
1988,1,13,11.95
1988,1,14,11.35
1988,1,15,10.2
1988,1,16,9.7
1988,1,17,10.15
1988,1,18,10.65
1988,1,19,11.2
1988,1,20,11.3
1988,1,21,11
1988,1,22,12.3
1988,1,23,11
1988,1,24,11.1
1988,1,25,10.3
1988,1,26,10.1
1988,1,27,9.8
1988,1,28,9.2
1988,1,29,9.7
1988,1,30,10.35
1988,1,31,11.25
1988,2,1,12.1
1988,2,2,14.35
1988,2,3,13.95
1988,2,4,14.1
1988,2,5,12.95
1988,2,6,12.85
1988,2,7,13.6
1988,2,8,14.35
1988,2,9,13.55
1988,2,10,13.3
1988,2,11,13.5
1988,2,12,13.6
1988,2,13,14.95
1988,2,14,14.35
1988,2,15,13.05
1988,2,16,11.8
1988,2,17,11.95
1988,2,18,13
1988,2,19,12.95
1988,2,20,13.55
1988,2,21,15
1988,2,22,13.1
1988,2,23,11.9
1988,2,24,13.1
1988,2,25,13.05
1988,2,26,12.65
1988,2,27,14.25
1988,2,28,14.1
1988,2,29,14.95
1988,3,1,15.2
1988,3,2,14.2
1988,3,3,14.3
1988,3,4,13.95
1988,3,5,15.4
1988,3,6,15.5
1988,3,7,16.35
1988,3,8,16.25
1988,3,9,16.5
1988,3,10,17.3
1988,3,11,16.35
1988,3,12,13.9
1988,3,13,13.35
1988,3,14,12.8
1988,3,15,13.9
1988,3,16,15.3
1988,3,17,17.75
1988,3,18,17.6
1988,3,19,15.05
1988,3,20,14.3
1988,3,21,14.05
1988,3,22,14.9
1988,3,23,15.95
1988,3,24,16.1
1988,3,25,16.5
1988,3,26,18.5
1988,3,27,17.05
1988,3,28,17.2
1988,3,29,16.95
1988,3,30,17.25
1988,3,31,17.2
1988,4,1,16.5
1988,4,2,17.4
1988,4,3,18.35
1988,4,4,19.2
1988,4,5,19.55
1988,4,6,20.65
1988,4,7,20.95
1988,4,8,21.45
1988,4,9,21
1988,4,10,21.5
1988,4,11,20.5
1988,4,12,20.3
1988,4,13,21.25
1988,4,14,19.75
1988,4,15,19.45
1988,4,16,19.4
1988,4,17,19.1
1988,4,18,18.85
1988,4,19,20.85
1988,4,20,20.6
1988,4,21,19.95
1988,4,22,18.9
1988,4,23,19.35
1988,4,24,19.65
1988,4,25,20
1988,4,26,19.65
1988,4,27,19.15
1988,4,28,21.8
1988,4,29,22.4
1988,4,30,20.2
1988,5,1,23.1
1988,5,2,21
1988,5,3,18.35
1988,5,4,19.5
1988,5,5,19.6
1988,5,6,19.85
1988,5,7,21.3
1988,5,8,22.3
1988,5,9,23.55
1988,5,10,23.1
1988,5,11,23.8
1988,5,12,23.45
1988,5,13,23.25
1988,5,14,22.1
1988,5,15,19.45
1988,5,16,21.1
1988,5,17,21.25
1988,5,18,21.65
1988,5,19,22.15
1988,5,21,23
1988,5,22,22.6
1988,5,23,23.05
1988,5,24,22.5
1988,5,25,22.65
1988,5,26,24.55
1988,5,27,24.05
1988,5,28,25.5
1988,5,29,24.2
1988,5,30,24.05
1988,5,31,25.55
1988,6,1,22.7
1988,6,2,21.05
1988,6,3,22.8
1988,6,4,23.15
1988,6,5,22.1
1988,6,6,23.35
1988,6,7,22.9
1988,6,8,22.5
1988,6,9,24.35
1988,6,10,23.6
1988,6,11,23.5
1988,6,12,23.65
1988,6,13,20.75
1988,6,14,17.4
1988,6,15,23.8
1988,6,16,22.35
1988,6,17,23.15
1988,6,18,22.9
1988,6,19,23.6
1988,6,20,24.55
1988,6,21,24.1
1988,6,22,24.25
1988,6,23,24.15
1988,6,24,23.8
1988,6,25,23.35
1988,6,26,24.95
1988,6,27,25.8
1988,6,28,25.95
1988,6,29,25.05
1988,6,30,25.85
1988,7,1,24.85
1988,7,2,24.85
1988,7,3,24.85
1988,7,4,23.9
1988,7,5,22.05
1988,7,6,22.1
1988,7,7,23.5
1988,7,8,22.85
1988,7,9,23.95
1988,7,10,23.65
1988,7,11,24.3
1988,7,12,24
1988,7,13,24.7
1988,7,14,24.85
1988,7,15,24.6
1988,7,16,24.2
1988,7,17,24.9
1988,7,18,24.15
1988,7,19,24.65
1988,7,20,24.8
1988,7,21,24.2
1988,7,22,25.15
1988,7,23,24.4
1988,7,24,24.05
1988,7,25,23.45
1988,7,26,23.85
1988,7,27,23.65
1988,7,28,24.5
1988,7,29,24.15
1988,7,30,25.3
1988,7,31,24.75
1988,8,1,21.1
1988,8,2,24.4
1988,8,3,24.65
1988,8,4,24.95
1988,8,5,23.85
1988,8,6,24.4
1988,8,7,23.75
1988,8,8,24.3
1988,8,9,24.3
1988,8,10,24
1988,8,11,24.3
1988,8,12,23.55
1988,8,13,23.8
1988,8,14,23.7
1988,8,15,23.55
1988,8,16,23.1
1988,8,17,24.15
1988,8,18,24
1988,8,19,23.95
1988,8,20,25.35
1988,8,21,24.85
1988,8,22,24.1
1988,8,23,23.75
1988,8,24,24.15
1988,8,25,22.9
1988,8,26,22.5
1988,8,27,23.65
1988,8,28,24.1
1988,8,29,22.6
1988,8,30,23.8
1988,8,31,23.65
1988,9,1,24.4
1988,9,2,24.25
1988,9,3,24.05
1988,9,4,24.5
1988,9,5,25.05
1988,9,7,22.4
1988,9,8,21.7
1988,9,9,23.05
1988,9,10,23.55
1988,9,11,23.4
1988,9,12,23.4
1988,9,13,23.4
1988,9,14,25.15
1988,9,15,23.1
1988,9,16,22.2
1988,9,17,20.75
1988,9,19,23.85
1988,9,20,24.15
1988,9,21,23.4
1988,9,22,23.25
1988,9,23,24.1
1988,9,25,25.15
1988,9,26,24.75
1988,9,27,24.75
1988,9,28,24.5
1988,9,29,24.6
1988,9,30,23.75
1988,10,1,23.7
1988,10,2,22.75
1988,10,4,23
1988,10,6,20.85
1988,10,7,21.7
1988,10,8,21.4
1988,10,9,23.05
1988,10,10,21.25
1988,10,11,21.85
1988,10,12,22.65
1988,10,13,23.4
1988,10,14,20.9
1988,10,15,20.55
1988,10,16,20.15
1988,10,17,20.9
1988,10,18,20.7
1988,10,19,20.45
1988,10,20,19.75
1988,10,21,18.45
1988,10,22,19.6
1988,10,24,20.15
1988,10,25,20.55
1988,10,26,19.6
1988,10,27,19.25
1988,10,28,19.95
1988,10,29,18.3
1988,10,31,18.5
1988,11,1,18.45
1988,11,2,18
1988,11,3,17.6
1988,11,4,16.7
1988,11,5,15.4
1988,11,6,15.2
1988,11,7,15.4
1988,11,8,15.5
1988,11,9,15.75
1988,11,10,15.6
1988,11,11,16.05
1988,11,12,16.5
1988,11,13,16.4
1988,11,14,15.8
1988,11,15,15.7
1988,11,16,16.1
1988,11,17,15.2
1988,11,18,15.05
1988,11,19,15.75
1988,11,20,14.5
1988,11,21,15
1988,11,22,14.6
1988,11,23,14.45
1988,11,24,14.1
1988,11,25,13.5
1988,11,26,13.25
1988,11,27,13.5
1988,11,28,13.75
1988,11,30,14.55
1988,12,1,15.5
1988,12,2,15.6
1988,12,3,15.9
1988,12,4,15.35
1988,12,5,15.8
1988,12,6,14.1
1988,12,7,14.55
1988,12,8,14.65
1988,12,9,13.45
1988,12,10,13.4
1988,12,11,13.25
1988,12,12,11.95
1988,12,13,13.95
1988,12,14,13.65
1988,12,15,12.85
1988,12,16,12.35
1988,12,17,10.8
1988,12,18,13.5
1988,12,19,12.05
1988,12,20,12.55
1988,12,21,10.9
1988,12,22,11.3
1988,12,23,12.5
1988,12,24,10.9
1988,12,25,9.65
1988,12,26,8.25
1988,12,27,10.1
1988,12,28,11.4
1988,12,29,11.45
1988,12,30,11.25
1988,12,31,10.6
1989,1,1,10.45
1989,1,2,11.4
1989,1,3,8.8
1989,1,4,9.35
1989,1,5,10.9
1989,1,6,11
1989,1,7,8.5
1989,1,8,8.7
1989,1,9,10.05
1989,1,10,12
1989,1,11,8.75
1989,1,12,6.75
1989,1,13,7
1989,1,14,8.9
1989,1,15,8.3
1989,1,16,10.1
1989,1,17,10.2
1989,1,18,8.9
1989,1,19,9.75
1989,1,20,9.35
1989,1,21,9.85
1989,1,22,11.85
1989,1,23,9.95
1989,1,24,10.65
1989,1,25,10.3
1989,1,26,11.05
1989,1,27,12
1989,1,28,11
1989,1,29,11.7
1989,1,30,13.8
1989,1,31,12.2
1989,2,1,14.15
1989,2,2,13
1989,2,3,17.5
1989,2,4,15.25
1989,2,5,14.7
1989,2,6,15
1989,2,7,13.15
1989,2,8,10.9
1989,2,9,11.7
1989,2,10,11.8
1989,2,11,11.2
1989,2,12,11
1989,2,13,11
1989,2,14,11.4
1989,2,15,11.4
1989,2,16,10.5
1989,2,17,10.55
1989,2,18,8.1
1989,2,19,7.7
1989,2,20,7.05
1989,2,21,10.2
1989,2,22,8.9
1989,2,23,8.2
1989,2,24,11.15
1989,2,25,12.35
1989,2,26,14
1989,2,27,15.4
1989,2,28,15.8
1989,3,1,15.7
1989,3,2,15.1
1989,3,3,14.8
1989,3,4,14.4
1989,3,5,15.3
1989,3,6,15.3
1989,3,7,16.35
1989,3,8,16.4
1989,3,9,16
1989,3,10,15.4
1989,3,11,13.35
1989,3,12,14.7
1989,3,13,14
1989,3,14,14.25
1989,3,15,14.6
1989,3,16,14.6
1989,3,17,15.5
1989,3,18,16.9
1989,3,19,15.8
1989,3,20,17.05
1989,3,21,18.9
1989,3,22,19.3
1989,3,23,19.45
1989,3,24,19.15
1989,3,25,19.55
1989,3,26,18.5
1989,3,27,16.65
1989,3,28,17.85
1989,3,29,15.85
1989,3,30,14.85
1989,3,31,17.95
1989,4,1,20.15
1989,4,2,19.75
1989,4,3,17.75
1989,4,4,17.1
1989,4,5,16.5
1989,4,6,16.5
1989,4,7,17.45
1989,4,8,18.5
1989,4,9,19.65
1989,4,10,19.25
1989,4,11,18.2
1989,4,12,18.5
1989,4,13,18.4
1989,4,14,18.5
1989,4,15,18.6
1989,4,16,20.7
1989,4,17,20.2
1989,4,18,20.4
1989,4,19,20.4
1989,4,20,20.05
1989,4,21,20.05
1989,4,22,20.1
1989,4,23,20.35
1989,4,24,22.45
1989,4,25,21.85
1989,4,26,21.15
1989,4,27,18.25
1989,4,28,19.65
1989,4,29,19.5
1989,4,30,19.4
1989,5,1,20.9
1989,5,2,23.15
1989,5,3,24.85
1989,5,4,25.3
1989,5,5,24.9
1989,5,6,24.55
1989,5,7,24
1989,5,8,22.25
1989,5,9,21
1989,5,10,20.8
1989,5,11,22.5
1989,5,12,23.5
1989,5,13,19.3
1989,5,14,20.45
1989,5,15,20.85
1989,5,16,22.95
1989,5,17,22.7
1989,5,18,24
1989,5,19,24.2
1989,5,20,23
1989,5,21,23.3
1989,5,22,24.05
1989,5,23,23.65
1989,5,24,23.6
1989,5,25,22.65
1989,5,26,20.15
1989,5,27,20.5
1989,5,28,22.5
1989,5,29,21.95
1989,5,30,21.5
1989,5,31,22.4
1989,6,1,22.8
1989,6,2,22.95
1989,6,3,23.45
1989,6,4,22.9
1989,6,5,22.65
1989,6,6,23.15
1989,6,7,23.7
1989,6,8,24.2
1989,6,9,25.5
1989,6,10,25.85
1989,6,11,25.15
1989,6,12,24.65
1989,6,13,23.6
1989,6,14,24.35
1989,6,15,25.05
1989,6,16,24.65
1989,6,17,23.6
1989,6,18,21.95
1989,6,19,23.15
1989,6,20,23.75
1989,6,21,23.75
1989,6,22,24.5
1989,6,23,24.55
1989,6,24,24.3
1989,6,25,25.7
1989,6,26,25.55
1989,6,27,24.4
1989,6,28,24.6
1989,6,29,25.1
1989,6,30,24.45
1989,7,1,24.2
1989,7,2,23.35
1989,7,3,23.6
1989,7,4,23.95
1989,7,5,24.15
1989,7,6,24.65
1989,7,7,24.15
1989,7,8,23.7
1989,7,9,24.75
1989,7,10,24.45
1989,7,11,24.1
1989,7,12,24.35
1989,7,13,24
1989,7,14,21.1
1989,7,15,21.35
1989,7,16,23.8
1989,7,17,24.5
1989,7,18,22.7
1989,7,19,22.3
1989,7,20,24.7
1989,7,21,22.35
1989,7,22,25.6
1989,7,23,25.65
1989,7,24,26.15
1989,7,25,24.8
1989,7,26,25.3
1989,7,27,24.8
1989,7,28,23.7
1989,7,29,21.55
1989,7,30,21.95
1989,7,31,22.1
1989,8,1,21
1989,8,2,22.3
1989,8,3,24.7
1989,8,4,24.75
1989,8,5,24.5
1989,8,6,23.25
1989,8,7,24.45
1989,8,8,23.8
1989,8,9,23.9
1989,8,10,24.55
1989,8,11,24.8
1989,8,12,24
1989,8,13,24.45
1989,8,14,25.15
1989,8,15,24.5
1989,8,16,24.85
1989,8,17,25.05
1989,8,18,24.7
1989,8,19,24
1989,8,20,24.4
1989,8,21,24.2
1989,8,22,24.75
1989,8,23,24.6
1989,8,24,24.9
1989,8,25,24.5
1989,8,26,25.1
1989,8,27,25.6
1989,8,28,25.2
1989,8,29,25
1989,8,30,24.5
1989,8,31,24.15
1989,9,1,24.15
1989,9,2,24.55
1989,9,3,25.35
1989,9,4,24.35
1989,9,5,22.8
1989,9,6,21.85
1989,9,7,25.05
1989,9,8,24.45
1989,9,9,25.2
1989,9,10,25.2
1989,9,11,23.8
1989,9,12,23.5
1989,9,13,23.7
1989,9,14,21.75
1989,9,15,24.7
1989,9,16,24.25
1989,9,17,25.1
1989,9,18,23.7
1989,9,19,23.6
1989,9,20,23.25
1989,9,21,23.8
1989,9,22,23.9
1989,9,23,24.25
1989,9,24,24.15
1989,9,25,23.05
1989,9,26,23.5
1989,9,27,22.35
1989,9,28,21.15
1989,9,30,23.35
1989,10,1,23.1
1989,10,2,24.1
1989,10,3,24.45
1989,10,4,23.95
1989,10,5,24
1989,10,6,23.35
1989,10,7,23.35
1989,10,8,22.15
1989,10,9,22.3
1989,10,10,20.75
1989,10,11,21.95
1989,10,12,21.2
1989,10,13,22.75
1989,10,14,22.25
1989,10,15,22.8
1989,10,16,21.65
1989,10,17,21.6
1989,10,18,20.45
1989,10,19,20.75
1989,10,20,20.05
1989,10,21,18.4
1989,10,22,20
1989,10,23,17.7
1989,10,24,19.55
1989,10,25,20.2
1989,10,26,19.15
1989,10,27,18.45
1989,10,28,18.1
1989,10,29,17.5
1989,10,30,16.75
1989,10,31,17
1989,11,1,16.75
1989,11,2,16.2
1989,11,3,15.05
1989,11,4,16.15
1989,11,6,15.6
1989,11,7,15
1989,11,8,15.2
1989,11,9,14.85
1989,11,10,15.25
1989,11,11,16.15
1989,11,12,16.95
1989,11,13,15.65
1989,11,14,15.9
1989,11,15,15.85
1989,11,16,16.2
1989,11,17,14.05
1989,11,18,15.6
1989,11,19,15.55
1989,11,20,14.4
1989,11,21,15.5
1989,11,22,13.7
1989,11,23,13.95
1989,11,24,14.3
1989,11,25,12.55
1989,11,26,13.6
1989,11,27,12
1989,11,28,13.4
1989,11,29,11.65
1989,11,30,12
1989,12,1,11.7
1989,12,2,12.3
1989,12,3,11.85
1989,12,4,10.9
1989,12,5,11.5
1989,12,6,12.3
1989,12,7,12.5
1989,12,8,11.55
1989,12,9,12.3
1989,12,10,11.4
1989,12,11,12.95
1989,12,12,13.05
1989,12,13,12.8
1989,12,14,11.35
1989,12,15,11.4
1989,12,16,11.05
1989,12,17,11.3
1989,12,18,11.05
1989,12,19,10.3
1989,12,20,9.6
1989,12,21,11.5
1989,12,22,10.55
1989,12,23,12.15
1989,12,24,11.9
1989,12,25,12.15
1989,12,26,10.55
1989,12,27,9.25
1989,12,28,8.4
1989,12,29,9.45
1989,12,30,9.4
1989,12,31,9.95
1990,1,1,9.25
1990,1,2,9.2
1990,1,3,10.2
1990,1,4,9.8
1990,1,5,10.45
1990,1,6,10.1
1990,1,7,10.5
1990,1,8,11.25
1990,1,9,10.9
1990,1,10,11.55
1990,1,11,12.6
1990,1,12,10.95
1990,1,13,12.15
1990,1,14,11.8
1990,1,15,10.8
1990,1,16,12.35
1990,1,17,12.85
1990,1,18,13
1990,1,19,13
1990,1,20,15.25
1990,1,21,14.7
1990,1,22,14.5
1990,1,23,14.7
1990,1,24,14.8
1990,1,25,15.25
1990,1,26,15.6
1990,1,27,15.3
1990,1,28,15.45
1990,1,29,15.45
1990,1,30,14.9
1990,1,31,14.65
1990,2,1,14.75
1990,2,2,12.75
1990,2,3,12
1990,2,4,11.55
1990,2,5,13.3
1990,2,6,12.95
1990,2,7,13
1990,2,8,14.9
1990,2,9,15.05
1990,2,10,13.3
1990,2,11,16.2
1990,2,12,13.3
1990,2,13,10.9
1990,2,14,12.3
1990,2,15,12.8
1990,2,16,12.6
1990,2,17,13.65
1990,2,18,8.6
1990,2,19,13.05
1990,2,20,11.75
1990,2,21,10.45
1990,2,22,11.1
1990,2,23,10.9
1990,2,24,11.2
1990,2,25,11.65
1990,2,26,12.4
1990,2,27,12.2
1990,2,28,12.1
1990,3,1,13.5
1990,3,2,11.45
1990,3,3,11.15
1990,3,4,12.3
1990,3,5,12.65
1990,3,6,13.4
1990,3,7,12.45
1990,3,8,12.8
1990,3,9,13.4
1990,3,10,13.85
1990,3,11,11.75
1990,3,12,13.9
1990,3,13,11.2
1990,3,14,14
1990,3,15,15.9
1990,3,16,17.45
1990,3,17,18.8
1990,3,18,17.8
1990,3,19,17.1
1990,3,20,17.9
1990,3,21,18.45
1990,3,22,18.7
1990,3,23,16.4
1990,3,24,15
1990,3,25,14.35
1990,3,26,11.3
1990,3,27,12
1990,3,28,14.5
1990,3,29,16.5
1990,3,30,15.65
1990,3,31,16.45
1990,4,1,14.75
1990,4,2,13.75
1990,4,3,15.2
1990,4,4,12.95
1990,4,5,13.55
1990,4,6,15.55
1990,4,9,16.65
1990,4,10,17.65
1990,4,11,18.8
1990,4,12,21.25
1990,4,13,20.55
1990,4,14,18.85
1990,4,15,19.2
1990,4,16,19.85
1990,4,17,20.55
1990,4,18,21.05
1990,4,19,18.8
1990,4,20,19.2
1990,4,21,20.75
1990,4,22,20.4
1990,4,23,22
1990,4,25,21.75
1990,4,26,18.8
1990,4,27,20.8
1990,4,28,19.35
1990,4,29,16.9
1990,4,30,19.25
1990,5,1,18.8
1990,5,2,18.25
1990,5,3,20.7
1990,5,4,17
1990,5,5,20.45
1990,5,6,19.75
1990,5,7,20.2
1990,5,8,20.45
1990,5,9,22.05
1990,5,10,22.4
1990,5,11,22.35
1990,5,12,21.4
1990,5,13,21.5
1990,5,14,22.25
1990,5,15,23.1
1990,5,16,24.55
1990,5,17,24.15
1990,5,18,20.55
1990,5,19,22.65
1990,5,20,21.7
1990,5,21,21.5
1990,5,22,20
1990,5,23,20.95
1990,5,24,21.85
1990,5,25,21.55
1990,5,26,22.1
1990,5,27,22.8
1990,5,28,23.65
1990,5,29,20.4
1990,5,30,21.8
1990,5,31,23.65
1990,6,1,25
1990,6,2,24.75
1990,6,3,24.5
1990,6,4,24.9
1990,6,5,23.15
1990,6,6,24.1
1990,6,7,24.4
1990,6,8,23.55
1990,6,9,23.95
1990,6,10,22.85
1990,6,11,24.05
1990,6,12,24.35
1990,6,13,23.75
1990,6,14,24.2
1990,6,15,24.4
1990,6,16,24.25
1990,6,17,25
1990,6,18,25.5
1990,6,19,24.5
1990,6,20,23.6
1990,6,21,24.55
1990,6,22,25
1990,6,23,24.35
1990,6,24,25.4
1990,6,25,25.55
1990,6,26,25.45
1990,6,27,24.5
1990,6,28,25.45
1990,6,29,24.6
1990,6,30,24.75
1990,7,1,24.75
1990,7,2,25.85
1990,7,3,24.15
1990,7,4,23.9
1990,7,6,24.75
1990,7,7,24.1
1990,7,8,22.65
1990,7,9,22.85
1990,7,10,24.05
1990,7,11,24.5
1990,7,12,23.1
1990,7,13,23.9
1990,7,14,22.55
1990,7,15,24.55
1990,7,16,24.4
1990,7,17,23.65
1990,7,18,22.5
1990,7,19,23.05
1990,7,20,23.1
1990,7,21,23.95
1990,7,22,24.5
1990,7,23,24.35
1990,7,24,24.5
1990,7,25,24.1
1990,7,26,23.1
1990,7,27,23.4
1990,7,28,22.9
1990,7,29,23.95
1990,7,30,24.1
1990,7,31,23.05
1990,8,1,24.65
1990,8,2,23.8
1990,8,3,23.65
1990,8,4,24.1
1990,8,5,24.15
1990,8,6,22.35
1990,8,7,22.9
1990,8,8,24.35
1990,8,9,24.8
1990,8,10,23.65
1990,8,11,22.25
1990,8,12,20.65
1990,8,14,23.6
1990,8,15,22.35
1990,8,16,23.2
1990,8,17,24.35
1990,8,18,24.45
1990,8,19,24.85
1990,8,20,25.6
1990,8,21,24.85
1990,8,22,23.6
1990,8,23,24.4
1990,8,24,25.15
1990,8,25,24.55
1990,8,26,24.2
1990,8,27,22.05
1990,8,28,24.15
1990,8,29,24.75
1990,8,30,25.4
1990,8,31,26
1990,9,1,25.8
1990,9,2,24.7
1990,9,3,24.45
1990,9,4,23.7
1990,9,5,23.3
1990,9,6,23.7
1990,9,7,23.75
1990,9,8,24.5
1990,9,9,23
1990,9,10,21.75
1990,9,11,22.1
1990,9,12,23.4
1990,9,13,23.75
1990,9,14,22.75
1990,9,15,23.55
1990,9,17,24.2
1990,9,18,22
1990,9,20,23.3
1990,9,21,21.6
1990,9,22,22.85
1990,9,23,23.05
1990,9,24,21.4
1990,9,25,17.1
1990,9,26,21.35
1990,9,27,23.25
1990,9,28,22.75
1990,9,29,23
1990,9,30,21.1
1990,10,1,21.45
1990,10,2,22.65
1990,10,3,22.1
1990,10,4,22
1990,10,5,22.9
1990,10,6,23.9
1990,10,7,22.8
1990,10,8,22.4
1990,10,9,20.6
1990,10,10,20.9
1990,10,11,21.5
1990,10,12,21.65
1990,10,13,20.8
1990,10,14,15.25
1990,10,15,18.75
1990,10,16,17.9
1990,10,17,19.25
1990,10,18,18.7
1990,10,19,18.6
1990,10,20,18.65
1990,10,21,17.5
1990,10,22,17.7
1990,10,23,17.85
1990,10,24,18.25
1990,10,25,17.7
1990,10,26,16.55
1990,10,27,16.3
1990,10,28,16.25
1990,10,29,16.15
1990,10,30,16.2
1990,10,31,16.4
1990,11,1,15.2
1990,11,2,15.7
1990,11,3,15.65
1990,11,4,16.05
1990,11,5,15.7
1990,11,6,16.85
1990,11,7,17.2
1990,11,8,17.15
1990,11,9,17.85
1990,11,10,17.2
1990,11,11,17.25
1990,11,12,17.35
1990,11,13,17.35
1990,11,14,17.35
1990,11,15,17.05
1990,11,16,16.45
1990,11,17,16.1
1990,11,18,16.95
1990,11,19,15
1990,11,20,14.5
1990,11,21,16.55
1990,11,22,15.5
1990,11,23,15.4
1990,11,24,15.1
1990,11,25,14.55
1990,11,26,14.45
1990,11,27,14.1
1990,11,28,13.5
1990,11,29,13.15
1990,11,30,13.4
1990,12,1,13.55
1990,12,2,13
1990,12,3,13.8
1990,12,4,14.05
1990,12,5,13.4
1990,12,6,12.8
1990,12,7,12.2
1990,12,8,12.3
1990,12,9,11.7
1990,12,10,13.2
1990,12,11,11.9
1990,12,12,12.05
1990,12,13,11.7
1990,12,14,11.35
1990,12,15,11.35
1990,12,16,11.05
1990,12,17,11.75
1990,12,18,11.7
1990,12,19,10.9
1990,12,20,11.55
1990,12,21,11.3
1990,12,22,11.3
1990,12,23,12.4
1990,12,24,11.05
1990,12,25,10.95
1990,12,26,11.35
1990,12,27,11.55
1990,12,28,11.1
1990,12,29,9.95
1990,12,30,11.65
1990,12,31,13.35
1991,1,1,9.5
1991,1,2,8.25
1991,1,3,8.1
1991,1,4,8.55
1991,1,5,9.45
1991,1,6,9.45
1991,1,7,9.65
1991,1,8,10
1991,1,9,10.15
1991,1,10,10.5
1991,1,11,10.85
1991,1,12,8.65
1991,1,13,11.55
1991,1,14,9.9
1991,1,15,8.25
1991,1,16,8.2
1991,1,17,10.75
1991,1,18,10.25
1991,1,19,10.25
1991,1,20,8.85
1991,1,21,9.7
1991,1,22,8.8
1991,1,23,8.25
1991,1,24,8.7
1991,1,25,8.85
1991,1,26,10.35
1991,1,27,12.2
1991,1,28,13.2
1991,1,29,12.3
1991,1,30,11.5
1991,1,31,11.55
1991,2,1,11.9
1991,2,2,11.65
1991,2,3,10.3
1991,2,4,11.95
1991,2,5,11.3
1991,2,6,11.65
1991,2,7,12
1991,2,8,13.15
1991,2,9,13.05
1991,2,10,14.55
1991,2,11,15.15
1991,2,12,14.8
1991,2,13,14.4
1991,2,14,13.35
1991,2,15,13.5
1991,2,16,13.7
1991,2,17,13.7
1991,2,18,15.75
1991,2,19,13.9
1991,2,20,14.8
1991,2,21,15.1
1991,2,22,15.7
1991,2,23,14.2
1991,2,24,14.9
1991,2,25,13.75
1991,2,26,8.65
1991,2,27,13.3
1991,2,28,13.7
1991,3,1,13.8
1991,3,2,14.2
1991,3,3,15.1
1991,3,4,16.5
1991,3,5,11.75
1991,3,6,13.55
1991,3,7,14.1
1991,3,8,16.4
1991,3,9,17.4
1991,3,10,17.2
1991,3,11,17.2
1991,3,12,15.65
1991,3,13,16.45
1991,3,14,17.1
1991,3,15,16.95
1991,3,16,18.05
1991,3,17,17.9
1991,3,18,19.25
1991,3,19,19.7
1991,3,20,19.85
1991,3,21,19
1991,3,22,18.55
1991,3,23,18.35
1991,3,24,13.85
1991,3,25,13.1
1991,3,26,14.95
1991,3,27,16.4
1991,3,28,18.2
1991,3,29,18.5
1991,3,30,20.15
1991,3,31,20.1
1991,4,1,18.95
1991,4,2,20.05
1991,4,3,20.9
1991,4,4,19.4
1991,4,5,19.7
1991,4,6,19.7
1991,4,7,18
1991,4,8,18.6
1991,4,9,15.2
1991,4,10,16.75
1991,4,11,16.2
1991,4,12,17.4
1991,4,13,18.3
1991,4,14,18.35
1991,4,15,19.85
1991,4,16,19.85
1991,4,17,18.8
1991,4,18,18.4
1991,4,19,17.35
1991,4,20,18.25
1991,4,21,19.05
1991,4,22,19.7
1991,4,23,20.3
