Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
-0.1332, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
0.62517, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
0.60938, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
0.41257, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
0.4547, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
1.81464, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
5.00045, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
10.1789, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
10.525, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
7.13082, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
1.69312, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
0.59987, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
0.54151, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
7.61815, 2080-2099, access1_0, Annual Anomaly, NPL
16.5241, 2080-2099, access1_3, Annual Anomaly, NPL
0.96248, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
6.31774, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
8.32021, 2080-2099, bnu_esm, Annual Anomaly, NPL
5.28413, 2080-2099, canesm2, Annual Anomaly, NPL
3.58659, 2080-2099, ccsm4, Annual Anomaly, NPL
4.87948, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
7.81367, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
0.11237, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
-3.3544, 2080-2099, cmcc_cm, Annual Anomaly, NPL
-4.0114, 2080-2099, cmcc_cms, Annual Anomaly, NPL
2.16653, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
2.66158, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
9.13305, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
10.809, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
5.52681, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
12.4715, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
5.49576, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
8.60206, 2080-2099, hadgem2_es, Annual Anomaly, NPL
3.46203, 2080-2099, inmcm4, Annual Anomaly, NPL
3.58089, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
8.40346, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
3.93549, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
5.37379, 2080-2099, miroc5, Annual Anomaly, NPL
2.73957, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
0.12215, 2080-2099, miroc_esm, Annual Anomaly, NPL
-0.5183, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
-1.8326, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
1.45898, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
2.64404, 2080-2099, mri_esm1, Annual Anomaly, NPL
7.0652, 2080-2099, noresm1_m, Annual Anomaly, NPL
-9.6863, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
5.14794, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
32.4511, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
