Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
0.02363, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
0.66484, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
0.56388, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
0.36712, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
0.37594, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
1.55287, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
4.75194, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
9.57237, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
9.88414, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
6.28125, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
1.41988, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
0.51285, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
0.49372, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
4.87773, 2060-2079, access1_0, Annual Anomaly, NPL
12.036, 2060-2079, access1_3, Annual Anomaly, NPL
1.18157, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
4.28596, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
7.13867, 2060-2079, bnu_esm, Annual Anomaly, NPL
4.82169, 2060-2079, canesm2, Annual Anomaly, NPL
1.84338, 2060-2079, ccsm4, Annual Anomaly, NPL
2.96306, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
2.543, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
0.33488, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
-0.7037, 2060-2079, cmcc_cm, Annual Anomaly, NPL
-2.4744, 2060-2079, cmcc_cms, Annual Anomaly, NPL
2.35327, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
0.8139, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
4.80319, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
3.71213, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
3.71208, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
6.63199, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
4.40636, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
2.51336, 2060-2079, hadgem2_es, Annual Anomaly, NPL
2.49621, 2060-2079, inmcm4, Annual Anomaly, NPL
5.01415, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
4.29075, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
0.1443, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
3.17912, 2060-2079, miroc5, Annual Anomaly, NPL
2.70075, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
2.90919, 2060-2079, miroc_esm, Annual Anomaly, NPL
0.31102, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-2.9471, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
1.83415, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
2.7528, 2060-2079, mri_esm1, Annual Anomaly, NPL
3.25256, 2060-2079, noresm1_m, Annual Anomaly, NPL
-11.094, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
3.42478, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
29.718, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
