Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
0.71378, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
0.59947, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
0.51465, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
0.39031, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
1.34204, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
5.07016, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
9.22812, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
9.10766, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
6.23554, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
1.16774, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
0.47957, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
0.62161, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
2.85857, 2040-2059, access1_0, Annual Anomaly, NPL
6.79641, 2040-2059, access1_3, Annual Anomaly, NPL
-0.7454, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
4.15325, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
4.31199, 2040-2059, bnu_esm, Annual Anomaly, NPL
2.60847, 2040-2059, canesm2, Annual Anomaly, NPL
1.44357, 2040-2059, ccsm4, Annual Anomaly, NPL
3.14543, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
1.89341, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
0.07429, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
-1.4835, 2040-2059, cmcc_cm, Annual Anomaly, NPL
-1.0628, 2040-2059, cmcc_cms, Annual Anomaly, NPL
1.02593, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
1.1716, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
1.48815, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
4.68833, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
2.70454, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
5.92939, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
1.34166, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
0.92307, 2040-2059, hadgem2_es, Annual Anomaly, NPL
2.38435, 2040-2059, inmcm4, Annual Anomaly, NPL
3.81382, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
5.14979, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
0.10906, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
1.32551, 2040-2059, miroc5, Annual Anomaly, NPL
1.16239, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
0.43419, 2040-2059, miroc_esm, Annual Anomaly, NPL
-2.2131, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
-3.5014, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
-0.0611, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
0.88173, 2040-2059, mri_esm1, Annual Anomaly, NPL
4.54706, 2040-2059, noresm1_m, Annual Anomaly, NPL
-11.368, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
2.48939, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
28.7253, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
