FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6682,42533,5,1,1901-2012,-0.68,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6681,42534,5,1,1901-2012,6.37,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6680,42535,5,1,1901-2012,12.48,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-667f,42536,5,1,1901-2012,19.09,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-667e,42537,5,1,1901-2012,23.59,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-667d,42538,5,1,1901-2012,27.04,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-667c,42539,5,1,1901-2012,26.28,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-667b,42540,5,1,1901-2012,29.19,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-667a,42541,5,1,1901-2012,28.41,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6679,42542,5,1,1901-2012,28.24,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6678,42543,5,1,1901-2012,26.25,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6677,42544,5,1,1901-2012,27.74,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_179f504f439_-6676,42545,5,1,1901-2012,27.52,POINT (9768285.317109756 3092272.122885534)
