Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-37.008, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
-19.2, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
-5.8111, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
-13.702, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
-8.8956, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
-8.9417, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
-26.424, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
-36.578, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
-13.306, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
-969.05, 2040-2059, access1_0, Annual Anomaly, NPL
-859.72, 2040-2059, access1_3, Annual Anomaly, NPL
-871.52, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
-742.68, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
-1009.8, 2040-2059, bnu_esm, Annual Anomaly, NPL
-1235.4, 2040-2059, canesm2, Annual Anomaly, NPL
-879.9, 2040-2059, ccsm4, Annual Anomaly, NPL
-786.98, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
-900.53, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
-1027.6, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
-1081.1, 2040-2059, cmcc_cm, Annual Anomaly, NPL
-1282.0, 2040-2059, cmcc_cms, Annual Anomaly, NPL
-809.99, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
-956.39, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
-1546.5, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
-797.19, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
-732.73, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
-668.33, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
-945.65, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
-841.01, 2040-2059, hadgem2_es, Annual Anomaly, NPL
-551.23, 2040-2059, inmcm4, Annual Anomaly, NPL
-1338.9, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
-1287.7, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
-759.6, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
-991.37, 2040-2059, miroc5, Annual Anomaly, NPL
-1442.3, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
-1096.9, 2040-2059, miroc_esm, Annual Anomaly, NPL
-1043.5, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
-917.23, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
-816.83, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
-773.93, 2040-2059, mri_esm1, Annual Anomaly, NPL
-840.83, 2040-2059, noresm1_m, Annual Anomaly, NPL
-1459.0, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
-1005.0, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
-622.08, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
