Local time in Kalimpong,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.03.2017 17:30,19.0,,,,70,Wind blowing from the south-east,2,,,70 – 80%., ,,,,22.0,,,300-600,,,10.0,13.3,,,,,,
23.03.2017 08:30,16.0,,,,80,Wind blowing from the north-west,4,,,70 – 80%., ,,,,,,,300-600,,,4.0,12.5,,,,,,
22.03.2017 20:30,17.4,,,,70,Wind blowing from the south-east,4,,,50%., ,,,,20.0,,,,,,,11.8,,,,,,
22.03.2017 17:30,17.4,,,,70,Wind blowing from the south-east,4,,,50%., ,,,,20.0,,,300-600,,,10.0,11.8,,,,,,
22.03.2017 08:30,15.0,,,,76,Wind blowing from the north-west,4,,,40%., ,,,8.5,,,,300-600,,,10.0,10.7,,,,,,
21.03.2017 08:30,11.4,,,,88,Wind blowing from the north-west,4,,,20–30%., ,,,8.5,,,,300-600,,,20.0,9.5,,,,,,
20.03.2017 17:30,13.0,,,,96,Wind blowing from the south-east,4,,,50%., ,,,,,,,300-600,,,4.0,12.3,,,,,,
20.03.2017 08:30,13.2,,,,81,Wind blowing from the north-west,3,,,40%., ,,,8.5,,,,300-600,,,10.0,9.9,,,,,,
19.03.2017 17:30,13.0,,,,68,Wind blowing from the south-east,3,,,50%., ,,,,18.0,,,300-600,,,20.0,7.1,,,,,,
18.03.2017 08:30,11.2,,,,77,Wind blowing from the north-west,4,,,20–30%., ,,,7.5,,,,300-600,,,20.0,7.3,,,,,,
17.03.2017 17:30,12.0,,,,89,Wind blowing from the north-west,4,,,"90  or more, but not 100%", ,,,,18.0,,,300-600,,,less than 0.05,10.3,,,,,,
16.03.2017 17:30,16.4,,,,59,Wind blowing from the south-east,4,,,70 – 80%., ,,,,20.0,,,300-600,,,4.0,8.2,,,,,,
16.03.2017 08:30,14.2,,,,75,Wind blowing from the north-west,4,,,70 – 80%., ,,,8.5,,,,300-600,,,10.0,9.8,,,,,,
15.03.2017 17:30,16.0,,,,58,Wind blowing from the south-east,4,,,50%., ,,,,18.5,,,300-600,,,10.0,7.7,,,,,,
15.03.2017 08:30,12.0,,,,73,Wind blowing from the north-west,4,,,20–30%., ,,,8.0,,,,300-600,,,20.0,7.3,,,,,,
14.03.2017 17:30,15.2,,,,62,Wind blowing from the south-east,4,,,50%., ,,,,20.0,,,300-600,,,10.0,8.0,,,,,,
13.03.2017 17:30,13.4,,,,58,Wind blowing from the south-east,4,,,50%., ,,,,,,,300-600,,,20.0,5.3,,,,,,
13.03.2017 08:30,12.2,,,,59,Wind blowing from the north-west,4,,,20–30%., ,,,7.5,,,,300-600,,,20.0,4.3,,,,,,
12.03.2017 08:30,10.8,,,,100,Wind blowing from the north-west,4,,,50%., ,,,9.0,,,,300-600,,,20.0,10.8,,,,,,
11.03.2017 08:30,11.4,,,,100,Wind blowing from the south-east,2,,,"90  or more, but not 100%", ,,,10.0,,,,300-600,,,0.2,11.4,,,,,,
10.03.2017 17:30,14.0,,,,91,Wind blowing from the south-east,4,,,70 – 80%., ,,,,23.0,,,300-600,,,4.0,12.6,,,,,,
09.03.2017 17:30,15.8,,,,76,Wind blowing from the south-east,1,,,70 – 80%., ,,,,,,,300-600,,,4.0,11.6,,,,,,
09.03.2017 08:30,13.4,,,,66,Wind blowing from the north-west,3,,,50%., ,,,10.5,,,,300-600,,,10.0,7.2,,,,,,
08.03.2017 17:30,17.6,,,,43,Wind blowing from the south-east,4,,,50%., ,,,,20.0,,,300-600,,,10.0,4.9,,,,,,
07.03.2017 17:30,17.2,,,,46,Wind blowing from the south-east,4,,,50%., ,,,,21.5,,,300-600,,,10.0,5.4,,,,,,
07.03.2017 08:30,12.6,,,,65,Wind blowing from the north-west,4,,,20–30%., ,,,10.5,,,,300-600,,,10.0,6.2,,,,,,
06.03.2017 17:30,17.0,,,,41,Wind blowing from the south-east,2,,,50%., ,,,,22.0,,,300-600,,,10.0,3.5,,,,,,
06.03.2017 08:30,14.0,,,,65,Wind blowing from the north-west,2,,,20–30%., ,,,10.0,,,,300-600,,,10.0,7.4,,,,,,
05.03.2017 17:30,15.4,,,,76,Wind blowing from the south-east,2,,,40%., ,,,,,,,300-600,,,20.0,11.1,,,,,,
05.03.2017 08:30,13.6,,,,72,Wind blowing from the north-west,2,,,20–30%., ,,,11.5,,,,300-600,,,20.0,8.7,,,,,,
04.03.2017 17:30,19.2,,,,37,Wind blowing from the south-east,3,,,40%., ,,,,22.5,,,300-600,,,20.0,4.1,,,,,,
04.03.2017 08:30,17.0,,,,58,Wind blowing from the north-west,1,,,20–30%., ,,,12.5,,,,300-600,,,20.0,8.5,,,,,,
03.03.2017 17:30,20.0,,,,54,Wind blowing from the south-east,4,,,50%., ,,,,22.0,,,300-600,,,10.0,10.5,,,,,,
02.03.2017 17:30,17.2,,,,70,Wind blowing from the south-east,1,,,70 – 80%., ,,,,20.0,,,300-600,,,4.0,11.6,,,,,,
02.03.2017 08:30,15.6,,,,78,Wind blowing from the north-west,3,,,70 – 80%., ,,,11.5,,,,300-600,,,4.0,11.7,,,,,,
01.03.2017 17:30,17.2,,,,72,Wind blowing from the south-east,3,,,70 – 80%., ,,,,21.0,,,300-600,,,2.0,12.0,,,,,,
01.03.2017 08:30,14.4,,,,79,Wind blowing from the north-west,3,,,50%., ,,,11.5,,,,300-600,,,4.0,10.8,,,,,,
28.02.2017 17:30,16.2,,,,73,Wind blowing from the south-east,3,,,70 – 80%., ,,,,20.0,,,300-600,,,4.0,11.3,,,,,,
28.02.2017 08:30,13.4,,,,85,Wind blowing from the north-west,1,,,70 – 80%., ,,,11.5,,,,300-600,,,4.0,10.9,,,,,,
27.02.2017 17:30,14.6,,,,77,Wind blowing from the north-west,1,,,"90  or more, but not 100%", ,,,,18.0,,,300-600,,,2.0,10.6,,,,,,
27.02.2017 08:30,13.0,,,,83,Wind blowing from the north-west,1,,,70 – 80%., ,,,11.0,,,,300-600,,,2.0,10.1,,,,,,
26.02.2017 17:30,15.4,,,,76,Wind blowing from the south-east,4,,,70 – 80%., ,,,,,,,300-600,,,4.0,11.1,,,,,,
26.02.2017 08:30,14.6,,,,66,Wind blowing from the south-east,4,,,70 – 80%., ,,,11.0,,,,300-600,,,4.0,8.2,,,,,,
25.02.2017 17:30,15.4,,,,76,Wind blowing from the south-east,4,,,70 – 80%., ,,,,,,,300-600,,,4.0,11.1,,,,,,
25.02.2017 08:30,14.0,,,,83,Wind blowing from the south-east,4,,,70 – 80%., ,,,11.5,,,,300-600,,,4.0,11.1,,,,,,
24.02.2017 17:30,15.2,,,,59,Wind blowing from the south-east,4,,,70 – 80%., ,,,,19.5,,,300-600,,,10.0,7.1,,,,,,
23.02.2017 17:30,15.6,,,,69,Wind blowing from the south-east,3,,,50%., ,,,,20.0,,,300-600,,,4.0,9.8,,,,,,
23.02.2017 08:30,13.8,,,,76,Wind blowing from the north-west,1,,,20–30%., ,,,11.0,,,,300-600,,,10.0,9.7,,,,,,
22.02.2017 17:30,17.4,,,,72,Wind blowing from the south-east,3,,,50%., ,,,,22.0,,,300-600,,,4.0,12.2,,,,,,
22.02.2017 08:30,15.0,,,,80,Wind blowing from the north-west,4,,,50%., ,,,12.0,,,,300-600,,,4.0,11.5,,,,,,
21.02.2017 17:30,17.0,,,,84,Wind blowing from the south-east,4,,,70 – 80%., ,,,,20.0,,,300-600,,,2.0,14.3,,,,,,
21.02.2017 08:30,15.4,,,,76,Wind blowing from the north-west,4,,,50%., ,,,11.5,,,,300-600,,,4.0,11.1,,,,,,
20.02.2017 17:30,17.2,,,,72,Wind blowing from the south-east,4,,,"90  or more, but not 100%", ,,,,20.0,,,300-600,,,2.0,12.0,,,,,,
20.02.2017 08:30,16.0,,,,74,Wind blowing from the north-west,4,,,70 – 80%., ,,,11.5,,,,300-600,,,4.0,11.4,,,,,,
19.02.2017 08:30,17.0,,,,77,Wind blowing from the north-west,4,,,70 – 80%., ,,,11.5,,,,300-600,,,4.0,12.9,,,,,,
18.02.2017 17:30,19.2,,,,52,Wind blowing from the south-east,4,,,70 – 80%., ,,,,21.5,,,300-600,,,10.0,9.0,,,,,,
17.02.2017 17:30,18.0,,,,62,"Calm, no wind",0,,,no clouds, ,,,,21.0,,,,,,10.0,10.5,,,,,,
17.02.2017 08:30,13.4,,,,74,Wind blowing from the north-west,3,,,50%., ,,,10.5,,,,300-600,,,10.0,8.9,,,,,,
16.02.2017 17:30,17.4,,,,61,Wind blowing from the south-east,3,,,50%., ,,,,20.5,,,300-600,,,10.0,9.8,,,,,,
16.02.2017 08:30,13.4,,,,66,Wind blowing from the north-west,3,,,40%., ,,,10.5,,,,300-600,,,10.0,7.2,,,,,,
15.02.2017 17:30,17.0,,,,64,Wind blowing from the south-east,3,,,50%., ,,,,20.5,,,300-600,,,10.0,10.2,,,,,,
15.02.2017 08:30,10.4,,,,88,Wind blowing from the north-west,1,,,40%., ,,,10.5,,,,300-600,,,10.0,8.5,,,,,,
14.02.2017 17:30,16.2,,,,63,Wind blowing from the south-east,2,,,70 – 80%., ,,,,19.0,,,300-600,,,4.0,9.2,,,,,,
14.02.2017 08:30,13.6,,,,66,Wind blowing from the north-west,2,,,70 – 80%., ,,,10.5,,,,300-600,,,4.0,7.4,,,,,,
13.02.2017 17:30,16.0,,,,56,Wind blowing from the south-east,2,,,70 – 80%., ,,,,19.0,,,300-600,,,4.0,7.2,,,,,,
12.02.2017 17:30,15.4,,,,82,Wind blowing from the south-east,4,,,50%., ,,,,20.0,,,300-600,,,10.0,12.3,,,,,,
12.02.2017 08:30,12.8,,,,74,Wind blowing from the north-west,4,,,40%., ,,,10.5,,,,300-600,,,10.0,8.2,,,,,,
11.02.2017 08:30,13.4,,,,83,Wind blowing from the north-west,4,,,50%., ,,,11.0,,,,300-600,,,4.0,10.5,,,,,,
10.02.2017 17:30,14.8,,,,83,Wind blowing from the south-east,4,,,70 – 80%., ,,,,,,,300-600,,,2.0,12.0,,,,,,
10.02.2017 08:30,13.8,,,,81,Wind blowing from the north-west,4,,,50%., ,,,11.0,,,,300-600,,,2.0,10.5,,,,,,
09.02.2017 17:30,15.2,,,,78,Wind blowing from the south-east,3,,,70 – 80%., ,,,,,,,300-600,,,2.0,11.3,,,,,,
09.02.2017 08:30,14.4,,,,81,Wind blowing from the north-west,3,,,50%., ,,,10.5,,,,300-600,,,4.0,11.2,,,,,,
08.02.2017 17:30,16.0,,,,61,Wind blowing from the south-east,3,,,70 – 80%., ,,,,22.0,,,300-600,,,4.0,8.5,,,,,,
07.02.2017 17:30,15.4,,,,76,Wind blowing from the south-east,3,,,70 – 80%., ,,,,19.0,,,300-600,,,4.0,11.1,,,,,,
07.02.2017 08:30,13.4,,,,74,"Calm, no wind",0,,,50%., ,,,10.5,,,,300-600,,,10.0,8.9,,,,,,
06.02.2017 17:30,15.0,,,,80,Wind blowing from the south-east,4,,,50%., ,,,,,,,300-600,,,10.0,11.5,,,,,,
06.02.2017 08:30,13.0,,,,70,Wind blowing from the north-west,4,,,20–30%., ,,,10.5,,,,300-600,,,10.0,7.6,,,,,,
05.02.2017 17:30,20.2,,,,58,Wind blowing from the south-east,4,,,50%., ,,,,21.0,,,300-600,,,20.0,11.6,,,,,,
05.02.2017 08:30,15.0,,,,57,Wind blowing from the north-west,4,,,50%., ,,,10.0,,,,300-600,,,20.0,6.4,,,,,,
04.02.2017 17:30,19.4,,,,60,Wind blowing from the south-east,4,,,50%., ,,,,20.5,,,300-600,,,20.0,11.4,,,,,,
04.02.2017 08:30,12.2,,,,76,Wind blowing from the north-west,4,,,50%., ,,,10.0,,,,300-600,,,10.0,8.0,,,,,,
03.02.2017 17:30,16.0,,,,58,Wind blowing from the south-east,4,,,50%., ,,,,19.0,,,300-600,,,10.0,7.7,,,,,,
03.02.2017 08:30,11.6,,,,77,Wind blowing from the north-west,3,,,40%., ,,,9.5,,,,300-600,,,10.0,7.7,,,,,,
02.02.2017 17:30,14.2,,,,71,Wind blowing from the south-east,3,,,70 – 80%., ,,,,18.0,,,300-600,,,4.0,9.0,,,,,,
02.02.2017 08:30,11.3,,,,85,Wind blowing from the north-west,2,,,50%., ,,,9.5,,,,300-600,,,4.0,8.9,,,,,,
01.02.2017 08:30,12.2,,,,78,Wind blowing from the north-west,1,,,50%., ,,,9.5,,,,300-600,,,10.0,8.4,,,,,,
31.01.2017 17:30,14.8,,,,72,Wind blowing from the north-west,1,,,70 – 80%., ,,,,18.5,,,300-600,,,4.0,9.7,,,,,,
31.01.2017 08:30,12.0,,,,96,Wind blowing from the north-west,4,,,70 – 80%., ,,,9.5,,,,300-600,,,10.0,11.3,,,,,,
30.01.2017 17:30,14.2,,,,81,Wind blowing from the south-east,2,,,"90  or more, but not 100%", ,,,,17.0,,,300-600,,,4.0,11.0,,,,,,
30.01.2017 08:30,11.6,,,,93,Wind blowing from the north-west,3,,,70 – 80%., ,,,9.0,,,,300-600,,,4.0,10.5,,,,,,
29.01.2017 17:30,13.0,,,,78,Wind blowing from the south-east,2,,,70 – 80%., ,,,,16.0,,,300-600,,,4.0,9.3,,,,,,
29.01.2017 08:30,11.2,,,,81,Wind blowing from the north-west,2,,,50%., ,,,9.0,,,,300-600,,,10.0,8.1,,,,,,
28.01.2017 17:30,16.4,,,,53,Wind blowing from the south-east,1,,,70 – 80%., ,,,,22.0,,,300-600,,,20.0,6.8,,,,,,
28.01.2017 08:30,12.0,,,,77,Wind blowing from the north-west,1,,,40%., ,,,10.0,,,,300-600,,,20.0,8.1,,,,,,
27.01.2017 17:30,16.4,,,,53,Wind blowing from the south-east,1,,,70 – 80%., ,,,,21.0,,,300-600,,,20.0,6.8,,,,,,
25.01.2017 17:30,16.4,,,,59,Wind blowing from the south-east,3,,,50%., ,,,,20.0,,,300-600,,,20.0,8.2,,,,,,
24.01.2017 17:30,17.0,,,,47,Wind blowing from the south-east,2,,,40%., ,,,,19.5,,,300-600,,,20.0,5.6,,,,,,
24.01.2017 08:30,11.0,,,,81,Wind blowing from the north-west,1,,,20–30%., ,,,8.5,,,,300-600,,,20.0,7.9,,,,,,
23.01.2017 17:30,15.6,,,,59,Wind blowing from the south-east,4,,,40%., ,,,,20.0,,,300-600,,,20.0,7.6,,,,,,
23.01.2017 08:30,12.0,,,,60,Wind blowing from the north-west,3,,,20–30%., ,,,8.5,,,,300-600,,,20.0,4.5,,,,,,
22.01.2017 17:30,15.0,,,,57,Wind blowing from the south-east,2,,,50%., ,,,,18.0,,,300-600,,,20.0,6.4,,,,,,
21.01.2017 17:30,15.0,,,,57,Wind blowing from the south-east,1,,,50%., ,,,,18.5,,,300-600,,,20.0,6.4,,,,,,
20.01.2017 17:30,13.6,,,,62,Wind blowing from the south-east,5,,,50%., ,,,,17.5,,,300-600,,,10.0,6.5,,,,,,
20.01.2017 08:30,10.4,,,,72,Wind blowing from the north-west,4,,,20–30%., ,,,7.0,,,,300-600,,,20.0,5.5,,,,,,
19.01.2017 17:30,14.0,,,,55,Wind blowing from the south-east,4,,,50%., ,,,,17.5,,,300-600,,,20.0,5.1,,,,,,
19.01.2017 08:30,10.2,,,,74,Wind blowing from the north-west,4,,,20–30%., ,,,7.0,,,,300-600,,,20.0,5.7,,,,,,
18.01.2017 17:30,13.6,,,,57,Wind blowing from the south-east,4,,,50%., ,,,,16.5,,,300-600,,,10.0,5.1,,,,,,
18.01.2017 08:30,9.2,,,,87,Wind blowing from the north-west,4,,,20–30%., ,,,6.5,,,,300-600,,,10.0,7.2,,,,,,
17.01.2017 17:30,12.0,,,,67,Wind blowing from the south-east,3,,,60%., ,,,,16.0,,,300-600,,,10.0,6.0,,,,,,
17.01.2017 08:30,9.0,,,,70,Wind blowing from the north-west,3,,,40%., ,,,6.0,,,,300-600,,,10.0,3.8,,,,,,
16.01.2017 17:30,12.0,,,,60,Wind blowing from the south-east,3,,,50%., ,,,,16.0,,,300-600,,,20.0,4.5,,,,,,
16.01.2017 08:30,8.8,,,,65,Wind blowing from the north-west,3,,,20–30%., ,,,6.0,,,,300-600,,,20.0,2.6,,,,,,
15.01.2017 08:30,7.4,,,,73,Wind blowing from the north-west,4,,,40%., ,,,6.0,,,,300-600,,,20.0,2.9,,,,,,
14.01.2017 17:30,11.0,,,,59,Wind blowing from the south-east,4,,,50%., ,,,,14.5,,,300-600,,,20.0,3.2,,,,,,
14.01.2017 08:30,7.0,,,,78,Wind blowing from the north-west,3,,,20–30%., ,,,6.0,,,,300-600,,,4.0,3.4,,,,,,
13.01.2017 17:30,11.0,,,,57,Wind blowing from the south-east,3,,,50%., ,,,,14.5,,,300-600,,,10.0,2.7,,,,,,
13.01.2017 08:30,7.2,,,,76,Wind blowing from the north-west,3,,,40%., ,,,5.5,,,,300-600,,,20.0,3.2,,,,,,
12.01.2017 17:30,10.4,,,,60,Wind blowing from the south-east,2,,,50%., ,,,,,,,300-600,,,4.0,3.0,,,,,,
12.01.2017 08:30,9.2,,,,75,Wind blowing from the north-west,2,,,40%., ,,,7.0,,,,300-600,,,4.0,5.0,,,,,,
11.01.2017 17:30,10.6,,,,86,Wind blowing from the south-east,2,,,70 – 80%., ,,,,15.0,,,300-600,,,1.0,8.3,,,,,,
11.01.2017 08:30,8.2,,,,90,Wind blowing from the north-west,2,,,50%., ,,,6.5,,,,300-600,,,4.0,6.6,,,,,,
10.01.2017 17:30,11.2,,,,79,Wind blowing from the south-east,1,,,60%., ,,,,,,,300-600,,,4.0,7.7,,,,,,
10.01.2017 08:30,10.0,,,,76,Wind blowing from the north-west,4,,,70 – 80%., ,,,7.5,,,,300-600,,,10.0,5.9,,,,,,
09.01.2017 20:30,13.2,,,,62,Wind blowing from the south-east,4,,,50%., ,,,,17.0,,,300-600,,,10.0,6.0,,,,,,
09.01.2017 17:30,13.2,,,,62,Wind blowing from the south-east,4,,,50%., ,,,,17.0,,,300-600,,,10.0,6.0,,,,,,
09.01.2017 08:30,10.4,,,,67,Wind blowing from the north-west,3,,,20–30%., ,,,7.0,,,,300-600,,,10.0,4.5,,,,,,
08.01.2017 17:30,13.6,,,,68,Wind blowing from the south-east,5,,,50%., ,,,,18.5,,,300-600,,,10.0,7.8,,,,,,
08.01.2017 11:30,10.8,,,,65,Wind blowing from the north-west,4,,,20–30%., ,,,7.0,,,,300-600,,,10.0,4.5,,,,,,
08.01.2017 08:30,10.8,,,,65,Wind blowing from the north-west,4,,,20–30%., ,,,7.0,,,,300-600,,,10.0,4.5,,,,,,
07.01.2017 17:30,13.0,,,,68,Wind blowing from the south-east,4,,,50%., ,,,,17.3,,,300-600,,,20.0,7.1,,,,,,
07.01.2017 08:30,10.4,,,,67,Wind blowing from the north-west,3,,,20–30%., ,,,6.5,,,,300-600,,,20.0,4.5,,,,,,
06.01.2017 17:30,15.0,,,,60,Wind blowing from the south-east,3,,,50%., ,,,,16.5,,,300-600,,,20.0,7.3,,,,,,
06.01.2017 08:30,8.8,,,,73,Wind blowing from the north-west,1,,,20–30%., ,,,6.5,,,,300-600,,,20.0,4.1,,,,,,
05.01.2017 17:30,13.0,,,,54,Wind blowing from the north-west,2,,,70 – 80%., ,,,,,,,300-600,,,10.0,3.8,,,,,,
05.01.2017 08:30,12.0,,,,63,Wind blowing from the north-west,1,,,20–30%., ,,,8.5,,,,300-600,,,20.0,5.0,,,,,,
04.01.2017 17:30,15.0,,,,57,Wind blowing from the south-east,4,,,50%., ,,,,18.5,,,300-600,,,20.0,6.4,,,,,,
04.01.2017 08:30,11.4,,,,68,Wind blowing from the north-west,4,,,20–30%., ,,,8.5,,,,300-600,,,20.0,5.7,,,,,,
03.01.2017 17:30,14.0,,,,61,Wind blowing from the south-east,2,,,70 – 80%., ,,,,17.5,,,300-600,,,20.0,6.5,,,,,,
03.01.2017 08:30,10.4,,,,65,Wind blowing from the north-west,1,,,50%., ,,,9.0,,,,300-600,,,20.0,4.0,,,,,,
02.01.2017 17:30,13.4,,,,64,Wind blowing from the north-west,4,,,70 – 80%., ,,,,,,,300-600,,,20.0,6.7,,,,,,
02.01.2017 08:30,12.0,,,,65,Wind blowing from the north-west,3,,,20–30%., ,,,9.0,,,,300-600,,,20.0,5.5,,,,,,
01.01.2017 17:30,15.0,,,,70,Wind blowing from the south-east,3,,,50%., ,,,,18.0,,,300-600,,,20.0,9.5,,,,,,
31.12.2016 17:30,15.4,,,,52,Wind blowing from the south-east,2,,,40%., ,,,,18.0,,,300-600,,,20.0,5.5,,,,,,
31.12.2016 08:30,12.0,,,,67,Wind blowing from the north-west,1,,,20–30%., ,,,9.0,,,,300-600,,,20.0,6.0,,,,,,
30.12.2016 17:30,15.4,,,,52,Wind blowing from the south-east,5,,,40%., ,,,,18.5,,,300-600,,,20.0,5.5,,,,,,
30.12.2016 08:30,10.2,,,,81,Wind blowing from the north-west,4,,,20–30%., ,,,8.5,,,,300-600,,,20.0,7.0,,,,,,
29.12.2016 17:30,14.8,,,,64,Wind blowing from the south-east,3,,,40%., ,,,,18.5,,,300-600,,,20.0,8.0,,,,,,
28.12.2016 17:30,14.0,,,,71,Wind blowing from the south-east,2,,,50%., ,,,,16.5,,,300-600,,,10.0,8.7,,,,,,
28.12.2016 08:30,10.2,,,,85,Wind blowing from the north-west,1,,,40%., ,,,8.5,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10.0,7.8,,,,,,
27.12.2016 17:30,13.6,,,,76,Wind blowing from the south-east,4,,,70 – 80%., ,,,,17.0,,,300-600,,,2.0,9.5,,,,,,
26.12.2016 17:30,13.2,,,,89,Wind blowing from the south-east,4,,,70 – 80%., ,,,,,,,300-600,,,1.0,11.4,,,,,,
26.12.2016 08:30,12.2,,,,80,Wind blowing from the north-west,3,,,20–30%., ,,,10.0,,,,300-600,,,20.0,8.8,,,,,,
25.12.2016 08:30,14.0,,,,79,Wind blowing from the north-west,4,,,20–30%., ,,,10.5,,,,300-600,,,10.0,10.4,,,,,,
24.12.2016 17:30,16.0,,,,65,Wind blowing from the south-east,2,,,50%., ,,,,,,,300-600,,,10.0,9.4,,,,,,
24.12.2016 08:30,14.4,,,,73,Wind blowing from the north-west,2,,,40%., ,,,10.5,,,,300-600,,,10.0,9.6,,,,,,
23.12.2016 17:30,16.2,,,,67,Wind blowing from the south-east,2,,,70 – 80%., ,,,,,,,300-600,,,10.0,10.0,,,,,,
23.12.2016 08:30,15.0,,,,74,Wind blowing from the north-west,1,,,70 – 80%., ,,,10.0,,,,300-600,,,10.0,10.3,,,,,,
22.12.2016 17:30,16.8,,,,69,Wind blowing from the south-east,4,,,70 – 80%., ,,,,20.0,,,300-600,,,10.0,11.1,,,,,,
22.12.2016 08:30,13.6,,,,83,Wind blowing from the north-west,4,,,20–30%., ,,,10.0,,,,300-600,,,20.0,10.7,,,,,,
21.12.2016 17:30,15.8,,,,86,Wind blowing from the south-east,4,,,"90  or more, but not 100%", ,,,,18.5,,,300-600,,,1.0,13.4,,,,,,
21.12.2016 08:30,14.0,,,,90,Wind blowing from the north-west,2,,,50%., ,,,10.0,,,,300-600,,,4.0,12.3,,,,,,
20.12.2016 17:30,15.0,,,,80,Wind blowing from the south-east,4,,,70 – 80%., ,,,,,,,300-600,,,10.0,11.5,,,,,,
20.12.2016 08:30,14.0,,,,83,Wind blowing from the north-west,4,,,50%., ,,,10.0,,,,300-600,,,10.0,11.1,,,,,,
19.12.2016 17:30,15.4,,,,76,Wind blowing from the south-east,3,,,70 – 80%., ,,,,,,,300-600,,,10.0,11.1,,,,,,
19.12.2016 08:30,14.4,,,,79,Wind blowing from the north-west,2,,,50%., ,,,9.5,,,,300-600,,,10.0,10.8,,,,,,
18.12.2016 17:30,15.0,,,,70,Wind blowing from the south-east,2,,,50%., ,,,,,,,300-600,,,20.0,9.5,,,,,,
18.12.2016 08:30,14.0,,,,71,Wind blowing from the north-west,2,,,40%., ,,,9.5,,,,300-600,,,20.0,8.7,,,,,,
17.12.2016 17:30,14.0,,,,69,Wind blowing from the south-east,1,,,40%., ,,,,,,,300-600,,,20.0,8.3,,,,,,
17.12.2016 08:30,13.0,,,,70,Wind blowing from the north-west,1,,,20–30%., ,,,9.5,,,,300-600,,,20.0,7.6,,,,,,
16.12.2016 17:30,15.0,,,,64,Wind blowing from the south-east,4,,,40%., ,,,,19.0,,,300-600,,,20.0,8.2,,,,,,
16.12.2016 08:30,12.6,,,,74,Wind blowing from the north-west,3,,,20–30%., ,,,9.3,,,,300-600,,,20.0,8.0,,,,,,
15.12.2016 17:30,14.0,,,,81,Wind blowing from the south-east,2,,,50%., ,,,,19.0,,,300-600,,,20.0,10.7,,,,,,
15.12.2016 08:30,11.2,,,,84,Wind blowing from the north-west,2,,,40%., ,,,9.5,,,,300-600,,,20.0,8.5,,,,,,
14.12.2016 17:30,14.0,,,,81,Wind blowing from the south-east,1,,,50%., ,,,,18.0,,,300-600,,,20.0,10.7,,,,,,
13.12.2016 17:30,14.0,,,,73,Wind blowing from the south-east,3,,,40%., ,,,,,,,300-600,,,20.0,9.2,,,,,,
13.12.2016 08:30,12.4,,,,72,Wind blowing from the north-west,2,,,20–30%., ,,,10.5,,,,300-600,,,20.0,7.4,,,,,,
12.12.2016 17:30,14.8,,,,72,Wind blowing from the south-east,3,,,40%., ,,,,20.0,,,300-600,,,20.0,9.7,,,,,,
11.12.2016 17:30,14.4,,,,65,Wind blowing from the south-east,2,,,40%., ,,,,,,,300-600,,,20.0,7.9,,,,,,
11.12.2016 08:30,13.0,,,,64,Wind blowing from the north-west,4,,,20–30%., ,,,10.5,,,,300-600,,,20.0,6.2,,,,,,
10.12.2016 17:30,16.0,,,,80,Wind blowing from the south-east,1,,,40%., ,,,,19.0,,,300-600,,,20.0,12.5,,,,,,
10.12.2016 08:30,13.4,,,,64,Wind blowing from the north-west,4,,,20–30%., ,,,10.5,,,,300-600,,,20.0,6.7,,,,,,
09.12.2016 17:30,16.0,,,,54,Wind blowing from the south-east,3,,,40%., ,,,,19.5,,,300-600,,,20.0,6.7,,,,,,
08.12.2016 17:30,16.4,,,,61,Wind blowing from the south-east,1,,,40%., ,,,,20.0,,,300-600,,,20.0,8.8,,,,,,
07.12.2016 08:30,13.4,,,,74,Wind blowing from the north-west,4,,,20–30%., ,,,10.5,,,,300-600,,,20.0,8.9,,,,,,
06.12.2016 17:30,17.0,,,,56,Wind blowing from the south-east,3,,,40%., ,,,,20.5,,,300-600,,,20.0,8.0,,,,,,
06.12.2016 08:30,13.0,,,,74,Wind blowing from the north-west,3,,,20–30%., ,,,11.0,,,,300-600,,,20.0,8.4,,,,,,
05.12.2016 17:30,16.2,,,,82,Wind blowing from the south-east,2,,,50%., ,,,,20.0,,,300-600,,,20.0,13.1,,,,,,
05.12.2016 08:30,13.2,,,,81,Wind blowing from the north-west,1,,,20–30%., ,,,11.0,,,,300-600,,,20.0,9.9,,,,,,
04.12.2016 08:30,12.4,,,,84,Wind blowing from the north-west,1,,,20–30%., ,,,11.0,,,,300-600,,,20.0,9.8,,,,,,
03.12.2016 17:30,16.2,,,,82,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,4.0,13.1,,,,,,
03.12.2016 08:30,15.0,,,,81,Wind blowing from the north-west,4,,,50%., ,,,12.5,,,,300-600,,,10.0,11.8,,,,,,
02.12.2016 17:30,16.0,,,,84,Wind blowing from the south-east,4,,,"90  or more, but not 100%", ,,,,,,,300-600,,,4.0,13.3,,,,,,
02.12.2016 08:30,15.0,,,,90,Wind blowing from the north-west,4,,,70 – 80%., ,,,12.5,,,,300-600,,,4.0,13.3,,,,,,
