Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
120.079, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
124.059, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
96.3116, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
79.6068, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
63.0036, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
22.5431, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
4.30824, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
154.122, 2020-2039, access1_0, Annual Anomaly, NPL
162.964, 2020-2039, access1_3, Annual Anomaly, NPL
300.425, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
249.696, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
332.491, 2020-2039, bnu_esm, Annual Anomaly, NPL
355.009, 2020-2039, canesm2, Annual Anomaly, NPL
320.9, 2020-2039, ccsm4, Annual Anomaly, NPL
335.885, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
301.229, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
265.939, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
422.621, 2020-2039, cmcc_cms, Annual Anomaly, NPL
294.44, 2020-2039, cmcc_cm, Annual Anomaly, NPL
270.171, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
285.97, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
390.338, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
299.993, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
308.995, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
117.504, 2020-2039, inmcm4, Annual Anomaly, NPL
327.507, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
336.094, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
237.598, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
273.654, 2020-2039, miroc5, Annual Anomaly, NPL
388.257, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
250.132, 2020-2039, miroc_esm, Annual Anomaly, NPL
311.677, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
290.394, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
152.852, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
163.881, 2020-2039, mri_esm1, Annual Anomaly, NPL
285.785, 2020-2039, noresm1_m, Annual Anomaly, NPL
89.0352, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
269.054, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
