Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
29.8084, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
1099.36, 2080-2099, access1_0, Annual Anomaly, NPL
1084.75, 2080-2099, access1_3, Annual Anomaly, NPL
1126.13, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
1105.76, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
1260.32, 2080-2099, bnu_esm, Annual Anomaly, NPL
1566.51, 2080-2099, canesm2, Annual Anomaly, NPL
1179.03, 2080-2099, ccsm4, Annual Anomaly, NPL
1097.17, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
1356.91, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
1404.44, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
1756.45, 2080-2099, cmcc_cms, Annual Anomaly, NPL
1551.07, 2080-2099, cmcc_cm, Annual Anomaly, NPL
1016.66, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
1351.76, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
1788.31, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
1025.06, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
1003.97, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
786.942, 2080-2099, inmcm4, Annual Anomaly, NPL
1702.14, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
1601.6, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
986.204, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
952.95, 2080-2099, miroc5, Annual Anomaly, NPL
1730.25, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
1514.71, 2080-2099, miroc_esm, Annual Anomaly, NPL
1494.31, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
1356.83, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
997.42, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
959.286, 2080-2099, mri_esm1, Annual Anomaly, NPL
1174.31, 2080-2099, noresm1_m, Annual Anomaly, NPL
896.211, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
1210.63, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
1803.86, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
