FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ba,41627,4,1,1901-2012,1.03,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b9,41628,4,1,1901-2012,1.05,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b8,41629,4,1,1901-2012,1.02,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b7,41926,4,1,1901-2012,0.36,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b6,41927,4,1,1901-2012,0.4,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b5,41928,4,1,1901-2012,0.48,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b4,41929,4,1,1901-2012,0.56,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b3,41930,4,1,1901-2012,0.64,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b2,41931,4,1,1901-2012,0.67,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b1,41932,4,1,1901-2012,0.72,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70b0,41933,4,1,1901-2012,0.78,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70af,41934,4,1,1901-2012,0.82,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ae,41935,4,1,1901-2012,0.88,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ad,41936,4,1,1901-2012,0.9,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ac,41937,4,1,1901-2012,0.93,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ab,41938,4,1,1901-2012,0.95,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70aa,41939,4,1,1901-2012,0.96,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a9,41940,4,1,1901-2012,0.97,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a8,41941,4,1,1901-2012,0.91,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a7,42228,4,1,1901-2012,0.4,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a6,42229,4,1,1901-2012,0.4,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a5,42230,4,1,1901-2012,0.46,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a4,42231,4,1,1901-2012,0.53,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a3,42232,4,1,1901-2012,0.62,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a2,42233,4,1,1901-2012,0.68,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a1,42234,4,1,1901-2012,0.76,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70a0,42235,4,1,1901-2012,0.83,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-709f,42236,4,1,1901-2012,0.86,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-709e,42237,4,1,1901-2012,0.9,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-709d,42238,4,1,1901-2012,0.93,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-709c,42239,4,1,1901-2012,0.94,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-709b,42240,4,1,1901-2012,0.93,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-709a,42241,4,1,1901-2012,0.92,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7099,42242,4,1,1901-2012,0.92,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7098,42243,4,1,1901-2012,0.87,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7097,42530,4,1,1901-2012,0.4,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7096,42531,4,1,1901-2012,0.39,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7095,42532,4,1,1901-2012,0.45,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7094,42533,4,1,1901-2012,0.51,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7093,42534,4,1,1901-2012,0.58,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7092,42535,4,1,1901-2012,0.68,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7091,42536,4,1,1901-2012,0.77,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7090,42537,4,1,1901-2012,0.85,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-708f,42538,4,1,1901-2012,0.88,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-708e,42539,4,1,1901-2012,0.91,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-708d,42540,4,1,1901-2012,0.94,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-708c,42541,4,1,1901-2012,0.95,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-708b,42542,4,1,1901-2012,0.93,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-708a,42543,4,1,1901-2012,0.93,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7089,42544,4,1,1901-2012,0.92,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7088,42545,4,1,1901-2012,0.87,POINT (9768285.317109756 3092272.122885534)
