FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7196,42531,3,1,1901-2012,0.83,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7195,42532,3,1,1901-2012,0.88,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7194,42533,3,1,1901-2012,0.94,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7193,42534,3,1,1901-2012,0.97,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7192,42535,3,1,1901-2012,1.04,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7191,42536,3,1,1901-2012,1.09,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7190,42537,3,1,1901-2012,1.14,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-718f,42538,3,1,1901-2012,1.14,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-718e,42539,3,1,1901-2012,1.09,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-718d,42540,3,1,1901-2012,1.06,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-718c,42541,3,1,1901-2012,1.02,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-718b,42542,3,1,1901-2012,0.96,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-718a,42543,3,1,1901-2012,0.92,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7189,42544,3,1,1901-2012,0.9,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-7188,42545,3,1,1901-2012,0.89,POINT (9768285.317109756 3092272.122885534)
