FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff7,40665,5,1,1901-2012,-6.72,POINT (8933389.136160204 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff6,40666,5,1,1901-2012,-12.22,POINT (8989048.88155684 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff5,40667,5,1,1901-2012,-7.17,POINT (9044708.626953477 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff4,40668,5,1,1901-2012,-3.54,POINT (9100368.372350115 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff3,40669,5,1,1901-2012,-6.2,POINT (9156028.117746752 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff2,40670,5,1,1901-2012,-11.71,POINT (9211687.863143386 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff1,40671,5,1,1901-2012,-3.99,POINT (9267347.608540025 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ff0,40672,5,1,1901-2012,-0.7,POINT (9323007.353936663 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fef,40673,5,1,1901-2012,1.07,POINT (9378667.099333297 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fee,40674,5,1,1901-2012,-0.25,POINT (9434326.844729934 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fed,40675,5,1,1901-2012,-2.19,POINT (9489986.590126572 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fec,40676,5,1,1901-2012,-0.45,POINT (9545646.335523209 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6feb,40677,5,1,1901-2012,3.61,POINT (9601306.080919845 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fea,40678,5,1,1901-2012,0.55,POINT (9656965.826316481 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe9,40679,5,1,1901-2012,-8.01,POINT (9712625.57171312 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe8,40680,5,1,1901-2012,-3.68,POINT (9768285.317109756 3471454.9819268296)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe7,40981,5,1,1901-2012,-10.67,POINT (8933389.136160204 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe6,40982,5,1,1901-2012,-8.65,POINT (8989048.88155684 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe5,40983,5,1,1901-2012,-7.55,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe4,40984,5,1,1901-2012,-8.3,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe3,40985,5,1,1901-2012,-2.66,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe2,40986,5,1,1901-2012,-4.75,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe1,40987,5,1,1901-2012,-8.39,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fe0,40988,5,1,1901-2012,-4.92,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fdf,40989,5,1,1901-2012,-1.55,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fde,40990,5,1,1901-2012,-1.76,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fdd,40991,5,1,1901-2012,-2.09,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fdc,40992,5,1,1901-2012,3.07,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fdb,40993,5,1,1901-2012,0.96,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fda,40994,5,1,1901-2012,3.53,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd9,40995,5,1,1901-2012,3.08,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd8,40996,5,1,1901-2012,5.44,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd7,41295,5,1,1901-2012,-8.15,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd6,41296,5,1,1901-2012,-8.15,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd5,41297,5,1,1901-2012,-2.41,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd4,41298,5,1,1901-2012,-1.97,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd3,41299,5,1,1901-2012,-4.01,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd2,41300,5,1,1901-2012,-8.11,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd1,41301,5,1,1901-2012,-3.36,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fd0,41302,5,1,1901-2012,1.15,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fcf,41303,5,1,1901-2012,-4.29,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fce,41304,5,1,1901-2012,-8.63,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fcd,41305,5,1,1901-2012,-7.82,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fcc,41306,5,1,1901-2012,1.89,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fcb,41307,5,1,1901-2012,-1.67,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fca,41308,5,1,1901-2012,-1.69,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc9,41309,5,1,1901-2012,2.92,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc8,41310,5,1,1901-2012,6.79,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc7,41614,5,1,1901-2012,-10.33,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc6,41615,5,1,1901-2012,-4.77,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc5,41616,5,1,1901-2012,-2.48,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc4,41617,5,1,1901-2012,2.85,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc3,41618,5,1,1901-2012,1.33,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc2,41619,5,1,1901-2012,0.86,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc1,41620,5,1,1901-2012,4.79,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fc0,41621,5,1,1901-2012,5.41,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fbf,41622,5,1,1901-2012,10.18,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fbe,41623,5,1,1901-2012,2.21,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fbd,41624,5,1,1901-2012,7.51,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fbc,41625,5,1,1901-2012,0.02,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fbb,41626,5,1,1901-2012,-1.42,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fba,41627,5,1,1901-2012,-2.49,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb9,41628,5,1,1901-2012,5.98,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb8,41629,5,1,1901-2012,5.83,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb7,41926,5,1,1901-2012,-9.71,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb6,41927,5,1,1901-2012,-7.88,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb5,41928,5,1,1901-2012,-2.75,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb4,41929,5,1,1901-2012,1.4,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb3,41930,5,1,1901-2012,8.8,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb2,41931,5,1,1901-2012,10.85,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb1,41932,5,1,1901-2012,12.71,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fb0,41933,5,1,1901-2012,19.09,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6faf,41934,5,1,1901-2012,20.56,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fae,41935,5,1,1901-2012,24.79,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fad,41936,5,1,1901-2012,26.62,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fac,41937,5,1,1901-2012,22.6,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fab,41938,5,1,1901-2012,11.5,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6faa,41939,5,1,1901-2012,4.7,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa9,41940,5,1,1901-2012,3.26,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa8,41941,5,1,1901-2012,5.86,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa7,42228,5,1,1901-2012,-8.15,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa6,42229,5,1,1901-2012,-6.95,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa5,42230,5,1,1901-2012,-3.04,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa4,42231,5,1,1901-2012,1.07,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa3,42232,5,1,1901-2012,5.88,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa2,42233,5,1,1901-2012,12.51,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa1,42234,5,1,1901-2012,15.71,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6fa0,42235,5,1,1901-2012,23.41,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f9f,42236,5,1,1901-2012,24.86,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f9e,42237,5,1,1901-2012,27.84,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f9d,42238,5,1,1901-2012,29.29,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f9c,42239,5,1,1901-2012,26.68,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f9b,42240,5,1,1901-2012,23.03,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f9a,42241,5,1,1901-2012,19.59,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f99,42242,5,1,1901-2012,21.59,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f98,42243,5,1,1901-2012,19.03,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f97,42530,5,1,1901-2012,-7.23,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f96,42531,5,1,1901-2012,-9.35,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f95,42532,5,1,1901-2012,-3.3,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f94,42533,5,1,1901-2012,-0.68,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f93,42534,5,1,1901-2012,6.37,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f92,42535,5,1,1901-2012,12.48,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f91,42536,5,1,1901-2012,19.09,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f90,42537,5,1,1901-2012,23.59,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f8f,42538,5,1,1901-2012,27.04,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f8e,42539,5,1,1901-2012,26.28,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f8d,42540,5,1,1901-2012,29.19,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f8c,42541,5,1,1901-2012,28.41,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f8b,42542,5,1,1901-2012,28.24,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f8a,42543,5,1,1901-2012,26.25,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f89,42544,5,1,1901-2012,27.74,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6f88,42545,5,1,1901-2012,27.52,POINT (9768285.317109756 3092272.122885534)
