Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
5.1240573, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
5.138495, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
5.6177864, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
4.912023, 2060-2079, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
4.4752088, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
4.0209527, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
4.283938, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
4.123115, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
4.1621757, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
4.4166236, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
5.093481, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
