Number of Frost Days (Tmin < 0°C) - (Days), Year, Model, Statistics, ISO3
-2.2561, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.3122, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
-0.3269, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
-2.882, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
-3.1242, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-1.4577, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-2.8855, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
-1.477, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
-0.8659, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
-0.8031, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
-0.8732, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
-2.0377, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
-1.0469, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
-0.2189, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
-0.1305, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
-0.9944, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
-0.7226, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
-0.6705, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
-1.0652, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
-19.431, 2060-2079, access1_0, Annual Anomaly, NPL
-23.155, 2060-2079, access1_3, Annual Anomaly, NPL
-25.438, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
-28.331, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
-26.007, 2060-2079, bnu_esm, Annual Anomaly, NPL
-35.255, 2060-2079, canesm2, Annual Anomaly, NPL
-21.922, 2060-2079, ccsm4, Annual Anomaly, NPL
-20.587, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
-26.679, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-32.445, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
-30.128, 2060-2079, cmcc_cm, Annual Anomaly, NPL
-33.7, 2060-2079, cmcc_cms, Annual Anomaly, NPL
-24.834, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
-32.461, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-44.156, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-20.814, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-19.497, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
-18.182, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
-21.419, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
-20.59, 2060-2079, hadgem2_es, Annual Anomaly, NPL
-21.348, 2060-2079, inmcm4, Annual Anomaly, NPL
-36.844, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
-37.688, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-26.442, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
-30.702, 2060-2079, miroc5, Annual Anomaly, NPL
-37.38, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
-34.871, 2060-2079, miroc_esm, Annual Anomaly, NPL
-28.351, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-28.49, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-25.939, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
-24.557, 2060-2079, mri_esm1, Annual Anomaly, NPL
-23.697, 2060-2079, noresm1_m, Annual Anomaly, NPL
-38.218, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
-28.071, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
-15.686, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
