Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
0.5404, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
12.4781, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
8.06383, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
8.22855, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
7.61122, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
13.4101, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
38.5157, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
59.0903, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
54.9565, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
44.8109, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
18.2646, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
11.6286, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
9.88352, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
5.68667, 2020-2039, access1_0, Annual Anomaly, NPL
6.36929, 2020-2039, access1_3, Annual Anomaly, NPL
2.96343, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
8.59011, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
5.96879, 2020-2039, bnu_esm, Annual Anomaly, NPL
11.7087, 2020-2039, canesm2, Annual Anomaly, NPL
10.1385, 2020-2039, ccsm4, Annual Anomaly, NPL
1.78637, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
11.7343, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
0.34152, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
12.6112, 2020-2039, cmcc_cm, Annual Anomaly, NPL
-5.527, 2020-2039, cmcc_cms, Annual Anomaly, NPL
-1.6159, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
4.58058, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
4.81361, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
5.95806, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
6.22446, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
6.82185, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
4.72798, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
3.18966, 2020-2039, hadgem2_es, Annual Anomaly, NPL
2.44664, 2020-2039, inmcm4, Annual Anomaly, NPL
4.291, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
10.8806, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
2.52015, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
4.9962, 2020-2039, miroc5, Annual Anomaly, NPL
4.83807, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
3.19822, 2020-2039, miroc_esm, Annual Anomaly, NPL
1.43313, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
8.22172, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
5.80613, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
6.04795, 2020-2039, mri_esm1, Annual Anomaly, NPL
9.85618, 2020-2039, noresm1_m, Annual Anomaly, NPL
-24.784, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
5.30999, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
75.7148, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
