Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
9.05399, 2040-2059, giss_e2_h, Mar Average, Nepal, NPL
11.661539, 2040-2059, giss_e2_h, Apr Average, Nepal, NPL
22.13044, 2040-2059, giss_e2_h, May Average, Nepal, NPL
23.423388, 2040-2059, giss_e2_h, Jun Average, Nepal, NPL
56.377186, 2040-2059, giss_e2_h, Jul Average, Nepal, NPL
74.31526, 2040-2059, giss_e2_h, Aug Average, Nepal, NPL
39.04916, 2040-2059, giss_e2_h, Sep Average, Nepal, NPL
21.990158, 2040-2059, giss_e2_h, Oct Average, Nepal, NPL
8.671114, 2040-2059, giss_e2_h, Nov Average, Nepal, NPL
10.325811, 2040-2059, giss_e2_h, Dec Average, Nepal, NPL
11.87536, 2040-2059, giss_e2_r, Jan Average, Nepal, NPL
10.412046, 2040-2059, giss_e2_r, Feb Average, Nepal, NPL
9.055671, 2040-2059, giss_e2_r, Mar Average, Nepal, NPL
10.461607, 2040-2059, giss_e2_r, Apr Average, Nepal, NPL
17.812902, 2040-2059, giss_e2_r, May Average, Nepal, NPL
21.65843, 2040-2059, giss_e2_r, Jun Average, Nepal, NPL
39.274334, 2040-2059, giss_e2_r, Jul Average, Nepal, NPL
52.679985, 2040-2059, giss_e2_r, Aug Average, Nepal, NPL
32.568264, 2040-2059, giss_e2_r, Sep Average, Nepal, NPL
15.754524, 2040-2059, giss_e2_r, Oct Average, Nepal, NPL
5.2906075, 2040-2059, giss_e2_r, Nov Average, Nepal, NPL
8.94965, 2040-2059, giss_e2_r, Dec Average, Nepal, NPL
34.34311, 2040-2059, ipsl_cm5a_mr, Jan Average, Nepal, NPL
16.54491, 2040-2059, ipsl_cm5a_mr, Feb Average, Nepal, NPL
15.31524, 2040-2059, ipsl_cm5a_mr, Mar Average, Nepal, NPL
8.684888, 2040-2059, ipsl_cm5a_mr, Apr Average, Nepal, NPL
19.494776, 2040-2059, ipsl_cm5a_mr, May Average, Nepal, NPL
74.07778, 2040-2059, ipsl_cm5a_mr, Jun Average, Nepal, NPL
286.97568, 2040-2059, ipsl_cm5a_mr, Jul Average, Nepal, NPL
405.20056, 2040-2059, ipsl_cm5a_mr, Aug Average, Nepal, NPL
237.61327, 2040-2059, ipsl_cm5a_mr, Sep Average, Nepal, NPL
59.77135, 2040-2059, ipsl_cm5a_mr, Oct Average, Nepal, NPL
22.450104, 2040-2059, ipsl_cm5a_mr, Nov Average, Nepal, NPL
30.127012, 2040-2059, ipsl_cm5a_mr, Dec Average, Nepal, NPL
27.251766, 2040-2059, miroc_esm, Jan Average, Nepal, NPL
31.960217, 2040-2059, miroc_esm, Feb Average, Nepal, NPL
42.41513, 2040-2059, miroc_esm, Mar Average, Nepal, NPL
57.774776, 2040-2059, miroc_esm, Apr Average, Nepal, NPL
115.01113, 2040-2059, miroc_esm, May Average, Nepal, NPL
290.95752, 2040-2059, miroc_esm, Jun Average, Nepal, NPL
299.15082, 2040-2059, miroc_esm, Jul Average, Nepal, NPL
268.87405, 2040-2059, miroc_esm, Aug Average, Nepal, NPL
189.63615, 2040-2059, miroc_esm, Sep Average, Nepal, NPL
141.39104, 2040-2059, miroc_esm, Oct Average, Nepal, NPL
82.3957, 2040-2059, miroc_esm, Nov Average, Nepal, NPL
49.918133, 2040-2059, miroc_esm, Dec Average, Nepal, NPL
38.462074, 2040-2059, miroc_esm_chem, Jan Average, Nepal, NPL
38.346287, 2040-2059, miroc_esm_chem, Feb Average, Nepal, NPL
38.3593, 2040-2059, miroc_esm_chem, Mar Average, Nepal, NPL
41.154617, 2040-2059, miroc_esm_chem, Apr Average, Nepal, NPL
102.77856, 2040-2059, miroc_esm_chem, May Average, Nepal, NPL
263.98224, 2040-2059, miroc_esm_chem, Jun Average, Nepal, NPL
303.95303, 2040-2059, miroc_esm_chem, Jul Average, Nepal, NPL
268.96387, 2040-2059, miroc_esm_chem, Aug Average, Nepal, NPL
208.81326, 2040-2059, miroc_esm_chem, Sep Average, Nepal, NPL
156.95604, 2040-2059, miroc_esm_chem, Oct Average, Nepal, NPL
87.222015, 2040-2059, miroc_esm_chem, Nov Average, Nepal, NPL
40.070896, 2040-2059, miroc_esm_chem, Dec Average, Nepal, NPL
17.74477, 2040-2059, miroc5, Jan Average, Nepal, NPL
37.894615, 2040-2059, miroc5, Feb Average, Nepal, NPL
23.775005, 2040-2059, miroc5, Mar Average, Nepal, NPL
48.28352, 2040-2059, miroc5, Apr Average, Nepal, NPL
185.37663, 2040-2059, miroc5, May Average, Nepal, NPL
426.7254, 2040-2059, miroc5, Jun Average, Nepal, NPL
616.6757, 2040-2059, miroc5, Jul Average, Nepal, NPL
562.99774, 2040-2059, miroc5, Aug Average, Nepal, NPL
348.1659, 2040-2059, miroc5, Sep Average, Nepal, NPL
145.32101, 2040-2059, miroc5, Oct Average, Nepal, NPL
16.279549, 2040-2059, miroc5, Nov Average, Nepal, NPL
16.559473, 2040-2059, miroc5, Dec Average, Nepal, NPL
24.218557, 2040-2059, mri_cgcm3, Jan Average, Nepal, NPL
20.186348, 2040-2059, mri_cgcm3, Feb Average, Nepal, NPL
16.40934, 2040-2059, mri_cgcm3, Mar Average, Nepal, NPL
16.619524, 2040-2059, mri_cgcm3, Apr Average, Nepal, NPL
9.172145, 2040-2059, mri_cgcm3, May Average, Nepal, NPL
17.643795, 2040-2059, mri_cgcm3, Jun Average, Nepal, NPL
128.04794, 2040-2059, mri_cgcm3, Jul Average, Nepal, NPL
167.0477, 2040-2059, mri_cgcm3, Aug Average, Nepal, NPL
99.688, 2040-2059, mri_cgcm3, Sep Average, Nepal, NPL
49.812786, 2040-2059, mri_cgcm3, Oct Average, Nepal, NPL
38.908844, 2040-2059, mri_cgcm3, Nov Average, Nepal, NPL
28.733755, 2040-2059, mri_cgcm3, Dec Average, Nepal, NPL
60.925335, 2040-2059, noresm1_m, Jan Average, Nepal, NPL
49.213413, 2040-2059, noresm1_m, Feb Average, Nepal, NPL
40.267418, 2040-2059, noresm1_m, Mar Average, Nepal, NPL
9.679627, 2040-2059, noresm1_m, Apr Average, Nepal, NPL
33.175552, 2040-2059, noresm1_m, May Average, Nepal, NPL
206.46033, 2040-2059, noresm1_m, Jun Average, Nepal, NPL
724.1995, 2040-2059, noresm1_m, Jul Average, Nepal, NPL
727.25745, 2040-2059, noresm1_m, Aug Average, Nepal, NPL
375.635, 2040-2059, noresm1_m, Sep Average, Nepal, NPL
116.840385, 2040-2059, noresm1_m, Oct Average, Nepal, NPL
65.69297, 2040-2059, noresm1_m, Nov Average, Nepal, NPL
64.87246, 2040-2059, noresm1_m, Dec Average, Nepal, NPL
-20.003199, 2040-2059, Ensemble (10th Percentile), Jan Average, Nepal, NPL
-15.538036, 2040-2059, Ensemble (10th Percentile), Feb Average, Nepal, NPL
-15.430271, 2040-2059, Ensemble (10th Percentile), Mar Average, Nepal, NPL
-16.342958, 2040-2059, Ensemble (10th Percentile), Apr Average, Nepal, NPL
-14.410666, 2040-2059, Ensemble (10th Percentile), May Average, Nepal, NPL
-43.782475, 2040-2059, Ensemble (10th Percentile), Jun Average, Nepal, NPL
-66.20657, 2040-2059, Ensemble (10th Percentile), Jul Average, Nepal, NPL
-24.94595, 2040-2059, Ensemble (10th Percentile), Aug Average, Nepal, NPL
-15.1240425, 2040-2059, Ensemble (10th Percentile), Sep Average, Nepal, NPL
-14.403881, 2040-2059, Ensemble (10th Percentile), Oct Average, Nepal, NPL
-24.310537, 2040-2059, Ensemble (10th Percentile), Nov Average, Nepal, NPL
-41.745792, 2040-2059, Ensemble (10th Percentile), Dec Average, Nepal, NPL
-0.08267933, 2040-2059, Ensemble (50th Percentile), Jan Average, Nepal, NPL
2.2534711, 2040-2059, Ensemble (50th Percentile), Feb Average, Nepal, NPL
-1.166054, 2040-2059, Ensemble (50th Percentile), Mar Average, Nepal, NPL
-1.107369, 2040-2059, Ensemble (50th Percentile), Apr Average, Nepal, NPL
5.939161, 2040-2059, Ensemble (50th Percentile), May Average, Nepal, NPL
5.125296, 2040-2059, Ensemble (50th Percentile), Jun Average, Nepal, NPL
0.038985882, 2040-2059, Ensemble (50th Percentile), Jul Average, Nepal, NPL
18.605177, 2040-2059, Ensemble (50th Percentile), Aug Average, Nepal, NPL
16.7898, 2040-2059, Ensemble (50th Percentile), Sep Average, Nepal, NPL
11.542026, 2040-2059, Ensemble (50th Percentile), Oct Average, Nepal, NPL
-1.3271657, 2040-2059, Ensemble (50th Percentile), Nov Average, Nepal, NPL
-1.8714379, 2040-2059, Ensemble (50th Percentile), Dec Average, Nepal, NPL
18.459719, 2040-2059, Ensemble (90th Percentile), Jan Average, Nepal, NPL
13.190274, 2040-2059, Ensemble (90th Percentile), Feb Average, Nepal, NPL
7.508618, 2040-2059, Ensemble (90th Percentile), Mar Average, Nepal, NPL
17.623432, 2040-2059, Ensemble (90th Percentile), Apr Average, Nepal, NPL
36.11916, 2040-2059, Ensemble (90th Percentile), May Average, Nepal, NPL
41.047363, 2040-2059, Ensemble (90th Percentile), Jun Average, Nepal, NPL
89.72162, 2040-2059, Ensemble (90th Percentile), Jul Average, Nepal, NPL
123.34466, 2040-2059, Ensemble (90th Percentile), Aug Average, Nepal, NPL
58.250877, 2040-2059, Ensemble (90th Percentile), Sep Average, Nepal, NPL
40.023853, 2040-2059, Ensemble (90th Percentile), Oct Average, Nepal, NPL
14.004493, 2040-2059, Ensemble (90th Percentile), Nov Average, Nepal, NPL
16.217733, 2040-2059, Ensemble (90th Percentile), Dec Average, Nepal, NPL
