Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-4.816073, 2060-2079, fio_esm, Dec Anomaly, Nepal, NPL
13.563446, 2060-2079, gfdl_cm3, Jan Anomaly, Nepal, NPL
0.1901679, 2060-2079, gfdl_cm3, Feb Anomaly, Nepal, NPL
0.60046357, 2060-2079, gfdl_cm3, Mar Anomaly, Nepal, NPL
0.9780032, 2060-2079, gfdl_cm3, Apr Anomaly, Nepal, NPL
-6.0962353, 2060-2079, gfdl_cm3, May Anomaly, Nepal, NPL
16.43948, 2060-2079, gfdl_cm3, Jun Anomaly, Nepal, NPL
43.38664, 2060-2079, gfdl_cm3, Jul Anomaly, Nepal, NPL
18.242369, 2060-2079, gfdl_cm3, Aug Anomaly, Nepal, NPL
-19.256432, 2060-2079, gfdl_cm3, Sep Anomaly, Nepal, NPL
-11.645923, 2060-2079, gfdl_cm3, Oct Anomaly, Nepal, NPL
-8.805251, 2060-2079, gfdl_cm3, Nov Anomaly, Nepal, NPL
-32.44624, 2060-2079, gfdl_cm3, Dec Anomaly, Nepal, NPL
-6.3954268, 2060-2079, gfdl_esm2m, Jan Anomaly, Nepal, NPL
-10.365776, 2060-2079, gfdl_esm2m, Feb Anomaly, Nepal, NPL
2.421048, 2060-2079, gfdl_esm2m, Mar Anomaly, Nepal, NPL
-9.6708975, 2060-2079, gfdl_esm2m, Apr Anomaly, Nepal, NPL
-14.762257, 2060-2079, gfdl_esm2m, May Anomaly, Nepal, NPL
-56.736515, 2060-2079, gfdl_esm2m, Jun Anomaly, Nepal, NPL
5.12551, 2060-2079, gfdl_esm2m, Jul Anomaly, Nepal, NPL
12.1042, 2060-2079, gfdl_esm2m, Aug Anomaly, Nepal, NPL
12.337134, 2060-2079, gfdl_esm2m, Sep Anomaly, Nepal, NPL
26.341776, 2060-2079, gfdl_esm2m, Oct Anomaly, Nepal, NPL
6.213222, 2060-2079, gfdl_esm2m, Nov Anomaly, Nepal, NPL
-0.72032315, 2060-2079, gfdl_esm2m, Dec Anomaly, Nepal, NPL
6.0169945, 2060-2079, giss_e2_h, Jan Anomaly, Nepal, NPL
3.2130446, 2060-2079, giss_e2_h, Feb Anomaly, Nepal, NPL
1.5338726, 2060-2079, giss_e2_h, Mar Anomaly, Nepal, NPL
0.43176827, 2060-2079, giss_e2_h, Apr Anomaly, Nepal, NPL
0.61138165, 2060-2079, giss_e2_h, May Anomaly, Nepal, NPL
3.9118366, 2060-2079, giss_e2_h, Jun Anomaly, Nepal, NPL
-4.3144116, 2060-2079, giss_e2_h, Jul Anomaly, Nepal, NPL
15.979731, 2060-2079, giss_e2_h, Aug Anomaly, Nepal, NPL
6.475293, 2060-2079, giss_e2_h, Sep Anomaly, Nepal, NPL
6.6589313, 2060-2079, giss_e2_h, Oct Anomaly, Nepal, NPL
0.46560314, 2060-2079, giss_e2_h, Nov Anomaly, Nepal, NPL
-6.2610226, 2060-2079, giss_e2_h, Dec Anomaly, Nepal, NPL
1.7526327, 2060-2079, giss_e2_r, Jan Anomaly, Nepal, NPL
-4.6347976, 2060-2079, giss_e2_r, Feb Anomaly, Nepal, NPL
1.3959817, 2060-2079, giss_e2_r, Mar Anomaly, Nepal, NPL
0.81775755, 2060-2079, giss_e2_r, Apr Anomaly, Nepal, NPL
5.018473, 2060-2079, giss_e2_r, May Anomaly, Nepal, NPL
0.03919208, 2060-2079, giss_e2_r, Jun Anomaly, Nepal, NPL
12.63117, 2060-2079, giss_e2_r, Jul Anomaly, Nepal, NPL
10.113825, 2060-2079, giss_e2_r, Aug Anomaly, Nepal, NPL
2.936471, 2060-2079, giss_e2_r, Sep Anomaly, Nepal, NPL
1.1488479, 2060-2079, giss_e2_r, Oct Anomaly, Nepal, NPL
2.9090533, 2060-2079, giss_e2_r, Nov Anomaly, Nepal, NPL
-1.2716544, 2060-2079, giss_e2_r, Dec Anomaly, Nepal, NPL
16.82849, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
1.7242525, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
-4.2676353, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
-0.86735076, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
9.319579, 2060-2079, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
34.671593, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
36.601524, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
72.296524, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
11.220616, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
17.582413, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
-3.5644128, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
-8.517146, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
11.270613, 2060-2079, miroc_esm, Jan Anomaly, Nepal, NPL
-16.356228, 2060-2079, miroc_esm, Feb Anomaly, Nepal, NPL
-4.323107, 2060-2079, miroc_esm, Mar Anomaly, Nepal, NPL
7.9940634, 2060-2079, miroc_esm, Apr Anomaly, Nepal, NPL
0.8297027, 2060-2079, miroc_esm, May Anomaly, Nepal, NPL
24.72397, 2060-2079, miroc_esm, Jun Anomaly, Nepal, NPL
3.134565, 2060-2079, miroc_esm, Jul Anomaly, Nepal, NPL
-5.9834146, 2060-2079, miroc_esm, Aug Anomaly, Nepal, NPL
24.55259, 2060-2079, miroc_esm, Sep Anomaly, Nepal, NPL
18.249458, 2060-2079, miroc_esm, Oct Anomaly, Nepal, NPL
9.840686, 2060-2079, miroc_esm, Nov Anomaly, Nepal, NPL
18.253061, 2060-2079, miroc_esm, Dec Anomaly, Nepal, NPL
8.692545, 2060-2079, miroc_esm_chem, Jan Anomaly, Nepal, NPL
-2.0575852, 2060-2079, miroc_esm_chem, Feb Anomaly, Nepal, NPL
-1.5346621, 2060-2079, miroc_esm_chem, Mar Anomaly, Nepal, NPL
-11.922812, 2060-2079, miroc_esm_chem, Apr Anomaly, Nepal, NPL
-29.91139, 2060-2079, miroc_esm_chem, May Anomaly, Nepal, NPL
27.452484, 2060-2079, miroc_esm_chem, Jun Anomaly, Nepal, NPL
60.51092, 2060-2079, miroc_esm_chem, Jul Anomaly, Nepal, NPL
34.111248, 2060-2079, miroc_esm_chem, Aug Anomaly, Nepal, NPL
34.92142, 2060-2079, miroc_esm_chem, Sep Anomaly, Nepal, NPL
20.418623, 2060-2079, miroc_esm_chem, Oct Anomaly, Nepal, NPL
-11.063068, 2060-2079, miroc_esm_chem, Nov Anomaly, Nepal, NPL
20.470062, 2060-2079, miroc_esm_chem, Dec Anomaly, Nepal, NPL
-13.07757, 2060-2079, miroc5, Jan Anomaly, Nepal, NPL
0.3908979, 2060-2079, miroc5, Feb Anomaly, Nepal, NPL
-5.628376, 2060-2079, miroc5, Mar Anomaly, Nepal, NPL
14.410038, 2060-2079, miroc5, Apr Anomaly, Nepal, NPL
9.015721, 2060-2079, miroc5, May Anomaly, Nepal, NPL
-16.536407, 2060-2079, miroc5, Jun Anomaly, Nepal, NPL
-37.489895, 2060-2079, miroc5, Jul Anomaly, Nepal, NPL
26.398664, 2060-2079, miroc5, Aug Anomaly, Nepal, NPL
19.855648, 2060-2079, miroc5, Sep Anomaly, Nepal, NPL
36.534218, 2060-2079, miroc5, Oct Anomaly, Nepal, NPL
13.458608, 2060-2079, miroc5, Nov Anomaly, Nepal, NPL
4.38289, 2060-2079, miroc5, Dec Anomaly, Nepal, NPL
-0.8687884, 2060-2079, mri_cgcm3, Jan Anomaly, Nepal, NPL
15.2196665, 2060-2079, mri_cgcm3, Feb Anomaly, Nepal, NPL
4.132763, 2060-2079, mri_cgcm3, Mar Anomaly, Nepal, NPL
-0.31605414, 2060-2079, mri_cgcm3, Apr Anomaly, Nepal, NPL
2.7146223, 2060-2079, mri_cgcm3, May Anomaly, Nepal, NPL
-2.4246788, 2060-2079, mri_cgcm3, Jun Anomaly, Nepal, NPL
18.733055, 2060-2079, mri_cgcm3, Jul Anomaly, Nepal, NPL
20.3714, 2060-2079, mri_cgcm3, Aug Anomaly, Nepal, NPL
19.448153, 2060-2079, mri_cgcm3, Sep Anomaly, Nepal, NPL
3.6506097, 2060-2079, mri_cgcm3, Oct Anomaly, Nepal, NPL
0.5334174, 2060-2079, mri_cgcm3, Nov Anomaly, Nepal, NPL
-3.3198667, 2060-2079, mri_cgcm3, Dec Anomaly, Nepal, NPL
-5.975797, 2060-2079, noresm1_m, Jan Anomaly, Nepal, NPL
3.97586, 2060-2079, noresm1_m, Feb Anomaly, Nepal, NPL
-3.688241, 2060-2079, noresm1_m, Mar Anomaly, Nepal, NPL
-5.4059, 2060-2079, noresm1_m, Apr Anomaly, Nepal, NPL
15.4376, 2060-2079, noresm1_m, May Anomaly, Nepal, NPL
17.067043, 2060-2079, noresm1_m, Jun Anomaly, Nepal, NPL
42.77197, 2060-2079, noresm1_m, Jul Anomaly, Nepal, NPL
60.803806, 2060-2079, noresm1_m, Aug Anomaly, Nepal, NPL
-14.72599, 2060-2079, noresm1_m, Sep Anomaly, Nepal, NPL
5.531335, 2060-2079, noresm1_m, Oct Anomaly, Nepal, NPL
-14.4277, 2060-2079, noresm1_m, Nov Anomaly, Nepal, NPL
-10.363021, 2060-2079, noresm1_m, Dec Anomaly, Nepal, NPL
-20.845213, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
-16.39826, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
-13.626112, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
-13.281213, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
-23.797482, 2060-2079, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
-60.080727, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-50.09261, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-30.841854, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
-23.254389, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
-13.609811, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
-19.568771, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-37.960697, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.2124358, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
-0.9385707, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
-2.5436313, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
0.4392514, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.2089578, 2060-2079, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
5.337917, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
17.126677, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
23.88961, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
15.723643, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
9.418778, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.4808859, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
-3.053804, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
15.781597, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
20.19508, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
4.278121, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
12.369563, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
17.366056, 2060-2079, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
47.295376, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
98.05256, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
101.27857, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
53.34823, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
38.145233, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
26.42368, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
22.754694, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
