Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
0.39737275, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
0.86374104, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
-0.8696461, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
-1.2322961, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
8.278529, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
10.985382, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
11.485844, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
14.267195, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
7.663288, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
-0.8646456, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
1.9990131, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
-4.5875845, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
-16.073301, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
-11.812024, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
1.3209804, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
-5.207951, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
12.150692, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
21.037485, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
47.06425, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
70.97577, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
51.409058, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
7.8387213, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
-2.4469168, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
-5.766595, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
17.1322, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
0.91176075, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
-0.6734291, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
16.741909, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
-12.164725, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
46.73846, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
9.049617, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
-28.497908, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
21.10727, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
-3.0702527, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
-49.066833, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
0.2694679, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
-11.567473, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
-9.276823, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
-11.934091, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
-27.5339, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
-1.3588448, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
40.41656, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
39.97573, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
16.706532, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
-4.054395, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
-13.091459, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
-29.875515, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
-2.8651404, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
-9.926469, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
-1.6120551, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
-0.95103866, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
-2.4176328, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
21.02537, 2040-2059, miroc5, May Anomaly, Nepal, NPL
21.809969, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
-26.880934, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
-16.777416, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
30.524248, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
34.95955, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
0.40544972, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
4.8573995, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
13.695569, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
6.138832, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.1830618, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
-3.2877665, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
-2.7416024, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
7.7648363, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
-2.2323098, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
10.481046, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
2.704778, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
18.00611, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
-9.930725, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
-15.506355, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
11.199127, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
-6.7760205, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
-6.7411146, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
-6.8131547, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
6.8144155, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
83.694214, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
65.7898, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
30.445673, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
7.933622, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
23.393547, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
-19.936642, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
0.9172574, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
-25.157993, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
-13.547237, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
-15.032863, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
-20.066168, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
-17.787817, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
-38.890438, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-42.494328, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-37.001324, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
-12.498398, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
-15.428828, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
-36.439774, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-30.226957, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
-4.0981307, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
-1.09342, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
-0.114177205, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
-2.148691, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.226566, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
8.163785, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
15.04643, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
12.46954, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
16.371704, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
6.00641, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
-1.3037307, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
-4.288493, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
16.478485, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
14.556537, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
6.5480285, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
14.961224, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
17.680174, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
77.62889, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
114.0998, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
91.97755, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
72.68436, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
37.276615, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
15.794964, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
8.587163, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
