Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
18.3875, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
12.268, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
19.2145, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
41.7515, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
111.654, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
180.684, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
159.193, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
139.721, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
55.142, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
19.1043, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
18.2209, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
40.7842, 2060-2079, access1_0, Annual Anomaly, NPL
65.743, 2060-2079, access1_3, Annual Anomaly, NPL
32.1599, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
39.6218, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
41.3532, 2060-2079, bnu_esm, Annual Anomaly, NPL
61.4283, 2060-2079, canesm2, Annual Anomaly, NPL
30.3045, 2060-2079, ccsm4, Annual Anomaly, NPL
18.1393, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
90.0907, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
0.31029, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
113.526, 2060-2079, cmcc_cm, Annual Anomaly, NPL
31.9541, 2060-2079, cmcc_cms, Annual Anomaly, NPL
21.788, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
2.32736, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
25.9699, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
50.3569, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
48.4773, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
50.1745, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
37.7935, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
29.1962, 2060-2079, hadgem2_es, Annual Anomaly, NPL
10.9498, 2060-2079, inmcm4, Annual Anomaly, NPL
26.5644, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
37.1509, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-2.3818, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
37.5573, 2060-2079, miroc5, Annual Anomaly, NPL
43.5019, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
36.1251, 2060-2079, miroc_esm, Annual Anomaly, NPL
21.4564, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-8.5146, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
37.1893, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
26.6506, 2060-2079, mri_esm1, Annual Anomaly, NPL
65.4939, 2060-2079, noresm1_m, Annual Anomaly, NPL
-61.49, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
36.2461, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
211.265, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
